#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105184E-04   0.566368E+06   0.566368E+06   0.755149E+06   0.755149E+06   0.569653E+06   0.566418E+06   0.566368E+06   0.574708E+06  -0.602235E+00   0.564719E+06   0.564719E+06   0.185653E+00
   0.116143E-04   0.566368E+06   0.566368E+06   0.755147E+06   0.755146E+06   0.569653E+06   0.566418E+06   0.566368E+06   0.574708E+06  -0.602234E+00   0.564719E+06   0.564719E+06   0.204996E+00
   0.128244E-04   0.566368E+06   0.566368E+06   0.755145E+06   0.755144E+06   0.569653E+06   0.566418E+06   0.566368E+06   0.574708E+06  -0.602234E+00   0.564719E+06   0.564719E+06   0.226354E+00
   0.141606E-04   0.566368E+06   0.566368E+06   0.755142E+06   0.755141E+06   0.569652E+06   0.566418E+06   0.566368E+06   0.574708E+06  -0.602234E+00   0.564719E+06   0.564719E+06   0.249938E+00
   0.156360E-04   0.566368E+06   0.566368E+06   0.755138E+06   0.755137E+06   0.569652E+06   0.566418E+06   0.566368E+06   0.574708E+06  -0.602234E+00   0.564719E+06   0.564719E+06   0.275978E+00
   0.172651E-04   0.566368E+06   0.566368E+06   0.755134E+06   0.755132E+06   0.569651E+06   0.566418E+06   0.566368E+06   0.574708E+06  -0.602234E+00   0.564719E+06   0.564719E+06   0.304732E+00
   0.190639E-04   0.566368E+06   0.566368E+06   0.755128E+06   0.755127E+06   0.569651E+06   0.566418E+06   0.566368E+06   0.574708E+06  -0.602234E+00   0.564718E+06   0.564718E+06   0.336482E+00
   0.210501E-04   0.566368E+06   0.566368E+06   0.755122E+06   0.755120E+06   0.569650E+06   0.566418E+06   0.566368E+06   0.574707E+06  -0.602233E+00   0.564718E+06   0.564718E+06   0.371539E+00
   0.232433E-04   0.566368E+06   0.566367E+06   0.755114E+06   0.755111E+06   0.569649E+06   0.566418E+06   0.566367E+06   0.574707E+06  -0.602233E+00   0.564718E+06   0.564718E+06   0.410249E+00
   0.256650E-04   0.566367E+06   0.566367E+06   0.755104E+06   0.755101E+06   0.569648E+06   0.566417E+06   0.566367E+06   0.574707E+06  -0.602233E+00   0.564718E+06   0.564718E+06   0.452992E+00
   0.283390E-04   0.566367E+06   0.566367E+06   0.755092E+06   0.755089E+06   0.569646E+06   0.566417E+06   0.566367E+06   0.574706E+06  -0.602232E+00   0.564718E+06   0.564718E+06   0.500188E+00
   0.312916E-04   0.566367E+06   0.566366E+06   0.755077E+06   0.755073E+06   0.569644E+06   0.566417E+06   0.566367E+06   0.574706E+06  -0.602232E+00   0.564717E+06   0.564717E+06   0.552301E+00
   0.345519E-04   0.566366E+06   0.566366E+06   0.755059E+06   0.755055E+06   0.569642E+06   0.566416E+06   0.566366E+06   0.574705E+06  -0.602231E+00   0.564717E+06   0.564717E+06   0.609844E+00
   0.381518E-04   0.566366E+06   0.566365E+06   0.755038E+06   0.755032E+06   0.569640E+06   0.566416E+06   0.566366E+06   0.574704E+06  -0.602230E+00   0.564716E+06   0.564716E+06   0.673381E+00
   0.421268E-04   0.566365E+06   0.566365E+06   0.755011E+06   0.755004E+06   0.569637E+06   0.566415E+06   0.566365E+06   0.574703E+06  -0.602229E+00   0.564715E+06   0.564715E+06   0.743538E+00
   0.465159E-04   0.566364E+06   0.566364E+06   0.754979E+06   0.754971E+06   0.569633E+06   0.566414E+06   0.566364E+06   0.574702E+06  -0.602227E+00   0.564715E+06   0.564715E+06   0.821004E+00
   0.513623E-04   0.566363E+06   0.566363E+06   0.754940E+06   0.754929E+06   0.569628E+06   0.566413E+06   0.566363E+06   0.574700E+06  -0.602226E+00   0.564714E+06   0.564714E+06   0.906540E+00
   0.567137E-04   0.566362E+06   0.566362E+06   0.754892E+06   0.754879E+06   0.569622E+06   0.566412E+06   0.566362E+06   0.574699E+06  -0.602224E+00   0.564712E+06   0.564712E+06   0.100099E+01
   0.626227E-04   0.566360E+06   0.566360E+06   0.754834E+06   0.754818E+06   0.569615E+06   0.566410E+06   0.566360E+06   0.574696E+06  -0.602221E+00   0.564711E+06   0.564711E+06   0.110527E+01
   0.691473E-04   0.566359E+06   0.566358E+06   0.754763E+06   0.754744E+06   0.569607E+06   0.566408E+06   0.566359E+06   0.574694E+06  -0.602218E+00   0.564709E+06   0.564709E+06   0.122042E+01
   0.763516E-04   0.566356E+06   0.566356E+06   0.754676E+06   0.754653E+06   0.569597E+06   0.566406E+06   0.566356E+06   0.574690E+06  -0.602215E+00   0.564707E+06   0.564707E+06   0.134756E+01
   0.843066E-04   0.566354E+06   0.566353E+06   0.754571E+06   0.754542E+06   0.569584E+06   0.566403E+06   0.566354E+06   0.574686E+06  -0.602210E+00   0.564704E+06   0.564704E+06   0.148795E+01
   0.930904E-04   0.566350E+06   0.566350E+06   0.754442E+06   0.754407E+06   0.569568E+06   0.566399E+06   0.566350E+06   0.574682E+06  -0.602205E+00   0.564701E+06   0.564701E+06   0.164296E+01
   0.102789E-03   0.566346E+06   0.566346E+06   0.754285E+06   0.754243E+06   0.569550E+06   0.566395E+06   0.566346E+06   0.574676E+06  -0.602198E+00   0.564697E+06   0.564697E+06   0.181411E+01
   0.113499E-03   0.566342E+06   0.566340E+06   0.754094E+06   0.754042E+06   0.569527E+06   0.566390E+06   0.566342E+06   0.574668E+06  -0.602190E+00   0.564692E+06   0.564692E+06   0.200308E+01
   0.125324E-03   0.566336E+06   0.566334E+06   0.753860E+06   0.753798E+06   0.569499E+06   0.566384E+06   0.566336E+06   0.574659E+06  -0.602180E+00   0.564686E+06   0.564686E+06   0.221173E+01
   0.138382E-03   0.566329E+06   0.566327E+06   0.753576E+06   0.753500E+06   0.569465E+06   0.566376E+06   0.566328E+06   0.574648E+06  -0.602168E+00   0.564678E+06   0.564678E+06   0.244210E+01
   0.152799E-03   0.566320E+06   0.566318E+06   0.753230E+06   0.753136E+06   0.569423E+06   0.566367E+06   0.566319E+06   0.574635E+06  -0.602154E+00   0.564670E+06   0.564669E+06   0.269645E+01
   0.168719E-03   0.566309E+06   0.566306E+06   0.752808E+06   0.752694E+06   0.569373E+06   0.566355E+06   0.566309E+06   0.574619E+06  -0.602136E+00   0.564659E+06   0.564658E+06   0.297727E+01
   0.186298E-03   0.566296E+06   0.566293E+06   0.752293E+06   0.752155E+06   0.569311E+06   0.566342E+06   0.566295E+06   0.574600E+06  -0.602114E+00   0.564646E+06   0.564645E+06   0.328730E+01
   0.205708E-03   0.566280E+06   0.566276E+06   0.751667E+06   0.751498E+06   0.569236E+06   0.566324E+06   0.566279E+06   0.574576E+06  -0.602088E+00   0.564629E+06   0.564629E+06   0.362959E+01
   0.227141E-03   0.566261E+06   0.566256E+06   0.750903E+06   0.750697E+06   0.569144E+06   0.566304E+06   0.566260E+06   0.574546E+06  -0.602055E+00   0.564610E+06   0.564609E+06   0.400745E+01
   0.250806E-03   0.566237E+06   0.566231E+06   0.749973E+06   0.749722E+06   0.569033E+06   0.566279E+06   0.566236E+06   0.574511E+06  -0.602016E+00   0.564586E+06   0.564585E+06   0.442459E+01
   0.276938E-03   0.566208E+06   0.566201E+06   0.748841E+06   0.748535E+06   0.568897E+06   0.566248E+06   0.566207E+06   0.574468E+06  -0.601968E+00   0.564556E+06   0.564555E+06   0.488504E+01
   0.305791E-03   0.566173E+06   0.566164E+06   0.747462E+06   0.747091E+06   0.568731E+06   0.566211E+06   0.566172E+06   0.574415E+06  -0.601910E+00   0.564521E+06   0.564519E+06   0.539329E+01
   0.337651E-03   0.566130E+06   0.566120E+06   0.745784E+06   0.745333E+06   0.568529E+06   0.566165E+06   0.566129E+06   0.574351E+06  -0.601839E+00   0.564477E+06   0.564476E+06   0.595424E+01
   0.372831E-03   0.566078E+06   0.566065E+06   0.743743E+06   0.743194E+06   0.568282E+06   0.566110E+06   0.566076E+06   0.574273E+06  -0.601752E+00   0.564424E+06   0.564422E+06   0.657331E+01
   0.411676E-03   0.566014E+06   0.565999E+06   0.741261E+06   0.740595E+06   0.567982E+06   0.566042E+06   0.566012E+06   0.574177E+06  -0.601647E+00   0.564360E+06   0.564357E+06   0.725642E+01
   0.454568E-03   0.565937E+06   0.565918E+06   0.738245E+06   0.737437E+06   0.567617E+06   0.565960E+06   0.565934E+06   0.574061E+06  -0.601518E+00   0.564281E+06   0.564278E+06   0.801010E+01
   0.501929E-03   0.565843E+06   0.565820E+06   0.734583E+06   0.733603E+06   0.567172E+06   0.565859E+06   0.565839E+06   0.573920E+06  -0.601362E+00   0.564185E+06   0.564182E+06   0.884150E+01
   0.554224E-03   0.565728E+06   0.565700E+06   0.730140E+06   0.728953E+06   0.566630E+06   0.565737E+06   0.565723E+06   0.573748E+06  -0.601172E+00   0.564068E+06   0.564064E+06   0.975842E+01
   0.611968E-03   0.565588E+06   0.565554E+06   0.724755E+06   0.723321E+06   0.565971E+06   0.565588E+06   0.565582E+06   0.573540E+06  -0.600941E+00   0.563926E+06   0.563921E+06   0.107694E+02
