#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105184E-04   0.101232E+08   0.101232E+08   0.134944E+08   0.134943E+08   0.101239E+08   0.101232E+08   0.101232E+08   0.101315E+08  -0.584650E+00   0.936745E+07   0.936745E+07   0.101783E+02
   0.116143E-04   0.101232E+08   0.101232E+08   0.134937E+08   0.134935E+08   0.101239E+08   0.101232E+08   0.101232E+08   0.101315E+08  -0.584650E+00   0.936745E+07   0.936745E+07   0.112385E+02
   0.128244E-04   0.101232E+08   0.101232E+08   0.134928E+08   0.134926E+08   0.101239E+08   0.101232E+08   0.101232E+08   0.101315E+08  -0.584650E+00   0.936745E+07   0.936744E+07   0.124091E+02
   0.141606E-04   0.101232E+08   0.101232E+08   0.134917E+08   0.134915E+08   0.101238E+08   0.101232E+08   0.101232E+08   0.101315E+08  -0.584650E+00   0.936744E+07   0.936744E+07   0.137016E+02
   0.156360E-04   0.101232E+08   0.101232E+08   0.134904E+08   0.134902E+08   0.101238E+08   0.101232E+08   0.101232E+08   0.101315E+08  -0.584649E+00   0.936744E+07   0.936744E+07   0.151287E+02
   0.172651E-04   0.101232E+08   0.101232E+08   0.134889E+08   0.134885E+08   0.101238E+08   0.101232E+08   0.101232E+08   0.101315E+08  -0.584649E+00   0.936743E+07   0.936743E+07   0.167042E+02
   0.190639E-04   0.101232E+08   0.101232E+08   0.134869E+08   0.134865E+08   0.101238E+08   0.101232E+08   0.101232E+08   0.101315E+08  -0.584649E+00   0.936743E+07   0.936743E+07   0.184436E+02
   0.210501E-04   0.101232E+08   0.101232E+08   0.134846E+08   0.134841E+08   0.101238E+08   0.101232E+08   0.101232E+08   0.101314E+08  -0.584648E+00   0.936742E+07   0.936742E+07   0.203640E+02
   0.232433E-04   0.101232E+08   0.101232E+08   0.134817E+08   0.134811E+08   0.101238E+08   0.101232E+08   0.101232E+08   0.101314E+08  -0.584647E+00   0.936741E+07   0.936741E+07   0.224839E+02
   0.256650E-04   0.101232E+08   0.101232E+08   0.134782E+08   0.134775E+08   0.101238E+08   0.101232E+08   0.101232E+08   0.101314E+08  -0.584646E+00   0.936740E+07   0.936740E+07   0.248242E+02
   0.283390E-04   0.101232E+08   0.101232E+08   0.134739E+08   0.134730E+08   0.101238E+08   0.101232E+08   0.101232E+08   0.101314E+08  -0.584645E+00   0.936739E+07   0.936738E+07   0.274074E+02
   0.312916E-04   0.101231E+08   0.101231E+08   0.134688E+08   0.134676E+08   0.101237E+08   0.101232E+08   0.101231E+08   0.101314E+08  -0.584644E+00   0.936737E+07   0.936737E+07   0.302587E+02
   0.345519E-04   0.101231E+08   0.101231E+08   0.134624E+08   0.134611E+08   0.101237E+08   0.101231E+08   0.101231E+08   0.101314E+08  -0.584643E+00   0.936735E+07   0.936735E+07   0.334057E+02
   0.381518E-04   0.101231E+08   0.101231E+08   0.134547E+08   0.134531E+08   0.101237E+08   0.101231E+08   0.101231E+08   0.101313E+08  -0.584641E+00   0.936733E+07   0.936732E+07   0.368785E+02
   0.421268E-04   0.101231E+08   0.101231E+08   0.134453E+08   0.134433E+08   0.101236E+08   0.101231E+08   0.101231E+08   0.101313E+08  -0.584638E+00   0.936730E+07   0.936729E+07   0.407105E+02
   0.465159E-04   0.101230E+08   0.101230E+08   0.134339E+08   0.134314E+08   0.101236E+08   0.101230E+08   0.101230E+08   0.101312E+08  -0.584636E+00   0.936726E+07   0.936726E+07   0.449382E+02
   0.513623E-04   0.101230E+08   0.101230E+08   0.134199E+08   0.134169E+08   0.101235E+08   0.101230E+08   0.101230E+08   0.101312E+08  -0.584632E+00   0.936722E+07   0.936721E+07   0.496016E+02
   0.567137E-04   0.101229E+08   0.101229E+08   0.134029E+08   0.133993E+08   0.101234E+08   0.101229E+08   0.101229E+08   0.101311E+08  -0.584628E+00   0.936717E+07   0.936716E+07   0.547444E+02
   0.626227E-04   0.101229E+08   0.101228E+08   0.133823E+08   0.133778E+08   0.101234E+08   0.101229E+08   0.101229E+08   0.101310E+08  -0.584623E+00   0.936710E+07   0.936709E+07   0.604144E+02
   0.691473E-04   0.101228E+08   0.101228E+08   0.133571E+08   0.133517E+08   0.101232E+08   0.101228E+08   0.101228E+08   0.101309E+08  -0.584617E+00   0.936702E+07   0.936701E+07   0.666634E+02
   0.763516E-04   0.101227E+08   0.101226E+08   0.133265E+08   0.133199E+08   0.101231E+08   0.101227E+08   0.101227E+08   0.101308E+08  -0.584609E+00   0.936693E+07   0.936691E+07   0.735479E+02
   0.843066E-04   0.101225E+08   0.101225E+08   0.132892E+08   0.132812E+08   0.101229E+08   0.101225E+08   0.101225E+08   0.101307E+08  -0.584600E+00   0.936681E+07   0.936679E+07   0.811285E+02
   0.930904E-04   0.101224E+08   0.101224E+08   0.132439E+08   0.132342E+08   0.101227E+08   0.101224E+08   0.101224E+08   0.101305E+08  -0.584589E+00   0.936667E+07   0.936664E+07   0.894706E+02
   0.102789E-03   0.101222E+08   0.101222E+08   0.131889E+08   0.131770E+08   0.101225E+08   0.101222E+08   0.101222E+08   0.101303E+08  -0.584576E+00   0.936650E+07   0.936647E+07   0.986438E+02
   0.113499E-03   0.101220E+08   0.101219E+08   0.131221E+08   0.131077E+08   0.101222E+08   0.101220E+08   0.101220E+08   0.101300E+08  -0.584559E+00   0.936629E+07   0.936625E+07   0.108722E+03
   0.125324E-03   0.101217E+08   0.101216E+08   0.130411E+08   0.130237E+08   0.101218E+08   0.101217E+08   0.101217E+08   0.101297E+08  -0.584539E+00   0.936603E+07   0.936598E+07   0.119781E+03
   0.138382E-03   0.101214E+08   0.101213E+08   0.129431E+08   0.129219E+08   0.101213E+08   0.101213E+08   0.101213E+08   0.101292E+08  -0.584515E+00   0.936572E+07   0.936566E+07   0.131901E+03
   0.152799E-03   0.101209E+08   0.101209E+08   0.128244E+08   0.127988E+08   0.101208E+08   0.101209E+08   0.101209E+08   0.101288E+08  -0.584485E+00   0.936534E+07   0.936527E+07   0.145161E+03
   0.168719E-03   0.101204E+08   0.101203E+08   0.126812E+08   0.126502E+08   0.101201E+08   0.101204E+08   0.101204E+08   0.101282E+08  -0.584449E+00   0.936487E+07   0.936479E+07   0.159639E+03
   0.186298E-03   0.101198E+08   0.101197E+08   0.125086E+08   0.124712E+08   0.101193E+08   0.101198E+08   0.101198E+08   0.101274E+08  -0.584405E+00   0.936431E+07   0.936420E+07   0.175406E+03
   0.205708E-03   0.101191E+08   0.101189E+08   0.123013E+08   0.122563E+08   0.101183E+08   0.101191E+08   0.101191E+08   0.101266E+08  -0.584352E+00   0.936362E+07   0.936350E+07   0.192524E+03
   0.227141E-03   0.101182E+08   0.101180E+08   0.120530E+08   0.119989E+08   0.101170E+08   0.101181E+08   0.101182E+08   0.101255E+08  -0.584287E+00   0.936279E+07   0.936263E+07   0.211037E+03
   0.250806E-03   0.101171E+08   0.101169E+08   0.117568E+08   0.116921E+08   0.101156E+08   0.101170E+08   0.101171E+08   0.101242E+08  -0.584208E+00   0.936177E+07   0.936159E+07   0.230965E+03
   0.276938E-03   0.101158E+08   0.101155E+08   0.114052E+08   0.113281E+08   0.101138E+08   0.101157E+08   0.101157E+08   0.101226E+08  -0.584113E+00   0.936054E+07   0.936031E+07   0.252291E+03
   0.305791E-03   0.101141E+08   0.101138E+08   0.109903E+08   0.108989E+08   0.101116E+08   0.101140E+08   0.101141E+08   0.101207E+08  -0.583998E+00   0.935904E+07   0.935877E+07   0.274945E+03
   0.337651E-03   0.101122E+08   0.101118E+08   0.105042E+08   0.103966E+08   0.101089E+08   0.101121E+08   0.101121E+08   0.101185E+08  -0.583860E+00   0.935722E+07   0.935690E+07   0.298791E+03
   0.372831E-03   0.101098E+08   0.101093E+08   0.993993E+07   0.981426E+07   0.101057E+08   0.101097E+08   0.101097E+08   0.101157E+08  -0.583693E+00   0.935501E+07   0.935463E+07   0.323602E+03
   0.411676E-03   0.101069E+08   0.101064E+08   0.929216E+07   0.914671E+07   0.101017E+08   0.101068E+08   0.101068E+08   0.101124E+08  -0.583492E+00   0.935234E+07   0.935188E+07   0.349037E+03
   0.454568E-03   0.101034E+08   0.101028E+08   0.855871E+07   0.839232E+07   0.100970E+08   0.101032E+08   0.101033E+08   0.101084E+08  -0.583252E+00   0.934911E+07   0.934857E+07   0.374619E+03
   0.501929E-03   0.100993E+08   0.100985E+08   0.774237E+07   0.755475E+07   0.100913E+08   0.100990E+08   0.100991E+08   0.101037E+08  -0.582964E+00   0.934522E+07   0.934458E+07   0.399704E+03
   0.554224E-03   0.100942E+08   0.100933E+08   0.685300E+07   0.664517E+07   0.100844E+08   0.100939E+08   0.100941E+08   0.100981E+08  -0.582623E+00   0.934053E+07   0.933978E+07   0.423470E+03
   0.611968E-03   0.100882E+08   0.100871E+08   0.590975E+07   0.568451E+07   0.100760E+08   0.100878E+08   0.100880E+08   0.100914E+08  -0.582218E+00   0.933490E+07   0.933403E+07   0.444909E+03
   0.675728E-03   0.100810E+08   0.100797E+08   0.494270E+07   0.470515E+07   0.100660E+08   0.100806E+08   0.100808E+08   0.100835E+08  -0.581740E+00   0.932815E+07   0.932716E+07   0.462848E+03
   0.746132E-03   0.100724E+08   0.100709E+08   0.399319E+07   0.375099E+07   0.100541E+08   0.100719E+08   0.100722E+08   0.100743E+08  -0.581180E+00   0.932010E+07   0.931897E+07   0.476011E+03
   0.823870E-03   0.100622E+08   0.100605E+08   0.311133E+07   0.287465E+07   0.100398E+08   0.100616E+08   0.100619E+08   0.100634E+08  -0.580527E+00   0.931054E+07   0.930927E+07   0.483121E+03
   0.909708E-03   0.100501E+08   0.100482E+08   0.234952E+07   0.213020E+07   0.100227E+08   0.100494E+08   0.100498E+08   0.100508E+08  -0.579768E+00   0.929921E+07   0.929781E+07   0.483069E+03
   0.100449E-02   0.100359E+08   0.100338E+08   0.175102E+07   0.156100E+07   0.100025E+08   0.100351E+08   0.100356E+08   0.100361E+08  -0.578890E+00   0.928587E+07   0.928435E+07   0.475124E+03
   0.110915E-02   0.100193E+08   0.100169E+08   0.133517E+07   0.118397E+07   0.997862E+07   0.100183E+08   0.100190E+08   0.100191E+08  -0.577880E+00   0.927024E+07   0.926862E+07   0.459155E+03
   0.122471E-02   0.999995E+07   0.999736E+07   0.108413E+07   0.976132E+06   0.995042E+07   0.999880E+07   0.999955E+07   0.999944E+07  -0.576718E+00   0.925202E+07   0.925032E+07   0.435795E+03
   0.135231E-02   0.997746E+07   0.997470E+07   0.940652E+06   0.873206E+06   0.991721E+07   0.997612E+07   0.997702E+07   0.997668E+07  -0.575384E+00   0.923088E+07   0.922913E+07   0.406457E+03
