#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105184E-04   0.521734E+06   0.521734E+06   0.695638E+06   0.695637E+06   0.525228E+06   0.521787E+06   0.521734E+06   0.530062E+06  -0.602397E+00   0.520134E+06   0.520134E+06   0.199192E+00
   0.116143E-04   0.521734E+06   0.521734E+06   0.695636E+06   0.695636E+06   0.525228E+06   0.521787E+06   0.521734E+06   0.530062E+06  -0.602397E+00   0.520133E+06   0.520133E+06   0.219945E+00
   0.128244E-04   0.521734E+06   0.521734E+06   0.695634E+06   0.695634E+06   0.525228E+06   0.521787E+06   0.521734E+06   0.530062E+06  -0.602397E+00   0.520133E+06   0.520133E+06   0.242861E+00
   0.141606E-04   0.521734E+06   0.521734E+06   0.695632E+06   0.695631E+06   0.525228E+06   0.521787E+06   0.521734E+06   0.530062E+06  -0.602397E+00   0.520133E+06   0.520133E+06   0.268164E+00
   0.156360E-04   0.521734E+06   0.521734E+06   0.695628E+06   0.695628E+06   0.525227E+06   0.521787E+06   0.521734E+06   0.530062E+06  -0.602396E+00   0.520133E+06   0.520133E+06   0.296104E+00
   0.172651E-04   0.521734E+06   0.521734E+06   0.695625E+06   0.695624E+06   0.525227E+06   0.521787E+06   0.521734E+06   0.530061E+06  -0.602396E+00   0.520133E+06   0.520133E+06   0.326955E+00
   0.190639E-04   0.521733E+06   0.521733E+06   0.695620E+06   0.695619E+06   0.525226E+06   0.521787E+06   0.521733E+06   0.530061E+06  -0.602396E+00   0.520133E+06   0.520133E+06   0.361019E+00
   0.210501E-04   0.521733E+06   0.521733E+06   0.695615E+06   0.695613E+06   0.525225E+06   0.521787E+06   0.521733E+06   0.530061E+06  -0.602396E+00   0.520133E+06   0.520133E+06   0.398633E+00
   0.232433E-04   0.521733E+06   0.521733E+06   0.695608E+06   0.695606E+06   0.525224E+06   0.521786E+06   0.521733E+06   0.530061E+06  -0.602395E+00   0.520133E+06   0.520133E+06   0.440166E+00
   0.256650E-04   0.521733E+06   0.521733E+06   0.695600E+06   0.695597E+06   0.525223E+06   0.521786E+06   0.521733E+06   0.530060E+06  -0.602395E+00   0.520132E+06   0.520132E+06   0.486026E+00
   0.283390E-04   0.521733E+06   0.521733E+06   0.695590E+06   0.695587E+06   0.525222E+06   0.521786E+06   0.521733E+06   0.530060E+06  -0.602395E+00   0.520132E+06   0.520132E+06   0.536664E+00
   0.312916E-04   0.521732E+06   0.521732E+06   0.695578E+06   0.695574E+06   0.525220E+06   0.521786E+06   0.521732E+06   0.530059E+06  -0.602394E+00   0.520132E+06   0.520132E+06   0.592578E+00
   0.345519E-04   0.521732E+06   0.521732E+06   0.695563E+06   0.695558E+06   0.525219E+06   0.521785E+06   0.521732E+06   0.530059E+06  -0.602393E+00   0.520131E+06   0.520131E+06   0.654317E+00
   0.381518E-04   0.521731E+06   0.521731E+06   0.695544E+06   0.695539E+06   0.525216E+06   0.521785E+06   0.521731E+06   0.530058E+06  -0.602392E+00   0.520131E+06   0.520131E+06   0.722488E+00
   0.421268E-04   0.521731E+06   0.521731E+06   0.695522E+06   0.695516E+06   0.525213E+06   0.521784E+06   0.521731E+06   0.530057E+06  -0.602391E+00   0.520130E+06   0.520130E+06   0.797761E+00
   0.465159E-04   0.521730E+06   0.521730E+06   0.695495E+06   0.695487E+06   0.525210E+06   0.521783E+06   0.521730E+06   0.530056E+06  -0.602390E+00   0.520130E+06   0.520130E+06   0.880877E+00
   0.513623E-04   0.521729E+06   0.521729E+06   0.695462E+06   0.695453E+06   0.525205E+06   0.521782E+06   0.521729E+06   0.530055E+06  -0.602388E+00   0.520129E+06   0.520129E+06   0.972651E+00
   0.567137E-04   0.521728E+06   0.521728E+06   0.695422E+06   0.695410E+06   0.525200E+06   0.521781E+06   0.521728E+06   0.530053E+06  -0.602386E+00   0.520128E+06   0.520128E+06   0.107399E+01
   0.626227E-04   0.521727E+06   0.521727E+06   0.695373E+06   0.695359E+06   0.525194E+06   0.521780E+06   0.521727E+06   0.530051E+06  -0.602384E+00   0.520126E+06   0.520126E+06   0.118588E+01
   0.691473E-04   0.521725E+06   0.521725E+06   0.695313E+06   0.695296E+06   0.525186E+06   0.521778E+06   0.521725E+06   0.530049E+06  -0.602381E+00   0.520125E+06   0.520125E+06   0.130942E+01
   0.763516E-04   0.521723E+06   0.521723E+06   0.695240E+06   0.695219E+06   0.525176E+06   0.521776E+06   0.521723E+06   0.530046E+06  -0.602378E+00   0.520123E+06   0.520123E+06   0.144584E+01
   0.843066E-04   0.521721E+06   0.521720E+06   0.695152E+06   0.695126E+06   0.525165E+06   0.521773E+06   0.521721E+06   0.530042E+06  -0.602373E+00   0.520120E+06   0.520120E+06   0.159647E+01
   0.930904E-04   0.521718E+06   0.521717E+06   0.695043E+06   0.695012E+06   0.525150E+06   0.521770E+06   0.521718E+06   0.530038E+06  -0.602368E+00   0.520117E+06   0.520117E+06   0.176278E+01
   0.102789E-03   0.521715E+06   0.521714E+06   0.694912E+06   0.694873E+06   0.525133E+06   0.521767E+06   0.521714E+06   0.530032E+06  -0.602362E+00   0.520114E+06   0.520114E+06   0.194641E+01
