#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105184E-04   0.191613E+07   0.191613E+07   0.255473E+07   0.255473E+07   0.191752E+07   0.191615E+07   0.191613E+07   0.192457E+07  -0.600635E+00   0.191299E+07   0.191299E+07   0.490782E+00
   0.116143E-04   0.191613E+07   0.191613E+07   0.255470E+07   0.255470E+07   0.191752E+07   0.191615E+07   0.191613E+07   0.192457E+07  -0.600635E+00   0.191299E+07   0.191299E+07   0.541913E+00
   0.128244E-04   0.191613E+07   0.191613E+07   0.255467E+07   0.255467E+07   0.191752E+07   0.191615E+07   0.191613E+07   0.192457E+07  -0.600635E+00   0.191299E+07   0.191299E+07   0.598370E+00
   0.141606E-04   0.191613E+07   0.191613E+07   0.255463E+07   0.255463E+07   0.191752E+07   0.191615E+07   0.191613E+07   0.192457E+07  -0.600635E+00   0.191299E+07   0.191299E+07   0.660708E+00
   0.156360E-04   0.191613E+07   0.191613E+07   0.255459E+07   0.255458E+07   0.191752E+07   0.191615E+07   0.191613E+07   0.192457E+07  -0.600634E+00   0.191299E+07   0.191299E+07   0.729538E+00
   0.172651E-04   0.191613E+07   0.191613E+07   0.255453E+07   0.255453E+07   0.191752E+07   0.191615E+07   0.191613E+07   0.192457E+07  -0.600634E+00   0.191299E+07   0.191299E+07   0.805538E+00
   0.190639E-04   0.191613E+07   0.191613E+07   0.255446E+07   0.255446E+07   0.191752E+07   0.191615E+07   0.191613E+07   0.192456E+07  -0.600634E+00   0.191299E+07   0.191299E+07   0.889452E+00
   0.210501E-04   0.191613E+07   0.191613E+07   0.255438E+07   0.255438E+07   0.191751E+07   0.191615E+07   0.191613E+07   0.192456E+07  -0.600633E+00   0.191298E+07   0.191298E+07   0.982104E+00
   0.232433E-04   0.191613E+07   0.191613E+07   0.255428E+07   0.255427E+07   0.191751E+07   0.191615E+07   0.191613E+07   0.192456E+07  -0.600633E+00   0.191298E+07   0.191298E+07   0.108440E+01
   0.256650E-04   0.191612E+07   0.191612E+07   0.255416E+07   0.255415E+07   0.191751E+07   0.191614E+07   0.191612E+07   0.192456E+07  -0.600632E+00   0.191298E+07   0.191298E+07   0.119735E+01
   0.283390E-04   0.191612E+07   0.191612E+07   0.255401E+07   0.255400E+07   0.191750E+07   0.191614E+07   0.191612E+07   0.192456E+07  -0.600632E+00   0.191298E+07   0.191298E+07   0.132206E+01
   0.312916E-04   0.191612E+07   0.191612E+07   0.255383E+07   0.255381E+07   0.191750E+07   0.191614E+07   0.191612E+07   0.192456E+07  -0.600631E+00   0.191298E+07   0.191298E+07   0.145974E+01
   0.345519E-04   0.191612E+07   0.191612E+07   0.255360E+07   0.255358E+07   0.191749E+07   0.191614E+07   0.191612E+07   0.192455E+07  -0.600630E+00   0.191298E+07   0.191298E+07   0.161174E+01
   0.381518E-04   0.191611E+07   0.191611E+07   0.255333E+07   0.255331E+07   0.191748E+07   0.191614E+07   0.191611E+07   0.192455E+07  -0.600628E+00   0.191297E+07   0.191297E+07   0.177956E+01
   0.421268E-04   0.191611E+07   0.191611E+07   0.255300E+07   0.255297E+07   0.191747E+07   0.191613E+07   0.191611E+07   0.192454E+07  -0.600627E+00   0.191297E+07   0.191297E+07   0.196481E+01
   0.465159E-04   0.191611E+07   0.191611E+07   0.255260E+07   0.255256E+07   0.191746E+07   0.191613E+07   0.191611E+07   0.192454E+07  -0.600625E+00   0.191296E+07   0.191296E+07   0.216932E+01
   0.513623E-04   0.191610E+07   0.191610E+07   0.255211E+07   0.255206E+07   0.191745E+07   0.191612E+07   0.191610E+07   0.192453E+07  -0.600622E+00   0.191296E+07   0.191296E+07   0.239507E+01
   0.567137E-04   0.191609E+07   0.191609E+07   0.255151E+07   0.255146E+07   0.191743E+07   0.191611E+07   0.191609E+07   0.192452E+07  -0.600619E+00   0.191295E+07   0.191295E+07   0.264424E+01
   0.626227E-04   0.191609E+07   0.191609E+07   0.255078E+07   0.255071E+07   0.191741E+07   0.191611E+07   0.191609E+07   0.192451E+07  -0.600616E+00   0.191294E+07   0.191294E+07   0.291925E+01
   0.691473E-04   0.191608E+07   0.191608E+07   0.254989E+07   0.254981E+07   0.191739E+07   0.191610E+07   0.191608E+07   0.192450E+07  -0.600611E+00   0.191293E+07   0.191293E+07   0.322273E+01
   0.763516E-04   0.191606E+07   0.191606E+07   0.254880E+07   0.254871E+07   0.191736E+07   0.191608E+07   0.191606E+07   0.192448E+07  -0.600606E+00   0.191292E+07   0.191292E+07   0.355761E+01
   0.843066E-04   0.191605E+07   0.191605E+07   0.254748E+07   0.254736E+07   0.191732E+07   0.191607E+07   0.191605E+07   0.192446E+07  -0.600600E+00   0.191291E+07   0.191291E+07   0.392706E+01
   0.930904E-04   0.191603E+07   0.191603E+07   0.254587E+07   0.254573E+07   0.191727E+07   0.191605E+07   0.191603E+07   0.192444E+07  -0.600592E+00   0.191289E+07   0.191289E+07   0.433459E+01
   0.102789E-03   0.191601E+07   0.191601E+07   0.254390E+07   0.254373E+07   0.191722E+07   0.191603E+07   0.191601E+07   0.192441E+07  -0.600582E+00   0.191287E+07   0.191287E+07   0.478402E+01
   0.113499E-03   0.191598E+07   0.191598E+07   0.254151E+07   0.254130E+07   0.191715E+07   0.191600E+07   0.191598E+07   0.192437E+07  -0.600570E+00   0.191284E+07   0.191284E+07   0.527952E+01
   0.125324E-03   0.191595E+07   0.191595E+07   0.253859E+07   0.253835E+07   0.191707E+07   0.191596E+07   0.191595E+07   0.192433E+07  -0.600556E+00   0.191281E+07   0.191281E+07   0.582563E+01
   0.138382E-03   0.191591E+07   0.191591E+07   0.253505E+07   0.253474E+07   0.191697E+07   0.191592E+07   0.191591E+07   0.192428E+07  -0.600539E+00   0.191277E+07   0.191276E+07   0.642727E+01
   0.152799E-03   0.191586E+07   0.191586E+07   0.253072E+07   0.253036E+07   0.191685E+07   0.191587E+07   0.191586E+07   0.192421E+07  -0.600517E+00   0.191272E+07   0.191272E+07   0.708975E+01
   0.168719E-03   0.191580E+07   0.191580E+07   0.252546E+07   0.252502E+07   0.191670E+07   0.191581E+07   0.191580E+07   0.192413E+07  -0.600491E+00   0.191266E+07   0.191266E+07   0.781880E+01
   0.186298E-03   0.191573E+07   0.191572E+07   0.251907E+07   0.251852E+07   0.191652E+07   0.191574E+07   0.191572E+07   0.192404E+07  -0.600460E+00   0.191258E+07   0.191258E+07   0.862048E+01
   0.205708E-03   0.191564E+07   0.191563E+07   0.251129E+07   0.251063E+07   0.191630E+07   0.191565E+07   0.191564E+07   0.192392E+07  -0.600421E+00   0.191250E+07   0.191249E+07   0.950124E+01
   0.227141E-03   0.191553E+07   0.191552E+07   0.250183E+07   0.250103E+07   0.191603E+07   0.191553E+07   0.191553E+07   0.192378E+07  -0.600375E+00   0.191239E+07   0.191238E+07   0.104678E+02
   0.250806E-03   0.191540E+07   0.191539E+07   0.249034E+07   0.248937E+07   0.191570E+07   0.191540E+07   0.191540E+07   0.192360E+07  -0.600318E+00   0.191226E+07   0.191225E+07   0.115271E+02
   0.276938E-03   0.191524E+07   0.191523E+07   0.247640E+07   0.247523E+07   0.191530E+07   0.191524E+07   0.191523E+07   0.192339E+07  -0.600248E+00   0.191210E+07   0.191209E+07   0.126860E+02
   0.305791E-03   0.191504E+07   0.191503E+07   0.245951E+07   0.245809E+07   0.191481E+07   0.191503E+07   0.191504E+07   0.192314E+07  -0.600164E+00   0.191190E+07   0.191190E+07   0.139513E+02
   0.337651E-03   0.191480E+07   0.191479E+07   0.243905E+07   0.243734E+07   0.191422E+07   0.191479E+07   0.191480E+07   0.192283E+07  -0.600061E+00   0.191166E+07   0.191166E+07   0.153293E+02
   0.372831E-03   0.191451E+07   0.191450E+07   0.241433E+07   0.241226E+07   0.191350E+07   0.191449E+07   0.191451E+07   0.192245E+07  -0.599936E+00   0.191137E+07   0.191136E+07   0.168253E+02
   0.411676E-03   0.191416E+07   0.191414E+07   0.238449E+07   0.238201E+07   0.191262E+07   0.191413E+07   0.191416E+07   0.192199E+07  -0.599785E+00   0.191102E+07   0.191101E+07   0.184433E+02
   0.454568E-03   0.191373E+07   0.191371E+07   0.234858E+07   0.234562E+07   0.191155E+07   0.191369E+07   0.191373E+07   0.192143E+07  -0.599601E+00   0.191059E+07   0.191058E+07   0.201847E+02
   0.501929E-03   0.191321E+07   0.191318E+07   0.230547E+07   0.230194E+07   0.191025E+07   0.191316E+07   0.191320E+07   0.192075E+07  -0.599377E+00   0.191007E+07   0.191005E+07   0.220479E+02
   0.554224E-03   0.191257E+07   0.191254E+07   0.225391E+07   0.224973E+07   0.190866E+07   0.191251E+07   0.191257E+07   0.191993E+07  -0.599107E+00   0.190944E+07   0.190942E+07   0.240266E+02
   0.611968E-03   0.191180E+07   0.191176E+07   0.219249E+07   0.218757E+07   0.190674E+07   0.191172E+07   0.191180E+07   0.191894E+07  -0.598780E+00   0.190867E+07   0.190864E+07   0.261084E+02
   0.675728E-03   0.191087E+07   0.191082E+07   0.211972E+07   0.211397E+07   0.190440E+07   0.191076E+07   0.191086E+07   0.191774E+07  -0.598384E+00   0.190773E+07   0.190770E+07   0.282727E+02
   0.746132E-03   0.190974E+07   0.190968E+07   0.203405E+07   0.202740E+07   0.190157E+07   0.190960E+07   0.190973E+07   0.191630E+07  -0.597908E+00   0.190660E+07   0.190656E+07   0.304886E+02
   0.823870E-03   0.190837E+07   0.190830E+07   0.193398E+07   0.192639E+07   0.189813E+07   0.190820E+07   0.190836E+07   0.191457E+07  -0.597335E+00   0.190522E+07   0.190518E+07   0.327124E+02
   0.909708E-03   0.190672E+07   0.190663E+07   0.181823E+07   0.180970E+07   0.189397E+07   0.190651E+07   0.190670E+07   0.191249E+07  -0.596648E+00   0.190356E+07   0.190351E+07   0.348853E+02
   0.100449E-02   0.190472E+07   0.190461E+07   0.168594E+07   0.167655E+07   0.188893E+07   0.190447E+07   0.190470E+07   0.191001E+07  -0.595827E+00   0.190155E+07   0.190150E+07   0.369316E+02
   0.110915E-02   0.190232E+07   0.190219E+07   0.153702E+07   0.152695E+07   0.188286E+07   0.190201E+07   0.190230E+07   0.190706E+07  -0.594849E+00   0.189913E+07   0.189907E+07   0.387582E+02
   0.122471E-02   0.189945E+07   0.189929E+07   0.137249E+07   0.136204E+07   0.187554E+07   0.189906E+07   0.189942E+07   0.190357E+07  -0.593691E+00   0.189622E+07   0.189615E+07   0.402567E+02
   0.135231E-02   0.189601E+07   0.189582E+07   0.119493E+07   0.118458E+07   0.186668E+07   0.189554E+07   0.189598E+07   0.189946E+07  -0.592325E+00   0.189274E+07   0.189265E+07   0.413094E+02
   0.149320E-02   0.189191E+07   0.189168E+07   0.100894E+07   0.999339E+06   0.185605E+07   0.189133E+07   0.189188E+07   0.189465E+07  -0.590726E+00   0.188857E+07   0.188848E+07   0.418016E+02
   0.164878E-02   0.188705E+07   0.188677E+07   0.821423E+06   0.813329E+06   0.184342E+07   0.188635E+07   0.188701E+07   0.188905E+07  -0.588864E+00   0.188361E+07   0.188351E+07   0.416414E+02
   0.182056E-02   0.188132E+07   0.188097E+07   0.641490E+06   0.635702E+06   0.182846E+07   0.188047E+07   0.188126E+07   0.188257E+07  -0.586714E+00   0.187774E+07   0.187763E+07   0.407874E+02
   0.201024E-02   0.187459E+07   0.187416E+07   0.479770E+06   0.476926E+06   0.181080E+07   0.187356E+07   0.187452E+07   0.187513E+07  -0.584249E+00   0.187082E+07   0.187070E+07   0.392822E+02
   0.221969E-02   0.186673E+07   0.186622E+07   0.346763E+06   0.347070E+06   0.179008E+07   0.186549E+07   0.186665E+07   0.186664E+07  -0.581444E+00   0.186273E+07   0.186261E+07   0.372832E+02
   0.245096E-02   0.185763E+07   0.185700E+07   0.250185E+06   0.253130E+06   0.176591E+07   0.185614E+07   0.185753E+07   0.185697E+07  -0.578275E+00   0.185332E+07   0.185320E+07   0.350752E+02
