#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105184E-04   0.152827E+08   0.152827E+08   0.203692E+08   0.203690E+08   0.152832E+08   0.152827E+08   0.152827E+08   0.152904E+08  -0.545313E+00   0.116290E+08   0.116290E+08   0.796415E+01
   0.116143E-04   0.152827E+08   0.152827E+08   0.203675E+08   0.203672E+08   0.152832E+08   0.152827E+08   0.152827E+08   0.152904E+08  -0.545313E+00   0.116290E+08   0.116290E+08   0.879371E+01
   0.128244E-04   0.152827E+08   0.152827E+08   0.203655E+08   0.203651E+08   0.152832E+08   0.152827E+08   0.152827E+08   0.152904E+08  -0.545313E+00   0.116290E+08   0.116290E+08   0.970961E+01
   0.141606E-04   0.152827E+08   0.152827E+08   0.203629E+08   0.203625E+08   0.152832E+08   0.152827E+08   0.152827E+08   0.152904E+08  -0.545312E+00   0.116290E+08   0.116290E+08   0.107208E+02
   0.156360E-04   0.152827E+08   0.152827E+08   0.203599E+08   0.203593E+08   0.152832E+08   0.152827E+08   0.152827E+08   0.152904E+08  -0.545312E+00   0.116290E+08   0.116290E+08   0.118373E+02
   0.172651E-04   0.152827E+08   0.152826E+08   0.203561E+08   0.203554E+08   0.152832E+08   0.152827E+08   0.152827E+08   0.152903E+08  -0.545312E+00   0.116290E+08   0.116290E+08   0.130699E+02
   0.190639E-04   0.152826E+08   0.152826E+08   0.203516E+08   0.203507E+08   0.152832E+08   0.152826E+08   0.152826E+08   0.152903E+08  -0.545311E+00   0.116290E+08   0.116290E+08   0.144306E+02
   0.210501E-04   0.152826E+08   0.152826E+08   0.203460E+08   0.203450E+08   0.152832E+08   0.152826E+08   0.152826E+08   0.152903E+08  -0.545311E+00   0.116290E+08   0.116290E+08   0.159328E+02
   0.232433E-04   0.152826E+08   0.152826E+08   0.203393E+08   0.203380E+08   0.152832E+08   0.152826E+08   0.152826E+08   0.152903E+08  -0.545310E+00   0.116290E+08   0.116290E+08   0.175911E+02
   0.256650E-04   0.152826E+08   0.152826E+08   0.203310E+08   0.203295E+08   0.152831E+08   0.152826E+08   0.152826E+08   0.152903E+08  -0.545309E+00   0.116290E+08   0.116290E+08   0.194215E+02
   0.283390E-04   0.152826E+08   0.152826E+08   0.203210E+08   0.203191E+08   0.152831E+08   0.152826E+08   0.152826E+08   0.152902E+08  -0.545308E+00   0.116290E+08   0.116290E+08   0.214418E+02
   0.312916E-04   0.152825E+08   0.152825E+08   0.203087E+08   0.203064E+08   0.152831E+08   0.152825E+08   0.152825E+08   0.152902E+08  -0.545307E+00   0.116289E+08   0.116289E+08   0.236714E+02
   0.345519E-04   0.152825E+08   0.152825E+08   0.202938E+08   0.202910E+08   0.152830E+08   0.152825E+08   0.152825E+08   0.152902E+08  -0.545305E+00   0.116289E+08   0.116289E+08   0.261319E+02
   0.381518E-04   0.152825E+08   0.152825E+08   0.202756E+08   0.202722E+08   0.152830E+08   0.152825E+08   0.152825E+08   0.152901E+08  -0.545303E+00   0.116289E+08   0.116289E+08   0.288467E+02
   0.421268E-04   0.152824E+08   0.152824E+08   0.202534E+08   0.202493E+08   0.152829E+08   0.152824E+08   0.152824E+08   0.152901E+08  -0.545301E+00   0.116288E+08   0.116288E+08   0.318416E+02
   0.465159E-04   0.152823E+08   0.152823E+08   0.202265E+08   0.202214E+08   0.152828E+08   0.152824E+08   0.152823E+08   0.152900E+08  -0.545298E+00   0.116288E+08   0.116288E+08   0.351450E+02
   0.513623E-04   0.152823E+08   0.152823E+08   0.201936E+08   0.201875E+08   0.152827E+08   0.152823E+08   0.152823E+08   0.152899E+08  -0.545295E+00   0.116287E+08   0.116287E+08   0.387875E+02
   0.567137E-04   0.152822E+08   0.152822E+08   0.201536E+08   0.201462E+08   0.152826E+08   0.152822E+08   0.152822E+08   0.152898E+08  -0.545290E+00   0.116287E+08   0.116286E+08   0.428030E+02
   0.626227E-04   0.152821E+08   0.152820E+08   0.201050E+08   0.200959E+08   0.152825E+08   0.152821E+08   0.152821E+08   0.152897E+08  -0.545285E+00   0.116286E+08   0.116286E+08   0.472280E+02
   0.691473E-04   0.152819E+08   0.152819E+08   0.200458E+08   0.200348E+08   0.152823E+08   0.152819E+08   0.152819E+08   0.152895E+08  -0.545279E+00   0.116285E+08   0.116284E+08   0.521022E+02
   0.763516E-04   0.152818E+08   0.152817E+08   0.199739E+08   0.199605E+08   0.152821E+08   0.152818E+08   0.152817E+08   0.152893E+08  -0.545272E+00   0.116283E+08   0.116283E+08   0.574681E+02
   0.843066E-04   0.152815E+08   0.152815E+08   0.198866E+08   0.198703E+08   0.152818E+08   0.152815E+08   0.152815E+08   0.152890E+08  -0.545262E+00   0.116282E+08   0.116282E+08   0.633715E+02
   0.930904E-04   0.152813E+08   0.152812E+08   0.197806E+08   0.197608E+08   0.152815E+08   0.152813E+08   0.152813E+08   0.152888E+08  -0.545251E+00   0.116280E+08   0.116280E+08   0.698611E+02
   0.102789E-03   0.152810E+08   0.152809E+08   0.196521E+08   0.196280E+08   0.152811E+08   0.152810E+08   0.152810E+08   0.152884E+08  -0.545237E+00   0.116277E+08   0.116277E+08   0.769882E+02
   0.113499E-03   0.152806E+08   0.152805E+08   0.194964E+08   0.194673E+08   0.152807E+08   0.152806E+08   0.152806E+08   0.152880E+08  -0.545221E+00   0.116275E+08   0.116274E+08   0.848058E+02
   0.125324E-03   0.152801E+08   0.152801E+08   0.193083E+08   0.192730E+08   0.152801E+08   0.152801E+08   0.152801E+08   0.152874E+08  -0.545200E+00   0.116271E+08   0.116271E+08   0.933685E+02
   0.138382E-03   0.152796E+08   0.152795E+08   0.190812E+08   0.190386E+08   0.152794E+08   0.152796E+08   0.152796E+08   0.152868E+08  -0.545176E+00   0.116267E+08   0.116266E+08   0.102730E+03
   0.152799E-03   0.152789E+08   0.152788E+08   0.188077E+08   0.187564E+08   0.152786E+08   0.152789E+08   0.152789E+08   0.152860E+08  -0.545146E+00   0.116262E+08   0.116261E+08   0.112943E+03
   0.168719E-03   0.152781E+08   0.152779E+08   0.184793E+08   0.184177E+08   0.152775E+08   0.152781E+08   0.152781E+08   0.152850E+08  -0.545109E+00   0.116255E+08   0.116255E+08   0.124055E+03
