#    L    TT             EE             BB             TE          
   394    0.17591E+04    0.21474E+02    0.39371E-01    0.78976E+01
   395    0.17531E+04    0.21470E+02    0.39490E-01    0.59919E+01
   396    0.17475E+04    0.21463E+02    0.39609E-01    0.40946E+01
   397    0.17422E+04    0.21452E+02    0.39729E-01    0.22044E+01
   398    0.17375E+04    0.21437E+02    0.39849E-01    0.32264E+00
   399    0.17331E+04    0.21418E+02    0.39970E-01   -0.15499E+01
   400    0.17291E+04    0.21395E+02    0.40092E-01   -0.34122E+01
   401    0.17256E+04    0.21368E+02    0.40214E-01   -0.52638E+01
   402    0.17225E+04    0.21336E+02    0.40337E-01   -0.71037E+01
   403    0.17197E+04    0.21302E+02    0.40461E-01   -0.89313E+01
   404    0.17173E+04    0.21263E+02    0.40586E-01   -0.10745E+02
   405    0.17154E+04    0.21220E+02    0.40711E-01   -0.12546E+02
   406    0.17137E+04    0.21173E+02    0.40838E-01   -0.14332E+02
   407    0.17125E+04    0.21123E+02    0.40965E-01   -0.16104E+02
   408    0.17117E+04    0.21068E+02    0.41092E-01   -0.17858E+02
   409    0.17113E+04    0.21011E+02    0.41221E-01   -0.19596E+02
   410    0.17112E+04    0.20949E+02    0.41351E-01   -0.21318E+02
   411    0.17115E+04    0.20883E+02    0.41481E-01   -0.23021E+02
   412    0.17122E+04    0.20815E+02    0.41612E-01   -0.24706E+02
   413    0.17132E+04    0.20742E+02    0.41744E-01   -0.26371E+02
   414    0.17144E+04    0.20666E+02    0.41877E-01   -0.28018E+02
   415    0.17162E+04    0.20587E+02    0.42011E-01   -0.29642E+02
   416    0.17182E+04    0.20503E+02    0.42146E-01   -0.31246E+02
   417    0.17205E+04    0.20417E+02    0.42282E-01   -0.32830E+02
   418    0.17231E+04    0.20325E+02    0.42418E-01   -0.34390E+02
   419    0.17262E+04    0.20232E+02    0.42556E-01   -0.35926E+02
   420    0.17295E+04    0.20135E+02    0.42695E-01   -0.37440E+02
   421    0.17332E+04    0.20035E+02    0.42834E-01   -0.38929E+02
   422    0.17372E+04    0.19932E+02    0.42975E-01   -0.40395E+02
   423    0.17414E+04    0.19824E+02    0.43116E-01   -0.41835E+02
   424    0.17458E+04    0.19714E+02    0.43259E-01   -0.43249E+02
   425    0.17507E+04    0.19601E+02    0.43402E-01   -0.44636E+02
   426    0.17558E+04    0.19485E+02    0.43547E-01   -0.45997E+02
   427    0.17612E+04    0.19365E+02    0.43692E-01   -0.47332E+02
   428    0.17668E+04    0.19243E+02    0.43839E-01   -0.48637E+02
   429    0.17727E+04    0.19118E+02    0.43987E-01   -0.49915E+02
   430    0.17789E+04    0.18990E+02    0.44135E-01   -0.51164E+02
   431    0.17853E+04    0.18860E+02    0.44285E-01   -0.52384E+02
   432    0.17919E+04    0.18726E+02    0.44435E-01   -0.53576E+02
   433    0.17988E+04    0.18591E+02    0.44587E-01   -0.54735E+02
   434    0.18059E+04    0.18452E+02    0.44739E-01   -0.55867E+02
   435    0.18132E+04    0.18312E+02    0.44893E-01   -0.56967E+02
   436    0.18207E+04    0.18169E+02    0.45048E-01   -0.58037E+02
   437    0.18285E+04    0.18024E+02    0.45203E-01   -0.59074E+02
   438    0.18365E+04    0.17876E+02    0.45360E-01   -0.60079E+02
   439    0.18447E+04    0.17727E+02    0.45518E-01   -0.61053E+02
   440    0.18530E+04    0.17575E+02    0.45676E-01   -0.61994E+02
   441    0.18616E+04    0.17421E+02    0.45836E-01   -0.62903E+02
   442    0.18702E+04    0.17265E+02    0.45996E-01   -0.63779E+02
   443    0.18791E+04    0.17107E+02    0.46158E-01   -0.64622E+02
   444    0.18882E+04    0.16949E+02    0.46320E-01   -0.65431E+02
   445    0.18974E+04    0.16786E+02    0.46484E-01   -0.66206E+02
   446    0.19066E+04    0.16624E+02    0.46648E-01   -0.66946E+02
   447    0.19161E+04    0.16461E+02    0.46813E-01   -0.67653E+02
   448    0.19256E+04    0.16294E+02    0.46979E-01   -0.68326E+02
   449    0.19354E+04    0.16128E+02    0.47146E-01   -0.68963E+02
   450    0.19453E+04    0.15960E+02    0.47314E-01   -0.69567E+02
   451    0.19552E+04    0.15791E+02    0.47483E-01   -0.70135E+02
   452    0.19652E+04    0.15620E+02    0.47653E-01   -0.70670E+02
   453    0.19755E+04    0.15450E+02    0.47823E-01   -0.71169E+02
   454    0.19857E+04    0.15278E+02    0.47995E-01   -0.71634E+02
   455    0.19960E+04    0.15105E+02    0.48167E-01   -0.72065E+02
   456    0.20065E+04    0.14931E+02    0.48340E-01   -0.72455E+02
   457    0.20169E+04    0.14757E+02    0.48513E-01   -0.72819E+02
   458    0.20274E+04    0.14583E+02    0.48688E-01   -0.73138E+02
   459    0.20380E+04    0.14409E+02    0.48863E-01   -0.73427E+02
   460    0.20487E+04    0.14233E+02    0.49039E-01   -0.73681E+02
   461    0.20594E+04    0.14058E+02    0.49215E-01   -0.73901E+02
   462    0.20701E+04    0.13882E+02    0.49393E-01   -0.74080E+02
   463    0.20809E+04    0.13707E+02    0.49571E-01   -0.74237E+02
   464    0.20916E+04    0.13532E+02    0.49749E-01   -0.74342E+02
   465    0.21023E+04    0.13357E+02    0.49928E-01   -0.74426E+02
   466    0.21131E+04    0.13182E+02    0.50108E-01   -0.74465E+02
   467    0.21239E+04    0.13007E+02    0.50289E-01   -0.74475E+02
   468    0.21347E+04    0.12834E+02    0.50470E-01   -0.74449E+02
   469    0.21454E+04    0.12660E+02    0.50651E-01   -0.74393E+02
   470    0.21562E+04    0.12487E+02    0.50833E-01   -0.74301E+02
   471    0.21668E+04    0.12316E+02    0.51016E-01   -0.74173E+02
   472    0.21775E+04    0.12145E+02    0.51199E-01   -0.74015E+02
   473    0.21882E+04    0.11976E+02    0.51383E-01   -0.73821E+02
   474    0.21988E+04    0.11807E+02    0.51567E-01   -0.73598E+02
   475    0.22095E+04    0.11639E+02    0.51751E-01   -0.73338E+02
   476    0.22199E+04    0.11473E+02    0.51936E-01   -0.73044E+02
   477    0.22303E+04    0.11309E+02    0.52121E-01   -0.72726E+02
   478    0.22407E+04    0.11145E+02    0.52307E-01   -0.72365E+02
   479    0.22510E+04    0.10983E+02    0.52493E-01   -0.71985E+02
   480    0.22612E+04    0.10823E+02    0.52679E-01   -0.71567E+02
   481    0.22714E+04    0.10665E+02    0.52866E-01   -0.71116E+02
   482    0.22815E+04    0.10509E+02    0.53053E-01   -0.70636E+02
   483    0.22914E+04    0.10354E+02    0.53240E-01   -0.70131E+02
   484    0.23012E+04    0.10202E+02    0.53427E-01   -0.69593E+02
   485    0.23110E+04    0.10052E+02    0.53615E-01   -0.69026E+02
   486    0.23206E+04    0.99046E+01    0.53803E-01   -0.68430E+02
   487    0.23301E+04    0.97597E+01    0.53991E-01   -0.67807E+02
   488    0.23395E+04    0.96163E+01    0.54179E-01   -0.67154E+02
   489    0.23488E+04    0.94760E+01    0.54367E-01   -0.66475E+02
   490    0.23580E+04    0.93388E+01    0.54556E-01   -0.65768E+02
   491    0.23668E+04    0.92040E+01    0.54744E-01   -0.65035E+02
   492    0.23757E+04    0.90722E+01    0.54933E-01   -0.64277E+02
   493    0.23844E+04    0.89421E+01    0.55121E-01   -0.63492E+02
   494    0.23930E+04    0.88165E+01    0.55310E-01   -0.62683E+02
   495    0.24014E+04    0.86932E+01    0.55498E-01   -0.61850E+02
   496    0.24096E+04    0.85738E+01    0.55687E-01   -0.60993E+02
   497    0.24176E+04    0.84574E+01    0.55875E-01   -0.60112E+02
   498    0.24255E+04    0.83434E+01    0.56064E-01   -0.59210E+02
   499    0.24333E+04    0.82339E+01    0.56252E-01   -0.58284E+02
   500    0.24409E+04    0.81267E+01    0.56440E-01   -0.57338E+02
   501    0.24481E+04    0.80241E+01    0.56628E-01   -0.56372E+02
   502    0.24554E+04    0.79253E+01    0.56815E-01   -0.55384E+02
   503    0.24624E+04    0.78295E+01    0.57003E-01   -0.54377E+02
   504    0.24691E+04    0.77376E+01    0.57190E-01   -0.53350E+02
   505    0.24759E+04    0.76501E+01    0.57377E-01   -0.52306E+02
   506    0.24822E+04    0.75666E+01    0.57563E-01   -0.51244E+02
   507    0.24885E+04    0.74867E+01    0.57750E-01   -0.50165E+02
   508    0.24945E+04    0.74115E+01    0.57935E-01   -0.49068E+02
   509    0.25003E+04    0.73400E+01    0.58121E-01   -0.47957E+02
   510    0.25059E+04    0.72728E+01    0.58306E-01   -0.46832E+02
   511    0.25113E+04    0.72096E+01    0.58490E-01   -0.45691E+02
   512    0.25165E+04    0.71510E+01    0.58674E-01   -0.44536E+02
   513    0.25215E+04    0.70966E+01    0.58858E-01   -0.43369E+02
   514    0.25263E+04    0.70468E+01    0.59041E-01   -0.42191E+02
   515    0.25308E+04    0.70014E+01    0.59223E-01   -0.41000E+02
   516    0.25352E+04    0.69606E+01    0.59405E-01   -0.39798E+02
   517    0.25392E+04    0.69245E+01    0.59586E-01   -0.38586E+02
   518    0.25431E+04    0.68929E+01    0.59766E-01   -0.37366E+02
   519    0.25469E+04    0.68660E+01    0.59946E-01   -0.36135E+02
   520    0.25503E+04    0.68439E+01    0.60124E-01   -0.34898E+02
   521    0.25535E+04    0.68264E+01    0.60303E-01   -0.33653E+02
   522    0.25564E+04    0.68139E+01    0.60480E-01   -0.32402E+02
   523    0.25592E+04    0.68063E+01    0.60656E-01   -0.31145E+02
   524    0.25618E+04    0.68034E+01    0.60832E-01   -0.29884E+02
   525    0.25640E+04    0.68054E+01    0.61007E-01   -0.28617E+02
   526    0.25660E+04    0.68124E+01    0.61181E-01   -0.27347E+02
   527    0.25680E+04    0.68244E+01    0.61354E-01   -0.26074E+02
   528    0.25696E+04    0.68412E+01    0.61526E-01   -0.24800E+02
   529    0.25710E+04    0.68633E+01    0.61697E-01   -0.23524E+02
   530    0.25721E+04    0.68904E+01    0.61867E-01   -0.22249E+02
   531    0.25732E+04    0.69223E+01    0.62036E-01   -0.20972E+02
   532    0.25739E+04    0.69595E+01    0.62204E-01   -0.19697E+02
   533    0.25743E+04    0.70017E+01    0.62371E-01   -0.18424E+02
   534    0.25745E+04    0.70491E+01    0.62536E-01   -0.17154E+02
   535    0.25746E+04    0.71016E+01    0.62701E-01   -0.15887E+02
   536    0.25743E+04    0.71592E+01    0.62864E-01   -0.14624E+02
   537    0.25740E+04    0.72219E+01    0.63027E-01   -0.13365E+02
   538    0.25733E+04    0.72898E+01    0.63188E-01   -0.12112E+02
   539    0.25724E+04    0.73627E+01    0.63348E-01   -0.10865E+02
   540    0.25713E+04    0.74410E+01    0.63507E-01   -0.96253E+01
   541    0.25699E+04    0.75242E+01    0.63664E-01   -0.83926E+01
   542    0.25684E+04    0.76125E+01    0.63821E-01   -0.71692E+01
   543    0.25666E+04    0.77061E+01    0.63976E-01   -0.59546E+01
   544    0.25647E+04    0.78048E+01    0.64129E-01   -0.47497E+01
   545    0.25624E+04    0.79086E+01    0.64282E-01   -0.35551E+01
   546    0.25600E+04    0.80172E+01    0.64433E-01   -0.23720E+01
   547    0.25574E+04    0.81308E+01    0.64583E-01   -0.12005E+01
   548    0.25546E+04    0.82496E+01    0.64731E-01   -0.41642E-01
   549    0.25515E+04    0.83734E+01    0.64879E-01    0.11038E+01
   550    0.25483E+04    0.85022E+01    0.65024E-01    0.22353E+01
   551    0.25449E+04    0.86361E+01    0.65169E-01    0.33523E+01
   552    0.25412E+04    0.87750E+01    0.65312E-01    0.44537E+01
   553    0.25374E+04    0.89175E+01    0.65454E-01    0.55394E+01
   554    0.25334E+04    0.90665E+01    0.65594E-01    0.66084E+01
   555    0.25291E+04    0.92198E+01    0.65733E-01    0.76602E+01
   556    0.25247E+04    0.93782E+01    0.65871E-01    0.86945E+01
   557    0.25201E+04    0.95408E+01    0.66007E-01    0.97097E+01
   558    0.25152E+04    0.97091E+01    0.66141E-01    0.10706E+02
   559    0.25102E+04    0.98810E+01    0.66275E-01    0.11684E+02
   560    0.25051E+04    0.10057E+02    0.66407E-01    0.12640E+02
   561    0.24996E+04    0.10238E+02    0.66537E-01    0.13576E+02
   562    0.24942E+04    0.10425E+02    0.66666E-01    0.14491E+02
   563    0.24885E+04    0.10614E+02    0.66793E-01    0.15385E+02
   564    0.24827E+04    0.10810E+02    0.66919E-01    0.16255E+02
   565    0.24767E+04    0.11008E+02    0.67044E-01    0.17103E+02
   566    0.24705E+04    0.11211E+02    0.67167E-01    0.17928E+02
   567    0.24642E+04    0.11418E+02    0.67289E-01    0.18728E+02
   568    0.24578E+04    0.11629E+02    0.67409E-01    0.19504E+02
   569    0.24511E+04    0.11845E+02    0.67528E-01    0.20258E+02
   570    0.24444E+04    0.12064E+02    0.67645E-01    0.20983E+02
   571    0.24375E+04    0.12288E+02    0.67761E-01    0.21683E+02
   572    0.24304E+04    0.12515E+02    0.67875E-01    0.22358E+02
   573    0.24233E+04    0.12745E+02    0.67988E-01    0.23005E+02
   574    0.24160E+04    0.12980E+02    0.68099E-01    0.23626E+02
   575    0.24086E+04    0.13218E+02    0.68209E-01    0.24218E+02
   576    0.24011E+04    0.13459E+02    0.68318E-01    0.24784E+02
   577    0.23934E+04    0.13704E+02    0.68425E-01    0.25321E+02
   578    0.23856E+04    0.13952E+02    0.68530E-01    0.25829E+02
   579    0.23778E+04    0.14204E+02    0.68634E-01    0.26310E+02
   580    0.23699E+04    0.14459E+02    0.68737E-01    0.26759E+02
   581    0.23618E+04    0.14716E+02    0.68838E-01    0.27181E+02
   582    0.23536E+04    0.14977E+02    0.68937E-01    0.27573E+02
   583    0.23454E+04    0.15241E+02    0.69035E-01    0.27933E+02
   584    0.23371E+04    0.15507E+02    0.69132E-01    0.28264E+02
   585    0.23287E+04    0.15776E+02    0.69227E-01    0.28564E+02
   586    0.23202E+04    0.16047E+02    0.69321E-01    0.28832E+02
   587    0.23117E+04    0.16322E+02    0.69413E-01    0.29071E+02
   588    0.23031E+04    0.16598E+02    0.69504E-01    0.29276E+02
   589    0.22944E+04    0.16877E+02    0.69593E-01    0.29451E+02
   590    0.22856E+04    0.17157E+02    0.69681E-01    0.29594E+02
   591    0.22769E+04    0.17441E+02    0.69768E-01    0.29705E+02
   592    0.22681E+04    0.17725E+02    0.69853E-01    0.29783E+02
   593    0.22592E+04    0.18013E+02    0.69936E-01    0.29831E+02
   594    0.22502E+04    0.18302E+02    0.70019E-01    0.29844E+02
   595    0.22412E+04    0.18591E+02    0.70100E-01    0.29827E+02
   596    0.22323E+04    0.18884E+02    0.70179E-01    0.29775E+02
   597    0.22233E+04    0.19175E+02    0.70257E-01    0.29692E+02
   598    0.22144E+04    0.19470E+02    0.70334E-01    0.29576E+02
   599    0.22055E+04    0.19765E+02    0.70410E-01    0.29427E+02
   600    0.21964E+04    0.20062E+02    0.70484E-01    0.29246E+02
   601    0.21874E+04    0.20360E+02    0.70557E-01    0.29031E+02
   602    0.21784E+04    0.20658E+02    0.70629E-01    0.28783E+02
   603    0.21693E+04    0.20958E+02    0.70699E-01    0.28504E+02
   604    0.21604E+04    0.21257E+02    0.70768E-01    0.28192E+02
   605    0.21514E+04    0.21557E+02    0.70836E-01    0.27846E+02
   606    0.21425E+04    0.21857E+02    0.70903E-01    0.27469E+02
   607    0.21334E+04    0.22158E+02    0.70969E-01    0.27059E+02
   608    0.21245E+04    0.22459E+02    0.71033E-01    0.26616E+02
   609    0.21157E+04    0.22759E+02    0.71096E-01    0.26141E+02
   610    0.21069E+04    0.23059E+02    0.71158E-01    0.25634E+02
   611    0.20981E+04    0.23360E+02    0.71219E-01    0.25095E+02
   612    0.20894E+04    0.23661E+02    0.71279E-01    0.24525E+02
   613    0.20806E+04    0.23959E+02    0.71338E-01    0.23923E+02
   614    0.20720E+04    0.24258E+02    0.71396E-01    0.23288E+02
   615    0.20634E+04    0.24555E+02    0.71453E-01    0.22623E+02
   616    0.20548E+04    0.24853E+02    0.71509E-01    0.21928E+02
   617    0.20464E+04    0.25150E+02    0.71564E-01    0.21201E+02
   618    0.20381E+04    0.25446E+02    0.71618E-01    0.20444E+02
   619    0.20297E+04    0.25741E+02    0.71671E-01    0.19658E+02
   620    0.20216E+04    0.26034E+02    0.71724E-01    0.18841E+02
   621    0.20134E+04    0.26326E+02    0.71775E-01    0.17995E+02
   622    0.20053E+04    0.26617E+02    0.71826E-01    0.17118E+02
   623    0.19974E+04    0.26905E+02    0.71876E-01    0.16215E+02
   624    0.19895E+04    0.27191E+02    0.71925E-01    0.15282E+02
   625    0.19817E+04    0.27476E+02    0.71974E-01    0.14321E+02
   626    0.19740E+04    0.27759E+02    0.72021E-01    0.13331E+02
   627    0.19665E+04    0.28040E+02    0.72068E-01    0.12315E+02
   628    0.19591E+04    0.28318E+02    0.72115E-01    0.11271E+02
   629    0.19518E+04    0.28594E+02    0.72161E-01    0.10201E+02
   630    0.19445E+04    0.28867E+02    0.72206E-01    0.91029E+01
   631    0.19374E+04    0.29138E+02    0.72251E-01    0.79808E+01
   632    0.19305E+04    0.29406E+02    0.72295E-01    0.68321E+01
   633    0.19236E+04    0.29672E+02    0.72339E-01    0.56591E+01
   634    0.19169E+04    0.29934E+02    0.72382E-01    0.44618E+01
   635    0.19104E+04    0.30194E+02    0.72425E-01    0.32406E+01
   636    0.19039E+04    0.30452E+02    0.72467E-01    0.19962E+01
   637    0.18976E+04    0.30704E+02    0.72509E-01    0.72796E+00
   638    0.18914E+04    0.30954E+02    0.72551E-01   -0.56188E+00
   639    0.18854E+04    0.31201E+02    0.72592E-01   -0.18743E+01
   640    0.18795E+04    0.31444E+02    0.72633E-01   -0.32077E+01
   641    0.18738E+04    0.31684E+02    0.72674E-01   -0.45620E+01
   642    0.18682E+04    0.31919E+02    0.72715E-01   -0.59366E+01
   643    0.18628E+04    0.32152E+02    0.72755E-01   -0.73308E+01
   644    0.18576E+04    0.32379E+02    0.72795E-01   -0.87441E+01
   645    0.18525E+04    0.32603E+02    0.72835E-01   -0.10176E+02
   646    0.18475E+04    0.32823E+02    0.72875E-01   -0.11626E+02
   647    0.18429E+04    0.33038E+02    0.72915E-01   -0.13094E+02
   648    0.18382E+04    0.33250E+02    0.72954E-01   -0.14578E+02
   649    0.18338E+04    0.33456E+02    0.72994E-01   -0.16078E+02
   650    0.18296E+04    0.33658E+02    0.73033E-01   -0.17594E+02
   651    0.18255E+04    0.33857E+02    0.73073E-01   -0.19125E+02
   652    0.18216E+04    0.34051E+02    0.73112E-01   -0.20670E+02
   653    0.18180E+04    0.34238E+02    0.73152E-01   -0.22229E+02
   654    0.18144E+04    0.34422E+02    0.73192E-01   -0.23799E+02
   655    0.18110E+04    0.34601E+02    0.73231E-01   -0.25383E+02
   656    0.18079E+04    0.34775E+02    0.73271E-01   -0.26978E+02
   657    0.18049E+04    0.34944E+02    0.73311E-01   -0.28583E+02
   658    0.18020E+04    0.35108E+02    0.73351E-01   -0.30199E+02
   659    0.17995E+04    0.35267E+02    0.73392E-01   -0.31824E+02
   660    0.17971E+04    0.35420E+02    0.73432E-01   -0.33458E+02
   661    0.17948E+04    0.35568E+02    0.73473E-01   -0.35098E+02
   662    0.17928E+04    0.35712E+02    0.73514E-01   -0.36748E+02
   663    0.17909E+04    0.35850E+02    0.73555E-01   -0.38404E+02
   664    0.17892E+04    0.35982E+02    0.73597E-01   -0.40066E+02
   665    0.17877E+04    0.36109E+02    0.73639E-01   -0.41733E+02
   666    0.17864E+04    0.36230E+02    0.73681E-01   -0.43404E+02
   667    0.17853E+04    0.36346E+02    0.73724E-01   -0.45079E+02
   668    0.17843E+04    0.36456E+02    0.73767E-01   -0.46758E+02
   669    0.17836E+04    0.36561E+02    0.73810E-01   -0.48439E+02
   670    0.17831E+04    0.36660E+02    0.73854E-01   -0.50121E+02
   671    0.17828E+04    0.36754E+02    0.73898E-01   -0.51804E+02
   672    0.17825E+04    0.36842E+02    0.73943E-01   -0.53488E+02
   673    0.17826E+04    0.36924E+02    0.73989E-01   -0.55171E+02
   674    0.17828E+04    0.37001E+02    0.74035E-01   -0.56852E+02
   675    0.17832E+04    0.37071E+02    0.74081E-01   -0.58532E+02
   676    0.17838E+04    0.37136E+02    0.74128E-01   -0.60208E+02
   677    0.17845E+04    0.37195E+02    0.74176E-01   -0.61881E+02
   678    0.17855E+04    0.37247E+02    0.74224E-01   -0.63551E+02
   679    0.17867E+04    0.37295E+02    0.74273E-01   -0.65215E+02
   680    0.17881E+04    0.37336E+02    0.74323E-01   -0.66874E+02
   681    0.17896E+04    0.37371E+02    0.74373E-01   -0.68525E+02
   682    0.17913E+04    0.37400E+02    0.74424E-01   -0.70171E+02
   683    0.17933E+04    0.37424E+02    0.74476E-01   -0.71809E+02
   684    0.17954E+04    0.37441E+02    0.74529E-01   -0.73439E+02
   685    0.17976E+04    0.37452E+02    0.74582E-01   -0.75061E+02
   686    0.18000E+04    0.37457E+02    0.74636E-01   -0.76664E+02
   687    0.18026E+04    0.37457E+02    0.74691E-01   -0.78261E+02
   688    0.18054E+04    0.37450E+02    0.74747E-01   -0.79850E+02
   689    0.18084E+04    0.37437E+02    0.74803E-01   -0.81422E+02
   690    0.18115E+04    0.37419E+02    0.74861E-01   -0.82985E+02
   691    0.18148E+04    0.37394E+02    0.74919E-01   -0.84532E+02
   692    0.18183E+04    0.37364E+02    0.74979E-01   -0.86064E+02
   693    0.18219E+04    0.37328E+02    0.75039E-01   -0.87586E+02
   694    0.18257E+04    0.37285E+02    0.75100E-01   -0.89086E+02
   695    0.18297E+04    0.37238E+02    0.75162E-01   -0.90569E+02
   696    0.18338E+04    0.37184E+02    0.75225E-01   -0.92051E+02
   697    0.18381E+04    0.37125E+02    0.75289E-01   -0.93502E+02
   698    0.18426E+04    0.37059E+02    0.75354E-01   -0.94937E+02
   699    0.18471E+04    0.36988E+02    0.75420E-01   -0.96349E+02
   700    0.18519E+04    0.36910E+02    0.75487E-01   -0.97745E+02
   701    0.18568E+04    0.36827E+02    0.75555E-01   -0.99126E+02
   702    0.18619E+04    0.36740E+02    0.75624E-01   -0.10048E+03
   703    0.18671E+04    0.36646E+02    0.75694E-01   -0.10182E+03
   704    0.18724E+04    0.36547E+02    0.75765E-01   -0.10313E+03
   705    0.18778E+04    0.36441E+02    0.75838E-01   -0.10442E+03
   706    0.18834E+04    0.36331E+02    0.75911E-01   -0.10569E+03
   707    0.18890E+04    0.36215E+02    0.75985E-01   -0.10694E+03
   708    0.18950E+04    0.36095E+02    0.76060E-01   -0.10816E+03
   709    0.19009E+04    0.35969E+02    0.76137E-01   -0.10936E+03
   710    0.19071E+04    0.35837E+02    0.76214E-01   -0.11053E+03
   711    0.19133E+04    0.35700E+02    0.76292E-01   -0.11168E+03
   712    0.19196E+04    0.35559E+02    0.76372E-01   -0.11280E+03
   713    0.19262E+04    0.35412E+02    0.76452E-01   -0.11390E+03
   714    0.19327E+04    0.35261E+02    0.76534E-01   -0.11496E+03
   715    0.19394E+04    0.35104E+02    0.76617E-01   -0.11601E+03
   716    0.19462E+04    0.34943E+02    0.76700E-01   -0.11703E+03
   717    0.19531E+04    0.34778E+02    0.76785E-01   -0.11800E+03
   718    0.19600E+04    0.34607E+02    0.76871E-01   -0.11897E+03
   719    0.19671E+04    0.34431E+02    0.76958E-01   -0.11989E+03
   720    0.19741E+04    0.34251E+02    0.77046E-01   -0.12079E+03
   721    0.19815E+04    0.34068E+02    0.77134E-01   -0.12165E+03
   722    0.19888E+04    0.33879E+02    0.77224E-01   -0.12248E+03
   723    0.19962E+04    0.33687E+02    0.77315E-01   -0.12329E+03
   724    0.20036E+04    0.33490E+02    0.77407E-01   -0.12407E+03
   725    0.20112E+04    0.33290E+02    0.77500E-01   -0.12481E+03
   726    0.20188E+04    0.33087E+02    0.77594E-01   -0.12552E+03
   727    0.20265E+04    0.32879E+02    0.77689E-01   -0.12621E+03
   728    0.20342E+04    0.32666E+02    0.77784E-01   -0.12685E+03
   729    0.20420E+04    0.32451E+02    0.77881E-01   -0.12747E+03
   730    0.20497E+04    0.32232E+02    0.77979E-01   -0.12805E+03
   731    0.20577E+04    0.32008E+02    0.78077E-01   -0.12860E+03
   732    0.20656E+04    0.31784E+02    0.78177E-01   -0.12911E+03
   733    0.20736E+04    0.31554E+02    0.78277E-01   -0.12960E+03
   734    0.20817E+04    0.31322E+02    0.78378E-01   -0.13003E+03
   735    0.20897E+04    0.31086E+02    0.78480E-01   -0.13046E+03
   736    0.20977E+04    0.30848E+02    0.78583E-01   -0.13083E+03
   737    0.21059E+04    0.30607E+02    0.78687E-01   -0.13118E+03
   738    0.21139E+04    0.30364E+02    0.78792E-01   -0.13148E+03
   739    0.21220E+04    0.30118E+02    0.78897E-01   -0.13175E+03
   740    0.21301E+04    0.29869E+02    0.79003E-01   -0.13199E+03
   741    0.21383E+04    0.29617E+02    0.79110E-01   -0.13220E+03
   742    0.21464E+04    0.29365E+02    0.79218E-01   -0.13236E+03
   743    0.21546E+04    0.29112E+02    0.79327E-01   -0.13250E+03
   744    0.21628E+04    0.28855E+02    0.79436E-01   -0.13259E+03
   745    0.21709E+04    0.28596E+02    0.79546E-01   -0.13266E+03
   746    0.21790E+04    0.28337E+02    0.79657E-01   -0.13267E+03
   747    0.21870E+04    0.28074E+02    0.79768E-01   -0.13266E+03
   748    0.21951E+04    0.27812E+02    0.79880E-01   -0.13262E+03
   749    0.22032E+04    0.27546E+02    0.79993E-01   -0.13255E+03
   750    0.22112E+04    0.27281E+02    0.80106E-01   -0.13243E+03
   751    0.22191E+04    0.27013E+02    0.80220E-01   -0.13228E+03
   752    0.22271E+04    0.26746E+02    0.80335E-01   -0.13209E+03
   753    0.22350E+04    0.26477E+02    0.80450E-01   -0.13187E+03
   754    0.22428E+04    0.26208E+02    0.80566E-01   -0.13160E+03
   755    0.22507E+04    0.25937E+02    0.80682E-01   -0.13131E+03
   756    0.22584E+04    0.25667E+02    0.80799E-01   -0.13098E+03
   757    0.22661E+04    0.25397E+02    0.80916E-01   -0.13061E+03
   758    0.22737E+04    0.25125E+02    0.81034E-01   -0.13021E+03
   759    0.22813E+04    0.24853E+02    0.81153E-01   -0.12977E+03
   760    0.22888E+04    0.24582E+02    0.81271E-01   -0.12930E+03
   761    0.22962E+04    0.24311E+02    0.81390E-01   -0.12880E+03
   762    0.23036E+04    0.24040E+02    0.81510E-01   -0.12826E+03
   763    0.23109E+04    0.23770E+02    0.81630E-01   -0.12769E+03
   764    0.23181E+04    0.23500E+02    0.81750E-01   -0.12709E+03
   765    0.23251E+04    0.23230E+02    0.81870E-01   -0.12644E+03
   766    0.23322E+04    0.22962E+02    0.81991E-01   -0.12577E+03
   767    0.23391E+04    0.22695E+02    0.82112E-01   -0.12507E+03
   768    0.23459E+04    0.22429E+02    0.82234E-01   -0.12432E+03
   769    0.23527E+04    0.22162E+02    0.82355E-01   -0.12355E+03
   770    0.23593E+04    0.21898E+02    0.82477E-01   -0.12275E+03
   771    0.23658E+04    0.21635E+02    0.82599E-01   -0.12191E+03
   772    0.23721E+04    0.21374E+02    0.82721E-01   -0.12103E+03
   773    0.23784E+04    0.21114E+02    0.82843E-01   -0.12013E+03
   774    0.23846E+04    0.20857E+02    0.82966E-01   -0.11920E+03
   775    0.23907E+04    0.20601E+02    0.83088E-01   -0.11824E+03
   776    0.23965E+04    0.20347E+02    0.83210E-01   -0.11725E+03
   777    0.24023E+04    0.20095E+02    0.83333E-01   -0.11623E+03
   778    0.24081E+04    0.19845E+02    0.83455E-01   -0.11517E+03
   779    0.24136E+04    0.19598E+02    0.83577E-01   -0.11409E+03
   780    0.24189E+04    0.19352E+02    0.83699E-01   -0.11298E+03
   781    0.24242E+04    0.19110E+02    0.83821E-01   -0.11184E+03
   782    0.24293E+04    0.18871E+02    0.83943E-01   -0.11069E+03
   783    0.24343E+04    0.18634E+02    0.84065E-01   -0.10950E+03
   784    0.24392E+04    0.18400E+02    0.84186E-01   -0.10828E+03
