#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105184E-04   0.264533E+07   0.264533E+07   0.352688E+07   0.352688E+07   0.264647E+07   0.264534E+07   0.264533E+07   0.265377E+07  -0.600276E+00   0.263949E+07   0.263949E+07   0.596151E+01
   0.116143E-04   0.264532E+07   0.264532E+07   0.352683E+07   0.352683E+07   0.264647E+07   0.264534E+07   0.264532E+07   0.265377E+07  -0.600276E+00   0.263949E+07   0.263949E+07   0.658258E+01
   0.128244E-04   0.264532E+07   0.264532E+07   0.352678E+07   0.352677E+07   0.264647E+07   0.264534E+07   0.264532E+07   0.265377E+07  -0.600276E+00   0.263949E+07   0.263949E+07   0.726833E+01
   0.141606E-04   0.264532E+07   0.264532E+07   0.352670E+07   0.352670E+07   0.264647E+07   0.264534E+07   0.264532E+07   0.265377E+07  -0.600276E+00   0.263948E+07   0.263948E+07   0.802551E+01
   0.156360E-04   0.264532E+07   0.264532E+07   0.352662E+07   0.352661E+07   0.264646E+07   0.264534E+07   0.264532E+07   0.265377E+07  -0.600276E+00   0.263948E+07   0.263948E+07   0.886155E+01
   0.172651E-04   0.264532E+07   0.264532E+07   0.352651E+07   0.352650E+07   0.264646E+07   0.264534E+07   0.264532E+07   0.265377E+07  -0.600275E+00   0.263948E+07   0.263948E+07   0.978464E+01
   0.190639E-04   0.264532E+07   0.264532E+07   0.352638E+07   0.352637E+07   0.264646E+07   0.264534E+07   0.264532E+07   0.265377E+07  -0.600275E+00   0.263948E+07   0.263948E+07   0.108038E+02
   0.210501E-04   0.264532E+07   0.264532E+07   0.352622E+07   0.352620E+07   0.264646E+07   0.264534E+07   0.264532E+07   0.265376E+07  -0.600274E+00   0.263948E+07   0.263948E+07   0.119292E+02
   0.232433E-04   0.264532E+07   0.264532E+07   0.352603E+07   0.352601E+07   0.264645E+07   0.264533E+07   0.264532E+07   0.265376E+07  -0.600274E+00   0.263948E+07   0.263948E+07   0.131716E+02
   0.256650E-04   0.264532E+07   0.264532E+07   0.352579E+07   0.352577E+07   0.264645E+07   0.264533E+07   0.264532E+07   0.265376E+07  -0.600273E+00   0.263948E+07   0.263948E+07   0.145433E+02
   0.283390E-04   0.264531E+07   0.264531E+07   0.352550E+07   0.352548E+07   0.264644E+07   0.264533E+07   0.264531E+07   0.265376E+07  -0.600272E+00   0.263947E+07   0.263947E+07   0.160578E+02
   0.312916E-04   0.264531E+07   0.264531E+07   0.352515E+07   0.352512E+07   0.264644E+07   0.264533E+07   0.264531E+07   0.265375E+07  -0.600271E+00   0.263947E+07   0.263947E+07   0.177298E+02
   0.345519E-04   0.264531E+07   0.264531E+07   0.352473E+07   0.352468E+07   0.264643E+07   0.264532E+07   0.264531E+07   0.265375E+07  -0.600270E+00   0.263947E+07   0.263947E+07   0.195755E+02
   0.381518E-04   0.264530E+07   0.264530E+07   0.352421E+07   0.352415E+07   0.264642E+07   0.264532E+07   0.264530E+07   0.265374E+07  -0.600269E+00   0.263946E+07   0.263946E+07   0.216131E+02
   0.421268E-04   0.264530E+07   0.264530E+07   0.352357E+07   0.352351E+07   0.264641E+07   0.264531E+07   0.264530E+07   0.265373E+07  -0.600267E+00   0.263946E+07   0.263945E+07   0.238624E+02
   0.465159E-04   0.264529E+07   0.264529E+07   0.352280E+07   0.352272E+07   0.264639E+07   0.264530E+07   0.264529E+07   0.265373E+07  -0.600265E+00   0.263945E+07   0.263945E+07   0.263450E+02
