#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105184E-04   0.127885E+07   0.127885E+07   0.170508E+07   0.170508E+07   0.128067E+07   0.127888E+07   0.127885E+07   0.128727E+07  -0.601048E+00   0.127664E+07   0.127664E+07   0.913023E-01
   0.116143E-04   0.127885E+07   0.127885E+07   0.170507E+07   0.170507E+07   0.128067E+07   0.127888E+07   0.127885E+07   0.128727E+07  -0.601048E+00   0.127664E+07   0.127664E+07   0.100815E+00
   0.128244E-04   0.127885E+07   0.127885E+07   0.170506E+07   0.170506E+07   0.128067E+07   0.127888E+07   0.127885E+07   0.128727E+07  -0.601047E+00   0.127664E+07   0.127664E+07   0.111319E+00
   0.141606E-04   0.127885E+07   0.127885E+07   0.170504E+07   0.170504E+07   0.128067E+07   0.127888E+07   0.127885E+07   0.128727E+07  -0.601047E+00   0.127664E+07   0.127664E+07   0.122917E+00
   0.156360E-04   0.127885E+07   0.127885E+07   0.170502E+07   0.170502E+07   0.128067E+07   0.127888E+07   0.127885E+07   0.128727E+07  -0.601047E+00   0.127664E+07   0.127664E+07   0.135723E+00
   0.172651E-04   0.127885E+07   0.127885E+07   0.170500E+07   0.170500E+07   0.128067E+07   0.127888E+07   0.127885E+07   0.128727E+07  -0.601047E+00   0.127664E+07   0.127664E+07   0.149864E+00
   0.190639E-04   0.127885E+07   0.127885E+07   0.170497E+07   0.170497E+07   0.128067E+07   0.127888E+07   0.127885E+07   0.128727E+07  -0.601047E+00   0.127664E+07   0.127664E+07   0.165478E+00
   0.210501E-04   0.127885E+07   0.127885E+07   0.170493E+07   0.170493E+07   0.128067E+07   0.127888E+07   0.127885E+07   0.128727E+07  -0.601046E+00   0.127664E+07   0.127664E+07   0.182718E+00
   0.232433E-04   0.127885E+07   0.127885E+07   0.170489E+07   0.170488E+07   0.128066E+07   0.127887E+07   0.127885E+07   0.128727E+07  -0.601046E+00   0.127664E+07   0.127664E+07   0.201755E+00
   0.256650E-04   0.127885E+07   0.127885E+07   0.170484E+07   0.170483E+07   0.128066E+07   0.127887E+07   0.127885E+07   0.128726E+07  -0.601045E+00   0.127664E+07   0.127664E+07   0.222776E+00
   0.283390E-04   0.127885E+07   0.127885E+07   0.170477E+07   0.170476E+07   0.128066E+07   0.127887E+07   0.127885E+07   0.128726E+07  -0.601045E+00   0.127664E+07   0.127664E+07   0.245986E+00
   0.312916E-04   0.127884E+07   0.127884E+07   0.170469E+07   0.170468E+07   0.128065E+07   0.127887E+07   0.127884E+07   0.128726E+07  -0.601044E+00   0.127664E+07   0.127664E+07   0.271614E+00
   0.345519E-04   0.127884E+07   0.127884E+07   0.170460E+07   0.170458E+07   0.128065E+07   0.127887E+07   0.127884E+07   0.128726E+07  -0.601043E+00   0.127663E+07   0.127663E+07   0.299912E+00
   0.381518E-04   0.127884E+07   0.127884E+07   0.170448E+07   0.170446E+07   0.128064E+07   0.127887E+07   0.127884E+07   0.128726E+07  -0.601042E+00   0.127663E+07   0.127663E+07   0.331157E+00
