#    L    TT             EE             TE             PP             TP          
   553    0.25505E+04    0.85758E+01    0.65359E+01    0.70047E+06    0.99142E+02
   554    0.25464E+04    0.87266E+01    0.76546E+01    0.69843E+06    0.99392E+02
   555    0.25420E+04    0.88819E+01    0.87557E+01    0.69640E+06    0.99659E+02
   556    0.25375E+04    0.90425E+01    0.98391E+01    0.69438E+06    0.99942E+02
   557    0.25328E+04    0.92075E+01    0.10903E+02    0.69236E+06    0.10024E+03
   558    0.25279E+04    0.93785E+01    0.11948E+02    0.69036E+06    0.10056E+03
   559    0.25228E+04    0.95532E+01    0.12974E+02    0.68836E+06    0.10089E+03
   560    0.25176E+04    0.97324E+01    0.13978E+02    0.68637E+06    0.10124E+03
   561    0.25120E+04    0.99168E+01    0.14962E+02    0.68439E+06    0.10160E+03
   562    0.25064E+04    0.10106E+02    0.15923E+02    0.68241E+06    0.10198E+03
   563    0.25006E+04    0.10300E+02    0.16864E+02    0.68045E+06    0.10237E+03
   564    0.24946E+04    0.10499E+02    0.17780E+02    0.67849E+06    0.10278E+03
   565    0.24885E+04    0.10701E+02    0.18674E+02    0.67654E+06    0.10321E+03
   566    0.24822E+04    0.10908E+02    0.19543E+02    0.67460E+06    0.10365E+03
   567    0.24757E+04    0.11119E+02    0.20389E+02    0.67267E+06    0.10410E+03
   568    0.24691E+04    0.11336E+02    0.21208E+02    0.67074E+06    0.10457E+03
   569    0.24622E+04    0.11556E+02    0.22005E+02    0.66882E+06    0.10505E+03
   570    0.24553E+04    0.11781E+02    0.22773E+02    0.66691E+06    0.10554E+03
   571    0.24482E+04    0.12010E+02    0.23515E+02    0.66501E+06    0.10605E+03
   572    0.24409E+04    0.12242E+02    0.24231E+02    0.66312E+06    0.10657E+03
   573    0.24336E+04    0.12478E+02    0.24918E+02    0.66123E+06    0.10710E+03
   574    0.24261E+04    0.12719E+02    0.25579E+02    0.65935E+06    0.10765E+03
   575    0.24185E+04    0.12962E+02    0.26210E+02    0.65748E+06    0.10821E+03
   576    0.24108E+04    0.13210E+02    0.26814E+02    0.65561E+06    0.10878E+03
   577    0.24028E+04    0.13462E+02    0.27389E+02    0.65376E+06    0.10937E+03
   578    0.23948E+04    0.13716E+02    0.27933E+02    0.65191E+06    0.10997E+03
   579    0.23868E+04    0.13975E+02    0.28449E+02    0.65007E+06    0.11057E+03
   580    0.23786E+04    0.14237E+02    0.28934E+02    0.64824E+06    0.11119E+03
   581    0.23702E+04    0.14501E+02    0.29389E+02    0.64641E+06    0.11183E+03
   582    0.23618E+04    0.14769E+02    0.29813E+02    0.64459E+06    0.11247E+03
   583    0.23533E+04    0.15041E+02    0.30205E+02    0.64278E+06    0.11312E+03
   584    0.23447E+04    0.15315E+02    0.30567E+02    0.64098E+06    0.11379E+03
   585    0.23360E+04    0.15592E+02    0.30896E+02    0.63918E+06    0.11446E+03
   586    0.23273E+04    0.15871E+02    0.31194E+02    0.63739E+06    0.11515E+03
   587    0.23185E+04    0.16153E+02    0.31459E+02    0.63561E+06    0.11584E+03
   588    0.23096E+04    0.16438E+02    0.31691E+02    0.63383E+06    0.11655E+03
   589    0.23006E+04    0.16726E+02    0.31892E+02    0.63206E+06    0.11727E+03
   590    0.22915E+04    0.17015E+02    0.32059E+02    0.63030E+06    0.11799E+03
   591    0.22824E+04    0.17308E+02    0.32193E+02    0.62855E+06    0.11873E+03
   592    0.22733E+04    0.17601E+02    0.32293E+02    0.62680E+06    0.11947E+03
   593    0.22641E+04    0.17898E+02    0.32361E+02    0.62506E+06    0.12022E+03
   594    0.22548E+04    0.18196E+02    0.32394E+02    0.62333E+06    0.12098E+03
   595    0.22454E+04    0.18495E+02    0.32394E+02    0.62161E+06    0.12175E+03
   596    0.22362E+04    0.18797E+02    0.32360E+02    0.61989E+06    0.12253E+03
   597    0.22269E+04    0.19099E+02    0.32292E+02    0.61818E+06    0.12332E+03
   598    0.22177E+04    0.19403E+02    0.32190E+02    0.61647E+06    0.12411E+03
   599    0.22084E+04    0.19709E+02    0.32054E+02    0.61477E+06    0.12491E+03
   600    0.21990E+04    0.20016E+02    0.31884E+02    0.61308E+06    0.12572E+03
   601    0.21896E+04    0.20325E+02    0.31679E+02    0.61140E+06    0.12654E+03
   602    0.21803E+04    0.20633E+02    0.31440E+02    0.60972E+06    0.12736E+03
   603    0.21708E+04    0.20943E+02    0.31169E+02    0.60805E+06    0.12820E+03
   604    0.21616E+04    0.21254E+02    0.30862E+02    0.60638E+06    0.12903E+03
   605    0.21522E+04    0.21564E+02    0.30522E+02    0.60472E+06    0.12988E+03
   606    0.21430E+04    0.21876E+02    0.30147E+02    0.60307E+06    0.13073E+03
   607    0.21335E+04    0.22188E+02    0.29739E+02    0.60143E+06    0.13158E+03
   608    0.21242E+04    0.22500E+02    0.29297E+02    0.59979E+06    0.13244E+03
   609    0.21151E+04    0.22812E+02    0.28820E+02    0.59816E+06    0.13331E+03
   610    0.21058E+04    0.23124E+02    0.28310E+02    0.59653E+06    0.13418E+03
   611    0.20967E+04    0.23436E+02    0.27767E+02    0.59491E+06    0.13506E+03
   612    0.20876E+04    0.23748E+02    0.27192E+02    0.59330E+06    0.13595E+03
   613    0.20784E+04    0.24058E+02    0.26582E+02    0.59169E+06    0.13683E+03
   614    0.20694E+04    0.24369E+02    0.25939E+02    0.59009E+06    0.13773E+03
   615    0.20605E+04    0.24678E+02    0.25264E+02    0.58850E+06    0.13862E+03
   616    0.20516E+04    0.24988E+02    0.24556E+02    0.58691E+06    0.13952E+03
   617    0.20428E+04    0.25296E+02    0.23816E+02    0.58533E+06    0.14043E+03
   618    0.20341E+04    0.25604E+02    0.23044E+02    0.58376E+06    0.14134E+03
   619    0.20253E+04    0.25912E+02    0.22241E+02    0.58219E+06    0.14225E+03
   620    0.20168E+04    0.26217E+02    0.21407E+02    0.58063E+06    0.14316E+03
   621    0.20083E+04    0.26521E+02    0.20541E+02    0.57907E+06    0.14408E+03
   622    0.19998E+04    0.26824E+02    0.19644E+02    0.57752E+06    0.14500E+03
   623    0.19916E+04    0.27124E+02    0.18717E+02    0.57598E+06    0.14593E+03
   624    0.19833E+04    0.27423E+02    0.17761E+02    0.57444E+06    0.14685E+03
   625    0.19751E+04    0.27720E+02    0.16773E+02    0.57291E+06    0.14778E+03
   626    0.19671E+04    0.28016E+02    0.15757E+02    0.57138E+06    0.14871E+03
   627    0.19592E+04    0.28308E+02    0.14712E+02    0.56986E+06    0.14965E+03
   628    0.19515E+04    0.28599E+02    0.13637E+02    0.56835E+06    0.15058E+03
   629    0.19438E+04    0.28887E+02    0.12535E+02    0.56684E+06    0.15152E+03
   630    0.19362E+04    0.29173E+02    0.11404E+02    0.56534E+06    0.15245E+03
   631    0.19287E+04    0.29456E+02    0.10247E+02    0.56384E+06    0.15339E+03
   632    0.19215E+04    0.29736E+02    0.90613E+01    0.56235E+06    0.15433E+03
   633    0.19143E+04    0.30015E+02    0.78502E+01    0.56087E+06    0.15527E+03
   634    0.19072E+04    0.30289E+02    0.66133E+01    0.55939E+06    0.15621E+03
   635    0.19004E+04    0.30561E+02    0.53510E+01    0.55791E+06    0.15715E+03
   636    0.18935E+04    0.30830E+02    0.40640E+01    0.55645E+06    0.15809E+03
   637    0.18869E+04    0.31095E+02    0.27517E+01    0.55498E+06    0.15903E+03
   638    0.18805E+04    0.31357E+02    0.14162E+01    0.55353E+06    0.15997E+03
   639    0.18742E+04    0.31615E+02    0.56773E-01    0.55208E+06    0.16090E+03
   640    0.18680E+04    0.31871E+02   -0.13251E+01    0.55063E+06    0.16184E+03
   641    0.18620E+04    0.32123E+02   -0.27294E+01    0.54919E+06    0.16278E+03
   642    0.18561E+04    0.32370E+02   -0.41554E+01    0.54776E+06    0.16371E+03
   643    0.18504E+04    0.32614E+02   -0.56024E+01    0.54633E+06    0.16465E+03
   644    0.18449E+04    0.32853E+02   -0.70699E+01    0.54491E+06    0.16558E+03
   645    0.18396E+04    0.33088E+02   -0.85575E+01    0.54349E+06    0.16651E+03
   646    0.18343E+04    0.33319E+02   -0.10065E+02    0.54208E+06    0.16743E+03
   647    0.18294E+04    0.33546E+02   -0.11591E+02    0.54067E+06    0.16836E+03
   648    0.18245E+04    0.33768E+02   -0.13134E+02    0.53927E+06    0.16928E+03
   649    0.18199E+04    0.33986E+02   -0.14696E+02    0.53788E+06    0.17020E+03
   650    0.18154E+04    0.34198E+02   -0.16274E+02    0.53649E+06    0.17112E+03
   651    0.18111E+04    0.34408E+02   -0.17868E+02    0.53510E+06    0.17203E+03
   652    0.18070E+04    0.34612E+02   -0.19478E+02    0.53372E+06    0.17294E+03
   653    0.18031E+04    0.34810E+02   -0.21103E+02    0.53235E+06    0.17385E+03
   654    0.17994E+04    0.35004E+02   -0.22740E+02    0.53098E+06    0.17475E+03
   655    0.17957E+04    0.35193E+02   -0.24392E+02    0.52961E+06    0.17565E+03
   656    0.17924E+04    0.35377E+02   -0.26057E+02    0.52826E+06    0.17655E+03
   657    0.17893E+04    0.35555E+02   -0.27733E+02    0.52690E+06    0.17744E+03
   658    0.17862E+04    0.35729E+02   -0.29420E+02    0.52555E+06    0.17833E+03
   659    0.17835E+04    0.35898E+02   -0.31118E+02    0.52421E+06    0.17921E+03
   660    0.17809E+04    0.36060E+02   -0.32826E+02    0.52287E+06    0.18009E+03
   661    0.17785E+04    0.36217E+02   -0.34541E+02    0.52154E+06    0.18096E+03
   662    0.17764E+04    0.36370E+02   -0.36267E+02    0.52021E+06    0.18183E+03
   663    0.17744E+04    0.36517E+02   -0.38000E+02    0.51889E+06    0.18270E+03
   664    0.17726E+04    0.36657E+02   -0.39739E+02    0.51757E+06    0.18356E+03
   665    0.17709E+04    0.36792E+02   -0.41485E+02    0.51625E+06    0.18441E+03
   666    0.17695E+04    0.36921E+02   -0.43236E+02    0.51494E+06    0.18526E+03
   667    0.17683E+04    0.37044E+02   -0.44992E+02    0.51364E+06    0.18611E+03
   668    0.17672E+04    0.37162E+02   -0.46752E+02    0.51234E+06    0.18695E+03
   669    0.17665E+04    0.37274E+02   -0.48515E+02    0.51105E+06    0.18778E+03
   670    0.17659E+04    0.37380E+02   -0.50279E+02    0.50976E+06    0.18861E+03
   671    0.17655E+04    0.37481E+02   -0.52046E+02    0.50847E+06    0.18943E+03
   672    0.17652E+04    0.37575E+02   -0.53815E+02    0.50719E+06    0.19025E+03
   673    0.17653E+04    0.37664E+02   -0.55582E+02    0.50592E+06    0.19106E+03
   674    0.17654E+04    0.37747E+02   -0.57349E+02    0.50465E+06    0.19187E+03
   675    0.17658E+04    0.37823E+02   -0.59115E+02    0.50338E+06    0.19267E+03
   676    0.17664E+04    0.37893E+02   -0.60878E+02    0.50212E+06    0.19346E+03
   677    0.17672E+04    0.37957E+02   -0.62638E+02    0.50087E+06    0.19424E+03
   678    0.17682E+04    0.38014E+02   -0.64395E+02    0.49962E+06    0.19502E+03
   679    0.17693E+04    0.38067E+02   -0.66147E+02    0.49837E+06    0.19580E+03
   680    0.17708E+04    0.38113E+02   -0.67894E+02    0.49713E+06    0.19656E+03
   681    0.17724E+04    0.38152E+02   -0.69634E+02    0.49589E+06    0.19732E+03
   682    0.17742E+04    0.38184E+02   -0.71369E+02    0.49466E+06    0.19807E+03
   683    0.17762E+04    0.38212E+02   -0.73097E+02    0.49343E+06    0.19882E+03
   684    0.17783E+04    0.38232E+02   -0.74817E+02    0.49221E+06    0.19955E+03
   685    0.17806E+04    0.38246E+02   -0.76528E+02    0.49099E+06    0.20028E+03
   686    0.17831E+04    0.38254E+02   -0.78221E+02    0.48977E+06    0.20100E+03
   687    0.17859E+04    0.38256E+02   -0.79908E+02    0.48856E+06    0.20172E+03
   688    0.17888E+04    0.38251E+02   -0.81586E+02    0.48735E+06    0.20242E+03
   689    0.17919E+04    0.38240E+02   -0.83249E+02    0.48615E+06    0.20312E+03
   690    0.17952E+04    0.38223E+02   -0.84902E+02    0.48495E+06    0.20381E+03
   691    0.17987E+04    0.38199E+02   -0.86539E+02    0.48376E+06    0.20449E+03
   692    0.18023E+04    0.38169E+02   -0.88161E+02    0.48257E+06    0.20516E+03
   693    0.18061E+04    0.38134E+02   -0.89773E+02    0.48139E+06    0.20583E+03
   694    0.18101E+04    0.38091E+02   -0.91362E+02    0.48021E+06    0.20649E+03
   695    0.18143E+04    0.38044E+02   -0.92935E+02    0.47903E+06    0.20713E+03
   696    0.18186E+04    0.37989E+02   -0.94506E+02    0.47786E+06    0.20777E+03
   697    0.18232E+04    0.37929E+02   -0.96046E+02    0.47669E+06    0.20840E+03
   698    0.18278E+04    0.37861E+02   -0.97570E+02    0.47553E+06    0.20902E+03
   699    0.18326E+04    0.37789E+02   -0.99070E+02    0.47437E+06    0.20963E+03
   700    0.18377E+04    0.37710E+02   -0.10055E+03    0.47322E+06    0.21023E+03
   701    0.18429E+04    0.37625E+02   -0.10202E+03    0.47207E+06    0.21082E+03
   702    0.18482E+04    0.37534E+02   -0.10346E+03    0.47092E+06    0.21141E+03
   703    0.18537E+04    0.37437E+02   -0.10489E+03    0.46978E+06    0.21198E+03
   704    0.18593E+04    0.37335E+02   -0.10629E+03    0.46864E+06    0.21254E+03
   705    0.18650E+04    0.37226E+02   -0.10766E+03    0.46750E+06    0.21309E+03
   706    0.18709E+04    0.37112E+02   -0.10902E+03    0.46637E+06    0.21364E+03
   707    0.18769E+04    0.36992E+02   -0.11035E+03    0.46525E+06    0.21417E+03
   708    0.18832E+04    0.36866E+02   -0.11165E+03    0.46412E+06    0.21469E+03
   709    0.18895E+04    0.36735E+02   -0.11293E+03    0.46300E+06    0.21521E+03
   710    0.18960E+04    0.36598E+02   -0.11419E+03    0.46189E+06    0.21571E+03
   711    0.19026E+04    0.36456E+02   -0.11541E+03    0.46078E+06    0.21620E+03
   712    0.19093E+04    0.36309E+02   -0.11662E+03    0.45967E+06    0.21668E+03
   713    0.19163E+04    0.36155E+02   -0.11779E+03    0.45857E+06    0.21715E+03
   714    0.19232E+04    0.35998E+02   -0.11893E+03    0.45747E+06    0.21761E+03
   715    0.19302E+04    0.35834E+02   -0.12006E+03    0.45637E+06    0.21806E+03
   716    0.19375E+04    0.35665E+02   -0.12115E+03    0.45528E+06    0.21850E+03
   717    0.19448E+04    0.35492E+02   -0.12220E+03    0.45419E+06    0.21893E+03
   718    0.19522E+04    0.35314E+02   -0.12324E+03    0.45311E+06    0.21935E+03
   719    0.19597E+04    0.35129E+02   -0.12423E+03    0.45203E+06    0.21975E+03
   720    0.19672E+04    0.34940E+02   -0.12520E+03    0.45095E+06    0.22015E+03
   721    0.19751E+04    0.34748E+02   -0.12613E+03    0.44988E+06    0.22053E+03
   722    0.19828E+04    0.34550E+02   -0.12703E+03    0.44881E+06    0.22090E+03
   723    0.19907E+04    0.34348E+02   -0.12791E+03    0.44775E+06    0.22127E+03
   724    0.19986E+04    0.34142E+02   -0.12875E+03    0.44669E+06    0.22161E+03
   725    0.20067E+04    0.33931E+02   -0.12956E+03    0.44563E+06    0.22195E+03
   726    0.20148E+04    0.33718E+02   -0.13033E+03    0.44457E+06    0.22228E+03
   727    0.20230E+04    0.33499E+02   -0.13107E+03    0.44352E+06    0.22259E+03
   728    0.20312E+04    0.33275E+02   -0.13178E+03    0.44248E+06    0.22290E+03
   729    0.20395E+04    0.33048E+02   -0.13246E+03    0.44143E+06    0.22319E+03
   730    0.20478E+04    0.32817E+02   -0.13310E+03    0.44039E+06    0.22347E+03
   731    0.20564E+04    0.32581E+02   -0.13370E+03    0.43936E+06    0.22373E+03
   732    0.20648E+04    0.32344E+02   -0.13426E+03    0.43832E+06    0.22399E+03
   733    0.20734E+04    0.32102E+02   -0.13480E+03    0.43730E+06    0.22423E+03
   734    0.20820E+04    0.31857E+02   -0.13528E+03    0.43627E+06    0.22446E+03
   735    0.20906E+04    0.31608E+02   -0.13575E+03    0.43525E+06    0.22468E+03
   736    0.20992E+04    0.31356E+02   -0.13617E+03    0.43423E+06    0.22489E+03
   737    0.21079E+04    0.31101E+02   -0.13657E+03    0.43321E+06    0.22508E+03
   738    0.21165E+04    0.30844E+02   -0.13691E+03    0.43220E+06    0.22526E+03
   739    0.21252E+04    0.30584E+02   -0.13722E+03    0.43119E+06    0.22543E+03
   740    0.21339E+04    0.30321E+02   -0.13750E+03    0.43019E+06    0.22558E+03
   741    0.21427E+04    0.30054E+02   -0.13774E+03    0.42919E+06    0.22573E+03
   742    0.21514E+04    0.29787E+02   -0.13794E+03    0.42819E+06    0.22585E+03
   743    0.21602E+04    0.29518E+02   -0.13811E+03    0.42719E+06    0.22597E+03
   744    0.21690E+04    0.29246E+02   -0.13823E+03    0.42620E+06    0.22607E+03
   745    0.21777E+04    0.28972E+02   -0.13833E+03    0.42521E+06    0.22616E+03
   746    0.21864E+04    0.28696E+02   -0.13837E+03    0.42423E+06    0.22624E+03
   747    0.21950E+04    0.28418E+02   -0.13839E+03    0.42325E+06    0.22630E+03
   748    0.22037E+04    0.28139E+02   -0.13836E+03    0.42227E+06    0.22635E+03
   749    0.22125E+04    0.27856E+02   -0.13831E+03    0.42129E+06    0.22639E+03
   750    0.22211E+04    0.27574E+02   -0.13822E+03    0.42032E+06    0.22641E+03
   751    0.22297E+04    0.27290E+02   -0.13808E+03    0.41935E+06    0.22642E+03
   752    0.22383E+04    0.27006E+02   -0.13790E+03    0.41839E+06    0.22642E+03
   753    0.22468E+04    0.26719E+02   -0.13769E+03    0.41742E+06    0.22640E+03
   754    0.22553E+04    0.26432E+02   -0.13744E+03    0.41646E+06    0.22637E+03
   755    0.22638E+04    0.26145E+02   -0.13715E+03    0.41551E+06    0.22632E+03
   756    0.22721E+04    0.25856E+02   -0.13683E+03    0.41455E+06    0.22626E+03
   757    0.22805E+04    0.25568E+02   -0.13646E+03    0.41360E+06    0.22619E+03
   758    0.22887E+04    0.25279E+02   -0.13606E+03    0.41266E+06    0.22611E+03
   759    0.22970E+04    0.24989E+02   -0.13562E+03    0.41171E+06    0.22601E+03
   760    0.23051E+04    0.24699E+02   -0.13515E+03    0.41077E+06    0.22590E+03
   761    0.23131E+04    0.24410E+02   -0.13464E+03    0.40984E+06    0.22578E+03
   762    0.23212E+04    0.24121E+02   -0.13409E+03    0.40890E+06    0.22565E+03
   763    0.23290E+04    0.23832E+02   -0.13351E+03    0.40797E+06    0.22550E+03
   764    0.23369E+04    0.23543E+02   -0.13289E+03    0.40704E+06    0.22534E+03
   765    0.23446E+04    0.23255E+02   -0.13223E+03    0.40611E+06    0.22517E+03
   766    0.23523E+04    0.22968E+02   -0.13154E+03    0.40519E+06    0.22499E+03
   767    0.23598E+04    0.22682E+02   -0.13082E+03    0.40427E+06    0.22479E+03
   768    0.23673E+04    0.22397E+02   -0.13005E+03    0.40336E+06    0.22459E+03
   769    0.23746E+04    0.22111E+02   -0.12925E+03    0.40244E+06    0.22437E+03
   770    0.23819E+04    0.21828E+02   -0.12842E+03    0.40153E+06    0.22414E+03
   771    0.23890E+04    0.21546E+02   -0.12756E+03    0.40062E+06    0.22390E+03
   772    0.23960E+04    0.21266E+02   -0.12664E+03    0.39972E+06    0.22365E+03
   773    0.24029E+04    0.20988E+02   -0.12571E+03    0.39882E+06    0.22338E+03
   774    0.24096E+04    0.20711E+02   -0.12475E+03    0.39792E+06    0.22311E+03
   775    0.24164E+04    0.20436E+02   -0.12374E+03    0.39702E+06    0.22282E+03
   776    0.24228E+04    0.20163E+02   -0.12271E+03    0.39613E+06    0.22252E+03
   777    0.24291E+04    0.19892E+02   -0.12165E+03    0.39524E+06    0.22222E+03
   778    0.24355E+04    0.19624E+02   -0.12054E+03    0.39435E+06    0.22190E+03
   779    0.24416E+04    0.19358E+02   -0.11942E+03    0.39346E+06    0.22157E+03
   780    0.24475E+04    0.19093E+02   -0.11825E+03    0.39258E+06    0.22123E+03
   781    0.24534E+04    0.18832E+02   -0.11707E+03    0.39170E+06    0.22088E+03
   782    0.24591E+04    0.18574E+02   -0.11586E+03    0.39082E+06    0.22052E+03
   783    0.24646E+04    0.18318E+02   -0.11461E+03    0.38995E+06    0.22015E+03
   784    0.24700E+04    0.18066E+02   -0.11333E+03    0.38908E+06    0.21977E+03
   785    0.24752E+04    0.17816E+02   -0.11203E+03    0.38821E+06    0.21939E+03
   786    0.24803E+04    0.17570E+02   -0.11067E+03    0.38735E+06    0.21899E+03
   787    0.24852E+04    0.17327E+02   -0.10930E+03    0.38648E+06    0.21858E+03
   788    0.24899E+04    0.17087E+02   -0.10791E+03    0.38562E+06    0.21816E+03
   789    0.24945E+04    0.16850E+02   -0.10650E+03    0.38476E+06    0.21773E+03
   790    0.24989E+04    0.16618E+02   -0.10505E+03    0.38391E+06    0.21730E+03
   791    0.25032E+04    0.16389E+02   -0.10357E+03    0.38306E+06    0.21685E+03
   792    0.25073E+04    0.16165E+02   -0.10208E+03    0.38221E+06    0.21639E+03
   793    0.25111E+04    0.15945E+02   -0.10055E+03    0.38136E+06    0.21593E+03
   794    0.25148E+04    0.15730E+02   -0.99011E+02    0.38052E+06    0.21546E+03
   795    0.25183E+04    0.15517E+02   -0.97439E+02    0.37967E+06    0.21498E+03
   796    0.25217E+04    0.15310E+02   -0.95854E+02    0.37883E+06    0.21449E+03
   797    0.25248E+04    0.15107E+02   -0.94239E+02    0.37800E+06    0.21399E+03
   798    0.25278E+04    0.14908E+02   -0.92610E+02    0.37716E+06    0.21348E+03
   799    0.25306E+04    0.14715E+02   -0.90960E+02    0.37633E+06    0.21297E+03
   800    0.25332E+04    0.14525E+02   -0.89288E+02    0.37550E+06    0.21244E+03
   801    0.25356E+04    0.14341E+02   -0.87602E+02    0.37468E+06    0.21191E+03
   802    0.25377E+04    0.14161E+02   -0.85880E+02    0.37385E+06    0.21137E+03
   803    0.25398E+04    0.13986E+02   -0.84159E+02    0.37303E+06    0.21083E+03
   804    0.25416E+04    0.13816E+02   -0.82409E+02    0.37221E+06    0.21027E+03
   805    0.25433E+04    0.13652E+02   -0.80645E+02    0.37139E+06    0.20971E+03
   806    0.25447E+04    0.13492E+02   -0.78868E+02    0.37058E+06    0.20914E+03
   807    0.25458E+04    0.13338E+02   -0.77076E+02    0.36977E+06    0.20856E+03
   808    0.25468E+04    0.13190E+02   -0.75263E+02    0.36896E+06    0.20798E+03
   809    0.25477E+04    0.13047E+02   -0.73444E+02    0.36815E+06    0.20738E+03
   810    0.25482E+04    0.12909E+02   -0.71603E+02    0.36735E+06    0.20678E+03
   811    0.25486E+04    0.12777E+02   -0.69749E+02    0.36654E+06    0.20618E+03
   812    0.25488E+04    0.12651E+02   -0.67887E+02    0.36574E+06    0.20556E+03
   813    0.25487E+04    0.12530E+02   -0.66015E+02    0.36495E+06    0.20494E+03
   814    0.25486E+04    0.12416E+02   -0.64131E+02    0.36415E+06    0.20431E+03
   815    0.25482E+04    0.12306E+02   -0.62239E+02    0.36336E+06    0.20368E+03
   816    0.25475E+04    0.12203E+02   -0.60337E+02    0.36257E+06    0.20304E+03
   817    0.25466E+04    0.12106E+02   -0.58426E+02    0.36178E+06    0.20239E+03
   818    0.25456E+04    0.12015E+02   -0.56508E+02    0.36100E+06    0.20173E+03
   819    0.25444E+04    0.11929E+02   -0.54582E+02    0.36021E+06    0.20107E+03
   820    0.25430E+04    0.11850E+02   -0.52649E+02    0.35943E+06    0.20040E+03
   821    0.25413E+04    0.11776E+02   -0.50713E+02    0.35865E+06    0.19972E+03
   822    0.25394E+04    0.11710E+02   -0.48771E+02    0.35788E+06    0.19904E+03
   823    0.25373E+04    0.11648E+02   -0.46824E+02    0.35710E+06    0.19835E+03
   824    0.25349E+04    0.11594E+02   -0.44873E+02    0.35633E+06    0.19766E+03
   825    0.25325E+04    0.11545E+02   -0.42920E+02    0.35556E+06    0.19696E+03
   826    0.25297E+04    0.11504E+02   -0.40965E+02    0.35479E+06    0.19625E+03
   827    0.25267E+04    0.11468E+02   -0.39009E+02    0.35403E+06    0.19554E+03
   828    0.25237E+04    0.11439E+02   -0.37053E+02    0.35327E+06    0.19482E+03
   829    0.25203E+04    0.11416E+02   -0.35097E+02    0.35251E+06    0.19409E+03
   830    0.25168E+04    0.11400E+02   -0.33144E+02    0.35175E+06    0.19336E+03
   831    0.25131E+04    0.11389E+02   -0.31192E+02    0.35099E+06    0.19263E+03
   832    0.25091E+04    0.11385E+02   -0.29242E+02    0.35024E+06    0.19188E+03
   833    0.25050E+04    0.11388E+02   -0.27297E+02    0.34949E+06    0.19114E+03
   834    0.25006E+04    0.11396E+02   -0.25355E+02    0.34874E+06    0.19038E+03
   835    0.24961E+04    0.11412E+02   -0.23418E+02    0.34799E+06    0.18962E+03
   836    0.24912E+04    0.11434E+02   -0.21486E+02    0.34724E+06    0.18886E+03
   837    0.24863E+04    0.11462E+02   -0.19560E+02    0.34650E+06    0.18809E+03
   838    0.24811E+04    0.11496E+02   -0.17641E+02    0.34576E+06    0.18732E+03
   839    0.24757E+04    0.11537E+02   -0.15729E+02    0.34502E+06    0.18654E+03
   840    0.24702E+04    0.11586E+02   -0.13825E+02    0.34429E+06    0.18575E+03
   841    0.24644E+04    0.11639E+02   -0.11932E+02    0.34355E+06    0.18496E+03
   842    0.24584E+04    0.11699E+02   -0.10046E+02    0.34282E+06    0.18417E+03
   843    0.24523E+04    0.11765E+02   -0.81738E+01    0.34209E+06    0.18337E+03
   844    0.24459E+04    0.11838E+02   -0.63109E+01    0.34136E+06    0.18256E+03
   845    0.24394E+04    0.11916E+02   -0.44606E+01    0.34063E+06    0.18175E+03
   846    0.24328E+04    0.12003E+02   -0.26234E+01    0.33991E+06    0.18094E+03
   847    0.24260E+04    0.12094E+02   -0.79914E+00    0.33919E+06    0.18012E+03
   848    0.24190E+04    0.12192E+02    0.10104E+01    0.33847E+06    0.17930E+03
   849    0.24117E+04    0.12295E+02    0.28057E+01    0.33775E+06    0.17847E+03
   850    0.24044E+04    0.12406E+02    0.45856E+01    0.33703E+06    0.17764E+03
   851    0.23968E+04    0.12522E+02    0.63497E+01    0.33632E+06    0.17681E+03
   852    0.23890E+04    0.12645E+02    0.80975E+01    0.33561E+06    0.17597E+03
   853    0.23811E+04    0.12773E+02    0.98282E+01    0.33490E+06    0.17512E+03
   854    0.23730E+04    0.12908E+02    0.11540E+02    0.33419E+06    0.17427E+03
   855    0.23647E+04    0.13049E+02    0.13235E+02    0.33348E+06    0.17342E+03
   856    0.23564E+04    0.13194E+02    0.14911E+02    0.33278E+06    0.17257E+03
   857    0.23477E+04    0.13346E+02    0.16566E+02    0.33208E+06    0.17171E+03
   858    0.23390E+04    0.13505E+02    0.18202E+02    0.33138E+06    0.17084E+03
   859    0.23300E+04    0.13668E+02    0.19818E+02    0.33068E+06    0.16998E+03
   860    0.23210E+04    0.13837E+02    0.21413E+02    0.32998E+06    0.16911E+03
   861    0.23118E+04    0.14011E+02    0.22985E+02    0.32929E+06    0.16823E+03
   862    0.23025E+04    0.14191E+02    0.24535E+02    0.32860E+06    0.16736E+03
   863    0.22930E+04    0.14377E+02    0.26062E+02    0.32791E+06    0.16648E+03
   864    0.22833E+04    0.14568E+02    0.27566E+02    0.32722E+06    0.16559E+03
   865    0.22734E+04    0.14764E+02    0.29045E+02    0.32653E+06    0.16471E+03
   866    0.22637E+04    0.14965E+02    0.30500E+02    0.32585E+06    0.16382E+03
   867    0.22536E+04    0.15172E+02    0.31930E+02    0.32517E+06    0.16292E+03
   868    0.22434E+04    0.15383E+02    0.33334E+02    0.32448E+06    0.16203E+03
   869    0.22331E+04    0.15600E+02    0.34713E+02    0.32381E+06    0.16113E+03
   870    0.22227E+04    0.15821E+02    0.36066E+02    0.32313E+06    0.16023E+03
   871    0.22122E+04    0.16047E+02    0.37391E+02    0.32245E+06    0.15932E+03
   872    0.22015E+04    0.16278E+02    0.38690E+02    0.32178E+06    0.15841E+03
