#           k/h    P           
    0.10000E-03    0.49387E+00
    0.10202E-03    0.50351E+00
    0.10408E-03    0.51333E+00
    0.10618E-03    0.52334E+00
    0.10833E-03    0.53355E+00
    0.11052E-03    0.54395E+00
    0.11275E-03    0.55456E+00
    0.11503E-03    0.56538E+00
    0.11735E-03    0.57640E+00
    0.11972E-03    0.58765E+00
    0.12214E-03    0.59911E+00
    0.12461E-03    0.61079E+00
    0.12712E-03    0.62270E+00
    0.12969E-03    0.63485E+00
    0.13231E-03    0.64723E+00
    0.13499E-03    0.65985E+00
    0.13771E-03    0.67272E+00
    0.14049E-03    0.68584E+00
    0.14333E-03    0.69921E+00
    0.14623E-03    0.71285E+00
    0.14918E-03    0.72675E+00
    0.15220E-03    0.74092E+00
    0.15527E-03    0.75537E+00
    0.15841E-03    0.77010E+00
    0.16161E-03    0.78512E+00
    0.16487E-03    0.80042E+00
    0.16820E-03    0.81603E+00
    0.17160E-03    0.83194E+00
    0.17507E-03    0.84816E+00
    0.17860E-03    0.86470E+00
    0.18221E-03    0.88156E+00
    0.18589E-03    0.89875E+00
    0.18965E-03    0.91627E+00
    0.19348E-03    0.93413E+00
    0.19739E-03    0.95235E+00
    0.20138E-03    0.97091E+00
    0.20544E-03    0.98984E+00
    0.20959E-03    0.10091E+01
    0.21383E-03    0.10288E+01
    0.21815E-03    0.10489E+01
    0.22255E-03    0.10693E+01
    0.22705E-03    0.10901E+01
    0.23164E-03    0.11114E+01
    0.23632E-03    0.11331E+01
    0.24109E-03    0.11551E+01
    0.24596E-03    0.11776E+01
    0.25093E-03    0.12006E+01
    0.25600E-03    0.12240E+01
    0.26117E-03    0.12478E+01
    0.26645E-03    0.12722E+01
    0.27183E-03    0.12969E+01
    0.27732E-03    0.13222E+01
    0.28292E-03    0.13480E+01
    0.28864E-03    0.13742E+01
    0.29447E-03    0.14010E+01
    0.30042E-03    0.14283E+01
    0.30649E-03    0.14561E+01
    0.31268E-03    0.14845E+01
    0.31899E-03    0.15134E+01
    0.32544E-03    0.15429E+01
    0.33201E-03    0.15729E+01
    0.33872E-03    0.16035E+01
    0.34556E-03    0.16347E+01
    0.35254E-03    0.16666E+01
    0.35966E-03    0.16990E+01
    0.36693E-03    0.17321E+01
    0.37434E-03    0.17658E+01
    0.38190E-03    0.18002E+01
    0.38962E-03    0.18352E+01
    0.39749E-03    0.18709E+01
    0.40552E-03    0.19073E+01
    0.41371E-03    0.19444E+01
    0.42207E-03    0.19822E+01
    0.43060E-03    0.20208E+01
    0.43929E-03    0.20601E+01
    0.44817E-03    0.21001E+01
    0.45722E-03    0.21409E+01
    0.46646E-03    0.21826E+01
    0.47588E-03    0.22250E+01
    0.48550E-03    0.22682E+01
    0.49530E-03    0.23123E+01
    0.50531E-03    0.23572E+01
    0.51552E-03    0.24030E+01
    0.52593E-03    0.24497E+01
    0.53656E-03    0.24972E+01
    0.54739E-03    0.25457E+01
    0.55845E-03    0.25951E+01
    0.56973E-03    0.26455E+01
    0.58124E-03    0.26968E+01
    0.59299E-03    0.27491E+01
    0.60496E-03    0.28024E+01
    0.61719E-03    0.28567E+01
    0.62965E-03    0.29121E+01
    0.64237E-03    0.29685E+01
    0.65535E-03    0.30260E+01
    0.66859E-03    0.30846E+01
    0.68210E-03    0.31443E+01
    0.69588E-03    0.32052E+01
    0.70993E-03    0.32672E+01
    0.72427E-03    0.33304E+01
    0.73891E-03    0.33948E+01
    0.75383E-03    0.34604E+01
    0.76906E-03    0.35273E+01
    0.78460E-03    0.35954E+01
    0.80045E-03    0.36648E+01
    0.81662E-03    0.37355E+01
    0.83311E-03    0.38076E+01
    0.84994E-03    0.38810E+01
    0.86711E-03    0.39558E+01
    0.88463E-03    0.40320E+01
    0.90250E-03    0.41096E+01
    0.92073E-03    0.41886E+01
    0.93933E-03    0.42692E+01
    0.95831E-03    0.43512E+01
    0.97767E-03    0.44348E+01
    0.99742E-03    0.45199E+01
    0.10176E-02    0.46066E+01
    0.10381E-02    0.46950E+01
    0.10591E-02    0.47849E+01
    0.10805E-02    0.48765E+01
    0.11023E-02    0.49698E+01
    0.11246E-02    0.50647E+01
    0.11473E-02    0.51615E+01
    0.11705E-02    0.52600E+01
    0.11941E-02    0.53602E+01
    0.12182E-02    0.54623E+01
    0.12429E-02    0.55663E+01
    0.12680E-02    0.56721E+01
    0.12936E-02    0.57798E+01
    0.13197E-02    0.58894E+01
    0.13464E-02    0.60010E+01
    0.13736E-02    0.61146E+01
    0.14013E-02    0.62302E+01
    0.14296E-02    0.63478E+01
    0.14585E-02    0.64675E+01
    0.14880E-02    0.65893E+01
    0.15180E-02    0.67132E+01
    0.15487E-02    0.68393E+01
    0.15800E-02    0.69675E+01
    0.16119E-02    0.70979E+01
    0.16445E-02    0.72306E+01
    0.16777E-02    0.73655E+01
    0.17116E-02    0.75026E+01
    0.17462E-02    0.76421E+01
    0.17814E-02    0.77839E+01
    0.18174E-02    0.79281E+01
    0.18541E-02    0.80746E+01
    0.18916E-02    0.82236E+01
    0.19298E-02    0.83749E+01
    0.19688E-02    0.85287E+01
    0.20086E-02    0.86850E+01
    0.20491E-02    0.88437E+01
    0.20905E-02    0.90049E+01
    0.21328E-02    0.91687E+01
    0.21758E-02    0.93349E+01
    0.22198E-02    0.95037E+01
    0.22646E-02    0.96751E+01
    0.23104E-02    0.98491E+01
    0.23571E-02    0.10026E+02
    0.24047E-02    0.10205E+02
    0.24533E-02    0.10386E+02
    0.25028E-02    0.10571E+02
    0.25534E-02    0.10758E+02
    0.26050E-02    0.10947E+02
    0.26576E-02    0.11139E+02
    0.27113E-02    0.11334E+02
    0.27660E-02    0.11532E+02
    0.28219E-02    0.11732E+02
    0.28789E-02    0.11934E+02
    0.29371E-02    0.12139E+02
    0.29964E-02    0.12347E+02
    0.30569E-02    0.12557E+02
    0.31187E-02    0.12770E+02
    0.31817E-02    0.12986E+02
    0.32460E-02    0.13204E+02
    0.33115E-02    0.13424E+02
    0.33784E-02    0.13647E+02
    0.34467E-02    0.13872E+02
    0.35163E-02    0.14100E+02
    0.35874E-02    0.14330E+02
