#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105184E-04   0.723896E+06   0.723896E+06   0.965180E+06   0.965180E+06   0.726633E+06   0.723938E+06   0.723896E+06   0.732267E+06  -0.601802E+00   0.722106E+06   0.722106E+06   0.150211E+00
   0.116143E-04   0.723896E+06   0.723896E+06   0.965177E+06   0.965176E+06   0.726633E+06   0.723938E+06   0.723896E+06   0.732267E+06  -0.601801E+00   0.722106E+06   0.722106E+06   0.165861E+00
   0.128244E-04   0.723896E+06   0.723896E+06   0.965173E+06   0.965172E+06   0.726632E+06   0.723938E+06   0.723896E+06   0.732267E+06  -0.601801E+00   0.722105E+06   0.722105E+06   0.183142E+00
   0.141606E-04   0.723896E+06   0.723896E+06   0.965168E+06   0.965167E+06   0.726632E+06   0.723938E+06   0.723896E+06   0.732267E+06  -0.601801E+00   0.722105E+06   0.722105E+06   0.202223E+00
   0.156360E-04   0.723896E+06   0.723896E+06   0.965162E+06   0.965160E+06   0.726632E+06   0.723938E+06   0.723896E+06   0.732267E+06  -0.601801E+00   0.722105E+06   0.722105E+06   0.223293E+00
   0.172651E-04   0.723896E+06   0.723896E+06   0.965154E+06   0.965153E+06   0.726631E+06   0.723937E+06   0.723896E+06   0.732266E+06  -0.601801E+00   0.722105E+06   0.722105E+06   0.246557E+00
   0.190639E-04   0.723896E+06   0.723896E+06   0.965145E+06   0.965143E+06   0.726630E+06   0.723937E+06   0.723896E+06   0.732266E+06  -0.601801E+00   0.722105E+06   0.722105E+06   0.272246E+00
   0.210501E-04   0.723895E+06   0.723895E+06   0.965134E+06   0.965132E+06   0.726629E+06   0.723937E+06   0.723895E+06   0.732266E+06  -0.601800E+00   0.722105E+06   0.722105E+06   0.300610E+00
   0.232433E-04   0.723895E+06   0.723895E+06   0.965121E+06   0.965118E+06   0.726628E+06   0.723937E+06   0.723895E+06   0.732265E+06  -0.601800E+00   0.722104E+06   0.722104E+06   0.331930E+00
   0.256650E-04   0.723895E+06   0.723895E+06   0.965104E+06   0.965101E+06   0.726626E+06   0.723936E+06   0.723895E+06   0.732265E+06  -0.601799E+00   0.722104E+06   0.722104E+06   0.366513E+00
   0.283390E-04   0.723894E+06   0.723894E+06   0.965084E+06   0.965080E+06   0.726625E+06   0.723936E+06   0.723894E+06   0.732264E+06  -0.601799E+00   0.722104E+06   0.722104E+06   0.404699E+00
   0.312916E-04   0.723894E+06   0.723894E+06   0.965060E+06   0.965055E+06   0.726622E+06   0.723935E+06   0.723894E+06   0.732263E+06  -0.601798E+00   0.722103E+06   0.722103E+06   0.446864E+00
   0.345519E-04   0.723893E+06   0.723893E+06   0.965030E+06   0.965024E+06   0.726620E+06   0.723934E+06   0.723893E+06   0.732262E+06  -0.601797E+00   0.722102E+06   0.722102E+06   0.493421E+00
   0.381518E-04   0.723892E+06   0.723892E+06   0.964994E+06   0.964986E+06   0.726616E+06   0.723934E+06   0.723892E+06   0.732261E+06  -0.601796E+00   0.722102E+06   0.722101E+06   0.544828E+00
   0.421268E-04   0.723891E+06   0.723891E+06   0.964950E+06   0.964940E+06   0.726612E+06   0.723933E+06   0.723891E+06   0.732260E+06  -0.601795E+00   0.722101E+06   0.722100E+06   0.601591E+00
   0.465159E-04   0.723890E+06   0.723890E+06   0.964896E+06   0.964884E+06   0.726608E+06   0.723931E+06   0.723890E+06   0.732258E+06  -0.601794E+00   0.722099E+06   0.722099E+06   0.664268E+00
   0.513623E-04   0.723889E+06   0.723888E+06   0.964830E+06   0.964816E+06   0.726602E+06   0.723930E+06   0.723889E+06   0.732256E+06  -0.601792E+00   0.722098E+06   0.722098E+06   0.733473E+00
   0.567137E-04   0.723887E+06   0.723887E+06   0.964750E+06   0.964733E+06   0.726594E+06   0.723928E+06   0.723887E+06   0.732254E+06  -0.601790E+00   0.722096E+06   0.722096E+06   0.809888E+00
   0.626227E-04   0.723885E+06   0.723885E+06   0.964652E+06   0.964632E+06   0.726586E+06   0.723926E+06   0.723885E+06   0.732250E+06  -0.601787E+00   0.722094E+06   0.722094E+06   0.894263E+00
   0.691473E-04   0.723882E+06   0.723882E+06   0.964533E+06   0.964508E+06   0.726575E+06   0.723923E+06   0.723882E+06   0.732247E+06  -0.601784E+00   0.722091E+06   0.722091E+06   0.987427E+00
   0.763516E-04   0.723879E+06   0.723879E+06   0.964388E+06   0.964357E+06   0.726562E+06   0.723920E+06   0.723879E+06   0.732242E+06  -0.601780E+00   0.722088E+06   0.722088E+06   0.109029E+01
   0.843066E-04   0.723875E+06   0.723875E+06   0.964211E+06   0.964173E+06   0.726546E+06   0.723916E+06   0.723875E+06   0.732237E+06  -0.601775E+00   0.722084E+06   0.722084E+06   0.120387E+01
   0.930904E-04   0.723871E+06   0.723870E+06   0.963996E+06   0.963950E+06   0.726527E+06   0.723911E+06   0.723871E+06   0.732230E+06  -0.601769E+00   0.722080E+06   0.722080E+06   0.132928E+01
   0.102789E-03   0.723865E+06   0.723864E+06   0.963733E+06   0.963677E+06   0.726503E+06   0.723905E+06   0.723865E+06   0.732221E+06  -0.601762E+00   0.722074E+06   0.722074E+06   0.146775E+01
   0.113499E-03   0.723858E+06   0.723857E+06   0.963412E+06   0.963344E+06   0.726474E+06   0.723898E+06   0.723858E+06   0.732211E+06  -0.601753E+00   0.722067E+06   0.722067E+06   0.162064E+01
   0.125324E-03   0.723850E+06   0.723848E+06   0.963022E+06   0.962938E+06   0.726439E+06   0.723889E+06   0.723849E+06   0.732199E+06  -0.601742E+00   0.722058E+06   0.722058E+06   0.178944E+01
   0.138382E-03   0.723839E+06   0.723837E+06   0.962546E+06   0.962444E+06   0.726396E+06   0.723878E+06   0.723839E+06   0.732184E+06  -0.601729E+00   0.722048E+06   0.722048E+06   0.197581E+01
   0.152799E-03   0.723827E+06   0.723824E+06   0.961966E+06   0.961842E+06   0.726344E+06   0.723864E+06   0.723826E+06   0.732166E+06  -0.601713E+00   0.722035E+06   0.722035E+06   0.218157E+01
   0.168719E-03   0.723811E+06   0.723808E+06   0.961259E+06   0.961108E+06   0.726280E+06   0.723848E+06   0.723811E+06   0.732143E+06  -0.601694E+00   0.722020E+06   0.722019E+06   0.240874E+01
   0.186298E-03   0.723792E+06   0.723789E+06   0.960398E+06   0.960214E+06   0.726203E+06   0.723829E+06   0.723792E+06   0.732116E+06  -0.601670E+00   0.722001E+06   0.722000E+06   0.265953E+01
   0.205708E-03   0.723770E+06   0.723766E+06   0.959349E+06   0.959125E+06   0.726108E+06   0.723804E+06   0.723769E+06   0.732083E+06  -0.601641E+00   0.721978E+06   0.721977E+06   0.293640E+01
   0.227141E-03   0.723742E+06   0.723737E+06   0.958071E+06   0.957799E+06   0.725993E+06   0.723775E+06   0.723741E+06   0.732042E+06  -0.601606E+00   0.721949E+06   0.721949E+06   0.324203E+01
   0.250806E-03   0.723708E+06   0.723702E+06   0.956516E+06   0.956184E+06   0.725852E+06   0.723740E+06   0.723707E+06   0.731993E+06  -0.601564E+00   0.721915E+06   0.721914E+06   0.357940E+01
   0.276938E-03   0.723666E+06   0.723659E+06   0.954622E+06   0.954219E+06   0.725681E+06   0.723696E+06   0.723665E+06   0.731933E+06  -0.601511E+00   0.721873E+06   0.721872E+06   0.395178E+01
   0.305791E-03   0.723616E+06   0.723607E+06   0.952318E+06   0.951828E+06   0.725472E+06   0.723643E+06   0.723615E+06   0.731860E+06  -0.601448E+00   0.721822E+06   0.721821E+06   0.436276E+01
   0.337651E-03   0.723555E+06   0.723544E+06   0.949516E+06   0.948920E+06   0.725218E+06   0.723578E+06   0.723553E+06   0.731771E+06  -0.601370E+00   0.721760E+06   0.721759E+06   0.481630E+01
   0.372831E-03   0.723480E+06   0.723467E+06   0.946109E+06   0.945386E+06   0.724908E+06   0.723500E+06   0.723478E+06   0.731662E+06  -0.601276E+00   0.721685E+06   0.721683E+06   0.531675E+01
   0.411676E-03   0.723389E+06   0.723373E+06   0.941971E+06   0.941094E+06   0.724530E+06   0.723404E+06   0.723386E+06   0.731530E+06  -0.601161E+00   0.721593E+06   0.721590E+06   0.586887E+01
   0.454568E-03   0.723278E+06   0.723258E+06   0.936947E+06   0.935884E+06   0.724070E+06   0.723287E+06   0.723275E+06   0.731369E+06  -0.601022E+00   0.721480E+06   0.721478E+06   0.647789E+01
   0.501929E-03   0.723142E+06   0.723119E+06   0.930854E+06   0.929569E+06   0.723511E+06   0.723144E+06   0.723139E+06   0.731174E+06  -0.600852E+00   0.721344E+06   0.721340E+06   0.714953E+01
   0.554224E-03   0.722978E+06   0.722949E+06   0.923475E+06   0.921922E+06   0.722829E+06   0.722971E+06   0.722973E+06   0.730936E+06  -0.600645E+00   0.721177E+06   0.721173E+06   0.789001E+01
   0.611968E-03   0.722778E+06   0.722742E+06   0.914549E+06   0.912678E+06   0.722000E+06   0.722760E+06   0.722772E+06   0.730648E+06  -0.600394E+00   0.720974E+06   0.720969E+06   0.870613E+01
   0.675728E-03   0.722534E+06   0.722491E+06   0.903771E+06   0.901522E+06   0.720992E+06   0.722504E+06   0.722527E+06   0.730297E+06  -0.600089E+00   0.720728E+06   0.720722E+06   0.960526E+01
   0.746132E-03   0.722237E+06   0.722185E+06   0.890786E+06   0.888090E+06   0.719766E+06   0.722192E+06   0.722229E+06   0.729872E+06  -0.599719E+00   0.720427E+06   0.720420E+06   0.105954E+02
   0.823870E-03   0.721877E+06   0.721813E+06   0.875182E+06   0.871965E+06   0.718278E+06   0.721813E+06   0.721867E+06   0.729356E+06  -0.599270E+00   0.720062E+06   0.720054E+06   0.116850E+02
   0.909708E-03   0.721440E+06   0.721362E+06   0.856492E+06   0.852670E+06   0.716470E+06   0.721352E+06   0.721428E+06   0.728733E+06  -0.598727E+00   0.719618E+06   0.719608E+06   0.128833E+02
   0.100449E-02   0.720909E+06   0.720814E+06   0.834194E+06   0.829680E+06   0.714279E+06   0.720794E+06   0.720894E+06   0.727980E+06  -0.598070E+00   0.719080E+06   0.719067E+06   0.142002E+02
   0.110915E-02   0.720265E+06   0.720150E+06   0.807720E+06   0.802428E+06   0.711626E+06   0.720116E+06   0.720247E+06   0.727072E+06  -0.597278E+00   0.718426E+06   0.718410E+06   0.156457E+02
   0.122471E-02   0.719486E+06   0.719345E+06   0.776475E+06   0.770326E+06   0.708416E+06   0.719296E+06   0.719464E+06   0.725980E+06  -0.596324E+00   0.717633E+06   0.717614E+06   0.172305E+02
   0.135231E-02   0.718544E+06   0.718372E+06   0.739869E+06   0.732805E+06   0.704495E+06   0.718304E+06   0.718518E+06   0.724670E+06  -0.595178E+00   0.716673E+06   0.716650E+06   0.189658E+02
   0.149320E-02   0.717408E+06   0.717198E+06   0.697369E+06   0.689368E+06   0.699768E+06   0.717108E+06   0.717375E+06   0.723104E+06  -0.593807E+00   0.715513E+06   0.715485E+06   0.208625E+02
   0.164878E-02   0.716039E+06   0.715784E+06   0.648577E+06   0.639677E+06   0.694126E+06   0.715667E+06   0.715999E+06   0.721240E+06  -0.592171E+00   0.714113E+06   0.714079E+06   0.229315E+02
   0.182056E-02   0.714395E+06   0.714084E+06   0.593336E+06   0.583661E+06   0.687394E+06   0.713937E+06   0.714346E+06   0.719031E+06  -0.590229E+00   0.712428E+06   0.712386E+06   0.251836E+02
   0.201024E-02   0.712426E+06   0.712048E+06   0.531875E+06   0.521668E+06   0.679376E+06   0.711865E+06   0.712367E+06   0.716427E+06  -0.587937E+00   0.710405E+06   0.710354E+06   0.276285E+02
   0.221969E-02   0.710077E+06   0.709616E+06   0.464971E+06   0.454623E+06   0.669870E+06   0.709395E+06   0.710004E+06   0.713379E+06  -0.585246E+00   0.707984E+06   0.707923E+06   0.302751E+02
   0.245096E-02   0.707285E+06   0.706725E+06   0.394135E+06   0.384201E+06   0.658652E+06   0.706460E+06   0.707198E+06   0.709834E+06  -0.582111E+00   0.705098E+06   0.705024E+06   0.331311E+02
   0.270632E-02   0.703985E+06   0.703304E+06   0.321746E+06   0.312938E+06   0.645501E+06   0.702992E+06   0.703879E+06   0.705744E+06  -0.578488E+00   0.701674E+06   0.701585E+06   0.362028E+02
   0.298829E-02   0.700106E+06   0.699278E+06   0.251104E+06   0.244217E+06   0.630207E+06   0.698916E+06   0.699977E+06   0.701065E+06  -0.574339E+00   0.697634E+06   0.697527E+06   0.394954E+02
   0.329963E-02   0.695576E+06   0.694569E+06   0.186250E+06   0.182027E+06   0.612591E+06   0.694160E+06   0.695418E+06   0.695756E+06  -0.569635E+00   0.692897E+06   0.692769E+06   0.430135E+02
   0.364342E-02   0.690323E+06   0.689101E+06   0.131478E+06   0.130374E+06   0.592535E+06   0.688648E+06   0.690132E+06   0.689780E+06  -0.564354E+00   0.687387E+06   0.687233E+06   0.467621E+02
   0.402302E-02   0.684280E+06   0.682796E+06   0.904191E+05   0.923137E+05   0.570010E+06   0.682315E+06   0.684048E+06   0.683100E+06  -0.558484E+00   0.681031E+06   0.680846E+06   0.507480E+02
   0.444218E-02   0.677385E+06   0.675586E+06   0.647880E+05   0.687468E+05   0.545113E+06   0.675097E+06   0.677103E+06   0.675667E+06  -0.552011E+00   0.673768E+06   0.673546E+06   0.549812E+02
   0.490500E-02   0.669584E+06   0.667406E+06   0.531456E+05   0.574395E+05   0.518088E+06   0.666946E+06   0.669242E+06   0.667416E+06  -0.544918E+00   0.665553E+06   0.665288E+06   0.594755E+02
   0.541605E-02   0.660829E+06   0.658194E+06   0.504382E+05   0.530527E+05   0.489347E+06   0.657817E+06   0.660416E+06   0.658259E+06  -0.537168E+00   0.656355E+06   0.656040E+06   0.642479E+02
   0.598034E-02   0.651078E+06   0.647894E+06   0.492783E+05   0.489645E+05   0.459447E+06   0.647675E+06   0.650579E+06   0.648099E+06  -0.528698E+00   0.646156E+06   0.645780E+06   0.693151E+02
   0.660342E-02   0.640289E+06   0.636447E+06   0.433818E+05   0.407593E+05   0.429039E+06   0.636486E+06   0.639687E+06   0.636853E+06  -0.519431E+00   0.634938E+06   0.634491E+06   0.746880E+02
   0.729143E-02   0.628418E+06   0.623790E+06   0.317582E+05   0.293299E+05   0.398773E+06   0.624214E+06   0.627693E+06   0.624481E+06  -0.509292E+00   0.622673E+06   0.622142E+06   0.803658E+02
   0.805111E-02   0.615422E+06   0.609859E+06   0.198996E+05   0.200266E+05   0.369185E+06   0.610822E+06   0.614550E+06   0.610994E+06  -0.498235E+00   0.609320E+06   0.608690E+06   0.863321E+02
   0.888995E-02   0.601264E+06   0.594591E+06   0.145291E+05   0.165895E+05   0.340613E+06   0.596273E+06   0.600218E+06   0.596404E+06  -0.486251E+00   0.594828E+06   0.594083E+06   0.925569E+02
   0.981618E-02   0.585911E+06   0.577928E+06   0.151327E+05   0.143167E+05   0.313185E+06   0.580534E+06   0.584660E+06   0.580663E+06  -0.473338E+00   0.579153E+06   0.578272E+06   0.989974E+02
   0.108389E-01   0.569337E+06   0.559817E+06   0.139304E+05   0.114012E+05   0.286898E+06   0.563576E+06   0.567845E+06   0.563689E+06  -0.459458E+00   0.562279E+06   0.561241E+06   0.105593E+03
