#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105184E-04   0.785424E+06   0.785424E+06   0.104721E+07   0.104721E+07   0.788002E+06   0.785463E+06   0.785424E+06   0.793804E+06  -0.601674E+00   0.783586E+06   0.783586E+06   0.139936E+00
   0.116143E-04   0.785424E+06   0.785424E+06   0.104721E+07   0.104721E+07   0.788002E+06   0.785463E+06   0.785424E+06   0.793803E+06  -0.601674E+00   0.783586E+06   0.783586E+06   0.154515E+00
   0.128244E-04   0.785424E+06   0.785424E+06   0.104721E+07   0.104720E+07   0.788001E+06   0.785463E+06   0.785424E+06   0.793803E+06  -0.601674E+00   0.783586E+06   0.783586E+06   0.170614E+00
   0.141606E-04   0.785424E+06   0.785424E+06   0.104720E+07   0.104720E+07   0.788001E+06   0.785463E+06   0.785424E+06   0.793803E+06  -0.601673E+00   0.783586E+06   0.783586E+06   0.188390E+00
   0.156360E-04   0.785424E+06   0.785424E+06   0.104719E+07   0.104719E+07   0.788000E+06   0.785463E+06   0.785424E+06   0.793803E+06  -0.601673E+00   0.783586E+06   0.783586E+06   0.208018E+00
   0.172651E-04   0.785423E+06   0.785423E+06   0.104718E+07   0.104718E+07   0.787999E+06   0.785462E+06   0.785423E+06   0.793803E+06  -0.601673E+00   0.783586E+06   0.783586E+06   0.229691E+00
   0.190639E-04   0.785423E+06   0.785423E+06   0.104717E+07   0.104717E+07   0.787999E+06   0.785462E+06   0.785423E+06   0.793802E+06  -0.601673E+00   0.783585E+06   0.783585E+06   0.253622E+00
   0.210501E-04   0.785423E+06   0.785423E+06   0.104716E+07   0.104716E+07   0.787998E+06   0.785462E+06   0.785423E+06   0.793802E+06  -0.601673E+00   0.783585E+06   0.783585E+06   0.280047E+00
   0.232433E-04   0.785423E+06   0.785422E+06   0.104714E+07   0.104714E+07   0.787996E+06   0.785462E+06   0.785423E+06   0.793801E+06  -0.601672E+00   0.783585E+06   0.783585E+06   0.309224E+00
   0.256650E-04   0.785422E+06   0.785422E+06   0.104712E+07   0.104712E+07   0.787995E+06   0.785461E+06   0.785422E+06   0.793801E+06  -0.601672E+00   0.783584E+06   0.783584E+06   0.341442E+00
   0.283390E-04   0.785422E+06   0.785422E+06   0.104710E+07   0.104710E+07   0.787993E+06   0.785461E+06   0.785422E+06   0.793800E+06  -0.601671E+00   0.783584E+06   0.783584E+06   0.377015E+00
   0.312916E-04   0.785421E+06   0.785421E+06   0.104707E+07   0.104707E+07   0.787990E+06   0.785460E+06   0.785421E+06   0.793799E+06  -0.601670E+00   0.783583E+06   0.783583E+06   0.416295E+00
   0.345519E-04   0.785420E+06   0.785420E+06   0.104704E+07   0.104703E+07   0.787987E+06   0.785459E+06   0.785420E+06   0.793798E+06  -0.601670E+00   0.783583E+06   0.783583E+06   0.459668E+00
   0.381518E-04   0.785419E+06   0.785419E+06   0.104699E+07   0.104698E+07   0.787984E+06   0.785458E+06   0.785419E+06   0.793797E+06  -0.601669E+00   0.783582E+06   0.783582E+06   0.507558E+00
   0.421268E-04   0.785418E+06   0.785418E+06   0.104694E+07   0.104693E+07   0.787980E+06   0.785457E+06   0.785418E+06   0.793796E+06  -0.601667E+00   0.783581E+06   0.783581E+06   0.560438E+00
   0.465159E-04   0.785417E+06   0.785417E+06   0.104688E+07   0.104686E+07   0.787974E+06   0.785456E+06   0.785417E+06   0.793794E+06  -0.601666E+00   0.783579E+06   0.783579E+06   0.618827E+00
   0.513623E-04   0.785415E+06   0.785415E+06   0.104680E+07   0.104678E+07   0.787968E+06   0.785454E+06   0.785415E+06   0.793791E+06  -0.601664E+00   0.783578E+06   0.783578E+06   0.683298E+00
   0.567137E-04   0.785414E+06   0.785413E+06   0.104670E+07   0.104669E+07   0.787960E+06   0.785452E+06   0.785414E+06   0.793788E+06  -0.601662E+00   0.783576E+06   0.783576E+06   0.754485E+00
   0.626227E-04   0.785411E+06   0.785411E+06   0.104659E+07   0.104657E+07   0.787951E+06   0.785450E+06   0.785411E+06   0.793785E+06  -0.601659E+00   0.783573E+06   0.783573E+06   0.833088E+00
   0.691473E-04   0.785408E+06   0.785408E+06   0.104645E+07   0.104642E+07   0.787939E+06   0.785447E+06   0.785408E+06   0.793781E+06  -0.601656E+00   0.783570E+06   0.783570E+06   0.919877E+00
   0.763516E-04   0.785405E+06   0.785404E+06   0.104627E+07   0.104624E+07   0.787925E+06   0.785443E+06   0.785405E+06   0.793776E+06  -0.601651E+00   0.783567E+06   0.783567E+06   0.101571E+01
   0.843066E-04   0.785400E+06   0.785400E+06   0.104607E+07   0.104602E+07   0.787908E+06   0.785438E+06   0.785400E+06   0.793770E+06  -0.601647E+00   0.783562E+06   0.783562E+06   0.112152E+01
   0.930904E-04   0.785395E+06   0.785394E+06   0.104581E+07   0.104576E+07   0.787887E+06   0.785433E+06   0.785395E+06   0.793762E+06  -0.601640E+00   0.783557E+06   0.783557E+06   0.123834E+01
   0.102789E-03   0.785389E+06   0.785388E+06   0.104550E+07   0.104544E+07   0.787862E+06   0.785426E+06   0.785388E+06   0.793753E+06  -0.601633E+00   0.783551E+06   0.783550E+06   0.136734E+01
   0.113499E-03   0.785381E+06   0.785380E+06   0.104512E+07   0.104504E+07   0.787831E+06   0.785418E+06   0.785381E+06   0.793741E+06  -0.601624E+00   0.783543E+06   0.783542E+06   0.150976E+01
   0.125324E-03   0.785371E+06   0.785370E+06   0.104465E+07   0.104456E+07   0.787793E+06   0.785408E+06   0.785371E+06   0.793728E+06  -0.601613E+00   0.783533E+06   0.783533E+06   0.166701E+01
   0.138382E-03   0.785360E+06   0.785358E+06   0.104409E+07   0.104398E+07   0.787747E+06   0.785396E+06   0.785359E+06   0.793711E+06  -0.601600E+00   0.783521E+06   0.783521E+06   0.184062E+01
   0.152799E-03   0.785345E+06   0.785343E+06   0.104340E+07   0.104327E+07   0.787690E+06   0.785381E+06   0.785345E+06   0.793690E+06  -0.601583E+00   0.783507E+06   0.783507E+06   0.203230E+01
   0.168719E-03   0.785328E+06   0.785325E+06   0.104256E+07   0.104240E+07   0.787622E+06   0.785363E+06   0.785328E+06   0.793666E+06  -0.601563E+00   0.783490E+06   0.783489E+06   0.224391E+01
   0.186298E-03   0.785307E+06   0.785304E+06   0.104154E+07   0.104134E+07   0.787538E+06   0.785340E+06   0.785307E+06   0.793635E+06  -0.601539E+00   0.783468E+06   0.783468E+06   0.247753E+01
   0.205708E-03   0.785281E+06   0.785277E+06   0.104030E+07   0.104005E+07   0.787436E+06   0.785314E+06   0.785281E+06   0.793598E+06  -0.601509E+00   0.783442E+06   0.783442E+06   0.273543E+01
   0.227141E-03   0.785250E+06   0.785245E+06   0.103879E+07   0.103849E+07   0.787312E+06   0.785281E+06   0.785249E+06   0.793553E+06  -0.601473E+00   0.783411E+06   0.783410E+06   0.302012E+01
   0.250806E-03   0.785212E+06   0.785206E+06   0.103694E+07   0.103658E+07   0.787161E+06   0.785241E+06   0.785211E+06   0.793498E+06  -0.601429E+00   0.783372E+06   0.783371E+06   0.333436E+01
   0.276938E-03   0.785165E+06   0.785158E+06   0.103470E+07   0.103426E+07   0.786976E+06   0.785192E+06   0.785164E+06   0.793431E+06  -0.601376E+00   0.783325E+06   0.783324E+06   0.368120E+01
   0.305791E-03   0.785109E+06   0.785100E+06   0.103197E+07   0.103143E+07   0.786751E+06   0.785132E+06   0.785107E+06   0.793350E+06  -0.601310E+00   0.783268E+06   0.783267E+06   0.406398E+01
   0.337651E-03   0.785040E+06   0.785029E+06   0.102865E+07   0.102800E+07   0.786477E+06   0.785060E+06   0.785038E+06   0.793251E+06  -0.601231E+00   0.783198E+06   0.783197E+06   0.448638E+01
