#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105184E-04   0.336700E+07   0.336700E+07   0.448898E+07   0.448897E+07   0.336800E+07   0.336701E+07   0.336700E+07   0.337545E+07  -0.599871E+00   0.335525E+07   0.335525E+07   0.925739E+01
   0.116143E-04   0.336700E+07   0.336700E+07   0.448890E+07   0.448889E+07   0.336800E+07   0.336701E+07   0.336700E+07   0.337545E+07  -0.599871E+00   0.335525E+07   0.335525E+07   0.102218E+02
   0.128244E-04   0.336700E+07   0.336700E+07   0.448880E+07   0.448879E+07   0.336800E+07   0.336701E+07   0.336700E+07   0.337545E+07  -0.599871E+00   0.335525E+07   0.335525E+07   0.112867E+02
   0.141606E-04   0.336700E+07   0.336699E+07   0.448869E+07   0.448867E+07   0.336799E+07   0.336701E+07   0.336699E+07   0.337544E+07  -0.599870E+00   0.335524E+07   0.335524E+07   0.124624E+02
   0.156360E-04   0.336699E+07   0.336699E+07   0.448855E+07   0.448853E+07   0.336799E+07   0.336701E+07   0.336699E+07   0.337544E+07  -0.599870E+00   0.335524E+07   0.335524E+07   0.137606E+02
   0.172651E-04   0.336699E+07   0.336699E+07   0.448837E+07   0.448835E+07   0.336799E+07   0.336701E+07   0.336699E+07   0.337544E+07  -0.599870E+00   0.335524E+07   0.335524E+07   0.151940E+02
   0.190639E-04   0.336699E+07   0.336699E+07   0.448816E+07   0.448813E+07   0.336799E+07   0.336701E+07   0.336699E+07   0.337544E+07  -0.599869E+00   0.335524E+07   0.335524E+07   0.167766E+02
   0.210501E-04   0.336699E+07   0.336699E+07   0.448791E+07   0.448787E+07   0.336798E+07   0.336700E+07   0.336699E+07   0.337544E+07  -0.599869E+00   0.335524E+07   0.335524E+07   0.185240E+02
   0.232433E-04   0.336699E+07   0.336699E+07   0.448759E+07   0.448755E+07   0.336798E+07   0.336700E+07   0.336699E+07   0.337543E+07  -0.599868E+00   0.335524E+07   0.335524E+07   0.204532E+02
   0.256650E-04   0.336698E+07   0.336698E+07   0.448721E+07   0.448716E+07   0.336797E+07   0.336700E+07   0.336698E+07   0.337543E+07  -0.599868E+00   0.335523E+07   0.335523E+07   0.225831E+02
   0.283390E-04   0.336698E+07   0.336698E+07   0.448675E+07   0.448668E+07   0.336797E+07   0.336699E+07   0.336698E+07   0.337543E+07  -0.599867E+00   0.335523E+07   0.335523E+07   0.249346E+02
   0.312916E-04   0.336698E+07   0.336698E+07   0.448618E+07   0.448610E+07   0.336796E+07   0.336699E+07   0.336698E+07   0.337542E+07  -0.599866E+00   0.335523E+07   0.335522E+07   0.275305E+02
   0.345519E-04   0.336697E+07   0.336697E+07   0.448549E+07   0.448539E+07   0.336795E+07   0.336698E+07   0.336697E+07   0.337541E+07  -0.599864E+00   0.335522E+07   0.335522E+07   0.303963E+02
   0.381518E-04   0.336696E+07   0.336696E+07   0.448465E+07   0.448453E+07   0.336793E+07   0.336698E+07   0.336696E+07   0.337541E+07  -0.599863E+00   0.335521E+07   0.335521E+07   0.335597E+02
   0.421268E-04   0.336696E+07   0.336696E+07   0.448362E+07   0.448347E+07   0.336792E+07   0.336697E+07   0.336696E+07   0.337540E+07  -0.599861E+00   0.335521E+07   0.335520E+07   0.370515E+02
   0.465159E-04   0.336695E+07   0.336695E+07   0.448237E+07   0.448219E+07   0.336790E+07   0.336696E+07   0.336695E+07   0.337538E+07  -0.599859E+00   0.335520E+07   0.335519E+07   0.409055E+02
   0.513623E-04   0.336693E+07   0.336693E+07   0.448084E+07   0.448062E+07   0.336788E+07   0.336695E+07   0.336693E+07   0.337537E+07  -0.599856E+00   0.335518E+07   0.335518E+07   0.451588E+02
   0.567137E-04   0.336692E+07   0.336692E+07   0.447898E+07   0.447872E+07   0.336785E+07   0.336693E+07   0.336692E+07   0.337535E+07  -0.599853E+00   0.335517E+07   0.335517E+07   0.498522E+02
   0.626227E-04   0.336690E+07   0.336690E+07   0.447671E+07   0.447639E+07   0.336782E+07   0.336692E+07   0.336690E+07   0.337533E+07  -0.599849E+00   0.335515E+07   0.335515E+07   0.550307E+02
   0.691473E-04   0.336688E+07   0.336688E+07   0.447395E+07   0.447356E+07   0.336778E+07   0.336690E+07   0.336688E+07   0.337530E+07  -0.599844E+00   0.335513E+07   0.335512E+07   0.607434E+02
   0.763516E-04   0.336686E+07   0.336685E+07   0.447059E+07   0.447011E+07   0.336773E+07   0.336687E+07   0.336686E+07   0.337527E+07  -0.599837E+00   0.335511E+07   0.335510E+07   0.670440E+02
   0.843066E-04   0.336682E+07   0.336682E+07   0.446649E+07   0.446591E+07   0.336767E+07   0.336684E+07   0.336682E+07   0.337523E+07  -0.599830E+00   0.335508E+07   0.335506E+07   0.739913E+02
   0.930904E-04   0.336679E+07   0.336678E+07   0.446149E+07   0.446078E+07   0.336759E+07   0.336680E+07   0.336679E+07   0.337518E+07  -0.599821E+00   0.335504E+07   0.335502E+07   0.816493E+02
   0.102789E-03   0.336674E+07   0.336673E+07   0.445541E+07   0.445455E+07   0.336750E+07   0.336675E+07   0.336674E+07   0.337512E+07  -0.599810E+00   0.335499E+07   0.335497E+07   0.900876E+02
   0.113499E-03   0.336668E+07   0.336667E+07   0.444801E+07   0.444696E+07   0.336739E+07   0.336669E+07   0.336668E+07   0.337505E+07  -0.599796E+00   0.335493E+07   0.335491E+07   0.993814E+02
