#           k/h    P           
    0.10000E-03    0.25628E+00
    0.10202E-03    0.26128E+00
    0.10408E-03    0.26637E+00
    0.10618E-03    0.27157E+00
    0.10833E-03    0.27687E+00
    0.11052E-03    0.28227E+00
    0.11275E-03    0.28777E+00
    0.11503E-03    0.29338E+00
    0.11735E-03    0.29911E+00
    0.11972E-03    0.30494E+00
    0.12214E-03    0.31089E+00
    0.12461E-03    0.31695E+00
    0.12712E-03    0.32313E+00
    0.12969E-03    0.32943E+00
    0.13231E-03    0.33586E+00
    0.13499E-03    0.34241E+00
    0.13771E-03    0.34909E+00
    0.14049E-03    0.35589E+00
    0.14333E-03    0.36284E+00
    0.14623E-03    0.36991E+00
    0.14918E-03    0.37713E+00
    0.15220E-03    0.38448E+00
    0.15527E-03    0.39198E+00
    0.15841E-03    0.39962E+00
    0.16161E-03    0.40741E+00
    0.16487E-03    0.41536E+00
    0.16820E-03    0.42346E+00
    0.17160E-03    0.43172E+00
    0.17507E-03    0.44013E+00
    0.17860E-03    0.44872E+00
    0.18221E-03    0.45747E+00
    0.18589E-03    0.46639E+00
    0.18965E-03    0.47548E+00
    0.19348E-03    0.48475E+00
    0.19739E-03    0.49420E+00
    0.20138E-03    0.50384E+00
    0.20544E-03    0.51366E+00
    0.20959E-03    0.52367E+00
    0.21383E-03    0.53388E+00
    0.21815E-03    0.54429E+00
    0.22255E-03    0.55490E+00
    0.22705E-03    0.56572E+00
    0.23164E-03    0.57675E+00
    0.23632E-03    0.58799E+00
    0.24109E-03    0.59945E+00
    0.24596E-03    0.61113E+00
    0.25093E-03    0.62305E+00
    0.25600E-03    0.63519E+00
    0.26117E-03    0.64757E+00
    0.26645E-03    0.66019E+00
    0.27183E-03    0.67305E+00
    0.27732E-03    0.68617E+00
    0.28292E-03    0.69954E+00
    0.28864E-03    0.71317E+00
    0.29447E-03    0.72707E+00
    0.30042E-03    0.74123E+00
    0.30649E-03    0.75567E+00
    0.31268E-03    0.77039E+00
    0.31899E-03    0.78540E+00
    0.32544E-03    0.80070E+00
    0.33201E-03    0.81629E+00
    0.33872E-03    0.83219E+00
    0.34556E-03    0.84840E+00
    0.35254E-03    0.86492E+00
    0.35966E-03    0.88176E+00
    0.36693E-03    0.89893E+00
    0.37434E-03    0.91643E+00
    0.38190E-03    0.93427E+00
    0.38962E-03    0.95246E+00
    0.39749E-03    0.97100E+00
    0.40552E-03    0.98990E+00
    0.41371E-03    0.10092E+01
    0.42207E-03    0.10288E+01
    0.43060E-03    0.10488E+01
    0.43929E-03    0.10692E+01
    0.44817E-03    0.10900E+01
    0.45722E-03    0.11112E+01
    0.46646E-03    0.11328E+01
    0.47588E-03    0.11549E+01
    0.48550E-03    0.11773E+01
    0.49530E-03    0.12002E+01
    0.50531E-03    0.12235E+01
    0.51552E-03    0.12473E+01
    0.52593E-03    0.12716E+01
    0.53656E-03    0.12963E+01
    0.54739E-03    0.13214E+01
    0.55845E-03    0.13471E+01
    0.56973E-03    0.13733E+01
    0.58124E-03    0.13999E+01
    0.59299E-03    0.14271E+01
    0.60496E-03    0.14548E+01
    0.61719E-03    0.14830E+01
    0.62965E-03    0.15118E+01
    0.64237E-03    0.15411E+01
    0.65535E-03    0.15710E+01
    0.66859E-03    0.16015E+01
    0.68210E-03    0.16325E+01
    0.69588E-03    0.16641E+01
    0.70993E-03    0.16964E+01
    0.72427E-03    0.17292E+01
    0.73891E-03    0.17627E+01
    0.75383E-03    0.17968E+01
    0.76906E-03    0.18316E+01
    0.78460E-03    0.18670E+01
    0.80045E-03    0.19031E+01
    0.81662E-03    0.19399E+01
    0.83311E-03    0.19773E+01
    0.84994E-03    0.20155E+01
    0.86711E-03    0.20544E+01
    0.88463E-03    0.20941E+01
    0.90250E-03    0.21345E+01
    0.92073E-03    0.21756E+01
    0.93933E-03    0.22175E+01
    0.95831E-03    0.22602E+01
    0.97767E-03    0.23038E+01
    0.99742E-03    0.23481E+01
    0.10176E-02    0.23932E+01
    0.10381E-02    0.24392E+01
    0.10591E-02    0.24861E+01
    0.10805E-02    0.25338E+01
    0.11023E-02    0.25824E+01
    0.11246E-02    0.26319E+01
    0.11473E-02    0.26823E+01
    0.11705E-02    0.27336E+01
    0.11941E-02    0.27859E+01
    0.12182E-02    0.28391E+01
    0.12429E-02    0.28934E+01
    0.12680E-02    0.29486E+01
    0.12936E-02    0.30048E+01
    0.13197E-02    0.30620E+01
    0.13464E-02    0.31202E+01
    0.13736E-02    0.31795E+01
    0.14013E-02    0.32399E+01
    0.14296E-02    0.33013E+01
    0.14585E-02    0.33639E+01
    0.14880E-02    0.34275E+01
    0.15180E-02    0.34923E+01
    0.15487E-02    0.35582E+01
    0.15800E-02    0.36253E+01
    0.16119E-02    0.36935E+01
    0.16445E-02    0.37629E+01
    0.16777E-02    0.38335E+01
    0.17116E-02    0.39054E+01
    0.17462E-02    0.39785E+01
    0.17814E-02    0.40528E+01
    0.18174E-02    0.41283E+01
    0.18541E-02    0.42052E+01
    0.18916E-02    0.42833E+01
    0.19298E-02    0.43627E+01
    0.19688E-02    0.44435E+01
    0.20086E-02    0.45255E+01
    0.20491E-02    0.46089E+01
    0.20905E-02    0.46937E+01
    0.21328E-02    0.47798E+01
    0.21758E-02    0.48672E+01
    0.22198E-02    0.49561E+01
    0.22646E-02    0.50463E+01
    0.23104E-02    0.51379E+01
    0.23571E-02    0.52310E+01
    0.24047E-02    0.53254E+01
    0.24533E-02    0.54213E+01
    0.25028E-02    0.55186E+01
    0.25534E-02    0.56173E+01
    0.26050E-02    0.57174E+01
    0.26576E-02    0.58190E+01
    0.27113E-02    0.59220E+01
    0.27660E-02    0.60264E+01
    0.28219E-02    0.61323E+01
    0.28789E-02    0.62396E+01
    0.29371E-02    0.63484E+01
    0.29964E-02    0.64586E+01
    0.30569E-02    0.65701E+01
    0.31187E-02    0.66831E+01
    0.31817E-02    0.67976E+01
