#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105184E-04   0.138670E+07   0.138670E+07   0.184888E+07   0.184888E+07   0.138843E+07   0.138673E+07   0.138670E+07   0.139513E+07  -0.600961E+00   0.138439E+07   0.138439E+07   0.852397E-01
   0.116143E-04   0.138670E+07   0.138670E+07   0.184887E+07   0.184887E+07   0.138843E+07   0.138673E+07   0.138670E+07   0.139513E+07  -0.600961E+00   0.138439E+07   0.138439E+07   0.941207E-01
   0.128244E-04   0.138670E+07   0.138670E+07   0.184885E+07   0.184885E+07   0.138843E+07   0.138673E+07   0.138670E+07   0.139513E+07  -0.600961E+00   0.138439E+07   0.138439E+07   0.103927E+00
   0.141606E-04   0.138670E+07   0.138670E+07   0.184883E+07   0.184883E+07   0.138843E+07   0.138673E+07   0.138670E+07   0.139513E+07  -0.600961E+00   0.138439E+07   0.138439E+07   0.114755E+00
   0.156360E-04   0.138670E+07   0.138670E+07   0.184881E+07   0.184881E+07   0.138842E+07   0.138673E+07   0.138670E+07   0.139513E+07  -0.600960E+00   0.138439E+07   0.138439E+07   0.126711E+00
   0.172651E-04   0.138670E+07   0.138670E+07   0.184878E+07   0.184878E+07   0.138842E+07   0.138673E+07   0.138670E+07   0.139513E+07  -0.600960E+00   0.138439E+07   0.138439E+07   0.139913E+00
   0.190639E-04   0.138670E+07   0.138670E+07   0.184875E+07   0.184874E+07   0.138842E+07   0.138673E+07   0.138670E+07   0.139512E+07  -0.600960E+00   0.138439E+07   0.138439E+07   0.154490E+00
   0.210501E-04   0.138670E+07   0.138670E+07   0.184870E+07   0.184870E+07   0.138842E+07   0.138673E+07   0.138670E+07   0.139512E+07  -0.600959E+00   0.138439E+07   0.138439E+07   0.170586E+00
   0.232433E-04   0.138670E+07   0.138670E+07   0.184865E+07   0.184864E+07   0.138842E+07   0.138673E+07   0.138670E+07   0.139512E+07  -0.600959E+00   0.138439E+07   0.138439E+07   0.188358E+00
   0.256650E-04   0.138670E+07   0.138670E+07   0.184859E+07   0.184858E+07   0.138842E+07   0.138673E+07   0.138670E+07   0.139512E+07  -0.600958E+00   0.138439E+07   0.138439E+07   0.207983E+00
   0.283390E-04   0.138670E+07   0.138670E+07   0.184851E+07   0.184850E+07   0.138841E+07   0.138672E+07   0.138670E+07   0.139512E+07  -0.600958E+00   0.138438E+07   0.138438E+07   0.229652E+00
   0.312916E-04   0.138670E+07   0.138670E+07   0.184842E+07   0.184841E+07   0.138841E+07   0.138672E+07   0.138670E+07   0.139512E+07  -0.600957E+00   0.138438E+07   0.138438E+07   0.253578E+00
   0.345519E-04   0.138670E+07   0.138670E+07   0.184830E+07   0.184829E+07   0.138840E+07   0.138672E+07   0.138670E+07   0.139512E+07  -0.600956E+00   0.138438E+07   0.138438E+07   0.279997E+00
   0.381518E-04   0.138669E+07   0.138669E+07   0.184816E+07   0.184815E+07   0.138840E+07   0.138672E+07   0.138669E+07   0.139511E+07  -0.600955E+00   0.138438E+07   0.138438E+07   0.309167E+00
