#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105184E-04   0.125633E+08   0.125633E+08   0.167459E+08   0.167457E+08   0.125638E+08   0.125633E+08   0.125633E+08   0.125713E+08  -0.570211E+00   0.108206E+08   0.108206E+08   0.913109E+01
   0.116143E-04   0.125632E+08   0.125632E+08   0.167448E+08   0.167446E+08   0.125638E+08   0.125633E+08   0.125632E+08   0.125713E+08  -0.570211E+00   0.108206E+08   0.108206E+08   0.100822E+02
   0.128244E-04   0.125632E+08   0.125632E+08   0.167434E+08   0.167432E+08   0.125638E+08   0.125633E+08   0.125632E+08   0.125713E+08  -0.570211E+00   0.108206E+08   0.108206E+08   0.111324E+02
   0.141606E-04   0.125632E+08   0.125632E+08   0.167418E+08   0.167414E+08   0.125638E+08   0.125632E+08   0.125632E+08   0.125713E+08  -0.570211E+00   0.108206E+08   0.108206E+08   0.122919E+02
   0.156360E-04   0.125632E+08   0.125632E+08   0.167397E+08   0.167393E+08   0.125638E+08   0.125632E+08   0.125632E+08   0.125713E+08  -0.570210E+00   0.108206E+08   0.108206E+08   0.135720E+02
   0.172651E-04   0.125632E+08   0.125632E+08   0.167373E+08   0.167368E+08   0.125638E+08   0.125632E+08   0.125632E+08   0.125713E+08  -0.570210E+00   0.108206E+08   0.108206E+08   0.149853E+02
   0.190639E-04   0.125632E+08   0.125632E+08   0.167343E+08   0.167336E+08   0.125638E+08   0.125632E+08   0.125632E+08   0.125713E+08  -0.570210E+00   0.108206E+08   0.108206E+08   0.165456E+02
   0.210501E-04   0.125632E+08   0.125632E+08   0.167306E+08   0.167298E+08   0.125638E+08   0.125632E+08   0.125632E+08   0.125713E+08  -0.570209E+00   0.108206E+08   0.108206E+08   0.182681E+02
   0.232433E-04   0.125632E+08   0.125632E+08   0.167261E+08   0.167252E+08   0.125638E+08   0.125632E+08   0.125632E+08   0.125712E+08  -0.570208E+00   0.108206E+08   0.108206E+08   0.201697E+02
   0.256650E-04   0.125632E+08   0.125632E+08   0.167206E+08   0.167195E+08   0.125638E+08   0.125632E+08   0.125632E+08   0.125712E+08  -0.570207E+00   0.108206E+08   0.108206E+08   0.222687E+02
   0.283390E-04   0.125632E+08   0.125632E+08   0.167140E+08   0.167126E+08   0.125637E+08   0.125632E+08   0.125632E+08   0.125712E+08  -0.570206E+00   0.108206E+08   0.108206E+08   0.245856E+02
   0.312916E-04   0.125631E+08   0.125631E+08   0.167059E+08   0.167042E+08   0.125637E+08   0.125631E+08   0.125631E+08   0.125712E+08  -0.570205E+00   0.108205E+08   0.108205E+08   0.271428E+02
