#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105171E-04   0.225173E+07   0.225173E+07   0.300215E+07   0.300215E+07   0.225216E+07   0.225174E+07   0.225173E+07   0.226017E+07  -0.600462E+00   0.224766E+07   0.224766E+07   0.281482E+01
   0.116124E-04   0.225173E+07   0.225173E+07   0.300212E+07   0.300211E+07   0.225216E+07   0.225174E+07   0.225173E+07   0.226017E+07  -0.600462E+00   0.224766E+07   0.224766E+07   0.310794E+01
   0.128218E-04   0.225173E+07   0.225173E+07   0.300207E+07   0.300207E+07   0.225216E+07   0.225174E+07   0.225173E+07   0.226017E+07  -0.600461E+00   0.224766E+07   0.224766E+07   0.343158E+01
   0.141570E-04   0.225173E+07   0.225173E+07   0.300202E+07   0.300202E+07   0.225216E+07   0.225174E+07   0.225173E+07   0.226017E+07  -0.600461E+00   0.224766E+07   0.224766E+07   0.378891E+01
   0.156314E-04   0.225173E+07   0.225173E+07   0.300196E+07   0.300195E+07   0.225216E+07   0.225174E+07   0.225173E+07   0.226017E+07  -0.600461E+00   0.224766E+07   0.224766E+07   0.418344E+01
   0.172593E-04   0.225173E+07   0.225173E+07   0.300188E+07   0.300187E+07   0.225216E+07   0.225174E+07   0.225173E+07   0.226016E+07  -0.600461E+00   0.224766E+07   0.224766E+07   0.461903E+01
   0.190567E-04   0.225173E+07   0.225173E+07   0.300179E+07   0.300178E+07   0.225216E+07   0.225174E+07   0.225173E+07   0.226016E+07  -0.600460E+00   0.224766E+07   0.224766E+07   0.509997E+01
   0.210413E-04   0.225173E+07   0.225173E+07   0.300167E+07   0.300166E+07   0.225216E+07   0.225174E+07   0.225173E+07   0.226016E+07  -0.600460E+00   0.224766E+07   0.224766E+07   0.563095E+01
   0.232326E-04   0.225172E+07   0.225172E+07   0.300153E+07   0.300152E+07   0.225216E+07   0.225174E+07   0.225172E+07   0.226016E+07  -0.600460E+00   0.224765E+07   0.224765E+07   0.621719E+01
   0.256521E-04   0.225172E+07   0.225172E+07   0.300136E+07   0.300135E+07   0.225215E+07   0.225174E+07   0.225172E+07   0.226016E+07  -0.600459E+00   0.224765E+07   0.224765E+07   0.686441E+01
   0.283236E-04   0.225172E+07   0.225172E+07   0.300115E+07   0.300114E+07   0.225215E+07   0.225173E+07   0.225172E+07   0.226016E+07  -0.600458E+00   0.224765E+07   0.224765E+07   0.757896E+01
   0.312733E-04   0.225172E+07   0.225172E+07   0.300090E+07   0.300088E+07   0.225215E+07   0.225173E+07   0.225172E+07   0.226015E+07  -0.600457E+00   0.224765E+07   0.224765E+07   0.836780E+01
   0.345301E-04   0.225171E+07   0.225171E+07   0.300059E+07   0.300057E+07   0.225214E+07   0.225173E+07   0.225171E+07   0.226015E+07  -0.600456E+00   0.224765E+07   0.224764E+07   0.923863E+01
   0.381262E-04   0.225171E+07   0.225171E+07   0.300021E+07   0.300018E+07   0.225214E+07   0.225172E+07   0.225171E+07   0.226014E+07  -0.600455E+00   0.224764E+07   0.224764E+07   0.101999E+02
   0.420968E-04   0.225171E+07   0.225171E+07   0.299976E+07   0.299972E+07   0.225213E+07   0.225172E+07   0.225171E+07   0.226014E+07  -0.600453E+00   0.224764E+07   0.224764E+07   0.112611E+02
   0.464808E-04   0.225170E+07   0.225170E+07   0.299920E+07   0.299915E+07   0.225212E+07   0.225171E+07   0.225170E+07   0.226013E+07  -0.600451E+00   0.224763E+07   0.224763E+07   0.124324E+02
   0.513214E-04   0.225169E+07   0.225169E+07   0.299852E+07   0.299846E+07   0.225211E+07   0.225171E+07   0.225169E+07   0.226012E+07  -0.600449E+00   0.224762E+07   0.224762E+07   0.137251E+02
   0.566662E-04   0.225169E+07   0.225169E+07   0.299768E+07   0.299761E+07   0.225210E+07   0.225170E+07   0.225169E+07   0.226011E+07  -0.600446E+00   0.224762E+07   0.224762E+07   0.151518E+02
   0.625675E-04   0.225168E+07   0.225168E+07   0.299667E+07   0.299659E+07   0.225209E+07   0.225169E+07   0.225168E+07   0.226010E+07  -0.600442E+00   0.224761E+07   0.224760E+07   0.167261E+02
   0.690835E-04   0.225166E+07   0.225166E+07   0.299544E+07   0.299533E+07   0.225207E+07   0.225168E+07   0.225166E+07   0.226008E+07  -0.600437E+00   0.224759E+07   0.224759E+07   0.184632E+02
   0.762780E-04   0.225165E+07   0.225165E+07   0.299393E+07   0.299381E+07   0.225205E+07   0.225166E+07   0.225165E+07   0.226006E+07  -0.600432E+00   0.224758E+07   0.224758E+07   0.203794E+02
   0.842218E-04   0.225163E+07   0.225163E+07   0.299210E+07   0.299195E+07   0.225202E+07   0.225164E+07   0.225163E+07   0.226004E+07  -0.600425E+00   0.224756E+07   0.224756E+07   0.224930E+02
   0.929929E-04   0.225161E+07   0.225161E+07   0.298987E+07   0.298968E+07   0.225199E+07   0.225162E+07   0.225161E+07   0.226001E+07  -0.600417E+00   0.224754E+07   0.224754E+07   0.248236E+02
   0.102677E-03   0.225158E+07   0.225158E+07   0.298715E+07   0.298692E+07   0.225195E+07   0.225159E+07   0.225158E+07   0.225997E+07  -0.600407E+00   0.224751E+07   0.224751E+07   0.273929E+02
   0.113370E-03   0.225155E+07   0.225155E+07   0.298384E+07   0.298356E+07   0.225191E+07   0.225156E+07   0.225155E+07   0.225993E+07  -0.600395E+00   0.224748E+07   0.224747E+07   0.302242E+02
   0.125177E-03   0.225151E+07   0.225151E+07   0.297980E+07   0.297947E+07   0.225185E+07   0.225152E+07   0.225151E+07   0.225988E+07  -0.600381E+00   0.224744E+07   0.224743E+07   0.333430E+02
   0.138213E-03   0.225146E+07   0.225146E+07   0.297489E+07   0.297448E+07   0.225178E+07   0.225147E+07   0.225146E+07   0.225982E+07  -0.600363E+00   0.224739E+07   0.224738E+07   0.367766E+02
   0.152607E-03   0.225140E+07   0.225140E+07   0.296891E+07   0.296842E+07   0.225169E+07   0.225141E+07   0.225140E+07   0.225974E+07  -0.600341E+00   0.224733E+07   0.224732E+07   0.405545E+02
   0.168500E-03   0.225133E+07   0.225132E+07   0.296164E+07   0.296104E+07   0.225159E+07   0.225133E+07   0.225132E+07   0.225964E+07  -0.600315E+00   0.224726E+07   0.224725E+07   0.447079E+02
   0.186048E-03   0.225124E+07   0.225123E+07   0.295280E+07   0.295206E+07   0.225146E+07   0.225124E+07   0.225124E+07   0.225953E+07  -0.600282E+00   0.224717E+07   0.224716E+07   0.492697E+02
   0.205424E-03   0.225113E+07   0.225112E+07   0.294205E+07   0.294116E+07   0.225131E+07   0.225113E+07   0.225113E+07   0.225939E+07  -0.600243E+00   0.224706E+07   0.224705E+07   0.542743E+02
