#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105171E-04   0.502440E+07   0.502440E+07   0.669841E+07   0.669838E+07   0.502472E+07   0.502441E+07   0.502440E+07   0.503283E+07  -0.598411E+00   0.497513E+07   0.497513E+07   0.113469E+02
   0.116124E-04   0.502440E+07   0.502440E+07   0.669824E+07   0.669820E+07   0.502472E+07   0.502441E+07   0.502440E+07   0.503283E+07  -0.598411E+00   0.497513E+07   0.497513E+07   0.125284E+02
   0.128218E-04   0.502440E+07   0.502440E+07   0.669802E+07   0.669798E+07   0.502471E+07   0.502440E+07   0.502440E+07   0.503283E+07  -0.598411E+00   0.497513E+07   0.497513E+07   0.138330E+02
   0.141570E-04   0.502439E+07   0.502439E+07   0.669777E+07   0.669772E+07   0.502471E+07   0.502440E+07   0.502439E+07   0.503283E+07  -0.598411E+00   0.497512E+07   0.497512E+07   0.152733E+02
   0.156314E-04   0.502439E+07   0.502439E+07   0.669745E+07   0.669739E+07   0.502471E+07   0.502440E+07   0.502439E+07   0.503283E+07  -0.598410E+00   0.497512E+07   0.497512E+07   0.168635E+02
   0.172593E-04   0.502439E+07   0.502439E+07   0.669707E+07   0.669699E+07   0.502471E+07   0.502440E+07   0.502439E+07   0.503282E+07  -0.598410E+00   0.497512E+07   0.497512E+07   0.186192E+02
   0.190567E-04   0.502439E+07   0.502439E+07   0.669660E+07   0.669651E+07   0.502470E+07   0.502440E+07   0.502439E+07   0.503282E+07  -0.598410E+00   0.497512E+07   0.497512E+07   0.205576E+02
   0.210413E-04   0.502438E+07   0.502438E+07   0.669603E+07   0.669592E+07   0.502470E+07   0.502439E+07   0.502438E+07   0.503282E+07  -0.598409E+00   0.497512E+07   0.497511E+07   0.226976E+02
   0.232326E-04   0.502438E+07   0.502438E+07   0.669534E+07   0.669520E+07   0.502470E+07   0.502439E+07   0.502438E+07   0.503281E+07  -0.598409E+00   0.497511E+07   0.497511E+07   0.250601E+02
   0.256521E-04   0.502438E+07   0.502437E+07   0.669449E+07   0.669432E+07   0.502469E+07   0.502438E+07   0.502438E+07   0.503281E+07  -0.598408E+00   0.497511E+07   0.497510E+07   0.276683E+02
   0.283236E-04   0.502437E+07   0.502437E+07   0.669346E+07   0.669325E+07   0.502468E+07   0.502438E+07   0.502437E+07   0.503280E+07  -0.598407E+00   0.497510E+07   0.497510E+07   0.305475E+02
   0.312733E-04   0.502436E+07   0.502436E+07   0.669220E+07   0.669195E+07   0.502467E+07   0.502437E+07   0.502436E+07   0.503279E+07  -0.598406E+00   0.497509E+07   0.497509E+07   0.337258E+02
   0.345301E-04   0.502435E+07   0.502435E+07   0.669067E+07   0.669036E+07   0.502466E+07   0.502436E+07   0.502435E+07   0.503278E+07  -0.598404E+00   0.497508E+07   0.497508E+07   0.372340E+02
   0.381262E-04   0.502434E+07   0.502434E+07   0.668880E+07   0.668842E+07   0.502465E+07   0.502435E+07   0.502434E+07   0.503277E+07  -0.598403E+00   0.497507E+07   0.497507E+07   0.411062E+02
   0.420968E-04   0.502433E+07   0.502433E+07   0.668652E+07   0.668606E+07   0.502464E+07   0.502434E+07   0.502433E+07   0.503275E+07  -0.598401E+00   0.497506E+07   0.497506E+07   0.453797E+02
   0.464808E-04   0.502432E+07   0.502431E+07   0.668374E+07   0.668318E+07   0.502462E+07   0.502432E+07   0.502431E+07   0.503273E+07  -0.598398E+00   0.497505E+07   0.497504E+07   0.500958E+02
   0.513214E-04   0.502430E+07   0.502429E+07   0.668036E+07   0.667968E+07   0.502459E+07   0.502430E+07   0.502430E+07   0.503271E+07  -0.598395E+00   0.497503E+07   0.497502E+07   0.552996E+02
   0.566662E-04   0.502427E+07   0.502427E+07   0.667623E+07   0.667540E+07   0.502457E+07   0.502428E+07   0.502427E+07   0.503268E+07  -0.598392E+00   0.497500E+07   0.497500E+07   0.610407E+02
   0.625675E-04   0.502424E+07   0.502424E+07   0.667121E+07   0.667020E+07   0.502453E+07   0.502425E+07   0.502424E+07   0.503264E+07  -0.598387E+00   0.497498E+07   0.497497E+07   0.673735E+02
   0.690835E-04   0.502421E+07   0.502420E+07   0.666509E+07   0.666386E+07   0.502449E+07   0.502422E+07   0.502421E+07   0.503260E+07  -0.598382E+00   0.497494E+07   0.497493E+07   0.743575E+02
   0.762780E-04   0.502417E+07   0.502416E+07   0.665764E+07   0.665614E+07   0.502444E+07   0.502417E+07   0.502416E+07   0.503255E+07  -0.598375E+00   0.497490E+07   0.497488E+07   0.820576E+02
   0.842218E-04   0.502411E+07   0.502410E+07   0.664856E+07   0.664673E+07   0.502438E+07   0.502412E+07   0.502411E+07   0.503248E+07  -0.598367E+00   0.497485E+07   0.497483E+07   0.905446E+02
   0.929929E-04   0.502405E+07   0.502404E+07   0.663752E+07   0.663529E+07   0.502430E+07   0.502406E+07   0.502405E+07   0.503241E+07  -0.598358E+00   0.497479E+07   0.497476E+07   0.998951E+02
