#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105171E-04   0.198369E+08   0.198369E+08   0.264354E+08   0.264350E+08   0.198371E+08   0.198369E+08   0.198369E+08   0.198436E+08  -0.473685E+00   0.105040E+08   0.105040E+08   0.598201E+01
   0.116124E-04   0.198369E+08   0.198369E+08   0.264324E+08   0.264319E+08   0.198371E+08   0.198369E+08   0.198369E+08   0.198436E+08  -0.473685E+00   0.105040E+08   0.105040E+08   0.660479E+01
   0.128218E-04   0.198369E+08   0.198369E+08   0.264287E+08   0.264281E+08   0.198371E+08   0.198369E+08   0.198369E+08   0.198436E+08  -0.473685E+00   0.105040E+08   0.105040E+08   0.729236E+01
   0.141570E-04   0.198369E+08   0.198369E+08   0.264242E+08   0.264235E+08   0.198371E+08   0.198369E+08   0.198369E+08   0.198435E+08  -0.473685E+00   0.105040E+08   0.105040E+08   0.805145E+01
   0.156314E-04   0.198368E+08   0.198368E+08   0.264188E+08   0.264179E+08   0.198371E+08   0.198369E+08   0.198368E+08   0.198435E+08  -0.473684E+00   0.105040E+08   0.105040E+08   0.888947E+01
   0.172593E-04   0.198368E+08   0.198368E+08   0.264121E+08   0.264110E+08   0.198371E+08   0.198368E+08   0.198368E+08   0.198435E+08  -0.473684E+00   0.105040E+08   0.105040E+08   0.981459E+01
   0.190567E-04   0.198368E+08   0.198368E+08   0.264040E+08   0.264027E+08   0.198371E+08   0.198368E+08   0.198368E+08   0.198435E+08  -0.473684E+00   0.105040E+08   0.105040E+08   0.108358E+02
   0.210413E-04   0.198368E+08   0.198368E+08   0.263941E+08   0.263925E+08   0.198370E+08   0.198368E+08   0.198368E+08   0.198435E+08  -0.473683E+00   0.105039E+08   0.105039E+08   0.119631E+02
   0.232326E-04   0.198368E+08   0.198368E+08   0.263820E+08   0.263801E+08   0.198370E+08   0.198368E+08   0.198368E+08   0.198435E+08  -0.473683E+00   0.105039E+08   0.105039E+08   0.132074E+02
   0.256521E-04   0.198368E+08   0.198368E+08   0.263673E+08   0.263649E+08   0.198370E+08   0.198368E+08   0.198368E+08   0.198434E+08  -0.473682E+00   0.105039E+08   0.105039E+08   0.145807E+02
   0.283236E-04   0.198367E+08   0.198367E+08   0.263494E+08   0.263465E+08   0.198370E+08   0.198367E+08   0.198367E+08   0.198434E+08  -0.473681E+00   0.105039E+08   0.105039E+08   0.160963E+02
   0.312733E-04   0.198367E+08   0.198367E+08   0.263276E+08   0.263240E+08   0.198369E+08   0.198367E+08   0.198367E+08   0.198434E+08  -0.473680E+00   0.105039E+08   0.105039E+08   0.177688E+02
   0.345301E-04   0.198366E+08   0.198366E+08   0.263010E+08   0.262967E+08   0.198369E+08   0.198366E+08   0.198366E+08   0.198433E+08  -0.473678E+00   0.105039E+08   0.105039E+08   0.196141E+02
   0.381262E-04   0.198366E+08   0.198366E+08   0.262686E+08   0.262634E+08   0.198368E+08   0.198366E+08   0.198366E+08   0.198432E+08  -0.473676E+00   0.105038E+08   0.105038E+08   0.216498E+02
   0.420968E-04   0.198365E+08   0.198365E+08   0.262292E+08   0.262228E+08   0.198367E+08   0.198365E+08   0.198365E+08   0.198431E+08  -0.473674E+00   0.105038E+08   0.105038E+08   0.238951E+02
   0.464808E-04   0.198364E+08   0.198364E+08   0.261812E+08   0.261734E+08   0.198366E+08   0.198364E+08   0.198364E+08   0.198430E+08  -0.473672E+00   0.105037E+08   0.105037E+08   0.263709E+02
   0.513214E-04   0.198363E+08   0.198363E+08   0.261228E+08   0.261134E+08   0.198365E+08   0.198363E+08   0.198363E+08   0.198429E+08  -0.473669E+00   0.105037E+08   0.105037E+08   0.291003E+02
   0.566662E-04   0.198362E+08   0.198362E+08   0.260518E+08   0.260403E+08   0.198364E+08   0.198362E+08   0.198362E+08   0.198428E+08  -0.473665E+00   0.105036E+08   0.105036E+08   0.321080E+02
   0.625675E-04   0.198360E+08   0.198360E+08   0.259654E+08   0.259515E+08   0.198362E+08   0.198360E+08   0.198360E+08   0.198426E+08  -0.473660E+00   0.105035E+08   0.105035E+08   0.354211E+02
   0.690835E-04   0.198359E+08   0.198358E+08   0.258605E+08   0.258435E+08   0.198360E+08   0.198359E+08   0.198358E+08   0.198424E+08  -0.473654E+00   0.105034E+08   0.105034E+08   0.390687E+02
   0.762780E-04   0.198356E+08   0.198356E+08   0.257332E+08   0.257125E+08   0.198358E+08   0.198356E+08   0.198356E+08   0.198421E+08  -0.473648E+00   0.105033E+08   0.105033E+08   0.430819E+02
   0.842218E-04   0.198353E+08   0.198353E+08   0.255787E+08   0.255536E+08   0.198355E+08   0.198353E+08   0.198353E+08   0.198418E+08  -0.473639E+00   0.105032E+08   0.105031E+08   0.474941E+02
   0.929929E-04   0.198350E+08   0.198350E+08   0.253915E+08   0.253611E+08   0.198351E+08   0.198350E+08   0.198350E+08   0.198414E+08  -0.473629E+00   0.105030E+08   0.105030E+08   0.523401E+02
   0.102677E-03   0.198346E+08   0.198345E+08   0.251649E+08   0.251282E+08   0.198347E+08   0.198346E+08   0.198346E+08   0.198409E+08  -0.473616E+00   0.105027E+08   0.105027E+08   0.576567E+02
   0.113370E-03   0.198341E+08   0.198340E+08   0.248913E+08   0.248470E+08   0.198342E+08   0.198341E+08   0.198341E+08   0.198404E+08  -0.473601E+00   0.105025E+08   0.105025E+08   0.634812E+02
   0.125177E-03   0.198335E+08   0.198334E+08   0.245614E+08   0.245079E+08   0.198335E+08   0.198335E+08   0.198334E+08   0.198397E+08  -0.473583E+00   0.105021E+08   0.105021E+08   0.698510E+02
   0.138213E-03   0.198327E+08   0.198326E+08   0.241647E+08   0.241004E+08   0.198327E+08   0.198327E+08   0.198327E+08   0.198388E+08  -0.473560E+00   0.105017E+08   0.105017E+08   0.768025E+02
   0.152607E-03   0.198318E+08   0.198317E+08   0.236891E+08   0.236119E+08   0.198318E+08   0.198318E+08   0.198318E+08   0.198378E+08  -0.473533E+00   0.105012E+08   0.105012E+08   0.843691E+02
   0.168500E-03   0.198307E+08   0.198305E+08   0.231209E+08   0.230287E+08   0.198306E+08   0.198307E+08   0.198307E+08   0.198365E+08  -0.473500E+00   0.105006E+08   0.105006E+08   0.925791E+02
   0.186048E-03   0.198293E+08   0.198292E+08   0.224453E+08   0.223356E+08   0.198292E+08   0.198293E+08   0.198293E+08   0.198350E+08  -0.473460E+00   0.104999E+08   0.104999E+08   0.101452E+03
   0.205424E-03   0.198277E+08   0.198275E+08   0.216464E+08   0.215167E+08   0.198274E+08   0.198277E+08   0.198277E+08   0.198331E+08  -0.473412E+00   0.104990E+08   0.104990E+08   0.110996E+03
   0.226817E-03   0.198257E+08   0.198254E+08   0.207082E+08   0.205557E+08   0.198253E+08   0.198257E+08   0.198257E+08   0.198309E+08  -0.473353E+00   0.104980E+08   0.104979E+08   0.121201E+03
   0.250438E-03   0.198233E+08   0.198230E+08   0.196155E+08   0.194377E+08   0.198228E+08   0.198232E+08   0.198233E+08   0.198282E+08  -0.473283E+00   0.104967E+08   0.104966E+08   0.132033E+03
   0.276520E-03   0.198204E+08   0.198200E+08   0.183561E+08   0.181510E+08   0.198197E+08   0.198203E+08   0.198203E+08   0.198249E+08  -0.473198E+00   0.104951E+08   0.104950E+08   0.143426E+03
   0.305317E-03   0.198169E+08   0.198164E+08   0.169231E+08   0.166895E+08   0.198160E+08   0.198168E+08   0.198168E+08   0.198210E+08  -0.473096E+00   0.104932E+08   0.104930E+08   0.155274E+03
   0.337113E-03   0.198126E+08   0.198120E+08   0.153184E+08   0.150565E+08   0.198115E+08   0.198125E+08   0.198125E+08   0.198163E+08  -0.472974E+00   0.104909E+08   0.104907E+08   0.167419E+03
   0.372221E-03   0.198075E+08   0.198067E+08   0.135568E+08   0.132688E+08   0.198060E+08   0.198073E+08   0.198074E+08   0.198107E+08  -0.472829E+00   0.104881E+08   0.104879E+08   0.179646E+03
   0.410985E-03   0.198013E+08   0.198004E+08   0.116705E+08   0.113618E+08   0.197995E+08   0.198011E+08   0.198012E+08   0.198040E+08  -0.472657E+00   0.104848E+08   0.104845E+08   0.191671E+03
   0.453786E-03   0.197939E+08   0.197928E+08   0.971335E+07   0.939263E+07   0.197916E+08   0.197936E+08   0.197937E+08   0.197961E+08  -0.472452E+00   0.104808E+08   0.104805E+08   0.203139E+03
   0.501045E-03   0.197850E+08   0.197838E+08   0.776247E+07   0.744270E+07   0.197822E+08   0.197847E+08   0.197848E+08   0.197867E+08  -0.472212E+00   0.104760E+08   0.104757E+08   0.213630E+03
   0.553225E-03   0.197744E+08   0.197730E+08   0.591588E+07   0.561382E+07   0.197710E+08   0.197741E+08   0.197742E+08   0.197756E+08  -0.471930E+00   0.104703E+08   0.104699E+08   0.222672E+03
   0.610839E-03   0.197619E+08   0.197602E+08   0.428244E+07   0.401731E+07   0.197576E+08   0.197615E+08   0.197616E+08   0.197625E+08  -0.471601E+00   0.104635E+08   0.104631E+08   0.229774E+03
   0.674453E-03   0.197470E+08   0.197450E+08   0.296227E+07   0.275277E+07   0.197418E+08   0.197465E+08   0.197467E+08   0.197473E+08  -0.471219E+00   0.104555E+08   0.104550E+08   0.234472E+03
   0.744692E-03   0.197295E+08   0.197272E+08   0.201846E+07   0.187809E+07   0.197231E+08   0.197289E+08   0.197291E+08   0.197294E+08  -0.470777E+00   0.104460E+08   0.104455E+08   0.236385E+03
   0.822246E-03   0.197089E+08   0.197063E+08   0.144701E+07   0.137864E+07   0.197010E+08   0.197082E+08   0.197085E+08   0.197086E+08  -0.470266E+00   0.104349E+08   0.104344E+08   0.235277E+03
   0.907877E-03   0.196848E+08   0.196819E+08   0.116105E+07   0.115286E+07   0.196752E+08   0.196841E+08   0.196843E+08   0.196844E+08  -0.469675E+00   0.104220E+08   0.104214E+08   0.231094E+03
   0.100243E-02   0.196567E+08   0.196536E+08   0.101036E+07   0.103655E+07   0.196450E+08   0.196559E+08   0.196562E+08   0.196561E+08  -0.468993E+00   0.104070E+08   0.104063E+08   0.223969E+03
   0.110682E-02   0.196241E+08   0.196207E+08   0.847346E+06   0.876327E+06   0.196097E+08   0.196231E+08   0.196236E+08   0.196234E+08  -0.468206E+00   0.103895E+08   0.103888E+08   0.214172E+03
   0.122209E-02   0.195863E+08   0.195826E+08   0.614540E+06   0.623027E+06   0.195688E+08   0.195852E+08   0.195857E+08   0.195854E+08  -0.467296E+00   0.103694E+08   0.103686E+08   0.202047E+03
   0.134936E-02   0.195427E+08   0.195388E+08   0.380314E+06   0.365043E+06   0.195213E+08   0.195414E+08   0.195421E+08   0.195415E+08  -0.466245E+00   0.103461E+08   0.103453E+08   0.187989E+03
