#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105171E-04   0.127893E+07   0.127893E+07   0.170519E+07   0.170519E+07   0.127951E+07   0.127895E+07   0.127893E+07   0.128734E+07  -0.601028E+00   0.127675E+07   0.127675E+07   0.918863E-01
   0.116124E-04   0.127893E+07   0.127893E+07   0.170518E+07   0.170518E+07   0.127951E+07   0.127895E+07   0.127893E+07   0.128734E+07  -0.601028E+00   0.127675E+07   0.127675E+07   0.101456E+00
   0.128218E-04   0.127893E+07   0.127893E+07   0.170517E+07   0.170516E+07   0.127951E+07   0.127895E+07   0.127893E+07   0.128734E+07  -0.601028E+00   0.127675E+07   0.127675E+07   0.112021E+00
   0.141570E-04   0.127893E+07   0.127893E+07   0.170515E+07   0.170515E+07   0.127951E+07   0.127895E+07   0.127893E+07   0.128734E+07  -0.601028E+00   0.127675E+07   0.127675E+07   0.123687E+00
   0.156314E-04   0.127893E+07   0.127893E+07   0.170513E+07   0.170513E+07   0.127951E+07   0.127895E+07   0.127893E+07   0.128734E+07  -0.601028E+00   0.127675E+07   0.127675E+07   0.136568E+00
   0.172593E-04   0.127893E+07   0.127893E+07   0.170510E+07   0.170510E+07   0.127951E+07   0.127895E+07   0.127893E+07   0.128734E+07  -0.601027E+00   0.127675E+07   0.127675E+07   0.150791E+00
   0.190567E-04   0.127893E+07   0.127893E+07   0.170508E+07   0.170507E+07   0.127951E+07   0.127894E+07   0.127893E+07   0.128734E+07  -0.601027E+00   0.127675E+07   0.127675E+07   0.166494E+00
   0.210413E-04   0.127893E+07   0.127893E+07   0.170504E+07   0.170503E+07   0.127951E+07   0.127894E+07   0.127893E+07   0.128734E+07  -0.601027E+00   0.127675E+07   0.127674E+07   0.183833E+00
   0.232326E-04   0.127893E+07   0.127893E+07   0.170500E+07   0.170499E+07   0.127951E+07   0.127894E+07   0.127893E+07   0.128733E+07  -0.601026E+00   0.127674E+07   0.127674E+07   0.202978E+00
   0.256521E-04   0.127893E+07   0.127893E+07   0.170494E+07   0.170494E+07   0.127951E+07   0.127894E+07   0.127893E+07   0.128733E+07  -0.601026E+00   0.127674E+07   0.127674E+07   0.224116E+00
