#           k/h    P           
    0.10000E-03    0.77654E+01
    0.10202E-03    0.79169E+01
    0.10408E-03    0.80713E+01
    0.10618E-03    0.82287E+01
    0.10833E-03    0.83891E+01
    0.11052E-03    0.85527E+01
    0.11275E-03    0.87195E+01
    0.11503E-03    0.88896E+01
    0.11735E-03    0.90629E+01
    0.11972E-03    0.92396E+01
    0.12214E-03    0.94198E+01
    0.12461E-03    0.96035E+01
    0.12712E-03    0.97907E+01
    0.12969E-03    0.99817E+01
    0.13231E-03    0.10176E+02
    0.13499E-03    0.10375E+02
    0.13771E-03    0.10577E+02
    0.14049E-03    0.10783E+02
    0.14333E-03    0.10993E+02
    0.14623E-03    0.11208E+02
    0.14918E-03    0.11426E+02
    0.15220E-03    0.11649E+02
    0.15527E-03    0.11876E+02
    0.15841E-03    0.12108E+02
    0.16161E-03    0.12344E+02
    0.16487E-03    0.12584E+02
    0.16820E-03    0.12830E+02
    0.17160E-03    0.13080E+02
    0.17507E-03    0.13335E+02
    0.17860E-03    0.13595E+02
    0.18221E-03    0.13859E+02
    0.18589E-03    0.14130E+02
    0.18965E-03    0.14405E+02
    0.19348E-03    0.14686E+02
    0.19739E-03    0.14972E+02
    0.20138E-03    0.15264E+02
    0.20544E-03    0.15561E+02
    0.20959E-03    0.15864E+02
    0.21383E-03    0.16173E+02
    0.21815E-03    0.16488E+02
    0.22255E-03    0.16810E+02
    0.22705E-03    0.17137E+02
    0.23164E-03    0.17471E+02
    0.23632E-03    0.17811E+02
    0.24109E-03    0.18158E+02
    0.24596E-03    0.18512E+02
    0.25093E-03    0.18872E+02
    0.25600E-03    0.19240E+02
    0.26117E-03    0.19614E+02
    0.26645E-03    0.19996E+02
    0.27183E-03    0.20386E+02
    0.27732E-03    0.20782E+02
    0.28292E-03    0.21187E+02
    0.28864E-03    0.21599E+02
    0.29447E-03    0.22020E+02
    0.30042E-03    0.22448E+02
    0.30649E-03    0.22885E+02
    0.31268E-03    0.23330E+02
    0.31899E-03    0.23784E+02
    0.32544E-03    0.24247E+02
    0.33201E-03    0.24718E+02
    0.33872E-03    0.25199E+02
    0.34556E-03    0.25689E+02
    0.35254E-03    0.26188E+02
    0.35966E-03    0.26697E+02
    0.36693E-03    0.27216E+02
    0.37434E-03    0.27745E+02
    0.38190E-03    0.28284E+02
    0.38962E-03    0.28834E+02
    0.39749E-03    0.29394E+02
    0.40552E-03    0.29965E+02
    0.41371E-03    0.30547E+02
    0.42207E-03    0.31140E+02
    0.43060E-03    0.31744E+02
    0.43929E-03    0.32360E+02
    0.44817E-03    0.32988E+02
    0.45722E-03    0.33628E+02
    0.46646E-03    0.34280E+02
    0.47588E-03    0.34945E+02
    0.48550E-03    0.35622E+02
    0.49530E-03    0.36312E+02
    0.50531E-03    0.37016E+02
    0.51552E-03    0.37733E+02
    0.52593E-03    0.38463E+02
    0.53656E-03    0.39208E+02
    0.54739E-03    0.39966E+02
    0.55845E-03    0.40740E+02
    0.56973E-03    0.41527E+02
    0.58124E-03    0.42330E+02
    0.59299E-03    0.43148E+02
    0.60496E-03    0.43982E+02
    0.61719E-03    0.44831E+02
    0.62965E-03    0.45696E+02
    0.64237E-03    0.46578E+02
    0.65535E-03    0.47476E+02
    0.66859E-03    0.48392E+02
    0.68210E-03    0.49324E+02
    0.69588E-03    0.50274E+02
    0.70993E-03    0.51242E+02
    0.72427E-03    0.52227E+02
    0.73891E-03    0.53232E+02
    0.75383E-03    0.54255E+02
    0.76906E-03    0.55297E+02
    0.78460E-03    0.56358E+02
    0.80045E-03    0.57439E+02
    0.81662E-03    0.58540E+02
    0.83311E-03    0.59662E+02
    0.84994E-03    0.60804E+02
    0.86711E-03    0.61967E+02
    0.88463E-03    0.63151E+02
    0.90250E-03    0.64358E+02
    0.92073E-03    0.65586E+02
    0.93933E-03    0.66836E+02
    0.95831E-03    0.68110E+02
    0.97767E-03    0.69406E+02
    0.99742E-03    0.70726E+02
    0.10176E-02    0.72070E+02
    0.10381E-02    0.73438E+02
    0.10591E-02    0.74830E+02
    0.10805E-02    0.76247E+02
    0.11023E-02    0.77690E+02
    0.11246E-02    0.79158E+02
    0.11473E-02    0.80652E+02
    0.11705E-02    0.82172E+02
    0.11941E-02    0.83719E+02
    0.12182E-02    0.85294E+02
    0.12429E-02    0.86895E+02
    0.12680E-02    0.88525E+02
    0.12936E-02    0.90182E+02
    0.13197E-02    0.91868E+02
    0.13464E-02    0.93584E+02
    0.13736E-02    0.95328E+02
    0.14013E-02    0.97102E+02
    0.14296E-02    0.98906E+02
    0.14585E-02    0.10074E+03
    0.14880E-02    0.10260E+03
    0.15180E-02    0.10450E+03
    0.15487E-02    0.10643E+03
    0.15800E-02    0.10839E+03
    0.16119E-02    0.11038E+03
    0.16445E-02    0.11240E+03
    0.16777E-02    0.11446E+03
    0.17116E-02    0.11655E+03
    0.17462E-02    0.11867E+03
    0.17814E-02    0.12083E+03
    0.18174E-02    0.12302E+03
    0.18541E-02    0.12524E+03
    0.18916E-02    0.12750E+03
    0.19298E-02    0.12979E+03
    0.19688E-02    0.13212E+03
    0.20086E-02    0.13449E+03
    0.20491E-02    0.13689E+03
    0.20905E-02    0.13932E+03
    0.21328E-02    0.14180E+03
    0.21758E-02    0.14431E+03
    0.22198E-02    0.14685E+03
    0.22646E-02    0.14943E+03
    0.23104E-02    0.15205E+03
    0.23571E-02    0.15471E+03
    0.24047E-02    0.15740E+03
    0.24533E-02    0.16013E+03
    0.25028E-02    0.16290E+03
    0.25534E-02    0.16570E+03
    0.26050E-02    0.16855E+03
    0.26576E-02    0.17143E+03
    0.27113E-02    0.17435E+03
    0.27660E-02    0.17730E+03
