#    L    TT             EE             BB             TE          
   396    0.17578E+04    0.21712E+02    0.36610E-01    0.21338E+01
   397    0.17529E+04    0.21697E+02    0.36719E-01    0.22549E+00
   398    0.17484E+04    0.21677E+02    0.36828E-01   -0.16734E+01
   399    0.17444E+04    0.21654E+02    0.36938E-01   -0.35621E+01
   400    0.17407E+04    0.21627E+02    0.37049E-01   -0.54395E+01
   401    0.17375E+04    0.21595E+02    0.37160E-01   -0.73052E+01
   402    0.17347E+04    0.21559E+02    0.37272E-01   -0.91581E+01
   403    0.17323E+04    0.21520E+02    0.37385E-01   -0.10998E+02
   404    0.17303E+04    0.21477E+02    0.37498E-01   -0.12823E+02
   405    0.17287E+04    0.21429E+02    0.37613E-01   -0.14634E+02
   406    0.17274E+04    0.21378E+02    0.37727E-01   -0.16428E+02
   407    0.17265E+04    0.21323E+02    0.37843E-01   -0.18209E+02
   408    0.17260E+04    0.21264E+02    0.37959E-01   -0.19970E+02
   409    0.17260E+04    0.21202E+02    0.38077E-01   -0.21714E+02
   410    0.17262E+04    0.21134E+02    0.38194E-01   -0.23441E+02
   411    0.17269E+04    0.21064E+02    0.38313E-01   -0.25147E+02
   412    0.17279E+04    0.20991E+02    0.38433E-01   -0.26836E+02
   413    0.17292E+04    0.20913E+02    0.38553E-01   -0.28503E+02
   414    0.17309E+04    0.20832E+02    0.38674E-01   -0.30150E+02
   415    0.17329E+04    0.20748E+02    0.38796E-01   -0.31775E+02
   416    0.17353E+04    0.20660E+02    0.38919E-01   -0.33378E+02
   417    0.17380E+04    0.20568E+02    0.39043E-01   -0.34960E+02
   418    0.17410E+04    0.20472E+02    0.39168E-01   -0.36517E+02
   419    0.17444E+04    0.20373E+02    0.39293E-01   -0.38050E+02
   420    0.17480E+04    0.20272E+02    0.39420E-01   -0.39560E+02
   421    0.17521E+04    0.20167E+02    0.39547E-01   -0.41043E+02
   422    0.17564E+04    0.20058E+02    0.39676E-01   -0.42502E+02
   423    0.17609E+04    0.19946E+02    0.39805E-01   -0.43935E+02
   424    0.17658E+04    0.19831E+02    0.39935E-01   -0.45341E+02
   425    0.17709E+04    0.19712E+02    0.40066E-01   -0.46719E+02
   426    0.17764E+04    0.19591E+02    0.40198E-01   -0.48070E+02
   427    0.17821E+04    0.19467E+02    0.40331E-01   -0.49394E+02
   428    0.17881E+04    0.19340E+02    0.40465E-01   -0.50687E+02
   429    0.17943E+04    0.19210E+02    0.40600E-01   -0.51952E+02
   430    0.18008E+04    0.19077E+02    0.40736E-01   -0.53188E+02
   431    0.18076E+04    0.18942E+02    0.40873E-01   -0.54393E+02
   432    0.18145E+04    0.18803E+02    0.41010E-01   -0.55569E+02
   433    0.18217E+04    0.18663E+02    0.41149E-01   -0.56713E+02
   434    0.18291E+04    0.18520E+02    0.41289E-01   -0.57827E+02
   435    0.18367E+04    0.18375E+02    0.41429E-01   -0.58909E+02
   436    0.18446E+04    0.18228E+02    0.41571E-01   -0.59960E+02
   437    0.18527E+04    0.18077E+02    0.41713E-01   -0.60978E+02
   438    0.18609E+04    0.17925E+02    0.41857E-01   -0.61962E+02
   439    0.18694E+04    0.17771E+02    0.42001E-01   -0.62915E+02
   440    0.18781E+04    0.17615E+02    0.42146E-01   -0.63834E+02
   441    0.18869E+04    0.17456E+02    0.42293E-01   -0.64720E+02
   442    0.18958E+04    0.17296E+02    0.42440E-01   -0.65572E+02
   443    0.19050E+04    0.17134E+02    0.42588E-01   -0.66390E+02
   444    0.19143E+04    0.16971E+02    0.42737E-01   -0.67174E+02
   445    0.19238E+04    0.16805E+02    0.42887E-01   -0.67922E+02
   446    0.19333E+04    0.16638E+02    0.43037E-01   -0.68635E+02
   447    0.19430E+04    0.16471E+02    0.43189E-01   -0.69315E+02
   448    0.19528E+04    0.16301E+02    0.43342E-01   -0.69959E+02
   449    0.19628E+04    0.16130E+02    0.43495E-01   -0.70567E+02
   450    0.19729E+04    0.15958E+02    0.43649E-01   -0.71140E+02
   451    0.19831E+04    0.15785E+02    0.43804E-01   -0.71678E+02
   452    0.19933E+04    0.15611E+02    0.43960E-01   -0.72181E+02
   453    0.20038E+04    0.15437E+02    0.44116E-01   -0.72647E+02
   454    0.20142E+04    0.15262E+02    0.44273E-01   -0.73079E+02
   455    0.20247E+04    0.15086E+02    0.44432E-01   -0.73477E+02
   456    0.20354E+04    0.14908E+02    0.44590E-01   -0.73833E+02
   457    0.20460E+04    0.14731E+02    0.44750E-01   -0.74161E+02
   458    0.20567E+04    0.14554E+02    0.44910E-01   -0.74444E+02
   459    0.20675E+04    0.14377E+02    0.45071E-01   -0.74697E+02
   460    0.20783E+04    0.14198E+02    0.45233E-01   -0.74914E+02
   461    0.20892E+04    0.14020E+02    0.45395E-01   -0.75096E+02
   462    0.21001E+04    0.13841E+02    0.45558E-01   -0.75237E+02
   463    0.21109E+04    0.13663E+02    0.45721E-01   -0.75356E+02
   464    0.21218E+04    0.13486E+02    0.45886E-01   -0.75422E+02
   465    0.21326E+04    0.13309E+02    0.46050E-01   -0.75467E+02
   466    0.21435E+04    0.13131E+02    0.46216E-01   -0.75466E+02
   467    0.21545E+04    0.12954E+02    0.46382E-01   -0.75436E+02
   468    0.21653E+04    0.12779E+02    0.46548E-01   -0.75369E+02
   469    0.21762E+04    0.12603E+02    0.46715E-01   -0.75273E+02
   470    0.21871E+04    0.12428E+02    0.46883E-01   -0.75140E+02
   471    0.21978E+04    0.12256E+02    0.47050E-01   -0.74970E+02
   472    0.22086E+04    0.12083E+02    0.47219E-01   -0.74770E+02
   473    0.22193E+04    0.11912E+02    0.47388E-01   -0.74534E+02
   474    0.22300E+04    0.11742E+02    0.47557E-01   -0.74268E+02
   475    0.22407E+04    0.11573E+02    0.47727E-01   -0.73966E+02
   476    0.22512E+04    0.11406E+02    0.47897E-01   -0.73630E+02
   477    0.22616E+04    0.11240E+02    0.48067E-01   -0.73268E+02
   478    0.22721E+04    0.11075E+02    0.48238E-01   -0.72864E+02
   479    0.22824E+04    0.10912E+02    0.48409E-01   -0.72441E+02
   480    0.22926E+04    0.10752E+02    0.48581E-01   -0.71980E+02
   481    0.23028E+04    0.10593E+02    0.48752E-01   -0.71485E+02
   482    0.23129E+04    0.10436E+02    0.48925E-01   -0.70962E+02
   483    0.23228E+04    0.10282E+02    0.49097E-01   -0.70413E+02
   484    0.23326E+04    0.10130E+02    0.49269E-01   -0.69833E+02
   485    0.23424E+04    0.99790E+01    0.49442E-01   -0.69222E+02
   486    0.23520E+04    0.98318E+01    0.49615E-01   -0.68583E+02
   487    0.23615E+04    0.96871E+01    0.49788E-01   -0.67916E+02
   488    0.23708E+04    0.95440E+01    0.49961E-01   -0.67220E+02
   489    0.23800E+04    0.94043E+01    0.50135E-01   -0.66498E+02
   490    0.23891E+04    0.92677E+01    0.50308E-01   -0.65748E+02
   491    0.23980E+04    0.91337E+01    0.50482E-01   -0.64972E+02
   492    0.24068E+04    0.90028E+01    0.50655E-01   -0.64172E+02
   493    0.24154E+04    0.88737E+01    0.50829E-01   -0.63344E+02
   494    0.24239E+04    0.87493E+01    0.51002E-01   -0.62494E+02
   495    0.24322E+04    0.86274E+01    0.51176E-01   -0.61618E+02
   496    0.24402E+04    0.85095E+01    0.51350E-01   -0.60720E+02
   497    0.24482E+04    0.83948E+01    0.51523E-01   -0.59798E+02
   498    0.24559E+04    0.82825E+01    0.51697E-01   -0.58855E+02
   499    0.24636E+04    0.81750E+01    0.51870E-01   -0.57888E+02
   500    0.24711E+04    0.80700E+01    0.52043E-01   -0.56902E+02
   501    0.24782E+04    0.79696E+01    0.52216E-01   -0.55895E+02
   502    0.24853E+04    0.78732E+01    0.52389E-01   -0.54868E+02
   503    0.24921E+04    0.77801E+01    0.52562E-01   -0.53822E+02
   504    0.24987E+04    0.76908E+01    0.52734E-01   -0.52756E+02
   505    0.25053E+04    0.76063E+01    0.52906E-01   -0.51675E+02
   506    0.25115E+04    0.75258E+01    0.53078E-01   -0.50574E+02
   507    0.25176E+04    0.74491E+01    0.53249E-01   -0.49458E+02
   508    0.25233E+04    0.73772E+01    0.53421E-01   -0.48325E+02
   509    0.25290E+04    0.73091E+01    0.53591E-01   -0.47178E+02
   510    0.25343E+04    0.72455E+01    0.53762E-01   -0.46017E+02
   511    0.25396E+04    0.71861E+01    0.53932E-01   -0.44841E+02
   512    0.25445E+04    0.71313E+01    0.54101E-01   -0.43652E+02
   513    0.25493E+04    0.70809E+01    0.54270E-01   -0.42451E+02
   514    0.25538E+04    0.70351E+01    0.54438E-01   -0.41239E+02
   515    0.25582E+04    0.69940E+01    0.54606E-01   -0.40015E+02
   516    0.25623E+04    0.69575E+01    0.54774E-01   -0.38782E+02
   517    0.25661E+04    0.69259E+01    0.54940E-01   -0.37539E+02
   518    0.25697E+04    0.68989E+01    0.55106E-01   -0.36287E+02
   519    0.25732E+04    0.68767E+01    0.55272E-01   -0.35026E+02
   520    0.25764E+04    0.68594E+01    0.55436E-01   -0.33760E+02
   521    0.25793E+04    0.68469E+01    0.55601E-01   -0.32486E+02
   522    0.25820E+04    0.68394E+01    0.55764E-01   -0.31207E+02
   523    0.25845E+04    0.68369E+01    0.55926E-01   -0.29923E+02
   524    0.25867E+04    0.68392E+01    0.56088E-01   -0.28635E+02
   525    0.25887E+04    0.68466E+01    0.56249E-01   -0.27342E+02
   526    0.25904E+04    0.68591E+01    0.56409E-01   -0.26047E+02
   527    0.25921E+04    0.68766E+01    0.56568E-01   -0.24750E+02
   528    0.25934E+04    0.68990E+01    0.56726E-01   -0.23453E+02
   529    0.25945E+04    0.69268E+01    0.56884E-01   -0.22154E+02
   530    0.25953E+04    0.69597E+01    0.57040E-01   -0.20857E+02
   531    0.25961E+04    0.69976E+01    0.57196E-01   -0.19560E+02
   532    0.25965E+04    0.70408E+01    0.57350E-01   -0.18265E+02
   533    0.25966E+04    0.70890E+01    0.57504E-01   -0.16973E+02
   534    0.25965E+04    0.71425E+01    0.57656E-01   -0.15684E+02
   535    0.25962E+04    0.72013E+01    0.57808E-01   -0.14400E+02
   536    0.25956E+04    0.72652E+01    0.57958E-01   -0.13120E+02
   537    0.25950E+04    0.73342E+01    0.58107E-01   -0.11846E+02
   538    0.25939E+04    0.74086E+01    0.58256E-01   -0.10578E+02
   539    0.25927E+04    0.74880E+01    0.58403E-01   -0.93176E+01
   540    0.25913E+04    0.75729E+01    0.58549E-01   -0.80653E+01
   541    0.25896E+04    0.76627E+01    0.58693E-01   -0.68211E+01
   542    0.25878E+04    0.77578E+01    0.58837E-01   -0.55871E+01
   543    0.25856E+04    0.78582E+01    0.58980E-01   -0.43630E+01
   544    0.25833E+04    0.79637E+01    0.59121E-01   -0.31498E+01
   545    0.25808E+04    0.80743E+01    0.59261E-01   -0.19479E+01
   546    0.25780E+04    0.81899E+01    0.59400E-01   -0.75848E+00
   547    0.25750E+04    0.83105E+01    0.59537E-01    0.41817E+00
   548    0.25719E+04    0.84363E+01    0.59674E-01    0.15810E+01
   549    0.25685E+04    0.85671E+01    0.59809E-01    0.27294E+01
   550    0.25649E+04    0.87031E+01    0.59943E-01    0.38626E+01
   551    0.25612E+04    0.88441E+01    0.60076E-01    0.49802E+01
   552    0.25572E+04    0.89903E+01    0.60207E-01    0.60810E+01
   553    0.25530E+04    0.91400E+01    0.60337E-01    0.71649E+01
   554    0.25486E+04    0.92962E+01    0.60466E-01    0.82311E+01
   555    0.25441E+04    0.94568E+01    0.60593E-01    0.92789E+01
   556    0.25393E+04    0.96225E+01    0.60720E-01    0.10308E+02
   557    0.25343E+04    0.97924E+01    0.60844E-01    0.11317E+02
   558    0.25292E+04    0.99681E+01    0.60968E-01    0.12306E+02
   559    0.25238E+04    0.10147E+02    0.61090E-01    0.13275E+02
   560    0.25184E+04    0.10331E+02    0.61211E-01    0.14223E+02
   561    0.25126E+04    0.10519E+02    0.61331E-01    0.15148E+02
   562    0.25068E+04    0.10713E+02    0.61449E-01    0.16051E+02
   563    0.25008E+04    0.10910E+02    0.61566E-01    0.16933E+02
   564    0.24946E+04    0.11113E+02    0.61681E-01    0.17790E+02
   565    0.24883E+04    0.11318E+02    0.61795E-01    0.18623E+02
   566    0.24818E+04    0.11529E+02    0.61908E-01    0.19432E+02
   567    0.24752E+04    0.11742E+02    0.62020E-01    0.20217E+02
   568    0.24684E+04    0.11961E+02    0.62130E-01    0.20975E+02
   569    0.24614E+04    0.12184E+02    0.62238E-01    0.21710E+02
   570    0.24544E+04    0.12411E+02    0.62346E-01    0.22416E+02
   571    0.24472E+04    0.12642E+02    0.62452E-01    0.23096E+02
   572    0.24398E+04    0.12876E+02    0.62556E-01    0.23749E+02
   573    0.24323E+04    0.13113E+02    0.62660E-01    0.24374E+02
   574    0.24247E+04    0.13355E+02    0.62761E-01    0.24972E+02
   575    0.24170E+04    0.13600E+02    0.62862E-01    0.25541E+02
   576    0.24093E+04    0.13848E+02    0.62961E-01    0.26082E+02
   577    0.24013E+04    0.14100E+02    0.63059E-01    0.26593E+02
   578    0.23932E+04    0.14355E+02    0.63155E-01    0.27075E+02
   579    0.23851E+04    0.14613E+02    0.63250E-01    0.27528E+02
   580    0.23769E+04    0.14875E+02    0.63344E-01    0.27950E+02
   581    0.23685E+04    0.15139E+02    0.63436E-01    0.28343E+02
   582    0.23600E+04    0.15406E+02    0.63527E-01    0.28705E+02
   583    0.23515E+04    0.15676E+02    0.63617E-01    0.29034E+02
   584    0.23430E+04    0.15949E+02    0.63705E-01    0.29334E+02
   585    0.23343E+04    0.16224E+02    0.63792E-01    0.29602E+02
   586    0.23256E+04    0.16501E+02    0.63877E-01    0.29838E+02
   587    0.23169E+04    0.16782E+02    0.63961E-01    0.30043E+02
   588    0.23080E+04    0.17064E+02    0.64044E-01    0.30214E+02
   589    0.22990E+04    0.17349E+02    0.64125E-01    0.30354E+02
   590    0.22901E+04    0.17635E+02    0.64206E-01    0.30462E+02
   591    0.22811E+04    0.17924E+02    0.64284E-01    0.30536E+02
   592    0.22720E+04    0.18214E+02    0.64362E-01    0.30577E+02
   593    0.22629E+04    0.18507E+02    0.64438E-01    0.30587E+02
   594    0.22537E+04    0.18801E+02    0.64513E-01    0.30562E+02
   595    0.22445E+04    0.19095E+02    0.64587E-01    0.30506E+02
   596    0.22354E+04    0.19393E+02    0.64659E-01    0.30415E+02
   597    0.22262E+04    0.19689E+02    0.64730E-01    0.30291E+02
   598    0.22172E+04    0.19988E+02    0.64800E-01    0.30134E+02
   599    0.22080E+04    0.20288E+02    0.64869E-01    0.29944E+02
   600    0.21988E+04    0.20589E+02    0.64936E-01    0.29720E+02
   601    0.21897E+04    0.20892E+02    0.65003E-01    0.29463E+02
   602    0.21805E+04    0.21193E+02    0.65068E-01    0.29172E+02
   603    0.21713E+04    0.21497E+02    0.65131E-01    0.28849E+02
   604    0.21622E+04    0.21800E+02    0.65194E-01    0.28492E+02
   605    0.21531E+04    0.22103E+02    0.65256E-01    0.28103E+02
   606    0.21440E+04    0.22407E+02    0.65316E-01    0.27680E+02
   607    0.21348E+04    0.22711E+02    0.65376E-01    0.27225E+02
   608    0.21258E+04    0.23015E+02    0.65434E-01    0.26736E+02
   609    0.21169E+04    0.23319E+02    0.65491E-01    0.26215E+02
   610    0.21079E+04    0.23621E+02    0.65548E-01    0.25661E+02
   611    0.20990E+04    0.23924E+02    0.65603E-01    0.25075E+02
   612    0.20902E+04    0.24228E+02    0.65657E-01    0.24458E+02
   613    0.20814E+04    0.24528E+02    0.65710E-01    0.23808E+02
   614    0.20727E+04    0.24829E+02    0.65763E-01    0.23126E+02
   615    0.20640E+04    0.25128E+02    0.65814E-01    0.22413E+02
   616    0.20554E+04    0.25428E+02    0.65865E-01    0.21669E+02
   617    0.20470E+04    0.25726E+02    0.65915E-01    0.20895E+02
   618    0.20385E+04    0.26024E+02    0.65963E-01    0.20089E+02
   619    0.20301E+04    0.26320E+02    0.66011E-01    0.19254E+02
   620    0.20219E+04    0.26614E+02    0.66059E-01    0.18389E+02
   621    0.20137E+04    0.26907E+02    0.66105E-01    0.17494E+02
   622    0.20056E+04    0.27198E+02    0.66151E-01    0.16569E+02
   623    0.19977E+04    0.27487E+02    0.66196E-01    0.15617E+02
   624    0.19898E+04    0.27774E+02    0.66240E-01    0.14636E+02
   625    0.19820E+04    0.28059E+02    0.66284E-01    0.13625E+02
   626    0.19743E+04    0.28342E+02    0.66327E-01    0.12588E+02
   627    0.19668E+04    0.28622E+02    0.66369E-01    0.11523E+02
   628    0.19594E+04    0.28900E+02    0.66411E-01    0.10431E+02
   629    0.19521E+04    0.29175E+02    0.66453E-01    0.93128E+01
   630    0.19449E+04    0.29448E+02    0.66493E-01    0.81672E+01
   631    0.19378E+04    0.29718E+02    0.66534E-01    0.69974E+01
   632    0.19309E+04    0.29985E+02    0.66574E-01    0.58014E+01
   633    0.19241E+04    0.30250E+02    0.66613E-01    0.45813E+01
   634    0.19174E+04    0.30510E+02    0.66652E-01    0.33372E+01
   635    0.19110E+04    0.30769E+02    0.66690E-01    0.20696E+01
   636    0.19045E+04    0.31024E+02    0.66729E-01    0.77905E+00
   637    0.18983E+04    0.31275E+02    0.66767E-01   -0.53487E+00
   638    0.18922E+04    0.31523E+02    0.66804E-01   -0.18700E+01
   639    0.18863E+04    0.31767E+02    0.66841E-01   -0.32273E+01
   640    0.18805E+04    0.32008E+02    0.66878E-01   -0.46051E+01
   641    0.18749E+04    0.32245E+02    0.66915E-01   -0.60033E+01
   642    0.18694E+04    0.32477E+02    0.66952E-01   -0.74213E+01
   643    0.18641E+04    0.32707E+02    0.66988E-01   -0.88584E+01
   644    0.18590E+04    0.32930E+02    0.67024E-01   -0.10314E+02
   645    0.18540E+04    0.33151E+02    0.67060E-01   -0.11788E+02
   646    0.18492E+04    0.33367E+02    0.67096E-01   -0.13279E+02
   647    0.18447E+04    0.33578E+02    0.67132E-01   -0.14787E+02
   648    0.18401E+04    0.33786E+02    0.67168E-01   -0.16311E+02
   649    0.18359E+04    0.33988E+02    0.67204E-01   -0.17850E+02
   650    0.18318E+04    0.34185E+02    0.67239E-01   -0.19404E+02
   651    0.18279E+04    0.34379E+02    0.67275E-01   -0.20973E+02
   652    0.18241E+04    0.34568E+02    0.67311E-01   -0.22555E+02
   653    0.18207E+04    0.34750E+02    0.67346E-01   -0.24149E+02
   654    0.18173E+04    0.34929E+02    0.67382E-01   -0.25755E+02
   655    0.18141E+04    0.35102E+02    0.67418E-01   -0.27373E+02
   656    0.18111E+04    0.35271E+02    0.67454E-01   -0.29001E+02
   657    0.18083E+04    0.35433E+02    0.67490E-01   -0.30639E+02
   658    0.18056E+04    0.35592E+02    0.67527E-01   -0.32287E+02
   659    0.18033E+04    0.35745E+02    0.67563E-01   -0.33943E+02
   660    0.18011E+04    0.35891E+02    0.67600E-01   -0.35607E+02
   661    0.17990E+04    0.36033E+02    0.67637E-01   -0.37277E+02
   662    0.17972E+04    0.36170E+02    0.67674E-01   -0.38954E+02
   663    0.17956E+04    0.36301E+02    0.67712E-01   -0.40638E+02
   664    0.17941E+04    0.36426E+02    0.67749E-01   -0.42326E+02
   665    0.17928E+04    0.36545E+02    0.67787E-01   -0.44019E+02
   666    0.17917E+04    0.36660E+02    0.67826E-01   -0.45715E+02
   667    0.17909E+04    0.36768E+02    0.67865E-01   -0.47414E+02
   668    0.17901E+04    0.36871E+02    0.67904E-01   -0.49116E+02
   669    0.17897E+04    0.36968E+02    0.67943E-01   -0.50819E+02
   670    0.17893E+04    0.37059E+02    0.67983E-01   -0.52521E+02
   671    0.17893E+04    0.37145E+02    0.68024E-01   -0.54225E+02
   672    0.17893E+04    0.37224E+02    0.68065E-01   -0.55928E+02
   673    0.17896E+04    0.37299E+02    0.68106E-01   -0.57628E+02
   674    0.17900E+04    0.37367E+02    0.68148E-01   -0.59327E+02
   675    0.17907E+04    0.37429E+02    0.68190E-01   -0.61023E+02
   676    0.17915E+04    0.37485E+02    0.68233E-01   -0.62714E+02
   677    0.17925E+04    0.37535E+02    0.68277E-01   -0.64401E+02
   678    0.17938E+04    0.37579E+02    0.68321E-01   -0.66083E+02
   679    0.17952E+04    0.37617E+02    0.68366E-01   -0.67759E+02
   680    0.17969E+04    0.37650E+02    0.68411E-01   -0.69428E+02
   681    0.17987E+04    0.37676E+02    0.68457E-01   -0.71089E+02
   682    0.18006E+04    0.37696E+02    0.68504E-01   -0.72743E+02
   683    0.18029E+04    0.37711E+02    0.68551E-01   -0.74389E+02
   684    0.18052E+04    0.37718E+02    0.68599E-01   -0.76026E+02
   685    0.18077E+04    0.37720E+02    0.68648E-01   -0.77652E+02
   686    0.18103E+04    0.37716E+02    0.68698E-01   -0.79259E+02
   687    0.18133E+04    0.37706E+02    0.68748E-01   -0.80859E+02
   688    0.18163E+04    0.37689E+02    0.68799E-01   -0.82449E+02
   689    0.18196E+04    0.37667E+02    0.68851E-01   -0.84021E+02
   690    0.18229E+04    0.37640E+02    0.68904E-01   -0.85584E+02
   691    0.18265E+04    0.37604E+02    0.68957E-01   -0.87129E+02
   692    0.18302E+04    0.37565E+02    0.69012E-01   -0.88657E+02
   693    0.18342E+04    0.37518E+02    0.69067E-01   -0.90175E+02
   694    0.18382E+04    0.37466E+02    0.69123E-01   -0.91669E+02
   695    0.18425E+04    0.37409E+02    0.69180E-01   -0.93145E+02
   696    0.18469E+04    0.37345E+02    0.69238E-01   -0.94618E+02
   697    0.18514E+04    0.37276E+02    0.69297E-01   -0.96060E+02
   698    0.18561E+04    0.37200E+02    0.69356E-01   -0.97484E+02
   699    0.18609E+04    0.37119E+02    0.69417E-01   -0.98884E+02
   700    0.18660E+04    0.37032E+02    0.69479E-01   -0.10027E+03
   701    0.18712E+04    0.36939E+02    0.69541E-01   -0.10163E+03
   702    0.18765E+04    0.36841E+02    0.69605E-01   -0.10297E+03
   703    0.18819E+04    0.36737E+02    0.69669E-01   -0.10430E+03
   704    0.18875E+04    0.36628E+02    0.69735E-01   -0.10559E+03
   705    0.18931E+04    0.36513E+02    0.69801E-01   -0.10686E+03
   706    0.18990E+04    0.36392E+02    0.69868E-01   -0.10811E+03
   707    0.19049E+04    0.36267E+02    0.69937E-01   -0.10933E+03
   708    0.19111E+04    0.36136E+02    0.70006E-01   -0.11052E+03
   709    0.19172E+04    0.36000E+02    0.70076E-01   -0.11170E+03
   710    0.19236E+04    0.35858E+02    0.70147E-01   -0.11285E+03
   711    0.19301E+04    0.35712E+02    0.70220E-01   -0.11396E+03
   712    0.19367E+04    0.35561E+02    0.70293E-01   -0.11506E+03
   713    0.19434E+04    0.35404E+02    0.70367E-01   -0.11612E+03
   714    0.19501E+04    0.35243E+02    0.70442E-01   -0.11716E+03
   715    0.19570E+04    0.35077E+02    0.70518E-01   -0.11818E+03
   716    0.19641E+04    0.34906E+02    0.70595E-01   -0.11916E+03
   717    0.19712E+04    0.34731E+02    0.70673E-01   -0.12010E+03
   718    0.19783E+04    0.34551E+02    0.70752E-01   -0.12103E+03
   719    0.19856E+04    0.34365E+02    0.70832E-01   -0.12192E+03
   720    0.19929E+04    0.34176E+02    0.70913E-01   -0.12279E+03
   721    0.20004E+04    0.33983E+02    0.70995E-01   -0.12361E+03
   722    0.20079E+04    0.33785E+02    0.71077E-01   -0.12440E+03
   723    0.20155E+04    0.33584E+02    0.71161E-01   -0.12517E+03
   724    0.20231E+04    0.33378E+02    0.71246E-01   -0.12591E+03
   725    0.20308E+04    0.33169E+02    0.71331E-01   -0.12661E+03
   726    0.20387E+04    0.32958E+02    0.71418E-01   -0.12727E+03
   727    0.20465E+04    0.32741E+02    0.71505E-01   -0.12791E+03
   728    0.20544E+04    0.32519E+02    0.71593E-01   -0.12852E+03
   729    0.20623E+04    0.32295E+02    0.71682E-01   -0.12909E+03
   730    0.20702E+04    0.32068E+02    0.71772E-01   -0.12963E+03
   731    0.20783E+04    0.31836E+02    0.71863E-01   -0.13012E+03
   732    0.20864E+04    0.31603E+02    0.71954E-01   -0.13059E+03
   733    0.20946E+04    0.31366E+02    0.72046E-01   -0.13103E+03
   734    0.21027E+04    0.31126E+02    0.72140E-01   -0.13141E+03
   735    0.21109E+04    0.30882E+02    0.72233E-01   -0.13179E+03
   736    0.21190E+04    0.30636E+02    0.72328E-01   -0.13211E+03
   737    0.21273E+04    0.30388E+02    0.72424E-01   -0.13241E+03
   738    0.21354E+04    0.30138E+02    0.72520E-01   -0.13266E+03
   739    0.21437E+04    0.29885E+02    0.72617E-01   -0.13287E+03
   740    0.21519E+04    0.29629E+02    0.72715E-01   -0.13306E+03
   741    0.21601E+04    0.29370E+02    0.72813E-01   -0.13322E+03
   742    0.21684E+04    0.29112E+02    0.72912E-01   -0.13332E+03
   743    0.21766E+04    0.28852E+02    0.73012E-01   -0.13340E+03
   744    0.21849E+04    0.28589E+02    0.73113E-01   -0.13344E+03
   745    0.21930E+04    0.28324E+02    0.73214E-01   -0.13345E+03
   746    0.22011E+04    0.28059E+02    0.73316E-01   -0.13341E+03
   747    0.22092E+04    0.27791E+02    0.73418E-01   -0.13334E+03
   748    0.22174E+04    0.27523E+02    0.73521E-01   -0.13324E+03
   749    0.22255E+04    0.27252E+02    0.73625E-01   -0.13311E+03
   750    0.22335E+04    0.26981E+02    0.73729E-01   -0.13294E+03
   751    0.22415E+04    0.26709E+02    0.73834E-01   -0.13273E+03
   752    0.22495E+04    0.26438E+02    0.73939E-01   -0.13248E+03
   753    0.22574E+04    0.26164E+02    0.74045E-01   -0.13219E+03
   754    0.22652E+04    0.25891E+02    0.74151E-01   -0.13187E+03
   755    0.22731E+04    0.25617E+02    0.74258E-01   -0.13152E+03
   756    0.22807E+04    0.25342E+02    0.74365E-01   -0.13113E+03
   757    0.22885E+04    0.25069E+02    0.74473E-01   -0.13070E+03
   758    0.22960E+04    0.24794E+02    0.74581E-01   -0.13023E+03
   759    0.23036E+04    0.24519E+02    0.74690E-01   -0.12973E+03
   760    0.23110E+04    0.24245E+02    0.74799E-01   -0.12920E+03
   761    0.23184E+04    0.23971E+02    0.74908E-01   -0.12864E+03
   762    0.23258E+04    0.23698E+02    0.75018E-01   -0.12804E+03
   763    0.23329E+04    0.23427E+02    0.75128E-01   -0.12740E+03
   764    0.23401E+04    0.23155E+02    0.75238E-01   -0.12674E+03
   765    0.23470E+04    0.22883E+02    0.75348E-01   -0.12603E+03
   766    0.23540E+04    0.22614E+02    0.75459E-01   -0.12530E+03
   767    0.23608E+04    0.22345E+02    0.75570E-01   -0.12453E+03
   768    0.23676E+04    0.22078E+02    0.75682E-01   -0.12372E+03
   769    0.23742E+04    0.21810E+02    0.75793E-01   -0.12288E+03
   770    0.23807E+04    0.21546E+02    0.75905E-01   -0.12202E+03
   771    0.23871E+04    0.21282E+02    0.76016E-01   -0.12112E+03
   772    0.23933E+04    0.21021E+02    0.76128E-01   -0.12018E+03
   773    0.23995E+04    0.20762E+02    0.76240E-01   -0.11921E+03
   774    0.24055E+04    0.20504E+02    0.76352E-01   -0.11822E+03
   775    0.24114E+04    0.20249E+02    0.76464E-01   -0.11720E+03
   776    0.24171E+04    0.19996E+02    0.76576E-01   -0.11615E+03
   777    0.24227E+04    0.19745E+02    0.76688E-01   -0.11506E+03
   778    0.24284E+04    0.19497E+02    0.76800E-01   -0.11394E+03
   779    0.24337E+04    0.19251E+02    0.76912E-01   -0.11280E+03
   780    0.24389E+04    0.19007E+02    0.77024E-01   -0.11163E+03
   781    0.24440E+04    0.18767E+02    0.77135E-01   -0.11044E+03
   782    0.24489E+04    0.18529E+02    0.77247E-01   -0.10923E+03
   783    0.24537E+04    0.18295E+02    0.77358E-01   -0.10797E+03
   784    0.24583E+04    0.18064E+02    0.77469E-01   -0.10669E+03
   785    0.24628E+04    0.17835E+02    0.77580E-01   -0.10539E+03
