#    L    TT             EE             BB             TE             PP             TP             EP          
   414    0.17159E+04    0.20976E+02    0.00000E+00   -0.30671E+02    0.21182E-07    0.25383E-04    0.14411E-05
   415    0.17180E+04    0.20891E+02    0.00000E+00   -0.32326E+02    0.21108E-07    0.25058E-04    0.14511E-05
   416    0.17204E+04    0.20802E+02    0.00000E+00   -0.33960E+02    0.21034E-07    0.24733E-04    0.14611E-05
   417    0.17231E+04    0.20709E+02    0.00000E+00   -0.35571E+02    0.20961E-07    0.24409E-04    0.14712E-05
   418    0.17262E+04    0.20611E+02    0.00000E+00   -0.37158E+02    0.20887E-07    0.24086E-04    0.14813E-05
   419    0.17297E+04    0.20512E+02    0.00000E+00   -0.38721E+02    0.20815E-07    0.23764E-04    0.14915E-05
   420    0.17334E+04    0.20409E+02    0.00000E+00   -0.40260E+02    0.20742E-07    0.23443E-04    0.15015E-05
   421    0.17375E+04    0.20302E+02    0.00000E+00   -0.41773E+02    0.20670E-07    0.23123E-04    0.15116E-05
   422    0.17420E+04    0.20192E+02    0.00000E+00   -0.43261E+02    0.20598E-07    0.22805E-04    0.15215E-05
   423    0.17466E+04    0.20078E+02    0.00000E+00   -0.44722E+02    0.20527E-07    0.22488E-04    0.15313E-05
   424    0.17515E+04    0.19961E+02    0.00000E+00   -0.46157E+02    0.20456E-07    0.22173E-04    0.15410E-05
   425    0.17568E+04    0.19840E+02    0.00000E+00   -0.47564E+02    0.20385E-07    0.21860E-04    0.15506E-05
   426    0.17624E+04    0.19717E+02    0.00000E+00   -0.48942E+02    0.20315E-07    0.21548E-04    0.15599E-05
   427    0.17683E+04    0.19591E+02    0.00000E+00   -0.50294E+02    0.20245E-07    0.21239E-04    0.15690E-05
   428    0.17744E+04    0.19461E+02    0.00000E+00   -0.51615E+02    0.20175E-07    0.20931E-04    0.15779E-05
   429    0.17807E+04    0.19329E+02    0.00000E+00   -0.52907E+02    0.20105E-07    0.20626E-04    0.15865E-05
   430    0.17874E+04    0.19195E+02    0.00000E+00   -0.54169E+02    0.20036E-07    0.20323E-04    0.15948E-05
   431    0.17943E+04    0.19056E+02    0.00000E+00   -0.55401E+02    0.19967E-07    0.20023E-04    0.16028E-05
   432    0.18014E+04    0.18915E+02    0.00000E+00   -0.56604E+02    0.19899E-07    0.19725E-04    0.16105E-05
   433    0.18088E+04    0.18773E+02    0.00000E+00   -0.57773E+02    0.19831E-07    0.19430E-04    0.16178E-05
   434    0.18163E+04    0.18627E+02    0.00000E+00   -0.58912E+02    0.19763E-07    0.19138E-04    0.16246E-05
   435    0.18241E+04    0.18479E+02    0.00000E+00   -0.60019E+02    0.19695E-07    0.18849E-04    0.16311E-05
   436    0.18322E+04    0.18329E+02    0.00000E+00   -0.61095E+02    0.19628E-07    0.18563E-04    0.16371E-05
   437    0.18405E+04    0.18175E+02    0.00000E+00   -0.62136E+02    0.19561E-07    0.18280E-04    0.16426E-05
   438    0.18489E+04    0.18020E+02    0.00000E+00   -0.63144E+02    0.19494E-07    0.18000E-04    0.16476E-05
   439    0.18576E+04    0.17863E+02    0.00000E+00   -0.64120E+02    0.19428E-07    0.17724E-04    0.16521E-05
   440    0.18665E+04    0.17703E+02    0.00000E+00   -0.65061E+02    0.19362E-07    0.17451E-04    0.16560E-05
   441    0.18755E+04    0.17542E+02    0.00000E+00   -0.65970E+02    0.19296E-07    0.17182E-04    0.16593E-05
   442    0.18847E+04    0.17378E+02    0.00000E+00   -0.66843E+02    0.19231E-07    0.16917E-04    0.16620E-05
   443    0.18941E+04    0.17213E+02    0.00000E+00   -0.67682E+02    0.19165E-07    0.16656E-04    0.16641E-05
   444    0.19036E+04    0.17046E+02    0.00000E+00   -0.68485E+02    0.19101E-07    0.16399E-04    0.16655E-05
   445    0.19133E+04    0.16876E+02    0.00000E+00   -0.69254E+02    0.19036E-07    0.16146E-04    0.16662E-05
   446    0.19231E+04    0.16706E+02    0.00000E+00   -0.69986E+02    0.18972E-07    0.15898E-04    0.16662E-05
   447    0.19331E+04    0.16534E+02    0.00000E+00   -0.70683E+02    0.18908E-07    0.15653E-04    0.16655E-05
   448    0.19431E+04    0.16360E+02    0.00000E+00   -0.71346E+02    0.18844E-07    0.15414E-04    0.16640E-05
   449    0.19533E+04    0.16185E+02    0.00000E+00   -0.71971E+02    0.18781E-07    0.15179E-04    0.16617E-05
   450    0.19637E+04    0.16010E+02    0.00000E+00   -0.72561E+02    0.18718E-07    0.14949E-04    0.16585E-05
   451    0.19741E+04    0.15832E+02    0.00000E+00   -0.73114E+02    0.18655E-07    0.14723E-04    0.16545E-05
   452    0.19846E+04    0.15654E+02    0.00000E+00   -0.73632E+02    0.18592E-07    0.14503E-04    0.16497E-05
   453    0.19954E+04    0.15476E+02    0.00000E+00   -0.74113E+02    0.18530E-07    0.14287E-04    0.16441E-05
   454    0.20061E+04    0.15296E+02    0.00000E+00   -0.74559E+02    0.18468E-07    0.14076E-04    0.16377E-05
   455    0.20168E+04    0.15116E+02    0.00000E+00   -0.74969E+02    0.18406E-07    0.13870E-04    0.16305E-05
   456    0.20278E+04    0.14934E+02    0.00000E+00   -0.75338E+02    0.18345E-07    0.13668E-04    0.16226E-05
   457    0.20387E+04    0.14752E+02    0.00000E+00   -0.75678E+02    0.18284E-07    0.13471E-04    0.16139E-05
   458    0.20497E+04    0.14570E+02    0.00000E+00   -0.75972E+02    0.18223E-07    0.13278E-04    0.16046E-05
   459    0.20608E+04    0.14388E+02    0.00000E+00   -0.76235E+02    0.18162E-07    0.13090E-04    0.15945E-05
   460    0.20719E+04    0.14205E+02    0.00000E+00   -0.76461E+02    0.18102E-07    0.12906E-04    0.15838E-05
   461    0.20830E+04    0.14022E+02    0.00000E+00   -0.76651E+02    0.18042E-07    0.12727E-04    0.15725E-05
   462    0.20942E+04    0.13838E+02    0.00000E+00   -0.76800E+02    0.17982E-07    0.12551E-04    0.15605E-05
   463    0.21054E+04    0.13656E+02    0.00000E+00   -0.76925E+02    0.17923E-07    0.12380E-04    0.15479E-05
   464    0.21165E+04    0.13473E+02    0.00000E+00   -0.76998E+02    0.17864E-07    0.12213E-04    0.15347E-05
   465    0.21277E+04    0.13291E+02    0.00000E+00   -0.77047E+02    0.17805E-07    0.12050E-04    0.15210E-05
   466    0.21389E+04    0.13108E+02    0.00000E+00   -0.77051E+02    0.17746E-07    0.11891E-04    0.15067E-05
   467    0.21502E+04    0.12926E+02    0.00000E+00   -0.77025E+02    0.17687E-07    0.11735E-04    0.14919E-05
   468    0.21613E+04    0.12746E+02    0.00000E+00   -0.76961E+02    0.17629E-07    0.11584E-04    0.14766E-05
   469    0.21725E+04    0.12564E+02    0.00000E+00   -0.76866E+02    0.17571E-07    0.11436E-04    0.14609E-05
   470    0.21837E+04    0.12385E+02    0.00000E+00   -0.76734E+02    0.17514E-07    0.11293E-04    0.14446E-05
   471    0.21947E+04    0.12207E+02    0.00000E+00   -0.76564E+02    0.17456E-07    0.11152E-04    0.14279E-05
   472    0.22058E+04    0.12029E+02    0.00000E+00   -0.76363E+02    0.17399E-07    0.11016E-04    0.14108E-05
   473    0.22169E+04    0.11852E+02    0.00000E+00   -0.76125E+02    0.17342E-07    0.10883E-04    0.13933E-05
   474    0.22279E+04    0.11677E+02    0.00000E+00   -0.75857E+02    0.17286E-07    0.10753E-04    0.13755E-05
   475    0.22389E+04    0.11502E+02    0.00000E+00   -0.75552E+02    0.17229E-07    0.10627E-04    0.13572E-05
   476    0.22497E+04    0.11330E+02    0.00000E+00   -0.75211E+02    0.17173E-07    0.10504E-04    0.13387E-05
   477    0.22605E+04    0.11159E+02    0.00000E+00   -0.74845E+02    0.17117E-07    0.10385E-04    0.13198E-05
   478    0.22712E+04    0.10988E+02    0.00000E+00   -0.74434E+02    0.17061E-07    0.10269E-04    0.13006E-05
   479    0.22819E+04    0.10820E+02    0.00000E+00   -0.74004E+02    0.17006E-07    0.10155E-04    0.12812E-05
   480    0.22924E+04    0.10654E+02    0.00000E+00   -0.73535E+02    0.16951E-07    0.10045E-04    0.12614E-05
   481    0.23029E+04    0.10490E+02    0.00000E+00   -0.73031E+02    0.16896E-07    0.99385E-05    0.12415E-05
   482    0.23133E+04    0.10328E+02    0.00000E+00   -0.72498E+02    0.16841E-07    0.98345E-05    0.12213E-05
   483    0.23236E+04    0.10167E+02    0.00000E+00   -0.71939E+02    0.16787E-07    0.97335E-05    0.12010E-05
   484    0.23336E+04    0.10010E+02    0.00000E+00   -0.71346E+02    0.16733E-07    0.96352E-05    0.11805E-05
   485    0.23437E+04    0.98536E+01    0.00000E+00   -0.70723E+02    0.16679E-07    0.95398E-05    0.11598E-05
   486    0.23537E+04    0.97009E+01    0.00000E+00   -0.70070E+02    0.16625E-07    0.94471E-05    0.11390E-05
   487    0.23635E+04    0.95506E+01    0.00000E+00   -0.69389E+02    0.16572E-07    0.93571E-05    0.11181E-05
   488    0.23731E+04    0.94021E+01    0.00000E+00   -0.68678E+02    0.16518E-07    0.92697E-05    0.10971E-05
   489    0.23826E+04    0.92568E+01    0.00000E+00   -0.67939E+02    0.16465E-07    0.91848E-05    0.10760E-05
   490    0.23920E+04    0.91148E+01    0.00000E+00   -0.67172E+02    0.16413E-07    0.91024E-05    0.10549E-05
   491    0.24012E+04    0.89753E+01    0.00000E+00   -0.66379E+02    0.16360E-07    0.90224E-05    0.10337E-05
   492    0.24103E+04    0.88390E+01    0.00000E+00   -0.65559E+02    0.16308E-07    0.89448E-05    0.10125E-05
   493    0.24192E+04    0.87045E+01    0.00000E+00   -0.64712E+02    0.16256E-07    0.88695E-05    0.99138E-06
   494    0.24280E+04    0.85747E+01    0.00000E+00   -0.63840E+02    0.16204E-07    0.87964E-05    0.97026E-06
   495    0.24366E+04    0.84475E+01    0.00000E+00   -0.62943E+02    0.16152E-07    0.87255E-05    0.94920E-06
   496    0.24449E+04    0.83242E+01    0.00000E+00   -0.62022E+02    0.16101E-07    0.86567E-05    0.92820E-06
   497    0.24532E+04    0.82042E+01    0.00000E+00   -0.61077E+02    0.16049E-07    0.85899E-05    0.90730E-06
   498    0.24612E+04    0.80868E+01    0.00000E+00   -0.60109E+02    0.15998E-07    0.85251E-05    0.88652E-06
   499    0.24692E+04    0.79741E+01    0.00000E+00   -0.59117E+02    0.15948E-07    0.84622E-05    0.86587E-06
   500    0.24769E+04    0.78639E+01    0.00000E+00   -0.58105E+02    0.15897E-07    0.84012E-05    0.84538E-06
   501    0.24843E+04    0.77585E+01    0.00000E+00   -0.57072E+02    0.15847E-07    0.83420E-05    0.82506E-06
   502    0.24917E+04    0.76570E+01    0.00000E+00   -0.56017E+02    0.15797E-07    0.82846E-05    0.80491E-06
   503    0.24988E+04    0.75589E+01    0.00000E+00   -0.54943E+02    0.15747E-07    0.82289E-05    0.78494E-06
   504    0.25056E+04    0.74648E+01    0.00000E+00   -0.53848E+02    0.15697E-07    0.81750E-05    0.76513E-06
   505    0.25125E+04    0.73754E+01    0.00000E+00   -0.52736E+02    0.15648E-07    0.81228E-05    0.74548E-06
   506    0.25189E+04    0.72901E+01    0.00000E+00   -0.51605E+02    0.15598E-07    0.80723E-05    0.72599E-06
   507    0.25253E+04    0.72087E+01    0.00000E+00   -0.50457E+02    0.15549E-07    0.80236E-05    0.70667E-06
   508    0.25313E+04    0.71322E+01    0.00000E+00   -0.49291E+02    0.15500E-07    0.79765E-05    0.68749E-06
   509    0.25372E+04    0.70595E+01    0.00000E+00   -0.48111E+02    0.15452E-07    0.79311E-05    0.66847E-06
   510    0.25427E+04    0.69915E+01    0.00000E+00   -0.46915E+02    0.15403E-07    0.78873E-05    0.64959E-06
   511    0.25482E+04    0.69277E+01    0.00000E+00   -0.45705E+02    0.15355E-07    0.78452E-05    0.63086E-06
   512    0.25534E+04    0.68686E+01    0.00000E+00   -0.44480E+02    0.15307E-07    0.78047E-05    0.61226E-06
   513    0.25584E+04    0.68140E+01    0.00000E+00   -0.43243E+02    0.15259E-07    0.77658E-05    0.59381E-06
   514    0.25632E+04    0.67642E+01    0.00000E+00   -0.41994E+02    0.15212E-07    0.77285E-05    0.57549E-06
   515    0.25677E+04    0.67191E+01    0.00000E+00   -0.40733E+02    0.15164E-07    0.76928E-05    0.55730E-06
   516    0.25720E+04    0.66787E+01    0.00000E+00   -0.39461E+02    0.15117E-07    0.76586E-05    0.53924E-06
   517    0.25760E+04    0.66433E+01    0.00000E+00   -0.38179E+02    0.15070E-07    0.76260E-05    0.52130E-06
   518    0.25799E+04    0.66126E+01    0.00000E+00   -0.36889E+02    0.15023E-07    0.75949E-05    0.50349E-06
   519    0.25836E+04    0.65869E+01    0.00000E+00   -0.35588E+02    0.14977E-07    0.75653E-05    0.48580E-06
   520    0.25869E+04    0.65660E+01    0.00000E+00   -0.34280E+02    0.14930E-07    0.75372E-05    0.46822E-06
   521    0.25900E+04    0.65502E+01    0.00000E+00   -0.32966E+02    0.14884E-07    0.75106E-05    0.45075E-06
   522    0.25928E+04    0.65395E+01    0.00000E+00   -0.31645E+02    0.14838E-07    0.74855E-05    0.43339E-06
   523    0.25955E+04    0.65339E+01    0.00000E+00   -0.30318E+02    0.14792E-07    0.74618E-05    0.41613E-06
   524    0.25979E+04    0.65333E+01    0.00000E+00   -0.28987E+02    0.14747E-07    0.74395E-05    0.39898E-06
   525    0.26000E+04    0.65379E+01    0.00000E+00   -0.27651E+02    0.14701E-07    0.74187E-05    0.38193E-06
   526    0.26019E+04    0.65476E+01    0.00000E+00   -0.26312E+02    0.14656E-07    0.73993E-05    0.36497E-06
   527    0.26037E+04    0.65625E+01    0.00000E+00   -0.24971E+02    0.14611E-07    0.73812E-05    0.34811E-06
   528    0.26052E+04    0.65825E+01    0.00000E+00   -0.23629E+02    0.14566E-07    0.73645E-05    0.33133E-06
   529    0.26064E+04    0.66080E+01    0.00000E+00   -0.22285E+02    0.14522E-07    0.73492E-05    0.31464E-06
   530    0.26073E+04    0.66388E+01    0.00000E+00   -0.20943E+02    0.14477E-07    0.73352E-05    0.29804E-06
   531    0.26082E+04    0.66747E+01    0.00000E+00   -0.19600E+02    0.14433E-07    0.73226E-05    0.28151E-06
   532    0.26087E+04    0.67160E+01    0.00000E+00   -0.18258E+02    0.14389E-07    0.73112E-05    0.26506E-06
   533    0.26089E+04    0.67626E+01    0.00000E+00   -0.16920E+02    0.14345E-07    0.73011E-05    0.24869E-06
   534    0.26089E+04    0.68145E+01    0.00000E+00   -0.15584E+02    0.14301E-07    0.72923E-05    0.23238E-06
   535    0.26086E+04    0.68719E+01    0.00000E+00   -0.14253E+02    0.14258E-07    0.72848E-05    0.21614E-06
   536    0.26082E+04    0.69345E+01    0.00000E+00   -0.12926E+02    0.14214E-07    0.72785E-05    0.19996E-06
   537    0.26076E+04    0.70025E+01    0.00000E+00   -0.11604E+02    0.14171E-07    0.72735E-05    0.18385E-06
   538    0.26066E+04    0.70760E+01    0.00000E+00   -0.10289E+02    0.14128E-07    0.72696E-05    0.16779E-06
   539    0.26054E+04    0.71546E+01    0.00000E+00   -0.89804E+01    0.14085E-07    0.72670E-05    0.15179E-06
   540    0.26040E+04    0.72389E+01    0.00000E+00   -0.76800E+01    0.14043E-07    0.72655E-05    0.13583E-06
   541    0.26024E+04    0.73284E+01    0.00000E+00   -0.63876E+01    0.14000E-07    0.72652E-05    0.11993E-06
   542    0.26005E+04    0.74232E+01    0.00000E+00   -0.51053E+01    0.13958E-07    0.72661E-05    0.10406E-06
   543    0.25984E+04    0.75235E+01    0.00000E+00   -0.38328E+01    0.13916E-07    0.72681E-05    0.88244E-07
   544    0.25961E+04    0.76291E+01    0.00000E+00   -0.25711E+01    0.13874E-07    0.72712E-05    0.72461E-07
   545    0.25936E+04    0.77401E+01    0.00000E+00   -0.13208E+01    0.13832E-07    0.72754E-05    0.56713E-07
   546    0.25908E+04    0.78561E+01    0.00000E+00   -0.82898E-01    0.13791E-07    0.72807E-05    0.40996E-07
   547    0.25878E+04    0.79773E+01    0.00000E+00    0.11422E+01    0.13750E-07    0.72870E-05    0.25307E-07
   548    0.25846E+04    0.81039E+01    0.00000E+00    0.23534E+01    0.13708E-07    0.72944E-05    0.96434E-08
   549    0.25812E+04    0.82358E+01    0.00000E+00    0.35500E+01    0.13667E-07    0.73029E-05   -0.59987E-08
   550    0.25776E+04    0.83729E+01    0.00000E+00    0.47315E+01    0.13627E-07    0.73124E-05   -0.21622E-07
   551    0.25738E+04    0.85154E+01    0.00000E+00    0.58971E+01    0.13586E-07    0.73229E-05   -0.37229E-07
   552    0.25697E+04    0.86631E+01    0.00000E+00    0.70457E+01    0.13545E-07    0.73344E-05   -0.52819E-07
   553    0.25655E+04    0.88146E+01    0.00000E+00    0.81773E+01    0.13505E-07    0.73468E-05   -0.68389E-07
   554    0.25611E+04    0.89728E+01    0.00000E+00    0.92910E+01    0.13465E-07    0.73603E-05   -0.83937E-07
   555    0.25564E+04    0.91355E+01    0.00000E+00    0.10386E+02    0.13425E-07    0.73747E-05   -0.99460E-07
   556    0.25515E+04    0.93034E+01    0.00000E+00    0.11462E+02    0.13385E-07    0.73900E-05   -0.11496E-06
   557    0.25465E+04    0.94759E+01    0.00000E+00    0.12518E+02    0.13346E-07    0.74063E-05   -0.13042E-06
   558    0.25412E+04    0.96543E+01    0.00000E+00    0.13553E+02    0.13306E-07    0.74235E-05   -0.14586E-06
   559    0.25357E+04    0.98364E+01    0.00000E+00    0.14568E+02    0.13267E-07    0.74417E-05   -0.16126E-06
   560    0.25302E+04    0.10023E+02    0.00000E+00    0.15561E+02    0.13228E-07    0.74607E-05   -0.17663E-06
   561    0.25243E+04    0.10215E+02    0.00000E+00    0.16532E+02    0.13189E-07    0.74806E-05   -0.19196E-06
   562    0.25184E+04    0.10412E+02    0.00000E+00    0.17480E+02    0.13150E-07    0.75014E-05   -0.20725E-06
   563    0.25122E+04    0.10613E+02    0.00000E+00    0.18406E+02    0.13111E-07    0.75230E-05   -0.22250E-06
   564    0.25059E+04    0.10819E+02    0.00000E+00    0.19306E+02    0.13073E-07    0.75455E-05   -0.23770E-06
   565    0.24994E+04    0.11029E+02    0.00000E+00    0.20183E+02    0.13034E-07    0.75688E-05   -0.25285E-06
   566    0.24928E+04    0.11243E+02    0.00000E+00    0.21034E+02    0.12996E-07    0.75930E-05   -0.26796E-06
   567    0.24860E+04    0.11462E+02    0.00000E+00    0.21861E+02    0.12958E-07    0.76179E-05   -0.28301E-06
   568    0.24791E+04    0.11685E+02    0.00000E+00    0.22661E+02    0.12920E-07    0.76437E-05   -0.29801E-06
   569    0.24719E+04    0.11913E+02    0.00000E+00    0.23437E+02    0.12883E-07    0.76702E-05   -0.31295E-06
   570    0.24647E+04    0.12145E+02    0.00000E+00    0.24183E+02    0.12845E-07    0.76976E-05   -0.32783E-06
   571    0.24572E+04    0.12381E+02    0.00000E+00    0.24903E+02    0.12808E-07    0.77257E-05   -0.34266E-06
   572    0.24496E+04    0.12620E+02    0.00000E+00    0.25595E+02    0.12770E-07    0.77545E-05   -0.35742E-06
   573    0.24420E+04    0.12863E+02    0.00000E+00    0.26258E+02    0.12733E-07    0.77841E-05   -0.37211E-06
   574    0.24342E+04    0.13111E+02    0.00000E+00    0.26893E+02    0.12696E-07    0.78144E-05   -0.38674E-06
   575    0.24263E+04    0.13361E+02    0.00000E+00    0.27498E+02    0.12660E-07    0.78454E-05   -0.40130E-06
   576    0.24183E+04    0.13616E+02    0.00000E+00    0.28075E+02    0.12623E-07    0.78771E-05   -0.41578E-06
   577    0.24100E+04    0.13874E+02    0.00000E+00    0.28621E+02    0.12587E-07    0.79095E-05   -0.43019E-06
   578    0.24017E+04    0.14135E+02    0.00000E+00    0.29137E+02    0.12550E-07    0.79426E-05   -0.44453E-06
   579    0.23934E+04    0.14401E+02    0.00000E+00    0.29624E+02    0.12514E-07    0.79764E-05   -0.45878E-06
   580    0.23850E+04    0.14669E+02    0.00000E+00    0.30078E+02    0.12478E-07    0.80108E-05   -0.47295E-06
   581    0.23763E+04    0.14940E+02    0.00000E+00    0.30502E+02    0.12442E-07    0.80459E-05   -0.48704E-06
   582    0.23675E+04    0.15215E+02    0.00000E+00    0.30894E+02    0.12407E-07    0.80815E-05   -0.50105E-06
   583    0.23588E+04    0.15492E+02    0.00000E+00    0.31253E+02    0.12371E-07    0.81178E-05   -0.51496E-06
   584    0.23499E+04    0.15773E+02    0.00000E+00    0.31581E+02    0.12336E-07    0.81547E-05   -0.52879E-06
   585    0.23410E+04    0.16056E+02    0.00000E+00    0.31876E+02    0.12300E-07    0.81922E-05   -0.54252E-06
   586    0.23320E+04    0.16341E+02    0.00000E+00    0.32139E+02    0.12265E-07    0.82303E-05   -0.55616E-06
   587    0.23230E+04    0.16629E+02    0.00000E+00    0.32368E+02    0.12230E-07    0.82689E-05   -0.56970E-06
   588    0.23138E+04    0.16920E+02    0.00000E+00    0.32564E+02    0.12195E-07    0.83081E-05   -0.58314E-06
   589    0.23046E+04    0.17213E+02    0.00000E+00    0.32727E+02    0.12161E-07    0.83479E-05   -0.59648E-06
   590    0.22953E+04    0.17508E+02    0.00000E+00    0.32857E+02    0.12126E-07    0.83882E-05   -0.60971E-06
   591    0.22860E+04    0.17806E+02    0.00000E+00    0.32952E+02    0.12092E-07    0.84289E-05   -0.62284E-06
   592    0.22767E+04    0.18104E+02    0.00000E+00    0.33013E+02    0.12058E-07    0.84702E-05   -0.63586E-06
   593    0.22672E+04    0.18406E+02    0.00000E+00    0.33041E+02    0.12023E-07    0.85120E-05   -0.64877E-06
   594    0.22577E+04    0.18709E+02    0.00000E+00    0.33033E+02    0.11989E-07    0.85543E-05   -0.66157E-06
   595    0.22482E+04    0.19013E+02    0.00000E+00    0.32992E+02    0.11956E-07    0.85970E-05   -0.67425E-06
   596    0.22387E+04    0.19320E+02    0.00000E+00    0.32916E+02    0.11922E-07    0.86402E-05   -0.68681E-06
   597    0.22292E+04    0.19626E+02    0.00000E+00    0.32806E+02    0.11888E-07    0.86839E-05   -0.69925E-06
   598    0.22199E+04    0.19935E+02    0.00000E+00    0.32661E+02    0.11855E-07    0.87280E-05   -0.71157E-06
   599    0.22104E+04    0.20245E+02    0.00000E+00    0.32482E+02    0.11822E-07    0.87725E-05   -0.72377E-06
   600    0.22008E+04    0.20556E+02    0.00000E+00    0.32268E+02    0.11788E-07    0.88174E-05   -0.73584E-06
   601    0.21913E+04    0.20869E+02    0.00000E+00    0.32019E+02    0.11755E-07    0.88627E-05   -0.74778E-06
   602    0.21818E+04    0.21181E+02    0.00000E+00    0.31735E+02    0.11723E-07    0.89084E-05   -0.75959E-06
   603    0.21722E+04    0.21494E+02    0.00000E+00    0.31417E+02    0.11690E-07    0.89544E-05   -0.77127E-06
   604    0.21628E+04    0.21808E+02    0.00000E+00    0.31065E+02    0.11657E-07    0.90009E-05   -0.78282E-06
   605    0.21533E+04    0.22122E+02    0.00000E+00    0.30678E+02    0.11625E-07    0.90476E-05   -0.79424E-06
   606    0.21440E+04    0.22436E+02    0.00000E+00    0.30257E+02    0.11592E-07    0.90947E-05   -0.80552E-06
   607    0.21344E+04    0.22751E+02    0.00000E+00    0.29801E+02    0.11560E-07    0.91422E-05   -0.81668E-06
   608    0.21250E+04    0.23067E+02    0.00000E+00    0.29311E+02    0.11528E-07    0.91899E-05   -0.82770E-06
   609    0.21157E+04    0.23381E+02    0.00000E+00    0.28787E+02    0.11496E-07    0.92379E-05   -0.83859E-06
   610    0.21064E+04    0.23695E+02    0.00000E+00    0.28229E+02    0.11464E-07    0.92863E-05   -0.84934E-06
   611    0.20972E+04    0.24009E+02    0.00000E+00    0.27637E+02    0.11433E-07    0.93349E-05   -0.85996E-06
   612    0.20880E+04    0.24323E+02    0.00000E+00    0.27013E+02    0.11401E-07    0.93837E-05   -0.87045E-06
   613    0.20788E+04    0.24635E+02    0.00000E+00    0.26354E+02    0.11370E-07    0.94328E-05   -0.88080E-06
   614    0.20697E+04    0.24947E+02    0.00000E+00    0.25662E+02    0.11338E-07    0.94822E-05   -0.89102E-06
   615    0.20607E+04    0.25258E+02    0.00000E+00    0.24938E+02    0.11307E-07    0.95318E-05   -0.90110E-06
   616    0.20517E+04    0.25569E+02    0.00000E+00    0.24181E+02    0.11276E-07    0.95816E-05   -0.91104E-06
   617    0.20430E+04    0.25879E+02    0.00000E+00    0.23392E+02    0.11245E-07    0.96316E-05   -0.92084E-06
   618    0.20342E+04    0.26188E+02    0.00000E+00    0.22570E+02    0.11214E-07    0.96818E-05   -0.93051E-06
   619    0.20254E+04    0.26496E+02    0.00000E+00    0.21718E+02    0.11184E-07    0.97321E-05   -0.94004E-06
   620    0.20169E+04    0.26801E+02    0.00000E+00    0.20834E+02    0.11153E-07    0.97827E-05   -0.94943E-06
   621    0.20083E+04    0.27106E+02    0.00000E+00    0.19918E+02    0.11123E-07    0.98333E-05   -0.95868E-06
   622    0.19999E+04    0.27409E+02    0.00000E+00    0.18972E+02    0.11092E-07    0.98842E-05   -0.96779E-06
   623    0.19916E+04    0.27710E+02    0.00000E+00    0.17996E+02    0.11062E-07    0.99351E-05   -0.97676E-06
   624    0.19834E+04    0.28008E+02    0.00000E+00    0.16990E+02    0.11032E-07    0.99862E-05   -0.98559E-06
   625    0.19752E+04    0.28305E+02    0.00000E+00    0.15953E+02    0.11002E-07    0.10037E-04   -0.99428E-06
   626    0.19672E+04    0.28600E+02    0.00000E+00    0.14888E+02    0.10972E-07    0.10089E-04   -0.10028E-05
   627    0.19593E+04    0.28892E+02    0.00000E+00    0.13793E+02    0.10942E-07    0.10140E-04   -0.10112E-05
   628    0.19516E+04    0.29182E+02    0.00000E+00    0.12670E+02    0.10913E-07    0.10191E-04   -0.10195E-05
   629    0.19440E+04    0.29469E+02    0.00000E+00    0.11520E+02    0.10883E-07    0.10243E-04   -0.10276E-05
   630    0.19364E+04    0.29753E+02    0.00000E+00    0.10340E+02    0.10854E-07    0.10294E-04   -0.10356E-05
   631    0.19290E+04    0.30035E+02    0.00000E+00    0.91351E+01    0.10825E-07    0.10346E-04   -0.10434E-05
   632    0.19218E+04    0.30313E+02    0.00000E+00    0.79022E+01    0.10796E-07    0.10398E-04   -0.10511E-05
   633    0.19146E+04    0.30590E+02    0.00000E+00    0.66439E+01    0.10767E-07    0.10449E-04   -0.10586E-05
   634    0.19077E+04    0.30862E+02    0.00000E+00    0.53601E+01    0.10738E-07    0.10501E-04   -0.10660E-05
   635    0.19009E+04    0.31132E+02    0.00000E+00    0.40513E+01    0.10709E-07    0.10552E-04   -0.10733E-05
   636    0.18941E+04    0.31399E+02    0.00000E+00    0.27183E+01    0.10680E-07    0.10604E-04   -0.10804E-05
   637    0.18876E+04    0.31661E+02    0.00000E+00    0.13603E+01    0.10652E-07    0.10655E-04   -0.10873E-05
   638    0.18812E+04    0.31920E+02    0.00000E+00   -0.20176E-01    0.10623E-07    0.10707E-04   -0.10942E-05
   639    0.18750E+04    0.32175E+02    0.00000E+00   -0.14242E+01    0.10595E-07    0.10758E-04   -0.11008E-05
   640    0.18690E+04    0.32428E+02    0.00000E+00   -0.28502E+01    0.10567E-07    0.10809E-04   -0.11073E-05
   641    0.18631E+04    0.32676E+02    0.00000E+00   -0.42980E+01    0.10539E-07    0.10861E-04   -0.11137E-05
   642    0.18573E+04    0.32919E+02    0.00000E+00   -0.57668E+01    0.10511E-07    0.10912E-04   -0.11199E-05
   643    0.18517E+04    0.33160E+02    0.00000E+00   -0.72562E+01    0.10483E-07    0.10963E-04   -0.11260E-05
   644    0.18464E+04    0.33394E+02    0.00000E+00   -0.87653E+01    0.10455E-07    0.11014E-04   -0.11319E-05
   645    0.18412E+04    0.33625E+02    0.00000E+00   -0.10294E+02    0.10427E-07    0.11064E-04   -0.11376E-05
