#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105171E-04   0.286701E+07   0.286701E+07   0.382243E+07   0.382242E+07   0.286740E+07   0.286702E+07   0.286701E+07   0.287546E+07  -0.600156E+00   0.285980E+07   0.285980E+07   0.727821E+01
   0.116124E-04   0.286701E+07   0.286701E+07   0.382237E+07   0.382237E+07   0.286740E+07   0.286702E+07   0.286701E+07   0.287546E+07  -0.600156E+00   0.285980E+07   0.285980E+07   0.803611E+01
   0.128218E-04   0.286701E+07   0.286701E+07   0.382230E+07   0.382229E+07   0.286740E+07   0.286702E+07   0.286701E+07   0.287546E+07  -0.600156E+00   0.285980E+07   0.285980E+07   0.887292E+01
   0.141570E-04   0.286701E+07   0.286701E+07   0.382222E+07   0.382221E+07   0.286740E+07   0.286702E+07   0.286701E+07   0.287546E+07  -0.600155E+00   0.285980E+07   0.285980E+07   0.979684E+01
   0.156314E-04   0.286701E+07   0.286701E+07   0.382212E+07   0.382210E+07   0.286740E+07   0.286702E+07   0.286701E+07   0.287545E+07  -0.600155E+00   0.285980E+07   0.285980E+07   0.108169E+02
   0.172593E-04   0.286701E+07   0.286701E+07   0.382199E+07   0.382198E+07   0.286740E+07   0.286702E+07   0.286701E+07   0.287545E+07  -0.600155E+00   0.285980E+07   0.285980E+07   0.119432E+02
   0.190567E-04   0.286701E+07   0.286701E+07   0.382184E+07   0.382182E+07   0.286740E+07   0.286702E+07   0.286701E+07   0.287545E+07  -0.600155E+00   0.285980E+07   0.285980E+07   0.131867E+02
   0.210413E-04   0.286701E+07   0.286701E+07   0.382165E+07   0.382163E+07   0.286739E+07   0.286702E+07   0.286701E+07   0.287545E+07  -0.600154E+00   0.285980E+07   0.285980E+07   0.145596E+02
   0.232326E-04   0.286700E+07   0.286700E+07   0.382142E+07   0.382140E+07   0.286739E+07   0.286702E+07   0.286700E+07   0.287545E+07  -0.600154E+00   0.285979E+07   0.285979E+07   0.160753E+02
   0.256521E-04   0.286700E+07   0.286700E+07   0.382115E+07   0.382112E+07   0.286739E+07   0.286701E+07   0.286700E+07   0.287544E+07  -0.600153E+00   0.285979E+07   0.285979E+07   0.177486E+02
   0.283236E-04   0.286700E+07   0.286700E+07   0.382081E+07   0.382077E+07   0.286738E+07   0.286701E+07   0.286700E+07   0.287544E+07  -0.600152E+00   0.285979E+07   0.285979E+07   0.195960E+02
   0.312733E-04   0.286700E+07   0.286700E+07   0.382040E+07   0.382035E+07   0.286738E+07   0.286701E+07   0.286700E+07   0.287544E+07  -0.600151E+00   0.285979E+07   0.285978E+07   0.216353E+02
   0.345301E-04   0.286699E+07   0.286699E+07   0.381990E+07   0.381984E+07   0.286737E+07   0.286700E+07   0.286699E+07   0.287543E+07  -0.600150E+00   0.285978E+07   0.285978E+07   0.238866E+02
   0.381262E-04   0.286699E+07   0.286699E+07   0.381929E+07   0.381922E+07   0.286737E+07   0.286700E+07   0.286699E+07   0.287542E+07  -0.600149E+00   0.285978E+07   0.285978E+07   0.263717E+02
   0.420968E-04   0.286698E+07   0.286698E+07   0.381854E+07   0.381846E+07   0.286736E+07   0.286699E+07   0.286698E+07   0.287542E+07  -0.600147E+00   0.285977E+07   0.285977E+07   0.291148E+02
   0.464808E-04   0.286697E+07   0.286697E+07   0.381763E+07   0.381753E+07   0.286735E+07   0.286698E+07   0.286697E+07   0.287541E+07  -0.600145E+00   0.285976E+07   0.285976E+07   0.321423E+02
   0.513214E-04   0.286696E+07   0.286696E+07   0.381653E+07   0.381640E+07   0.286734E+07   0.286697E+07   0.286696E+07   0.287539E+07  -0.600142E+00   0.285975E+07   0.285975E+07   0.354836E+02
   0.566662E-04   0.286695E+07   0.286695E+07   0.381518E+07   0.381503E+07   0.286732E+07   0.286696E+07   0.286695E+07   0.287538E+07  -0.600139E+00   0.285974E+07   0.285974E+07   0.391707E+02
   0.625675E-04   0.286694E+07   0.286694E+07   0.381354E+07   0.381335E+07   0.286730E+07   0.286695E+07   0.286694E+07   0.287536E+07  -0.600135E+00   0.285973E+07   0.285972E+07   0.432390E+02
   0.690835E-04   0.286692E+07   0.286692E+07   0.381153E+07   0.381131E+07   0.286728E+07   0.286693E+07   0.286692E+07   0.287534E+07  -0.600130E+00   0.285971E+07   0.285971E+07   0.477271E+02
   0.762780E-04   0.286690E+07   0.286690E+07   0.380909E+07   0.380882E+07   0.286725E+07   0.286691E+07   0.286690E+07   0.287531E+07  -0.600124E+00   0.285969E+07   0.285968E+07   0.526774E+02
   0.842218E-04   0.286688E+07   0.286687E+07   0.380612E+07   0.380579E+07   0.286722E+07   0.286689E+07   0.286688E+07   0.287528E+07  -0.600117E+00   0.285967E+07   0.285966E+07   0.581364E+02
   0.929929E-04   0.286684E+07   0.286684E+07   0.380250E+07   0.380209E+07   0.286718E+07   0.286685E+07   0.286684E+07   0.287524E+07  -0.600109E+00   0.285964E+07   0.285963E+07   0.641546E+02
   0.102677E-03   0.286681E+07   0.286680E+07   0.379809E+07   0.379759E+07   0.286713E+07   0.286682E+07   0.286681E+07   0.287520E+07  -0.600098E+00   0.285960E+07   0.285959E+07   0.707869E+02
   0.113370E-03   0.286676E+07   0.286676E+07   0.379272E+07   0.379212E+07   0.286707E+07   0.286677E+07   0.286676E+07   0.287514E+07  -0.600085E+00   0.285955E+07   0.285954E+07   0.780932E+02
   0.125177E-03   0.286671E+07   0.286670E+07   0.378618E+07   0.378545E+07   0.286699E+07   0.286671E+07   0.286671E+07   0.287507E+07  -0.600070E+00   0.285950E+07   0.285948E+07   0.861377E+02
   0.138213E-03   0.286664E+07   0.286663E+07   0.377823E+07   0.377733E+07   0.286690E+07   0.286665E+07   0.286664E+07   0.287498E+07  -0.600051E+00   0.285943E+07   0.285941E+07   0.949895E+02
   0.152607E-03   0.286656E+07   0.286655E+07   0.376855E+07   0.376746E+07   0.286679E+07   0.286656E+07   0.286656E+07   0.287488E+07  -0.600028E+00   0.285935E+07   0.285932E+07   0.104722E+03
   0.168500E-03   0.286646E+07   0.286645E+07   0.375678E+07   0.375546E+07   0.286666E+07   0.286646E+07   0.286646E+07   0.287475E+07  -0.600000E+00   0.285925E+07   0.285922E+07   0.115414E+03
   0.186048E-03   0.286633E+07   0.286632E+07   0.374249E+07   0.374088E+07   0.286650E+07   0.286634E+07   0.286633E+07   0.287459E+07  -0.599966E+00   0.285913E+07   0.285909E+07   0.127145E+03
   0.205424E-03   0.286619E+07   0.286617E+07   0.372512E+07   0.372317E+07   0.286630E+07   0.286619E+07   0.286618E+07   0.287440E+07  -0.599924E+00   0.285898E+07   0.285893E+07   0.139999E+03
   0.226817E-03   0.286600E+07   0.286599E+07   0.370406E+07   0.370169E+07   0.286605E+07   0.286600E+07   0.286600E+07   0.287417E+07  -0.599873E+00   0.285880E+07   0.285874E+07   0.154060E+03
   0.250438E-03   0.286578E+07   0.286576E+07   0.367853E+07   0.367566E+07   0.286576E+07   0.286578E+07   0.286578E+07   0.287389E+07  -0.599811E+00   0.285859E+07   0.285851E+07   0.169408E+03
   0.276520E-03   0.286551E+07   0.286549E+07   0.364763E+07   0.364416E+07   0.286540E+07   0.286551E+07   0.286551E+07   0.287355E+07  -0.599736E+00   0.285832E+07   0.285823E+07   0.186118E+03
   0.305317E-03   0.286519E+07   0.286516E+07   0.361028E+07   0.360610E+07   0.286496E+07   0.286518E+07   0.286518E+07   0.287314E+07  -0.599645E+00   0.285800E+07   0.285788E+07   0.204252E+03
   0.337113E-03   0.286479E+07   0.286475E+07   0.356524E+07   0.356020E+07   0.286443E+07   0.286477E+07   0.286478E+07   0.287263E+07  -0.599534E+00   0.285760E+07   0.285747E+07   0.223855E+03
   0.372221E-03   0.286430E+07   0.286426E+07   0.351105E+07   0.350499E+07   0.286378E+07   0.286428E+07   0.286430E+07   0.287202E+07  -0.599399E+00   0.285712E+07   0.285696E+07   0.244941E+03
   0.410985E-03   0.286371E+07   0.286366E+07   0.344602E+07   0.343877E+07   0.286299E+07   0.286368E+07   0.286371E+07   0.287128E+07  -0.599236E+00   0.285654E+07   0.285634E+07   0.267483E+03
