#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105171E-04   0.191619E+07   0.191619E+07   0.255480E+07   0.255480E+07   0.191666E+07   0.191620E+07   0.191619E+07   0.192462E+07  -0.600625E+00   0.191307E+07   0.191307E+07   0.491364E+00
   0.116124E-04   0.191619E+07   0.191619E+07   0.255478E+07   0.255478E+07   0.191666E+07   0.191620E+07   0.191619E+07   0.192462E+07  -0.600625E+00   0.191307E+07   0.191307E+07   0.542533E+00
   0.128218E-04   0.191619E+07   0.191619E+07   0.255475E+07   0.255474E+07   0.191666E+07   0.191620E+07   0.191619E+07   0.192462E+07  -0.600625E+00   0.191307E+07   0.191307E+07   0.599030E+00
   0.141570E-04   0.191619E+07   0.191619E+07   0.255471E+07   0.255471E+07   0.191665E+07   0.191620E+07   0.191619E+07   0.192462E+07  -0.600625E+00   0.191306E+07   0.191306E+07   0.661408E+00
   0.156314E-04   0.191619E+07   0.191619E+07   0.255466E+07   0.255466E+07   0.191665E+07   0.191620E+07   0.191619E+07   0.192462E+07  -0.600625E+00   0.191306E+07   0.191306E+07   0.730281E+00
   0.172593E-04   0.191618E+07   0.191618E+07   0.255461E+07   0.255460E+07   0.191665E+07   0.191620E+07   0.191618E+07   0.192462E+07  -0.600624E+00   0.191306E+07   0.191306E+07   0.806324E+00
   0.190567E-04   0.191618E+07   0.191618E+07   0.255454E+07   0.255454E+07   0.191665E+07   0.191620E+07   0.191618E+07   0.192462E+07  -0.600624E+00   0.191306E+07   0.191306E+07   0.890283E+00
   0.210413E-04   0.191618E+07   0.191618E+07   0.255446E+07   0.255445E+07   0.191665E+07   0.191620E+07   0.191618E+07   0.192461E+07  -0.600623E+00   0.191306E+07   0.191306E+07   0.982980E+00
   0.232326E-04   0.191618E+07   0.191618E+07   0.255436E+07   0.255435E+07   0.191665E+07   0.191620E+07   0.191618E+07   0.192461E+07  -0.600623E+00   0.191306E+07   0.191306E+07   0.108532E+01
   0.256521E-04   0.191618E+07   0.191618E+07   0.255423E+07   0.255422E+07   0.191665E+07   0.191619E+07   0.191618E+07   0.192461E+07  -0.600622E+00   0.191306E+07   0.191306E+07   0.119832E+01
   0.283236E-04   0.191618E+07   0.191618E+07   0.255408E+07   0.255407E+07   0.191664E+07   0.191619E+07   0.191618E+07   0.192461E+07  -0.600622E+00   0.191306E+07   0.191306E+07   0.132307E+01
   0.312733E-04   0.191618E+07   0.191618E+07   0.255390E+07   0.255389E+07   0.191664E+07   0.191619E+07   0.191618E+07   0.192461E+07  -0.600621E+00   0.191306E+07   0.191306E+07   0.146079E+01
   0.345301E-04   0.191617E+07   0.191617E+07   0.255368E+07   0.255366E+07   0.191664E+07   0.191619E+07   0.191617E+07   0.192460E+07  -0.600620E+00   0.191305E+07   0.191305E+07   0.161284E+01
   0.381262E-04   0.191617E+07   0.191617E+07   0.255341E+07   0.255339E+07   0.191663E+07   0.191619E+07   0.191617E+07   0.192460E+07  -0.600618E+00   0.191305E+07   0.191305E+07   0.178070E+01
   0.420968E-04   0.191617E+07   0.191617E+07   0.255308E+07   0.255305E+07   0.191663E+07   0.191618E+07   0.191617E+07   0.192459E+07  -0.600617E+00   0.191305E+07   0.191305E+07   0.196599E+01
   0.464808E-04   0.191616E+07   0.191616E+07   0.255268E+07   0.255264E+07   0.191662E+07   0.191618E+07   0.191616E+07   0.192459E+07  -0.600615E+00   0.191304E+07   0.191304E+07   0.217053E+01
   0.513214E-04   0.191616E+07   0.191616E+07   0.255218E+07   0.255214E+07   0.191661E+07   0.191617E+07   0.191616E+07   0.192458E+07  -0.600613E+00   0.191304E+07   0.191304E+07   0.239630E+01
   0.566662E-04   0.191615E+07   0.191615E+07   0.255159E+07   0.255153E+07   0.191660E+07   0.191616E+07   0.191615E+07   0.192457E+07  -0.600610E+00   0.191303E+07   0.191303E+07   0.264549E+01
   0.625675E-04   0.191614E+07   0.191614E+07   0.255086E+07   0.255079E+07   0.191659E+07   0.191616E+07   0.191614E+07   0.192456E+07  -0.600606E+00   0.191302E+07   0.191302E+07   0.292051E+01
   0.690835E-04   0.191613E+07   0.191613E+07   0.254997E+07   0.254989E+07   0.191658E+07   0.191615E+07   0.191613E+07   0.192455E+07  -0.600602E+00   0.191301E+07   0.191301E+07   0.322399E+01
   0.762780E-04   0.191612E+07   0.191612E+07   0.254888E+07   0.254879E+07   0.191656E+07   0.191613E+07   0.191612E+07   0.192453E+07  -0.600597E+00   0.191300E+07   0.191300E+07   0.355885E+01
   0.842218E-04   0.191611E+07   0.191611E+07   0.254756E+07   0.254745E+07   0.191654E+07   0.191612E+07   0.191611E+07   0.192451E+07  -0.600590E+00   0.191299E+07   0.191299E+07   0.392827E+01
   0.929929E-04   0.191609E+07   0.191609E+07   0.254595E+07   0.254582E+07   0.191651E+07   0.191610E+07   0.191609E+07   0.192449E+07  -0.600583E+00   0.191297E+07   0.191297E+07   0.433575E+01
   0.102677E-03   0.191607E+07   0.191607E+07   0.254399E+07   0.254383E+07   0.191648E+07   0.191608E+07   0.191607E+07   0.192446E+07  -0.600573E+00   0.191295E+07   0.191295E+07   0.478510E+01
   0.113370E-03   0.191604E+07   0.191604E+07   0.254161E+07   0.254140E+07   0.191644E+07   0.191605E+07   0.191604E+07   0.192443E+07  -0.600562E+00   0.191292E+07   0.191292E+07   0.528050E+01
   0.125177E-03   0.191601E+07   0.191601E+07   0.253870E+07   0.253845E+07   0.191639E+07   0.191602E+07   0.191601E+07   0.192438E+07  -0.600548E+00   0.191289E+07   0.191289E+07   0.582647E+01
   0.138213E-03   0.191597E+07   0.191597E+07   0.253516E+07   0.253485E+07   0.191633E+07   0.191598E+07   0.191597E+07   0.192433E+07  -0.600530E+00   0.191285E+07   0.191285E+07   0.642794E+01
   0.152607E-03   0.191592E+07   0.191592E+07   0.253084E+07   0.253047E+07   0.191626E+07   0.191593E+07   0.191592E+07   0.192427E+07  -0.600510E+00   0.191280E+07   0.191280E+07   0.709022E+01
   0.168500E-03   0.191586E+07   0.191586E+07   0.252560E+07   0.252515E+07   0.191617E+07   0.191587E+07   0.191586E+07   0.192419E+07  -0.600484E+00   0.191274E+07   0.191274E+07   0.781901E+01
   0.186048E-03   0.191579E+07   0.191579E+07   0.251921E+07   0.251867E+07   0.191607E+07   0.191580E+07   0.191579E+07   0.192410E+07  -0.600453E+00   0.191267E+07   0.191267E+07   0.862040E+01
   0.205424E-03   0.191570E+07   0.191570E+07   0.251145E+07   0.251079E+07   0.191594E+07   0.191571E+07   0.191570E+07   0.192398E+07  -0.600416E+00   0.191259E+07   0.191258E+07   0.950081E+01
   0.226817E-03   0.191560E+07   0.191559E+07   0.250202E+07   0.250121E+07   0.191578E+07   0.191560E+07   0.191559E+07   0.192384E+07  -0.600370E+00   0.191248E+07   0.191248E+07   0.104670E+02
   0.250438E-03   0.191547E+07   0.191546E+07   0.249056E+07   0.248959E+07   0.191559E+07   0.191547E+07   0.191547E+07   0.192367E+07  -0.600314E+00   0.191235E+07   0.191235E+07   0.115258E+02
   0.276520E-03   0.191531E+07   0.191530E+07   0.247666E+07   0.247548E+07   0.191535E+07   0.191531E+07   0.191531E+07   0.192347E+07  -0.600246E+00   0.191219E+07   0.191219E+07   0.126842E+02
   0.305317E-03   0.191512E+07   0.191511E+07   0.245981E+07   0.245838E+07   0.191507E+07   0.191511E+07   0.191511E+07   0.192322E+07  -0.600163E+00   0.191200E+07   0.191200E+07   0.139489E+02
   0.337113E-03   0.191488E+07   0.191487E+07   0.243941E+07   0.243769E+07   0.191472E+07   0.191488E+07   0.191488E+07   0.192291E+07  -0.600062E+00   0.191177E+07   0.191176E+07   0.153263E+02
   0.372221E-03   0.191460E+07   0.191458E+07   0.241476E+07   0.241268E+07   0.191430E+07   0.191459E+07   0.191460E+07   0.192254E+07  -0.599940E+00   0.191149E+07   0.191148E+07   0.168217E+02
   0.410985E-03   0.191425E+07   0.191423E+07   0.238501E+07   0.238252E+07   0.191378E+07   0.191423E+07   0.191425E+07   0.192209E+07  -0.599792E+00   0.191114E+07   0.191113E+07   0.184391E+02
   0.453786E-03   0.191383E+07   0.191381E+07   0.234920E+07   0.234623E+07   0.191315E+07   0.191381E+07   0.191383E+07   0.192154E+07  -0.599611E+00   0.191073E+07   0.191071E+07   0.201799E+02
   0.501045E-03   0.191332E+07   0.191329E+07   0.230622E+07   0.230268E+07   0.191239E+07   0.191329E+07   0.191331E+07   0.192088E+07  -0.599393E+00   0.191022E+07   0.191020E+07   0.220427E+02
   0.553225E-03   0.191270E+07   0.191266E+07   0.225482E+07   0.225062E+07   0.191146E+07   0.191265E+07   0.191269E+07   0.192008E+07  -0.599128E+00   0.190960E+07   0.190958E+07   0.240212E+02
   0.610839E-03   0.191194E+07   0.191190E+07   0.219358E+07   0.218864E+07   0.191034E+07   0.191189E+07   0.191193E+07   0.191911E+07  -0.598807E+00   0.190885E+07   0.190882E+07   0.261032E+02
   0.674453E-03   0.191102E+07   0.191097E+07   0.212103E+07   0.211526E+07   0.190897E+07   0.191095E+07   0.191102E+07   0.191794E+07  -0.598420E+00   0.190793E+07   0.190791E+07   0.282682E+02
   0.744692E-03   0.190991E+07   0.190985E+07   0.203561E+07   0.202894E+07   0.190731E+07   0.190983E+07   0.190990E+07   0.191653E+07  -0.597954E+00   0.190683E+07   0.190679E+07   0.304856E+02
   0.822246E-03   0.190857E+07   0.190850E+07   0.193583E+07   0.192821E+07   0.190530E+07   0.190846E+07   0.190856E+07   0.191483E+07  -0.597393E+00   0.190549E+07   0.190545E+07   0.327120E+02
   0.907877E-03   0.190695E+07   0.190686E+07   0.182040E+07   0.181184E+07   0.190286E+07   0.190681E+07   0.190694E+07   0.191280E+07  -0.596721E+00   0.190386E+07   0.190382E+07   0.348889E+02
   0.100243E-02   0.190500E+07   0.190489E+07   0.168847E+07   0.167904E+07   0.189992E+07   0.190483E+07   0.190498E+07   0.191038E+07  -0.595917E+00   0.190191E+07   0.190185E+07   0.369411E+02
   0.110682E-02   0.190264E+07   0.190251E+07   0.153991E+07   0.152979E+07   0.189636E+07   0.190244E+07   0.190262E+07   0.190750E+07  -0.594961E+00   0.189954E+07   0.189948E+07   0.387758E+02
   0.122209E-02   0.189982E+07   0.189966E+07   0.137572E+07   0.136522E+07   0.189208E+07   0.189957E+07   0.189980E+07   0.190409E+07  -0.593828E+00   0.189671E+07   0.189663E+07   0.402850E+02
   0.134936E-02   0.189645E+07   0.189626E+07   0.119846E+07   0.118805E+07   0.188690E+07   0.189614E+07   0.189642E+07   0.190008E+07  -0.592493E+00   0.189330E+07   0.189322E+07   0.413515E+02
