#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105184E-04   0.117099E+08   0.117099E+08   0.156088E+08   0.156087E+08   0.117105E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576005E+00   0.103802E+08   0.103802E+08   0.949893E+01
   0.116143E-04   0.117099E+08   0.117099E+08   0.156079E+08   0.156077E+08   0.117105E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576005E+00   0.103802E+08   0.103802E+08   0.104884E+02
   0.128244E-04   0.117099E+08   0.117099E+08   0.156067E+08   0.156064E+08   0.117105E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576004E+00   0.103802E+08   0.103802E+08   0.115809E+02
   0.141606E-04   0.117099E+08   0.117099E+08   0.156052E+08   0.156049E+08   0.117105E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576004E+00   0.103802E+08   0.103802E+08   0.127871E+02
   0.156360E-04   0.117099E+08   0.117099E+08   0.156035E+08   0.156031E+08   0.117105E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576004E+00   0.103802E+08   0.103802E+08   0.141188E+02
   0.172651E-04   0.117099E+08   0.117099E+08   0.156014E+08   0.156009E+08   0.117105E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576003E+00   0.103802E+08   0.103802E+08   0.155891E+02
   0.190639E-04   0.117099E+08   0.117099E+08   0.155987E+08   0.155982E+08   0.117105E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576003E+00   0.103802E+08   0.103802E+08   0.172123E+02
   0.210501E-04   0.117099E+08   0.117099E+08   0.155956E+08   0.155949E+08   0.117105E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576002E+00   0.103802E+08   0.103802E+08   0.190043E+02
   0.232433E-04   0.117099E+08   0.117099E+08   0.155917E+08   0.155909E+08   0.117104E+08   0.117099E+08   0.117099E+08   0.117180E+08  -0.576002E+00   0.103802E+08   0.103802E+08   0.209826E+02
   0.256650E-04   0.117098E+08   0.117098E+08   0.155870E+08   0.155860E+08   0.117104E+08   0.117099E+08   0.117098E+08   0.117180E+08  -0.576001E+00   0.103802E+08   0.103802E+08   0.231663E+02
   0.283390E-04   0.117098E+08   0.117098E+08   0.155812E+08   0.155800E+08   0.117104E+08   0.117098E+08   0.117098E+08   0.117179E+08  -0.576000E+00   0.103802E+08   0.103802E+08   0.255768E+02
   0.312916E-04   0.117098E+08   0.117098E+08   0.155742E+08   0.155728E+08   0.117104E+08   0.117098E+08   0.117098E+08   0.117179E+08  -0.575999E+00   0.103801E+08   0.103801E+08   0.282372E+02
   0.345519E-04   0.117098E+08   0.117098E+08   0.155657E+08   0.155639E+08   0.117103E+08   0.117098E+08   0.117098E+08   0.117179E+08  -0.575997E+00   0.103801E+08   0.103801E+08   0.311734E+02
   0.381518E-04   0.117098E+08   0.117097E+08   0.155553E+08   0.155531E+08   0.117103E+08   0.117098E+08   0.117098E+08   0.117179E+08  -0.575995E+00   0.103801E+08   0.103801E+08   0.344135E+02
   0.421268E-04   0.117097E+08   0.117097E+08   0.155426E+08   0.155400E+08   0.117103E+08   0.117097E+08   0.117097E+08   0.117178E+08  -0.575993E+00   0.103801E+08   0.103800E+08   0.379884E+02
   0.465159E-04   0.117097E+08   0.117097E+08   0.155272E+08   0.155240E+08   0.117102E+08   0.117097E+08   0.117097E+08   0.117178E+08  -0.575990E+00   0.103800E+08   0.103800E+08   0.419321E+02
   0.513623E-04   0.117096E+08   0.117096E+08   0.155084E+08   0.155045E+08   0.117101E+08   0.117096E+08   0.117096E+08   0.117177E+08  -0.575987E+00   0.103800E+08   0.103800E+08   0.462818E+02
   0.567137E-04   0.117095E+08   0.117095E+08   0.154855E+08   0.154807E+08   0.117100E+08   0.117096E+08   0.117095E+08   0.117176E+08  -0.575982E+00   0.103799E+08   0.103799E+08   0.510781E+02
   0.626227E-04   0.117095E+08   0.117094E+08   0.154576E+08   0.154518E+08   0.117099E+08   0.117095E+08   0.117095E+08   0.117175E+08  -0.575977E+00   0.103798E+08   0.103798E+08   0.563652E+02
   0.691473E-04   0.117094E+08   0.117093E+08   0.154237E+08   0.154166E+08   0.117098E+08   0.117094E+08   0.117094E+08   0.117174E+08  -0.575971E+00   0.103797E+08   0.103797E+08   0.621912E+02
   0.763516E-04   0.117092E+08   0.117092E+08   0.153824E+08   0.153738E+08   0.117096E+08   0.117092E+08   0.117092E+08   0.117172E+08  -0.575963E+00   0.103796E+08   0.103796E+08   0.686081E+02
   0.843066E-04   0.117091E+08   0.117091E+08   0.153322E+08   0.153218E+08   0.117094E+08   0.117091E+08   0.117091E+08   0.117171E+08  -0.575954E+00   0.103795E+08   0.103795E+08   0.756719E+02
   0.930904E-04   0.117089E+08   0.117089E+08   0.152713E+08   0.152586E+08   0.117092E+08   0.117089E+08   0.117089E+08   0.117168E+08  -0.575943E+00   0.103793E+08   0.103793E+08   0.834428E+02
   0.102789E-03   0.117087E+08   0.117086E+08   0.151973E+08   0.151819E+08   0.117089E+08   0.117087E+08   0.117087E+08   0.117166E+08  -0.575929E+00   0.103791E+08   0.103791E+08   0.919843E+02
