#           k/h    P           
    0.10000E-03    0.18149E+01
    0.10202E-03    0.18503E+01
    0.10408E-03    0.18863E+01
    0.10618E-03    0.19231E+01
    0.10833E-03    0.19606E+01
    0.11052E-03    0.19989E+01
    0.11275E-03    0.20379E+01
    0.11503E-03    0.20776E+01
    0.11735E-03    0.21181E+01
    0.11972E-03    0.21594E+01
    0.12214E-03    0.22015E+01
    0.12461E-03    0.22445E+01
    0.12712E-03    0.22882E+01
    0.12969E-03    0.23329E+01
    0.13231E-03    0.23784E+01
    0.13499E-03    0.24247E+01
    0.13771E-03    0.24720E+01
    0.14049E-03    0.25202E+01
    0.14333E-03    0.25694E+01
    0.14623E-03    0.26195E+01
    0.14918E-03    0.26705E+01
    0.15220E-03    0.27226E+01
    0.15527E-03    0.27757E+01
    0.15841E-03    0.28298E+01
    0.16161E-03    0.28850E+01
    0.16487E-03    0.29412E+01
    0.16820E-03    0.29986E+01
    0.17160E-03    0.30570E+01
    0.17507E-03    0.31166E+01
    0.17860E-03    0.31774E+01
    0.18221E-03    0.32393E+01
    0.18589E-03    0.33025E+01
    0.18965E-03    0.33668E+01
    0.19348E-03    0.34325E+01
    0.19739E-03    0.34994E+01
    0.20138E-03    0.35676E+01
    0.20544E-03    0.36371E+01
    0.20959E-03    0.37080E+01
    0.21383E-03    0.37803E+01
    0.21815E-03    0.38539E+01
    0.22255E-03    0.39290E+01
    0.22705E-03    0.40056E+01
    0.23164E-03    0.40836E+01
    0.23632E-03    0.41632E+01
    0.24109E-03    0.42443E+01
    0.24596E-03    0.43270E+01
    0.25093E-03    0.44113E+01
    0.25600E-03    0.44972E+01
    0.26117E-03    0.45848E+01
    0.26645E-03    0.46741E+01
    0.27183E-03    0.47652E+01
    0.27732E-03    0.48580E+01
    0.28292E-03    0.49526E+01
    0.28864E-03    0.50490E+01
    0.29447E-03    0.51473E+01
    0.30042E-03    0.52476E+01
    0.30649E-03    0.53497E+01
    0.31268E-03    0.54539E+01
    0.31899E-03    0.55600E+01
    0.32544E-03    0.56682E+01
    0.33201E-03    0.57786E+01
    0.33872E-03    0.58910E+01
    0.34556E-03    0.60056E+01
    0.35254E-03    0.61225E+01
    0.35966E-03    0.62416E+01
    0.36693E-03    0.63630E+01
    0.37434E-03    0.64867E+01
    0.38190E-03    0.66129E+01
    0.38962E-03    0.67415E+01
    0.39749E-03    0.68725E+01
    0.40552E-03    0.70061E+01
    0.41371E-03    0.71423E+01
    0.42207E-03    0.72811E+01
    0.43060E-03    0.74226E+01
    0.43929E-03    0.75668E+01
    0.44817E-03    0.77137E+01
    0.45722E-03    0.78635E+01
    0.46646E-03    0.80162E+01
    0.47588E-03    0.81718E+01
    0.48550E-03    0.83305E+01
    0.49530E-03    0.84921E+01
    0.50531E-03    0.86569E+01
    0.51552E-03    0.88248E+01
    0.52593E-03    0.89959E+01
    0.53656E-03    0.91703E+01
    0.54739E-03    0.93481E+01
    0.55845E-03    0.95292E+01
    0.56973E-03    0.97138E+01
    0.58124E-03    0.99020E+01
    0.59299E-03    0.10094E+02
    0.60496E-03    0.10289E+02
    0.61719E-03    0.10488E+02
    0.62965E-03    0.10691E+02
    0.64237E-03    0.10898E+02
    0.65535E-03    0.11108E+02
    0.66859E-03    0.11323E+02
    0.68210E-03    0.11542E+02
    0.69588E-03    0.11765E+02
    0.70993E-03    0.11992E+02
    0.72427E-03    0.12223E+02
    0.73891E-03    0.12459E+02
    0.75383E-03    0.12699E+02
    0.76906E-03    0.12943E+02
    0.78460E-03    0.13193E+02
    0.80045E-03    0.13446E+02
    0.81662E-03    0.13705E+02
    0.83311E-03    0.13969E+02
    0.84994E-03    0.14237E+02
    0.86711E-03    0.14510E+02
    0.88463E-03    0.14789E+02
    0.90250E-03    0.15072E+02
    0.92073E-03    0.15361E+02
    0.93933E-03    0.15655E+02
    0.95831E-03    0.15955E+02
    0.97767E-03    0.16260E+02
    0.99742E-03    0.16571E+02
    0.10176E-02    0.16887E+02
    0.10381E-02    0.17209E+02
    0.10591E-02    0.17537E+02
    0.10805E-02    0.17871E+02
    0.11023E-02    0.18211E+02
    0.11246E-02    0.18557E+02
    0.11473E-02    0.18909E+02
    0.11705E-02    0.19268E+02
    0.11941E-02    0.19632E+02
    0.12182E-02    0.20004E+02
    0.12429E-02    0.20382E+02
    0.12680E-02    0.20767E+02
    0.12936E-02    0.21158E+02
    0.13197E-02    0.21556E+02
    0.13464E-02    0.21962E+02
    0.13736E-02    0.22374E+02
    0.14013E-02    0.22793E+02
    0.14296E-02    0.23220E+02
    0.14585E-02    0.23654E+02
    0.14880E-02    0.24095E+02
    0.15180E-02    0.24544E+02
    0.15487E-02    0.25000E+02
    0.15800E-02    0.25464E+02
    0.16119E-02    0.25935E+02
    0.16445E-02    0.26415E+02
    0.16777E-02    0.26902E+02
    0.17116E-02    0.27398E+02
    0.17462E-02    0.27901E+02
    0.17814E-02    0.28412E+02
    0.18174E-02    0.28932E+02
    0.18541E-02    0.29460E+02
    0.18916E-02    0.29996E+02
    0.19298E-02    0.30541E+02
    0.19688E-02    0.31094E+02
    0.20086E-02    0.31655E+02
    0.20491E-02    0.32225E+02
    0.20905E-02    0.32804E+02
    0.21328E-02    0.33391E+02
    0.21758E-02    0.33987E+02
    0.22198E-02    0.34592E+02
    0.22646E-02    0.35206E+02
    0.23104E-02    0.35828E+02
    0.23571E-02    0.36459E+02
    0.24047E-02    0.37100E+02
    0.24533E-02    0.37749E+02
    0.25028E-02    0.38407E+02
    0.25534E-02    0.39073E+02
    0.26050E-02    0.39749E+02
    0.26576E-02    0.40434E+02
    0.27113E-02    0.41127E+02
    0.27660E-02    0.41830E+02
    0.28219E-02    0.42541E+02
    0.28789E-02    0.43262E+02
    0.29371E-02    0.43991E+02
    0.29964E-02    0.44729E+02
    0.30569E-02    0.45475E+02
    0.31187E-02    0.46231E+02
    0.31817E-02    0.46995E+02
    0.32460E-02    0.47767E+02
    0.33115E-02    0.48549E+02
    0.33784E-02    0.49338E+02
    0.34467E-02    0.50136E+02
    0.35163E-02    0.50942E+02
    0.35874E-02    0.51757E+02
    0.36598E-02    0.52579E+02
    0.37338E-02    0.53410E+02
    0.38092E-02    0.54248E+02
    0.38861E-02    0.55094E+02
    0.39646E-02    0.55947E+02
    0.40447E-02    0.56808E+02
    0.41264E-02    0.57676E+02
    0.42098E-02    0.58551E+02
    0.42948E-02    0.59432E+02
    0.43816E-02    0.60321E+02
    0.44701E-02    0.61215E+02
    0.45604E-02    0.62116E+02
    0.46525E-02    0.63022E+02
    0.47465E-02    0.63934E+02
    0.48424E-02    0.64852E+02
    0.49402E-02    0.65774E+02
    0.50400E-02    0.66701E+02
    0.51419E-02    0.67632E+02
    0.52457E-02    0.68568E+02
    0.53517E-02    0.69507E+02
    0.54598E-02    0.70449E+02
    0.55701E-02    0.71394E+02
    0.56826E-02    0.72341E+02
    0.57974E-02    0.73291E+02
    0.59145E-02    0.74241E+02
    0.60340E-02    0.75194E+02
    0.61559E-02    0.76146E+02
    0.62803E-02    0.77099E+02
    0.64072E-02    0.78051E+02
    0.65366E-02    0.79003E+02
    0.66686E-02    0.79953E+02
    0.68033E-02    0.80901E+02
    0.69408E-02    0.81846E+02
    0.70810E-02    0.82789E+02
    0.72240E-02    0.83727E+02
    0.73700E-02    0.84661E+02
    0.75189E-02    0.85590E+02
    0.76708E-02    0.86513E+02
    0.78257E-02    0.87430E+02
    0.79838E-02    0.88339E+02
    0.81451E-02    0.89241E+02
    0.83096E-02    0.90134E+02
    0.84775E-02    0.91018E+02
    0.86488E-02    0.91891E+02
    0.88235E-02    0.92754E+02
    0.90017E-02    0.93604E+02
    0.91836E-02    0.94442E+02
    0.93691E-02    0.95267E+02
    0.95583E-02    0.96077E+02
    0.97514E-02    0.96872E+02
    0.99484E-02    0.97650E+02
    0.10149E-01    0.98412E+02
    0.10354E-01    0.99155E+02
    0.10564E-01    0.99879E+02
    0.10777E-01    0.10058E+03
    0.10995E-01    0.10126E+03
    0.11217E-01    0.10192E+03
    0.11443E-01    0.10256E+03
    0.11675E-01    0.10317E+03
    0.11910E-01    0.10376E+03
    0.12151E-01    0.10433E+03
    0.12397E-01    0.10487E+03
    0.12647E-01    0.10538E+03
    0.12902E-01    0.10586E+03
    0.13163E-01    0.10631E+03
    0.13429E-01    0.10672E+03
    0.13700E-01    0.10710E+03
    0.13977E-01    0.10744E+03
    0.14259E-01    0.10775E+03
    0.14547E-01    0.10802E+03
    0.14841E-01    0.10825E+03
    0.15141E-01    0.10845E+03
    0.15447E-01    0.10860E+03
    0.15759E-01    0.10871E+03
    0.16077E-01    0.10878E+03
    0.16402E-01    0.10880E+03
    0.16734E-01    0.10878E+03
    0.17072E-01    0.10871E+03
    0.17416E-01    0.10859E+03
    0.17768E-01    0.10843E+03
    0.18127E-01    0.10822E+03
    0.18493E-01    0.10796E+03
    0.18867E-01    0.10766E+03
    0.19248E-01    0.10730E+03
    0.19637E-01    0.10689E+03
    0.20034E-01    0.10643E+03
    0.20438E-01    0.10592E+03
    0.20851E-01    0.10536E+03
    0.21272E-01    0.10475E+03
    0.21702E-01    0.10409E+03
    0.22141E-01    0.10337E+03
    0.22588E-01    0.10261E+03
    0.23044E-01    0.10179E+03
    0.23510E-01    0.10093E+03
    0.23985E-01    0.10001E+03
    0.24469E-01    0.99049E+02
    0.24964E-01    0.98039E+02
    0.25468E-01    0.96984E+02
    0.25982E-01    0.95886E+02
    0.26507E-01    0.94746E+02
    0.27043E-01    0.93565E+02
    0.27589E-01    0.92347E+02
    0.28146E-01    0.91094E+02
    0.28715E-01    0.89807E+02
    0.29295E-01    0.88491E+02
    0.29887E-01    0.87146E+02
    0.30490E-01    0.85778E+02
    0.31106E-01    0.84388E+02
    0.31735E-01    0.82981E+02
    0.32376E-01    0.81560E+02
    0.33030E-01    0.80129E+02
    0.33697E-01    0.78690E+02
    0.34378E-01    0.77249E+02
    0.35072E-01    0.75808E+02
    0.35781E-01    0.74372E+02
    0.36504E-01    0.72943E+02
    0.37241E-01    0.71527E+02
    0.37993E-01    0.70129E+02
    0.38761E-01    0.68751E+02
    0.39544E-01    0.67398E+02
    0.40343E-01    0.66073E+02
    0.41158E-01    0.64777E+02
    0.41989E-01    0.63513E+02
    0.42838E-01    0.62281E+02
    0.43703E-01    0.61084E+02
    0.44586E-01    0.59923E+02
    0.45486E-01    0.58804E+02
