#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105184E-04   0.939184E+07   0.939184E+07   0.125197E+08   0.125196E+08   0.939249E+07   0.939185E+07   0.939184E+07   0.940014E+07  -0.587808E+00   0.882793E+07   0.882793E+07   0.104829E+02
   0.116143E-04   0.939184E+07   0.939184E+07   0.125191E+08   0.125189E+08   0.939249E+07   0.939185E+07   0.939184E+07   0.940014E+07  -0.587808E+00   0.882793E+07   0.882793E+07   0.115749E+02
   0.128244E-04   0.939184E+07   0.939184E+07   0.125183E+08   0.125181E+08   0.939248E+07   0.939185E+07   0.939184E+07   0.940014E+07  -0.587808E+00   0.882793E+07   0.882793E+07   0.127806E+02
   0.141606E-04   0.939184E+07   0.939183E+07   0.125174E+08   0.125172E+08   0.939248E+07   0.939184E+07   0.939184E+07   0.940013E+07  -0.587808E+00   0.882793E+07   0.882793E+07   0.141118E+02
   0.156360E-04   0.939183E+07   0.939183E+07   0.125163E+08   0.125160E+08   0.939247E+07   0.939184E+07   0.939183E+07   0.940013E+07  -0.587807E+00   0.882792E+07   0.882792E+07   0.155816E+02
   0.172651E-04   0.939183E+07   0.939182E+07   0.125149E+08   0.125146E+08   0.939247E+07   0.939184E+07   0.939183E+07   0.940012E+07  -0.587807E+00   0.882792E+07   0.882792E+07   0.172043E+02
   0.190639E-04   0.939182E+07   0.939182E+07   0.125133E+08   0.125129E+08   0.939246E+07   0.939183E+07   0.939182E+07   0.940011E+07  -0.587807E+00   0.882791E+07   0.882791E+07   0.189958E+02
   0.210501E-04   0.939181E+07   0.939181E+07   0.125112E+08   0.125108E+08   0.939245E+07   0.939182E+07   0.939181E+07   0.940010E+07  -0.587806E+00   0.882791E+07   0.882790E+07   0.209737E+02
   0.232433E-04   0.939180E+07   0.939180E+07   0.125088E+08   0.125082E+08   0.939244E+07   0.939181E+07   0.939180E+07   0.940009E+07  -0.587805E+00   0.882790E+07   0.882790E+07   0.231573E+02
   0.256650E-04   0.939179E+07   0.939179E+07   0.125058E+08   0.125051E+08   0.939242E+07   0.939180E+07   0.939179E+07   0.940008E+07  -0.587804E+00   0.882789E+07   0.882789E+07   0.255677E+02
