#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105234E-04   0.171558E+08   0.171558E+08   0.228644E+08   0.228641E+08   0.000000E+00   0.171558E+08   0.171558E+08   0.171643E+08  -0.521216E+00   0.115705E+08   0.115705E+08   0.715010E+01
   0.116201E-04   0.171558E+08   0.171558E+08   0.228623E+08   0.228619E+08   0.000000E+00   0.171558E+08   0.171558E+08   0.171643E+08  -0.521216E+00   0.115705E+08   0.115705E+08   0.789506E+01
   0.128311E-04   0.171557E+08   0.171557E+08   0.228596E+08   0.228592E+08   0.000000E+00   0.171557E+08   0.171557E+08   0.171643E+08  -0.521216E+00   0.115705E+08   0.115705E+08   0.871758E+01
   0.141684E-04   0.171557E+08   0.171557E+08   0.228564E+08   0.228558E+08   0.000000E+00   0.171557E+08   0.171557E+08   0.171642E+08  -0.521215E+00   0.115705E+08   0.115705E+08   0.962573E+01
   0.156450E-04   0.171557E+08   0.171557E+08   0.228524E+08   0.228517E+08   0.000000E+00   0.171557E+08   0.171557E+08   0.171642E+08  -0.521215E+00   0.115705E+08   0.115705E+08   0.106284E+02
   0.172755E-04   0.171557E+08   0.171557E+08   0.228476E+08   0.228468E+08   0.000000E+00   0.171557E+08   0.171557E+08   0.171642E+08  -0.521214E+00   0.115704E+08   0.115704E+08   0.117354E+02
   0.190759E-04   0.171557E+08   0.171557E+08   0.228418E+08   0.228407E+08   0.000000E+00   0.171557E+08   0.171557E+08   0.171642E+08  -0.521214E+00   0.115704E+08   0.115704E+08   0.129575E+02
   0.210640E-04   0.171557E+08   0.171557E+08   0.228346E+08   0.228334E+08   0.000000E+00   0.171557E+08   0.171557E+08   0.171642E+08  -0.521213E+00   0.115704E+08   0.115704E+08   0.143066E+02
   0.232593E-04   0.171557E+08   0.171557E+08   0.228259E+08   0.228244E+08   0.000000E+00   0.171557E+08   0.171557E+08   0.171642E+08  -0.521213E+00   0.115704E+08   0.115704E+08   0.157959E+02
   0.256833E-04   0.171556E+08   0.171556E+08   0.228153E+08   0.228134E+08   0.000000E+00   0.171556E+08   0.171556E+08   0.171641E+08  -0.521212E+00   0.115704E+08   0.115704E+08   0.174398E+02
   0.283600E-04   0.171556E+08   0.171556E+08   0.228024E+08   0.228001E+08   0.000000E+00   0.171556E+08   0.171556E+08   0.171641E+08  -0.521211E+00   0.115704E+08   0.115704E+08   0.192542E+02
