#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105234E-04   0.189673E+08   0.189673E+08   0.252774E+08   0.252770E+08   0.000000E+00   0.189673E+08   0.189673E+08   0.189754E+08  -0.491048E+00   0.109803E+08   0.109803E+08   0.635951E+01
   0.116201E-04   0.189673E+08   0.189673E+08   0.252747E+08   0.252742E+08   0.000000E+00   0.189673E+08   0.189673E+08   0.189754E+08  -0.491048E+00   0.109803E+08   0.109803E+08   0.702209E+01
   0.128311E-04   0.189673E+08   0.189673E+08   0.252713E+08   0.252708E+08   0.000000E+00   0.189673E+08   0.189673E+08   0.189753E+08  -0.491047E+00   0.109802E+08   0.109802E+08   0.775365E+01
   0.141684E-04   0.189673E+08   0.189673E+08   0.252673E+08   0.252666E+08   0.000000E+00   0.189673E+08   0.189673E+08   0.189753E+08  -0.491047E+00   0.109802E+08   0.109802E+08   0.856136E+01
   0.156450E-04   0.189673E+08   0.189673E+08   0.252624E+08   0.252615E+08   0.000000E+00   0.189673E+08   0.189673E+08   0.189753E+08  -0.491047E+00   0.109802E+08   0.109802E+08   0.945311E+01
   0.172755E-04   0.189673E+08   0.189673E+08   0.252563E+08   0.252553E+08   0.000000E+00   0.189673E+08   0.189673E+08   0.189753E+08  -0.491046E+00   0.109802E+08   0.109802E+08   0.104376E+02
   0.190759E-04   0.189673E+08   0.189673E+08   0.252490E+08   0.252478E+08   0.000000E+00   0.189673E+08   0.189673E+08   0.189753E+08  -0.491046E+00   0.109802E+08   0.109802E+08   0.115245E+02
   0.210640E-04   0.189673E+08   0.189673E+08   0.252400E+08   0.252386E+08   0.000000E+00   0.189673E+08   0.189673E+08   0.189753E+08  -0.491045E+00   0.109802E+08   0.109802E+08   0.127244E+02
   0.232593E-04   0.189672E+08   0.189672E+08   0.252291E+08   0.252273E+08   0.000000E+00   0.189672E+08   0.189672E+08   0.189752E+08  -0.491045E+00   0.109802E+08   0.109802E+08   0.140489E+02
   0.256833E-04   0.189672E+08   0.189672E+08   0.252159E+08   0.252137E+08   0.000000E+00   0.189672E+08   0.189672E+08   0.189752E+08  -0.491044E+00   0.109802E+08   0.109802E+08   0.155108E+02
