#           k/h    P           
    0.10000E-03    0.47792E+01
    0.10202E-03    0.48724E+01
    0.10408E-03    0.49675E+01
    0.10618E-03    0.50643E+01
    0.10833E-03    0.51631E+01
    0.11052E-03    0.52638E+01
    0.11275E-03    0.53664E+01
    0.11503E-03    0.54711E+01
    0.11735E-03    0.55778E+01
    0.11972E-03    0.56865E+01
    0.12214E-03    0.57974E+01
    0.12461E-03    0.59105E+01
    0.12712E-03    0.60257E+01
    0.12969E-03    0.61432E+01
    0.13231E-03    0.62630E+01
    0.13499E-03    0.63851E+01
    0.13771E-03    0.65096E+01
    0.14049E-03    0.66365E+01
    0.14333E-03    0.67659E+01
    0.14623E-03    0.68978E+01
    0.14918E-03    0.70323E+01
    0.15220E-03    0.71694E+01
    0.15527E-03    0.73092E+01
    0.15841E-03    0.74517E+01
    0.16161E-03    0.75969E+01
    0.16487E-03    0.77450E+01
    0.16820E-03    0.78960E+01
    0.17160E-03    0.80499E+01
    0.17507E-03    0.82068E+01
    0.17860E-03    0.83668E+01
    0.18221E-03    0.85299E+01
    0.18589E-03    0.86961E+01
    0.18965E-03    0.88656E+01
    0.19348E-03    0.90384E+01
    0.19739E-03    0.92145E+01
    0.20138E-03    0.93940E+01
    0.20544E-03    0.95771E+01
    0.20959E-03    0.97637E+01
    0.21383E-03    0.99539E+01
    0.21815E-03    0.10148E+02
    0.22255E-03    0.10346E+02
    0.22705E-03    0.10547E+02
    0.23164E-03    0.10753E+02
    0.23632E-03    0.10962E+02
    0.24109E-03    0.11176E+02
    0.24596E-03    0.11393E+02
    0.25093E-03    0.11615E+02
    0.25600E-03    0.11841E+02
    0.26117E-03    0.12072E+02
    0.26645E-03    0.12307E+02
    0.27183E-03    0.12546E+02
    0.27732E-03    0.12791E+02
    0.28292E-03    0.13040E+02
    0.28864E-03    0.13293E+02
    0.29447E-03    0.13552E+02
    0.30042E-03    0.13816E+02
    0.30649E-03    0.14085E+02
    0.31268E-03    0.14359E+02
    0.31899E-03    0.14638E+02
    0.32544E-03    0.14923E+02
    0.33201E-03    0.15213E+02
    0.33872E-03    0.15509E+02
    0.34556E-03    0.15811E+02
    0.35254E-03    0.16118E+02
    0.35966E-03    0.16431E+02
    0.36693E-03    0.16751E+02
    0.37434E-03    0.17076E+02
    0.38190E-03    0.17408E+02
    0.38962E-03    0.17746E+02
    0.39749E-03    0.18091E+02
    0.40552E-03    0.18442E+02
    0.41371E-03    0.18800E+02
    0.42207E-03    0.19165E+02
    0.43060E-03    0.19537E+02
    0.43929E-03    0.19917E+02
    0.44817E-03    0.20303E+02
    0.45722E-03    0.20697E+02
    0.46646E-03    0.21098E+02
    0.47588E-03    0.21507E+02
    0.48550E-03    0.21924E+02
    0.49530E-03    0.22349E+02
    0.50531E-03    0.22782E+02
    0.51552E-03    0.23224E+02
    0.52593E-03    0.23673E+02
    0.53656E-03    0.24132E+02
    0.54739E-03    0.24599E+02
