#           k/h    P           
    0.10000E-03    0.72040E+02
    0.10202E-03    0.73444E+02
    0.10408E-03    0.74876E+02
    0.10618E-03    0.76336E+02
    0.10833E-03    0.77825E+02
    0.11052E-03    0.79342E+02
    0.11275E-03    0.80889E+02
    0.11503E-03    0.82466E+02
    0.11735E-03    0.84074E+02
    0.11972E-03    0.85713E+02
    0.12214E-03    0.87385E+02
    0.12461E-03    0.89088E+02
    0.12712E-03    0.90825E+02
    0.12969E-03    0.92595E+02
    0.13231E-03    0.94401E+02
    0.13499E-03    0.96241E+02
    0.13771E-03    0.98117E+02
    0.14049E-03    0.10003E+03
    0.14333E-03    0.10198E+03
    0.14623E-03    0.10397E+03
    0.14918E-03    0.10599E+03
    0.15220E-03    0.10806E+03
    0.15527E-03    0.11016E+03
    0.15841E-03    0.11231E+03
    0.16161E-03    0.11450E+03
    0.16487E-03    0.11673E+03
    0.16820E-03    0.11901E+03
    0.17160E-03    0.12132E+03
    0.17507E-03    0.12369E+03
    0.17860E-03    0.12610E+03
    0.18221E-03    0.12855E+03
    0.18589E-03    0.13106E+03
    0.18965E-03    0.13361E+03
    0.19348E-03    0.13621E+03
    0.19739E-03    0.13887E+03
    0.20138E-03    0.14157E+03
    0.20544E-03    0.14433E+03
    0.20959E-03    0.14714E+03
    0.21383E-03    0.15000E+03
    0.21815E-03    0.15293E+03
    0.22255E-03    0.15590E+03
    0.22705E-03    0.15894E+03
    0.23164E-03    0.16203E+03
    0.23632E-03    0.16519E+03
    0.24109E-03    0.16840E+03
    0.24596E-03    0.17168E+03
    0.25093E-03    0.17502E+03
    0.25600E-03    0.17842E+03
    0.26117E-03    0.18189E+03
    0.26645E-03    0.18543E+03
    0.27183E-03    0.18904E+03
    0.27732E-03    0.19272E+03
    0.28292E-03    0.19646E+03
    0.28864E-03    0.20028E+03
    0.29447E-03    0.20418E+03
    0.30042E-03    0.20814E+03
    0.30649E-03    0.21219E+03
    0.31268E-03    0.21631E+03
    0.31899E-03    0.22052E+03
    0.32544E-03    0.22480E+03
    0.33201E-03    0.22917E+03
    0.33872E-03    0.23362E+03
    0.34556E-03    0.23815E+03
    0.35254E-03    0.24277E+03
    0.35966E-03    0.24749E+03
    0.36693E-03    0.25229E+03
    0.37434E-03    0.25718E+03
    0.38190E-03    0.26217E+03
    0.38962E-03    0.26725E+03
    0.39749E-03    0.27244E+03
    0.40552E-03    0.27772E+03
    0.41371E-03    0.28310E+03
    0.42207E-03    0.28858E+03
    0.43060E-03    0.29417E+03
    0.43929E-03    0.29987E+03
    0.44817E-03    0.30567E+03
    0.45722E-03    0.31158E+03
    0.46646E-03    0.31761E+03
    0.47588E-03    0.32375E+03
