#           k/h    P           
    0.10000E-03    0.40664E+01
    0.10202E-03    0.41457E+01
    0.10408E-03    0.42266E+01
    0.10618E-03    0.43090E+01
    0.10833E-03    0.43931E+01
    0.11052E-03    0.44787E+01
    0.11275E-03    0.45661E+01
    0.11503E-03    0.46551E+01
    0.11735E-03    0.47459E+01
    0.11972E-03    0.48384E+01
    0.12214E-03    0.49328E+01
    0.12461E-03    0.50290E+01
    0.12712E-03    0.51270E+01
    0.12969E-03    0.52270E+01
    0.13231E-03    0.53289E+01
    0.13499E-03    0.54328E+01
    0.13771E-03    0.55388E+01
    0.14049E-03    0.56468E+01
    0.14333E-03    0.57569E+01
    0.14623E-03    0.58691E+01
    0.14918E-03    0.59835E+01
    0.15220E-03    0.61002E+01
    0.15527E-03    0.62191E+01
    0.15841E-03    0.63404E+01
    0.16161E-03    0.64640E+01
    0.16487E-03    0.65900E+01
    0.16820E-03    0.67184E+01
    0.17160E-03    0.68494E+01
    0.17507E-03    0.69829E+01
    0.17860E-03    0.71190E+01
    0.18221E-03    0.72578E+01
    0.18589E-03    0.73992E+01
    0.18965E-03    0.75434E+01
    0.19348E-03    0.76904E+01
    0.19739E-03    0.78403E+01
    0.20138E-03    0.79931E+01
    0.20544E-03    0.81488E+01
    0.20959E-03    0.83076E+01
    0.21383E-03    0.84695E+01
    0.21815E-03    0.86345E+01
    0.22255E-03    0.88027E+01
    0.22705E-03    0.89742E+01
    0.23164E-03    0.91490E+01
    0.23632E-03    0.93272E+01
    0.24109E-03    0.95089E+01
    0.24596E-03    0.96941E+01
    0.25093E-03    0.98829E+01
    0.25600E-03    0.10075E+02
    0.26117E-03    0.10272E+02
    0.26645E-03    0.10472E+02
    0.27183E-03    0.10675E+02
    0.27732E-03    0.10883E+02
    0.28292E-03    0.11095E+02
    0.28864E-03    0.11311E+02
    0.29447E-03    0.11531E+02
    0.30042E-03    0.11756E+02
    0.30649E-03    0.11984E+02
    0.31268E-03    0.12218E+02
    0.31899E-03    0.12455E+02
    0.32544E-03    0.12698E+02
    0.33201E-03    0.12945E+02
    0.33872E-03    0.13196E+02
    0.34556E-03    0.13453E+02
    0.35254E-03    0.13715E+02
    0.35966E-03    0.13981E+02
    0.36693E-03    0.14253E+02
    0.37434E-03    0.14530E+02
    0.38190E-03    0.14812E+02
    0.38962E-03    0.15100E+02
    0.39749E-03    0.15394E+02
    0.40552E-03    0.15693E+02
    0.41371E-03    0.15997E+02
    0.42207E-03    0.16308E+02
    0.43060E-03    0.16625E+02
    0.43929E-03    0.16947E+02
    0.44817E-03    0.17276E+02
    0.45722E-03    0.17611E+02
    0.46646E-03    0.17953E+02
    0.47588E-03    0.18301E+02
    0.48550E-03    0.18656E+02
    0.49530E-03    0.19018E+02
    0.50531E-03    0.19386E+02
    0.51552E-03    0.19762E+02
    0.52593E-03    0.20145E+02
    0.53656E-03    0.20535E+02
    0.54739E-03    0.20932E+02
    0.55845E-03    0.21337E+02
    0.56973E-03    0.21750E+02
    0.58124E-03    0.22170E+02
    0.59299E-03    0.22599E+02
    0.60496E-03    0.23036E+02
    0.61719E-03    0.23481E+02
    0.62965E-03    0.23934E+02
    0.64237E-03    0.24396E+02
    0.65535E-03    0.24867E+02
    0.66859E-03    0.25346E+02
    0.68210E-03    0.25835E+02
    0.69588E-03    0.26333E+02
    0.70993E-03    0.26840E+02
    0.72427E-03    0.27356E+02
    0.73891E-03    0.27883E+02
    0.75383E-03    0.28419E+02
    0.76906E-03    0.28965E+02
    0.78460E-03    0.29521E+02
    0.80045E-03    0.30088E+02
    0.81662E-03    0.30665E+02
    0.83311E-03    0.31253E+02
    0.84994E-03    0.31851E+02
    0.86711E-03    0.32461E+02
    0.88463E-03    0.33082E+02
    0.90250E-03    0.33714E+02
    0.92073E-03    0.34358E+02
    0.93933E-03    0.35013E+02
    0.95831E-03    0.35681E+02
    0.97767E-03    0.36360E+02
    0.99742E-03    0.37052E+02
    0.10176E-02    0.37757E+02
    0.10381E-02    0.38474E+02
    0.10591E-02    0.39204E+02
    0.10805E-02    0.39947E+02
    0.11023E-02    0.40703E+02
    0.11246E-02    0.41473E+02
    0.11473E-02    0.42256E+02
    0.11705E-02    0.43053E+02
    0.11941E-02    0.43865E+02
    0.12182E-02    0.44690E+02
    0.12429E-02    0.45530E+02
    0.12680E-02    0.46384E+02
    0.12936E-02    0.47253E+02
    0.13197E-02    0.48137E+02
    0.13464E-02    0.49037E+02
    0.13736E-02    0.49951E+02
    0.14013E-02    0.50881E+02
    0.14296E-02    0.51827E+02
    0.14585E-02    0.52789E+02
    0.14880E-02    0.53767E+02
    0.15180E-02    0.54761E+02
    0.15487E-02    0.55771E+02
    0.15800E-02    0.56798E+02
    0.16119E-02    0.57842E+02
    0.16445E-02    0.58903E+02
    0.16777E-02    0.59981E+02
    0.17116E-02    0.61076E+02
    0.17462E-02    0.62188E+02
    0.17814E-02    0.63319E+02
    0.18174E-02    0.64466E+02
    0.18541E-02    0.65632E+02
    0.18916E-02    0.66816E+02
    0.19298E-02    0.68018E+02
    0.19688E-02    0.69238E+02
    0.20086E-02    0.70477E+02
    0.20491E-02    0.71734E+02
    0.20905E-02    0.73010E+02
    0.21328E-02    0.74305E+02
    0.21758E-02    0.75618E+02
    0.22198E-02    0.76951E+02
    0.22646E-02    0.78302E+02
    0.23104E-02    0.79673E+02
    0.23571E-02    0.81063E+02
    0.24047E-02    0.82472E+02
    0.24533E-02    0.83901E+02
    0.25028E-02    0.85349E+02
    0.25534E-02    0.86817E+02
    0.26050E-02    0.88304E+02
    0.26576E-02    0.89811E+02
    0.27113E-02    0.91337E+02
    0.27660E-02    0.92883E+02
    0.28219E-02    0.94449E+02
    0.28789E-02    0.96034E+02
    0.29371E-02    0.97639E+02
    0.29964E-02    0.99263E+02
    0.30569E-02    0.10091E+03
    0.31187E-02    0.10257E+03
    0.31817E-02    0.10425E+03
    0.32460E-02    0.10595E+03
    0.33115E-02    0.10768E+03
    0.33784E-02    0.10942E+03
    0.34467E-02    0.11117E+03
    0.35163E-02    0.11295E+03
    0.35874E-02    0.11475E+03
    0.36598E-02    0.11656E+03
    0.37338E-02    0.11840E+03
    0.38092E-02    0.12025E+03
    0.38861E-02    0.12211E+03
    0.39646E-02    0.12400E+03
    0.40447E-02    0.12590E+03
    0.41264E-02    0.12782E+03
    0.42098E-02    0.12976E+03
    0.42948E-02    0.13171E+03
    0.43816E-02    0.13368E+03
    0.44701E-02    0.13566E+03
    0.45604E-02    0.13765E+03
    0.46525E-02    0.13966E+03
    0.47465E-02    0.14169E+03
    0.48424E-02    0.14373E+03
    0.49402E-02    0.14578E+03
    0.50400E-02    0.14784E+03
    0.51419E-02    0.14991E+03
    0.52457E-02    0.15199E+03
    0.53517E-02    0.15408E+03
    0.54598E-02    0.15619E+03
