#           k/h    P           
    0.10000E-03    0.52725E+02
    0.10202E-03    0.53753E+02
    0.10408E-03    0.54801E+02
    0.10618E-03    0.55869E+02
    0.10833E-03    0.56959E+02
    0.11052E-03    0.58069E+02
    0.11275E-03    0.59202E+02
    0.11503E-03    0.60356E+02
    0.11735E-03    0.61533E+02
    0.11972E-03    0.62733E+02
    0.12214E-03    0.63956E+02
    0.12461E-03    0.65202E+02
    0.12712E-03    0.66474E+02
    0.12969E-03    0.67770E+02
    0.13231E-03    0.69091E+02
    0.13499E-03    0.70437E+02
    0.13771E-03    0.71811E+02
    0.14049E-03    0.73210E+02
    0.14333E-03    0.74637E+02
    0.14623E-03    0.76092E+02
    0.14918E-03    0.77575E+02
    0.15220E-03    0.79087E+02
    0.15527E-03    0.80629E+02
    0.15841E-03    0.82200E+02
    0.16161E-03    0.83802E+02
    0.16487E-03    0.85435E+02
    0.16820E-03    0.87100E+02
    0.17160E-03    0.88797E+02
    0.17507E-03    0.90527E+02
    0.17860E-03    0.92291E+02
    0.18221E-03    0.94089E+02
    0.18589E-03    0.95922E+02
    0.18965E-03    0.97790E+02
    0.19348E-03    0.99695E+02
    0.19739E-03    0.10164E+03
    0.20138E-03    0.10362E+03
    0.20544E-03    0.10563E+03
    0.20959E-03    0.10769E+03
    0.21383E-03    0.10979E+03
    0.21815E-03    0.11193E+03
    0.22255E-03    0.11411E+03
    0.22705E-03    0.11633E+03
    0.23164E-03    0.11859E+03
    0.23632E-03    0.12090E+03
    0.24109E-03    0.12325E+03
    0.24596E-03    0.12565E+03
    0.25093E-03    0.12810E+03
    0.25600E-03    0.13059E+03
    0.26117E-03    0.13313E+03
    0.26645E-03    0.13572E+03
    0.27183E-03    0.13836E+03
    0.27732E-03    0.14105E+03
    0.28292E-03    0.14380E+03
    0.28864E-03    0.14659E+03
    0.29447E-03    0.14944E+03
    0.30042E-03    0.15235E+03
    0.30649E-03    0.15531E+03
    0.31268E-03    0.15833E+03
    0.31899E-03    0.16140E+03
    0.32544E-03    0.16454E+03
    0.33201E-03    0.16774E+03
    0.33872E-03    0.17099E+03
    0.34556E-03    0.17431E+03
    0.35254E-03    0.17770E+03
    0.35966E-03    0.18115E+03
    0.36693E-03    0.18466E+03
    0.37434E-03    0.18825E+03
    0.38190E-03    0.19190E+03
    0.38962E-03    0.19562E+03
    0.39749E-03    0.19941E+03
    0.40552E-03    0.20328E+03
    0.41371E-03    0.20722E+03
    0.42207E-03    0.21123E+03
    0.43060E-03    0.21533E+03
    0.43929E-03    0.21950E+03
    0.44817E-03    0.22375E+03
    0.45722E-03    0.22808E+03
    0.46646E-03    0.23249E+03
    0.47588E-03    0.23699E+03
    0.48550E-03    0.24157E+03
    0.49530E-03    0.24624E+03
    0.50531E-03    0.25100E+03
    0.51552E-03    0.25584E+03
    0.52593E-03    0.26078E+03
    0.53656E-03    0.26582E+03
    0.54739E-03    0.27095E+03
    0.55845E-03    0.27617E+03
    0.56973E-03    0.28149E+03
    0.58124E-03    0.28692E+03
    0.59299E-03    0.29244E+03
    0.60496E-03    0.29807E+03
    0.61719E-03    0.30381E+03
    0.62965E-03    0.30965E+03
    0.64237E-03    0.31560E+03
    0.65535E-03    0.32166E+03
    0.66859E-03    0.32784E+03
    0.68210E-03    0.33413E+03
    0.69588E-03    0.34053E+03
    0.70993E-03    0.34706E+03
    0.72427E-03    0.35370E+03
    0.73891E-03    0.36047E+03
    0.75383E-03    0.36736E+03
    0.76906E-03    0.37438E+03
    0.78460E-03    0.38153E+03
    0.80045E-03    0.38881E+03
    0.81662E-03    0.39622E+03
    0.83311E-03    0.40377E+03
    0.84994E-03    0.41145E+03
    0.86711E-03    0.41927E+03
    0.88463E-03    0.42724E+03
    0.90250E-03    0.43535E+03
    0.92073E-03    0.44360E+03
    0.93933E-03    0.45201E+03
    0.95831E-03    0.46056E+03
    0.97767E-03    0.46926E+03
    0.99742E-03    0.47813E+03
    0.10176E-02    0.48714E+03
    0.10381E-02    0.49632E+03
    0.10591E-02    0.50566E+03
    0.10805E-02    0.51516E+03
    0.11023E-02    0.52484E+03
    0.11246E-02    0.53468E+03
    0.11473E-02    0.54469E+03
    0.11705E-02    0.55487E+03
    0.11941E-02    0.56523E+03
    0.12182E-02    0.57577E+03
    0.12429E-02    0.58649E+03
    0.12680E-02    0.59739E+03
    0.12936E-02    0.60848E+03
    0.13197E-02    0.61976E+03
    0.13464E-02    0.63123E+03
    0.13736E-02    0.64289E+03
    0.14013E-02    0.65475E+03
    0.14296E-02    0.66680E+03
    0.14585E-02    0.67906E+03
    0.14880E-02    0.69151E+03
    0.15180E-02    0.70418E+03
    0.15487E-02    0.71705E+03
    0.15800E-02    0.73012E+03
    0.16119E-02    0.74342E+03
    0.16445E-02    0.75692E+03
    0.16777E-02    0.77064E+03
    0.17116E-02    0.78458E+03
    0.17462E-02    0.79875E+03
    0.17814E-02    0.81313E+03
    0.18174E-02    0.82774E+03
    0.18541E-02    0.84258E+03
    0.18916E-02    0.85764E+03
    0.19298E-02    0.87294E+03
    0.19688E-02    0.88847E+03
    0.20086E-02    0.90424E+03
    0.20491E-02    0.92024E+03
    0.20905E-02    0.93648E+03
    0.21328E-02    0.95296E+03
    0.21758E-02    0.96968E+03
    0.22198E-02    0.98665E+03
    0.22646E-02    0.10039E+04
    0.23104E-02    0.10213E+04
    0.23571E-02    0.10390E+04
    0.24047E-02    0.10570E+04
    0.24533E-02    0.10752E+04
    0.25028E-02    0.10936E+04
    0.25534E-02    0.11123E+04
    0.26050E-02    0.11312E+04
    0.26576E-02    0.11504E+04
    0.27113E-02    0.11699E+04
    0.27660E-02    0.11896E+04
    0.28219E-02    0.12096E+04
    0.28789E-02    0.12298E+04
    0.29371E-02    0.12502E+04
    0.29964E-02    0.12709E+04
    0.30569E-02    0.12919E+04
    0.31187E-02    0.13131E+04
    0.31817E-02    0.13345E+04
    0.32460E-02    0.13562E+04
    0.33115E-02    0.13782E+04
    0.33784E-02    0.14004E+04
    0.34467E-02    0.14228E+04
    0.35163E-02    0.14455E+04
    0.35874E-02    0.14684E+04
    0.36598E-02    0.14915E+04
    0.37338E-02    0.15149E+04
    0.38092E-02    0.15385E+04
    0.38861E-02    0.15624E+04
    0.39646E-02    0.15864E+04
    0.40447E-02    0.16107E+04
    0.41264E-02    0.16352E+04
    0.42098E-02    0.16599E+04
    0.42948E-02    0.16848E+04
    0.43816E-02    0.17099E+04
    0.44701E-02    0.17351E+04
    0.45604E-02    0.17606E+04
    0.46525E-02    0.17863E+04
    0.47465E-02    0.18121E+04
    0.48424E-02    0.18381E+04
    0.49402E-02    0.18643E+04
    0.50400E-02    0.18906E+04
    0.51419E-02    0.19170E+04
    0.52457E-02    0.19436E+04
    0.53517E-02    0.19703E+04
    0.54598E-02    0.19971E+04
    0.55701E-02    0.20241E+04
    0.56826E-02    0.20511E+04
    0.57974E-02    0.20782E+04
    0.59145E-02    0.21054E+04
    0.60340E-02    0.21326E+04
    0.61559E-02    0.21599E+04
    0.62803E-02    0.21872E+04
    0.64072E-02    0.22146E+04
    0.65366E-02    0.22419E+04
    0.66686E-02    0.22693E+04
    0.68033E-02    0.22966E+04
    0.69408E-02    0.23239E+04
    0.70810E-02    0.23511E+04
    0.72240E-02    0.23782E+04
    0.73700E-02    0.24053E+04
    0.75189E-02    0.24323E+04
    0.76708E-02    0.24591E+04
    0.78257E-02    0.24858E+04
    0.79838E-02    0.25123E+04
    0.81451E-02    0.25386E+04
    0.83096E-02    0.25648E+04
    0.84775E-02    0.25907E+04
    0.86488E-02    0.26163E+04
    0.88235E-02    0.26417E+04
    0.90017E-02    0.26667E+04
    0.91836E-02    0.26915E+04
    0.93691E-02    0.27159E+04
    0.95583E-02    0.27399E+04
    0.97514E-02    0.27635E+04
    0.99484E-02    0.27867E+04
    0.10149E-01    0.28095E+04
    0.10354E-01    0.28317E+04
    0.10564E-01    0.28535E+04
    0.10777E-01    0.28747E+04
    0.10995E-01    0.28953E+04
    0.11217E-01    0.29153E+04
    0.11443E-01    0.29347E+04
    0.11675E-01    0.29534E+04
    0.11910E-01    0.29714E+04
    0.12151E-01    0.29887E+04
    0.12397E-01    0.30053E+04
    0.12647E-01    0.30210E+04
    0.12902E-01    0.30359E+04
    0.13163E-01    0.30499E+04
    0.13429E-01    0.30630E+04
    0.13700E-01    0.30752E+04
    0.13977E-01    0.30864E+04
    0.14259E-01    0.30966E+04
    0.14547E-01    0.31058E+04
    0.14841E-01    0.31139E+04
    0.15141E-01    0.31209E+04
    0.15447E-01    0.31268E+04
    0.15759E-01    0.31314E+04
    0.16077E-01    0.31349E+04
    0.16402E-01    0.31371E+04
    0.16734E-01    0.31381E+04
    0.17072E-01    0.31378E+04
    0.17416E-01    0.31361E+04
    0.17768E-01    0.31331E+04
    0.18127E-01    0.31287E+04
    0.18493E-01    0.31229E+04
    0.18867E-01    0.31157E+04
    0.19248E-01    0.31070E+04
    0.19637E-01    0.30969E+04
    0.20034E-01    0.30853E+04
    0.20438E-01    0.30723E+04
    0.20851E-01    0.30577E+04
    0.21272E-01    0.30416E+04
    0.21702E-01    0.30241E+04
    0.22141E-01    0.30050E+04
    0.22588E-01    0.29845E+04
    0.23044E-01    0.29625E+04
    0.23510E-01    0.29391E+04
    0.23985E-01    0.29142E+04
    0.24469E-01    0.28879E+04
    0.24964E-01    0.28602E+04
    0.25468E-01    0.28312E+04
    0.25982E-01    0.28008E+04
    0.26507E-01    0.27693E+04
    0.27043E-01    0.27365E+04
    0.27589E-01    0.27026E+04
    0.28146E-01    0.26676E+04
    0.28715E-01    0.26316E+04
    0.29295E-01    0.25947E+04
    0.29887E-01    0.25569E+04
    0.30490E-01    0.25184E+04
    0.31106E-01    0.24792E+04
    0.31735E-01    0.24394E+04
    0.32376E-01    0.23991E+04
    0.33030E-01    0.23585E+04
    0.33697E-01    0.23176E+04
    0.34378E-01    0.22766E+04
    0.35072E-01    0.22355E+04
    0.35781E-01    0.21945E+04
    0.36504E-01    0.21536E+04
    0.37241E-01    0.21130E+04
    0.37993E-01    0.20728E+04
    0.38761E-01    0.20332E+04
    0.39544E-01    0.19942E+04
    0.40343E-01    0.19560E+04
    0.41158E-01    0.19186E+04
    0.41989E-01    0.18820E+04
    0.42838E-01    0.18463E+04
    0.43703E-01    0.18116E+04
    0.44586E-01    0.17778E+04
    0.45486E-01    0.17452E+04
    0.46405E-01    0.17138E+04
    0.47343E-01    0.16838E+04
    0.48299E-01    0.16553E+04
    0.49275E-01    0.16282E+04
    0.50270E-01    0.16024E+04
    0.51286E-01    0.15778E+04
    0.52322E-01    0.15542E+04
    0.53379E-01    0.15316E+04
    0.54457E-01    0.15098E+04
    0.55557E-01    0.14889E+04
    0.56680E-01    0.14687E+04
    0.57825E-01    0.14492E+04
    0.58993E-01    0.14302E+04
    0.60184E-01    0.14114E+04
    0.61400E-01    0.13928E+04
    0.62641E-01    0.13740E+04
    0.63906E-01    0.13550E+04
    0.65197E-01    0.13354E+04
    0.66514E-01    0.13152E+04
    0.67858E-01    0.12942E+04
    0.69229E-01    0.12721E+04
    0.70627E-01    0.12488E+04
    0.72054E-01    0.12243E+04
    0.73510E-01    0.11985E+04
    0.74994E-01    0.11712E+04
    0.76509E-01    0.11426E+04
    0.78055E-01    0.11127E+04
    0.79632E-01    0.10816E+04
    0.81241E-01    0.10496E+04
    0.82882E-01    0.10168E+04
    0.84556E-01    0.98346E+03
    0.86264E-01    0.94990E+03
    0.88007E-01    0.91639E+03
    0.89785E-01    0.88323E+03
    0.91598E-01    0.85074E+03
    0.93449E-01    0.81923E+03
    0.95337E-01    0.78902E+03
    0.97263E-01    0.76041E+03
    0.99227E-01    0.73364E+03
    0.10123E+00    0.70892E+03
    0.10328E+00    0.68642E+03
    0.10536E+00    0.66619E+03
    0.10749E+00    0.64817E+03
    0.10966E+00    0.63226E+03
    0.11188E+00    0.61820E+03
    0.11414E+00    0.60569E+03
    0.11644E+00    0.59438E+03
    0.11880E+00    0.58385E+03
    0.12120E+00    0.57372E+03
    0.12365E+00    0.56355E+03
    0.12614E+00    0.55295E+03
    0.12869E+00    0.54157E+03
    0.13129E+00    0.52910E+03
    0.13394E+00    0.51534E+03
    0.13665E+00    0.50020E+03
    0.13941E+00    0.48374E+03
    0.14223E+00    0.46616E+03
    0.14510E+00    0.44776E+03
    0.14803E+00    0.42895E+03
    0.15102E+00    0.41015E+03
    0.15407E+00    0.39182E+03
    0.15718E+00    0.37441E+03
    0.16036E+00    0.35833E+03
    0.16360E+00    0.34389E+03
    0.16690E+00    0.33127E+03
    0.17028E+00    0.32048E+03
    0.17371E+00    0.31133E+03
    0.17722E+00    0.30351E+03
    0.18080E+00    0.29658E+03
    0.18446E+00    0.29011E+03
    0.18818E+00    0.28365E+03
    0.19198E+00    0.27679E+03
    0.19586E+00    0.26919E+03
    0.19982E+00    0.26065E+03
    0.20386E+00    0.25116E+03
    0.20797E+00    0.24094E+03
    0.21218E+00    0.23034E+03
    0.21646E+00    0.21981E+03
    0.22083E+00    0.20974E+03
    0.22530E+00    0.20050E+03
    0.22985E+00    0.19230E+03
    0.23449E+00    0.18523E+03
    0.23923E+00    0.17919E+03
    0.24406E+00    0.17394E+03
    0.24899E+00    0.16915E+03
    0.25402E+00    0.16444E+03
    0.25915E+00    0.15947E+03
    0.26439E+00    0.15403E+03
    0.26973E+00    0.14812E+03
    0.27518E+00    0.14190E+03
    0.28074E+00    0.13563E+03
    0.28641E+00    0.12958E+03
    0.29219E+00    0.12400E+03
    0.29810E+00    0.11904E+03
    0.30412E+00    0.11470E+03
    0.31026E+00    0.11081E+03
    0.31653E+00    0.10717E+03
    0.32292E+00    0.10356E+03
    0.32945E+00    0.99819E+02
    0.33610E+00    0.95888E+02
    0.34289E+00    0.91858E+02
    0.34982E+00    0.87892E+02
    0.35689E+00    0.84142E+02
    0.36409E+00    0.80707E+02
    0.37145E+00    0.77596E+02
    0.37895E+00    0.74723E+02
