#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105234E-04   0.395096E+07   0.395096E+07   0.526746E+07   0.526745E+07   0.000000E+00   0.395096E+07   0.395096E+07   0.396072E+07  -0.599508E+00   0.393035E+07   0.393035E+07   0.104765E+02
   0.116201E-04   0.395096E+07   0.395096E+07   0.526735E+07   0.526734E+07   0.000000E+00   0.395096E+07   0.395096E+07   0.396072E+07  -0.599507E+00   0.393035E+07   0.393035E+07   0.115682E+02
   0.128311E-04   0.395096E+07   0.395096E+07   0.526722E+07   0.526720E+07   0.000000E+00   0.395096E+07   0.395096E+07   0.396072E+07  -0.599507E+00   0.393035E+07   0.393035E+07   0.127737E+02
   0.141684E-04   0.395096E+07   0.395096E+07   0.526706E+07   0.526704E+07   0.000000E+00   0.395096E+07   0.395096E+07   0.396072E+07  -0.599507E+00   0.393034E+07   0.393034E+07   0.141047E+02
   0.156450E-04   0.395096E+07   0.395095E+07   0.526687E+07   0.526684E+07   0.000000E+00   0.395096E+07   0.395096E+07   0.396071E+07  -0.599507E+00   0.393034E+07   0.393034E+07   0.155744E+02
   0.172755E-04   0.395095E+07   0.395095E+07   0.526663E+07   0.526659E+07   0.000000E+00   0.395095E+07   0.395095E+07   0.396071E+07  -0.599506E+00   0.393034E+07   0.393034E+07   0.171971E+02
   0.190759E-04   0.395095E+07   0.395095E+07   0.526634E+07   0.526629E+07   0.000000E+00   0.395095E+07   0.395095E+07   0.396071E+07  -0.599506E+00   0.393034E+07   0.393034E+07   0.189888E+02
   0.210640E-04   0.395095E+07   0.395095E+07   0.526599E+07   0.526593E+07   0.000000E+00   0.395095E+07   0.395095E+07   0.396071E+07  -0.599505E+00   0.393034E+07   0.393034E+07   0.209671E+02
   0.232593E-04   0.395095E+07   0.395094E+07   0.526556E+07   0.526548E+07   0.000000E+00   0.395095E+07   0.395095E+07   0.396070E+07  -0.599505E+00   0.393033E+07   0.393033E+07   0.231513E+02
   0.256833E-04   0.395094E+07   0.395094E+07   0.526503E+07   0.526494E+07   0.000000E+00   0.395094E+07   0.395094E+07   0.396070E+07  -0.599504E+00   0.393033E+07   0.393033E+07   0.255627E+02
   0.283600E-04   0.395094E+07   0.395094E+07   0.526439E+07   0.526428E+07   0.000000E+00   0.395094E+07   0.395094E+07   0.396069E+07  -0.599503E+00   0.393033E+07   0.393032E+07   0.282250E+02
   0.313157E-04   0.395093E+07   0.395093E+07   0.526361E+07   0.526348E+07   0.000000E+00   0.395093E+07   0.395093E+07   0.396068E+07  -0.599502E+00   0.393032E+07   0.393032E+07   0.311642E+02
   0.345794E-04   0.395092E+07   0.395092E+07   0.526266E+07   0.526250E+07   0.000000E+00   0.395092E+07   0.395092E+07   0.396068E+07  -0.599501E+00   0.393031E+07   0.393031E+07   0.344089E+02
   0.381832E-04   0.395092E+07   0.395091E+07   0.526150E+07   0.526131E+07   0.000000E+00   0.395092E+07   0.395092E+07   0.396067E+07  -0.599499E+00   0.393030E+07   0.393030E+07   0.379905E+02
   0.421626E-04   0.395091E+07   0.395090E+07   0.526009E+07   0.525985E+07   0.000000E+00   0.395091E+07   0.395091E+07   0.396065E+07  -0.599497E+00   0.393029E+07   0.393029E+07   0.419440E+02
   0.465567E-04   0.395089E+07   0.395089E+07   0.525837E+07   0.525808E+07   0.000000E+00   0.395089E+07   0.395089E+07   0.396064E+07  -0.599494E+00   0.393028E+07   0.393028E+07   0.463074E+02
   0.514088E-04   0.395088E+07   0.395088E+07   0.525627E+07   0.525592E+07   0.000000E+00   0.395088E+07   0.395088E+07   0.396062E+07  -0.599491E+00   0.393027E+07   0.393026E+07   0.511228E+02
   0.567666E-04   0.395086E+07   0.395086E+07   0.525371E+07   0.525328E+07   0.000000E+00   0.395086E+07   0.395086E+07   0.396059E+07  -0.599487E+00   0.393025E+07   0.393024E+07   0.564363E+02
   0.626827E-04   0.395084E+07   0.395083E+07   0.525059E+07   0.525007E+07   0.000000E+00   0.395084E+07   0.395084E+07   0.396056E+07  -0.599483E+00   0.393023E+07   0.393022E+07   0.622987E+02
   0.692154E-04   0.395081E+07   0.395080E+07   0.524680E+07   0.524615E+07   0.000000E+00   0.395081E+07   0.395081E+07   0.396053E+07  -0.599477E+00   0.393020E+07   0.393019E+07   0.687653E+02
