#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105234E-04   0.805756E+07   0.805756E+07   0.107414E+08   0.107413E+08   0.000000E+00   0.805756E+07   0.805756E+07   0.806722E+07  -0.592430E+00   0.774773E+07   0.774773E+07   0.109776E+02
   0.116201E-04   0.805756E+07   0.805756E+07   0.107409E+08   0.107408E+08   0.000000E+00   0.805756E+07   0.805756E+07   0.806722E+07  -0.592430E+00   0.774773E+07   0.774773E+07   0.121215E+02
   0.128311E-04   0.805755E+07   0.805755E+07   0.107404E+08   0.107403E+08   0.000000E+00   0.805755E+07   0.805755E+07   0.806722E+07  -0.592430E+00   0.774773E+07   0.774773E+07   0.133845E+02
   0.141684E-04   0.805755E+07   0.805755E+07   0.107397E+08   0.107396E+08   0.000000E+00   0.805755E+07   0.805755E+07   0.806722E+07  -0.592430E+00   0.774772E+07   0.774772E+07   0.147790E+02
   0.156450E-04   0.805755E+07   0.805755E+07   0.107389E+08   0.107387E+08   0.000000E+00   0.805755E+07   0.805755E+07   0.806721E+07  -0.592429E+00   0.774772E+07   0.774772E+07   0.163188E+02
   0.172755E-04   0.805754E+07   0.805754E+07   0.107379E+08   0.107377E+08   0.000000E+00   0.805754E+07   0.805754E+07   0.806721E+07  -0.592429E+00   0.774772E+07   0.774772E+07   0.180189E+02
   0.190759E-04   0.805754E+07   0.805754E+07   0.107367E+08   0.107364E+08   0.000000E+00   0.805754E+07   0.805754E+07   0.806720E+07  -0.592428E+00   0.774771E+07   0.774771E+07   0.198959E+02
   0.210640E-04   0.805753E+07   0.805753E+07   0.107352E+08   0.107349E+08   0.000000E+00   0.805753E+07   0.805753E+07   0.806719E+07  -0.592428E+00   0.774771E+07   0.774770E+07   0.219682E+02
   0.232593E-04   0.805752E+07   0.805752E+07   0.107334E+08   0.107330E+08   0.000000E+00   0.805752E+07   0.805752E+07   0.806718E+07  -0.592427E+00   0.774770E+07   0.774770E+07   0.242561E+02
   0.256833E-04   0.805752E+07   0.805751E+07   0.107312E+08   0.107307E+08   0.000000E+00   0.805752E+07   0.805752E+07   0.806717E+07  -0.592426E+00   0.774769E+07   0.774769E+07   0.267819E+02
   0.283600E-04   0.805750E+07   0.805750E+07   0.107285E+08   0.107279E+08   0.000000E+00   0.805750E+07   0.805750E+07   0.806716E+07  -0.592425E+00   0.774768E+07   0.774768E+07   0.295701E+02
   0.313157E-04   0.805749E+07   0.805749E+07   0.107253E+08   0.107245E+08   0.000000E+00   0.805749E+07   0.805749E+07   0.806714E+07  -0.592424E+00   0.774766E+07   0.774766E+07   0.326480E+02
   0.345794E-04   0.805747E+07   0.805747E+07   0.107213E+08   0.107204E+08   0.000000E+00   0.805747E+07   0.805747E+07   0.806712E+07  -0.592422E+00   0.774765E+07   0.774764E+07   0.360452E+02
