#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105234E-04   0.850429E+06   0.850429E+06   0.113388E+07   0.113388E+07   0.000000E+00   0.850429E+06   0.850429E+06   0.860079E+06  -0.601689E+00   0.848357E+06   0.848357E+06   0.128993E+00
   0.116201E-04   0.850429E+06   0.850429E+06   0.113388E+07   0.113388E+07   0.000000E+00   0.850429E+06   0.850429E+06   0.860079E+06  -0.601689E+00   0.848357E+06   0.848357E+06   0.142437E+00
   0.128311E-04   0.850429E+06   0.850429E+06   0.113387E+07   0.113387E+07   0.000000E+00   0.850429E+06   0.850429E+06   0.860079E+06  -0.601689E+00   0.848357E+06   0.848357E+06   0.157281E+00
   0.141684E-04   0.850429E+06   0.850429E+06   0.113387E+07   0.113387E+07   0.000000E+00   0.850429E+06   0.850429E+06   0.860079E+06  -0.601688E+00   0.848356E+06   0.848356E+06   0.173673E+00
   0.156450E-04   0.850429E+06   0.850429E+06   0.113386E+07   0.113386E+07   0.000000E+00   0.850429E+06   0.850429E+06   0.860078E+06  -0.601688E+00   0.848356E+06   0.848356E+06   0.191773E+00
   0.172755E-04   0.850428E+06   0.850428E+06   0.113385E+07   0.113385E+07   0.000000E+00   0.850428E+06   0.850428E+06   0.860078E+06  -0.601688E+00   0.848356E+06   0.848356E+06   0.211759E+00
   0.190759E-04   0.850428E+06   0.850428E+06   0.113384E+07   0.113383E+07   0.000000E+00   0.850428E+06   0.850428E+06   0.860078E+06  -0.601688E+00   0.848356E+06   0.848356E+06   0.233828E+00
   0.210640E-04   0.850428E+06   0.850428E+06   0.113382E+07   0.113382E+07   0.000000E+00   0.850428E+06   0.850428E+06   0.860077E+06  -0.601687E+00   0.848356E+06   0.848356E+06   0.258197E+00
   0.232593E-04   0.850427E+06   0.850427E+06   0.113380E+07   0.113380E+07   0.000000E+00   0.850427E+06   0.850427E+06   0.860077E+06  -0.601687E+00   0.848355E+06   0.848355E+06   0.285106E+00
   0.256833E-04   0.850427E+06   0.850427E+06   0.113378E+07   0.113377E+07   0.000000E+00   0.850427E+06   0.850427E+06   0.860076E+06  -0.601686E+00   0.848355E+06   0.848355E+06   0.314819E+00
   0.283600E-04   0.850426E+06   0.850426E+06   0.113375E+07   0.113375E+07   0.000000E+00   0.850426E+06   0.850426E+06   0.860075E+06  -0.601686E+00   0.848354E+06   0.848354E+06   0.347628E+00
   0.313157E-04   0.850426E+06   0.850426E+06   0.113372E+07   0.113371E+07   0.000000E+00   0.850426E+06   0.850426E+06   0.860074E+06  -0.601685E+00   0.848353E+06   0.848353E+06   0.383857E+00
   0.345794E-04   0.850425E+06   0.850425E+06   0.113367E+07   0.113367E+07   0.000000E+00   0.850425E+06   0.850425E+06   0.860073E+06  -0.601684E+00   0.848353E+06   0.848353E+06   0.423861E+00
   0.381832E-04   0.850424E+06   0.850424E+06   0.113362E+07   0.113361E+07   0.000000E+00   0.850424E+06   0.850424E+06   0.860072E+06  -0.601683E+00   0.848352E+06   0.848352E+06   0.468034E+00
   0.421626E-04   0.850423E+06   0.850422E+06   0.113356E+07   0.113355E+07   0.000000E+00   0.850423E+06   0.850423E+06   0.860070E+06  -0.601682E+00   0.848350E+06   0.848350E+06   0.516810E+00
   0.465567E-04   0.850421E+06   0.850421E+06   0.113349E+07   0.113347E+07   0.000000E+00   0.850421E+06   0.850421E+06   0.860068E+06  -0.601680E+00   0.848349E+06   0.848349E+06   0.570668E+00
   0.514088E-04   0.850419E+06   0.850419E+06   0.113339E+07   0.113338E+07   0.000000E+00   0.850419E+06   0.850419E+06   0.860065E+06  -0.601678E+00   0.848347E+06   0.848347E+06   0.630139E+00
   0.567666E-04   0.850417E+06   0.850417E+06   0.113328E+07   0.113326E+07   0.000000E+00   0.850417E+06   0.850417E+06   0.860062E+06  -0.601676E+00   0.848345E+06   0.848345E+06   0.695807E+00
   0.626827E-04   0.850414E+06   0.850414E+06   0.113315E+07   0.113312E+07   0.000000E+00   0.850414E+06   0.850414E+06   0.860058E+06  -0.601673E+00   0.848342E+06   0.848342E+06   0.768316E+00
   0.692154E-04   0.850411E+06   0.850410E+06   0.113298E+07   0.113295E+07   0.000000E+00   0.850411E+06   0.850411E+06   0.860053E+06  -0.601669E+00   0.848339E+06   0.848339E+06   0.848380E+00
   0.764290E-04   0.850407E+06   0.850406E+06   0.113278E+07   0.113274E+07   0.000000E+00   0.850406E+06   0.850406E+06   0.860047E+06  -0.601665E+00   0.848335E+06   0.848335E+06   0.936786E+00
   0.843944E-04   0.850402E+06   0.850401E+06   0.113253E+07   0.113248E+07   0.000000E+00   0.850402E+06   0.850402E+06   0.860040E+06  -0.601660E+00   0.848330E+06   0.848330E+06   0.103440E+01
   0.931898E-04   0.850395E+06   0.850395E+06   0.113223E+07   0.113217E+07   0.000000E+00   0.850395E+06   0.850395E+06   0.860031E+06  -0.601653E+00   0.848324E+06   0.848324E+06   0.114218E+01
   0.102902E-03   0.850388E+06   0.850387E+06   0.113186E+07   0.113179E+07   0.000000E+00   0.850388E+06   0.850388E+06   0.860020E+06  -0.601645E+00   0.848316E+06   0.848316E+06   0.126119E+01
