#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105234E-04   0.520222E+06   0.520222E+06   0.693622E+06   0.693622E+06   0.000000E+00   0.520222E+06   0.520222E+06   0.529776E+06  -0.602545E+00   0.518497E+06   0.518497E+06   0.197035E+00
   0.116201E-04   0.520222E+06   0.520222E+06   0.693621E+06   0.693620E+06   0.000000E+00   0.520222E+06   0.520222E+06   0.529776E+06  -0.602545E+00   0.518497E+06   0.518497E+06   0.217569E+00
   0.128311E-04   0.520222E+06   0.520222E+06   0.693619E+06   0.693618E+06   0.000000E+00   0.520222E+06   0.520222E+06   0.529776E+06  -0.602545E+00   0.518497E+06   0.518497E+06   0.240244E+00
   0.141684E-04   0.520222E+06   0.520222E+06   0.693616E+06   0.693616E+06   0.000000E+00   0.520222E+06   0.520222E+06   0.529776E+06  -0.602545E+00   0.518497E+06   0.518497E+06   0.265282E+00
   0.156450E-04   0.520222E+06   0.520222E+06   0.693613E+06   0.693612E+06   0.000000E+00   0.520222E+06   0.520222E+06   0.529776E+06  -0.602545E+00   0.518497E+06   0.518497E+06   0.292930E+00
   0.172755E-04   0.520222E+06   0.520222E+06   0.693610E+06   0.693608E+06   0.000000E+00   0.520222E+06   0.520222E+06   0.529776E+06  -0.602544E+00   0.518497E+06   0.518497E+06   0.323458E+00
   0.190759E-04   0.520222E+06   0.520222E+06   0.693605E+06   0.693604E+06   0.000000E+00   0.520222E+06   0.520222E+06   0.529776E+06  -0.602544E+00   0.518496E+06   0.518496E+06   0.357168E+00
   0.210640E-04   0.520222E+06   0.520222E+06   0.693600E+06   0.693598E+06   0.000000E+00   0.520222E+06   0.520222E+06   0.529776E+06  -0.602544E+00   0.518496E+06   0.518496E+06   0.394392E+00
   0.232593E-04   0.520222E+06   0.520222E+06   0.693593E+06   0.693591E+06   0.000000E+00   0.520222E+06   0.520222E+06   0.529775E+06  -0.602544E+00   0.518496E+06   0.518496E+06   0.435495E+00
   0.256833E-04   0.520221E+06   0.520221E+06   0.693585E+06   0.693582E+06   0.000000E+00   0.520221E+06   0.520221E+06   0.529775E+06  -0.602543E+00   0.518496E+06   0.518496E+06   0.480881E+00
   0.283600E-04   0.520221E+06   0.520221E+06   0.693575E+06   0.693572E+06   0.000000E+00   0.520221E+06   0.520221E+06   0.529774E+06  -0.602543E+00   0.518496E+06   0.518496E+06   0.530997E+00
   0.313157E-04   0.520221E+06   0.520221E+06   0.693563E+06   0.693559E+06   0.000000E+00   0.520221E+06   0.520221E+06   0.529774E+06  -0.602542E+00   0.518495E+06   0.518495E+06   0.586337E+00
   0.345794E-04   0.520220E+06   0.520220E+06   0.693548E+06   0.693543E+06   0.000000E+00   0.520220E+06   0.520220E+06   0.529773E+06  -0.602541E+00   0.518495E+06   0.518495E+06   0.647443E+00
   0.381832E-04   0.520220E+06   0.520220E+06   0.693530E+06   0.693524E+06   0.000000E+00   0.520220E+06   0.520220E+06   0.529773E+06  -0.602540E+00   0.518494E+06   0.518494E+06   0.714917E+00
   0.421626E-04   0.520219E+06   0.520219E+06   0.693508E+06   0.693501E+06   0.000000E+00   0.520219E+06   0.520219E+06   0.529772E+06  -0.602539E+00   0.518494E+06   0.518494E+06   0.789423E+00
   0.465567E-04   0.520218E+06   0.520218E+06   0.693481E+06   0.693473E+06   0.000000E+00   0.520218E+06   0.520218E+06   0.529771E+06  -0.602538E+00   0.518493E+06   0.518493E+06   0.871694E+00
   0.514088E-04   0.520218E+06   0.520217E+06   0.693448E+06   0.693438E+06   0.000000E+00   0.520218E+06   0.520218E+06   0.529769E+06  -0.602536E+00   0.518492E+06   0.518492E+06   0.962537E+00
   0.567666E-04   0.520216E+06   0.520216E+06   0.693408E+06   0.693396E+06   0.000000E+00   0.520216E+06   0.520216E+06   0.529768E+06  -0.602534E+00   0.518491E+06   0.518491E+06   0.106285E+01
   0.626827E-04   0.520215E+06   0.520215E+06   0.693359E+06   0.693345E+06   0.000000E+00   0.520215E+06   0.520215E+06   0.529766E+06  -0.602532E+00   0.518490E+06   0.518490E+06   0.117361E+01
   0.692154E-04   0.520214E+06   0.520213E+06   0.693300E+06   0.693283E+06   0.000000E+00   0.520213E+06   0.520213E+06   0.529763E+06  -0.602529E+00   0.518488E+06   0.518488E+06   0.129591E+01
   0.764290E-04   0.520212E+06   0.520211E+06   0.693228E+06   0.693207E+06   0.000000E+00   0.520211E+06   0.520211E+06   0.529760E+06  -0.602525E+00   0.518486E+06   0.518486E+06   0.143096E+01
   0.843944E-04   0.520209E+06   0.520208E+06   0.693139E+06   0.693114E+06   0.000000E+00   0.520209E+06   0.520209E+06   0.529756E+06  -0.602521E+00   0.518484E+06   0.518484E+06   0.158008E+01
   0.931898E-04   0.520206E+06   0.520205E+06   0.693032E+06   0.693000E+06   0.000000E+00   0.520206E+06   0.520206E+06   0.529752E+06  -0.602515E+00   0.518481E+06   0.518481E+06   0.174473E+01
   0.102902E-03   0.520202E+06   0.520202E+06   0.692901E+06   0.692862E+06   0.000000E+00   0.520202E+06   0.520202E+06   0.529746E+06  -0.602509E+00   0.518477E+06   0.518477E+06   0.192654E+01
   0.113626E-03   0.520198E+06   0.520197E+06   0.692741E+06   0.692694E+06   0.000000E+00   0.520198E+06   0.520198E+06   0.529740E+06  -0.602501E+00   0.518473E+06   0.518473E+06   0.212729E+01
   0.125468E-03   0.520193E+06   0.520191E+06   0.692546E+06   0.692489E+06   0.000000E+00   0.520192E+06   0.520192E+06   0.529732E+06  -0.602491E+00   0.518468E+06   0.518468E+06   0.234894E+01
