#           k/h    P           
    0.10000E-03    0.38469E+02
    0.10202E-03    0.39219E+02
    0.10408E-03    0.39984E+02
    0.10618E-03    0.40763E+02
    0.10833E-03    0.41558E+02
    0.11052E-03    0.42368E+02
    0.11275E-03    0.43195E+02
    0.11503E-03    0.44037E+02
    0.11735E-03    0.44895E+02
    0.11972E-03    0.45771E+02
    0.12214E-03    0.46663E+02
    0.12461E-03    0.47573E+02
    0.12712E-03    0.48500E+02
    0.12969E-03    0.49446E+02
    0.13231E-03    0.50410E+02
    0.13499E-03    0.51393E+02
    0.13771E-03    0.52394E+02
    0.14049E-03    0.53416E+02
    0.14333E-03    0.54457E+02
    0.14623E-03    0.55519E+02
    0.14918E-03    0.56601E+02
    0.15220E-03    0.57704E+02
    0.15527E-03    0.58828E+02
    0.15841E-03    0.59975E+02
    0.16161E-03    0.61144E+02
    0.16487E-03    0.62335E+02
    0.16820E-03    0.63550E+02
    0.17160E-03    0.64789E+02
    0.17507E-03    0.66051E+02
    0.17860E-03    0.67338E+02
    0.18221E-03    0.68650E+02
    0.18589E-03    0.69987E+02
    0.18965E-03    0.71351E+02
    0.19348E-03    0.72741E+02
    0.19739E-03    0.74158E+02
    0.20138E-03    0.75602E+02
    0.20544E-03    0.77075E+02
    0.20959E-03    0.78576E+02
    0.21383E-03    0.80106E+02
    0.21815E-03    0.81666E+02
    0.22255E-03    0.83256E+02
    0.22705E-03    0.84877E+02
    0.23164E-03    0.86530E+02
    0.23632E-03    0.88214E+02
    0.24109E-03    0.89931E+02
    0.24596E-03    0.91682E+02
    0.25093E-03    0.93466E+02
    0.25600E-03    0.95285E+02
    0.26117E-03    0.97139E+02
    0.26645E-03    0.99029E+02
    0.27183E-03    0.10096E+03
    0.27732E-03    0.10292E+03
    0.28292E-03    0.10492E+03
    0.28864E-03    0.10696E+03
    0.29447E-03    0.10904E+03
    0.30042E-03    0.11116E+03
    0.30649E-03    0.11332E+03
    0.31268E-03    0.11553E+03
    0.31899E-03    0.11777E+03
    0.32544E-03    0.12006E+03
    0.33201E-03    0.12239E+03
    0.33872E-03    0.12477E+03
    0.34556E-03    0.12719E+03
    0.35254E-03    0.12966E+03
    0.35966E-03    0.13218E+03
    0.36693E-03    0.13475E+03
    0.37434E-03    0.13736E+03
    0.38190E-03    0.14003E+03
    0.38962E-03    0.14274E+03
    0.39749E-03    0.14551E+03
    0.40552E-03    0.14833E+03
    0.41371E-03    0.15121E+03
    0.42207E-03    0.15414E+03
    0.43060E-03    0.15712E+03
    0.43929E-03    0.16017E+03
    0.44817E-03    0.16327E+03
    0.45722E-03    0.16643E+03
    0.46646E-03    0.16965E+03
    0.47588E-03    0.17294E+03
    0.48550E-03    0.17628E+03
    0.49530E-03    0.17969E+03
    0.50531E-03    0.18316E+03
    0.51552E-03    0.18670E+03
    0.52593E-03    0.19031E+03
    0.53656E-03    0.19398E+03
    0.54739E-03    0.19773E+03
    0.55845E-03    0.20154E+03
    0.56973E-03    0.20543E+03
    0.58124E-03    0.20939E+03
    0.59299E-03    0.21342E+03
    0.60496E-03    0.21753E+03
    0.61719E-03    0.22172E+03
    0.62965E-03    0.22598E+03
    0.64237E-03    0.23033E+03
    0.65535E-03    0.23475E+03
    0.66859E-03    0.23926E+03
    0.68210E-03    0.24385E+03
    0.69588E-03    0.24853E+03
    0.70993E-03    0.25330E+03
    0.72427E-03    0.25815E+03
    0.73891E-03    0.26309E+03
    0.75383E-03    0.26812E+03
    0.76906E-03    0.27325E+03
    0.78460E-03    0.27847E+03
    0.80045E-03    0.28379E+03
    0.81662E-03    0.28920E+03
    0.83311E-03    0.29471E+03
    0.84994E-03    0.30032E+03
    0.86711E-03    0.30604E+03
    0.88463E-03    0.31186E+03
    0.90250E-03    0.31778E+03
    0.92073E-03    0.32381E+03
    0.93933E-03    0.32994E+03
