#           k/h    P           
    0.10000E-03    0.34595E+01
    0.10202E-03    0.35270E+01
    0.10408E-03    0.35958E+01
    0.10618E-03    0.36659E+01
    0.10833E-03    0.37374E+01
    0.11052E-03    0.38103E+01
    0.11275E-03    0.38846E+01
    0.11503E-03    0.39604E+01
    0.11735E-03    0.40376E+01
    0.11972E-03    0.41163E+01
    0.12214E-03    0.41966E+01
    0.12461E-03    0.42784E+01
    0.12712E-03    0.43619E+01
    0.12969E-03    0.44469E+01
    0.13231E-03    0.45336E+01
    0.13499E-03    0.46220E+01
    0.13771E-03    0.47121E+01
    0.14049E-03    0.48040E+01
    0.14333E-03    0.48977E+01
    0.14623E-03    0.49932E+01
    0.14918E-03    0.50905E+01
    0.15220E-03    0.51898E+01
    0.15527E-03    0.52910E+01
    0.15841E-03    0.53941E+01
    0.16161E-03    0.54993E+01
    0.16487E-03    0.56065E+01
    0.16820E-03    0.57158E+01
    0.17160E-03    0.58272E+01
    0.17507E-03    0.59408E+01
    0.17860E-03    0.60566E+01
    0.18221E-03    0.61746E+01
    0.18589E-03    0.62950E+01
    0.18965E-03    0.64176E+01
    0.19348E-03    0.65427E+01
    0.19739E-03    0.66702E+01
    0.20138E-03    0.68002E+01
    0.20544E-03    0.69327E+01
    0.20959E-03    0.70678E+01
    0.21383E-03    0.72055E+01
    0.21815E-03    0.73459E+01
    0.22255E-03    0.74890E+01
    0.22705E-03    0.76350E+01
    0.23164E-03    0.77837E+01
    0.23632E-03    0.79353E+01
    0.24109E-03    0.80899E+01
    0.24596E-03    0.82475E+01
    0.25093E-03    0.84081E+01
    0.25600E-03    0.85718E+01
    0.26117E-03    0.87388E+01
    0.26645E-03    0.89089E+01
    0.27183E-03    0.90824E+01
    0.27732E-03    0.92592E+01
    0.28292E-03    0.94395E+01
    0.28864E-03    0.96232E+01
    0.29447E-03    0.98106E+01
    0.30042E-03    0.10002E+02
    0.30649E-03    0.10196E+02
    0.31268E-03    0.10395E+02
    0.31899E-03    0.10597E+02
    0.32544E-03    0.10803E+02
    0.33201E-03    0.11013E+02
    0.33872E-03    0.11227E+02
