#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105234E-04   0.922629E+06   0.922629E+06   0.123015E+07   0.123015E+07   0.000000E+00   0.922629E+06   0.922629E+06   0.932291E+06  -0.601572E+00   0.920496E+06   0.920496E+06   0.120153E+00
   0.116201E-04   0.922628E+06   0.922628E+06   0.123014E+07   0.123014E+07   0.000000E+00   0.922628E+06   0.922628E+06   0.932291E+06  -0.601572E+00   0.920496E+06   0.920496E+06   0.132675E+00
   0.128311E-04   0.922628E+06   0.922628E+06   0.123013E+07   0.123013E+07   0.000000E+00   0.922628E+06   0.922628E+06   0.932291E+06  -0.601571E+00   0.920496E+06   0.920496E+06   0.146502E+00
   0.141684E-04   0.922628E+06   0.922628E+06   0.123013E+07   0.123012E+07   0.000000E+00   0.922628E+06   0.922628E+06   0.932290E+06  -0.601571E+00   0.920495E+06   0.920495E+06   0.161771E+00
   0.156450E-04   0.922628E+06   0.922628E+06   0.123012E+07   0.123011E+07   0.000000E+00   0.922628E+06   0.922628E+06   0.932290E+06  -0.601571E+00   0.920495E+06   0.920495E+06   0.178630E+00
   0.172755E-04   0.922628E+06   0.922628E+06   0.123010E+07   0.123010E+07   0.000000E+00   0.922628E+06   0.922628E+06   0.932290E+06  -0.601571E+00   0.920495E+06   0.920495E+06   0.197247E+00
   0.190759E-04   0.922627E+06   0.922627E+06   0.123009E+07   0.123009E+07   0.000000E+00   0.922627E+06   0.922627E+06   0.932289E+06  -0.601571E+00   0.920495E+06   0.920495E+06   0.217803E+00
   0.210640E-04   0.922627E+06   0.922627E+06   0.123007E+07   0.123007E+07   0.000000E+00   0.922627E+06   0.922627E+06   0.932289E+06  -0.601570E+00   0.920494E+06   0.920494E+06   0.240502E+00
   0.232593E-04   0.922627E+06   0.922627E+06   0.123005E+07   0.123004E+07   0.000000E+00   0.922627E+06   0.922627E+06   0.932288E+06  -0.601570E+00   0.920494E+06   0.920494E+06   0.265567E+00
   0.256833E-04   0.922626E+06   0.922626E+06   0.123002E+07   0.123002E+07   0.000000E+00   0.922626E+06   0.922626E+06   0.932287E+06  -0.601569E+00   0.920493E+06   0.920493E+06   0.293243E+00
   0.283600E-04   0.922625E+06   0.922625E+06   0.122999E+07   0.122998E+07   0.000000E+00   0.922625E+06   0.922625E+06   0.932286E+06  -0.601569E+00   0.920493E+06   0.920493E+06   0.323804E+00
   0.313157E-04   0.922625E+06   0.922625E+06   0.122995E+07   0.122994E+07   0.000000E+00   0.922625E+06   0.922625E+06   0.932285E+06  -0.601568E+00   0.920492E+06   0.920492E+06   0.357550E+00
   0.345794E-04   0.922624E+06   0.922624E+06   0.122990E+07   0.122989E+07   0.000000E+00   0.922624E+06   0.922624E+06   0.932284E+06  -0.601567E+00   0.920491E+06   0.920491E+06   0.394812E+00
   0.381832E-04   0.922623E+06   0.922622E+06   0.122984E+07   0.122983E+07   0.000000E+00   0.922623E+06   0.922623E+06   0.932282E+06  -0.601566E+00   0.920490E+06   0.920490E+06   0.435957E+00
   0.421626E-04   0.922621E+06   0.922621E+06   0.122976E+07   0.122975E+07   0.000000E+00   0.922621E+06   0.922621E+06   0.932280E+06  -0.601565E+00   0.920488E+06   0.920488E+06   0.481390E+00
   0.465567E-04   0.922619E+06   0.922619E+06   0.122968E+07   0.122966E+07   0.000000E+00   0.922619E+06   0.922619E+06   0.932278E+06  -0.601563E+00   0.920487E+06   0.920487E+06   0.531558E+00
   0.514088E-04   0.922617E+06   0.922617E+06   0.122957E+07   0.122955E+07   0.000000E+00   0.922617E+06   0.922617E+06   0.932275E+06  -0.601561E+00   0.920485E+06   0.920485E+06   0.586952E+00
   0.567666E-04   0.922615E+06   0.922614E+06   0.122943E+07   0.122941E+07   0.000000E+00   0.922615E+06   0.922615E+06   0.932271E+06  -0.601558E+00   0.920482E+06   0.920482E+06   0.648119E+00
   0.626827E-04   0.922612E+06   0.922611E+06   0.122927E+07   0.122924E+07   0.000000E+00   0.922612E+06   0.922612E+06   0.932267E+06  -0.601555E+00   0.920479E+06   0.920479E+06   0.715658E+00
