#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105234E-04   0.938991E+07   0.938991E+07   0.125171E+08   0.125170E+08   0.000000E+00   0.938991E+07   0.938991E+07   0.939950E+07  -0.587835E+00   0.882586E+07   0.882586E+07   0.104663E+02
   0.116201E-04   0.938991E+07   0.938990E+07   0.125165E+08   0.125163E+08   0.000000E+00   0.938991E+07   0.938991E+07   0.939950E+07  -0.587835E+00   0.882586E+07   0.882586E+07   0.115568E+02
   0.128311E-04   0.938990E+07   0.938990E+07   0.125157E+08   0.125156E+08   0.000000E+00   0.938990E+07   0.938990E+07   0.939950E+07  -0.587834E+00   0.882586E+07   0.882586E+07   0.127610E+02
   0.141684E-04   0.938990E+07   0.938990E+07   0.125148E+08   0.125146E+08   0.000000E+00   0.938990E+07   0.938990E+07   0.939949E+07  -0.587834E+00   0.882586E+07   0.882586E+07   0.140905E+02
   0.156450E-04   0.938990E+07   0.938989E+07   0.125137E+08   0.125135E+08   0.000000E+00   0.938990E+07   0.938990E+07   0.939949E+07  -0.587834E+00   0.882585E+07   0.882585E+07   0.155585E+02
   0.172755E-04   0.938989E+07   0.938989E+07   0.125123E+08   0.125120E+08   0.000000E+00   0.938989E+07   0.938989E+07   0.939948E+07  -0.587833E+00   0.882585E+07   0.882585E+07   0.171793E+02
   0.190759E-04   0.938988E+07   0.938988E+07   0.125107E+08   0.125103E+08   0.000000E+00   0.938988E+07   0.938988E+07   0.939947E+07  -0.587833E+00   0.882584E+07   0.882584E+07   0.189688E+02
   0.210640E-04   0.938988E+07   0.938987E+07   0.125087E+08   0.125082E+08   0.000000E+00   0.938988E+07   0.938988E+07   0.939946E+07  -0.587832E+00   0.882584E+07   0.882583E+07   0.209444E+02
   0.232593E-04   0.938987E+07   0.938986E+07   0.125062E+08   0.125057E+08   0.000000E+00   0.938987E+07   0.938987E+07   0.939945E+07  -0.587831E+00   0.882583E+07   0.882582E+07   0.231255E+02
   0.256833E-04   0.938986E+07   0.938985E+07   0.125032E+08   0.125026E+08   0.000000E+00   0.938985E+07   0.938985E+07   0.939944E+07  -0.587830E+00   0.882582E+07   0.882581E+07   0.255334E+02
   0.283600E-04   0.938984E+07   0.938984E+07   0.124996E+08   0.124988E+08   0.000000E+00   0.938984E+07   0.938984E+07   0.939942E+07  -0.587829E+00   0.882580E+07   0.882580E+07   0.281913E+02
   0.313157E-04   0.938982E+07   0.938982E+07   0.124951E+08   0.124941E+08   0.000000E+00   0.938982E+07   0.938982E+07   0.939940E+07  -0.587828E+00   0.882579E+07   0.882578E+07   0.311253E+02
   0.345794E-04   0.938980E+07   0.938980E+07   0.124897E+08   0.124885E+08   0.000000E+00   0.938980E+07   0.938980E+07   0.939937E+07  -0.587826E+00   0.882577E+07   0.882576E+07   0.343635E+02
   0.381832E-04   0.938978E+07   0.938977E+07   0.124830E+08   0.124816E+08   0.000000E+00   0.938978E+07   0.938978E+07   0.939934E+07  -0.587824E+00   0.882574E+07   0.882574E+07   0.379373E+02
