#           k/h    P           
    0.10000E-03    0.27990E+02
    0.10202E-03    0.28536E+02
    0.10408E-03    0.29092E+02
    0.10618E-03    0.29660E+02
    0.10833E-03    0.30238E+02
    0.11052E-03    0.30828E+02
    0.11275E-03    0.31429E+02
    0.11503E-03    0.32042E+02
    0.11735E-03    0.32666E+02
    0.11972E-03    0.33303E+02
    0.12214E-03    0.33953E+02
    0.12461E-03    0.34615E+02
    0.12712E-03    0.35289E+02
    0.12969E-03    0.35977E+02
    0.13231E-03    0.36679E+02
    0.13499E-03    0.37394E+02
    0.13771E-03    0.38123E+02
    0.14049E-03    0.38866E+02
    0.14333E-03    0.39624E+02
    0.14623E-03    0.40396E+02
    0.14918E-03    0.41184E+02
    0.15220E-03    0.41986E+02
    0.15527E-03    0.42805E+02
    0.15841E-03    0.43639E+02
    0.16161E-03    0.44489E+02
    0.16487E-03    0.45356E+02
    0.16820E-03    0.46240E+02
    0.17160E-03    0.47141E+02
    0.17507E-03    0.48060E+02
    0.17860E-03    0.48996E+02
    0.18221E-03    0.49951E+02
    0.18589E-03    0.50924E+02
    0.18965E-03    0.51917E+02
    0.19348E-03    0.52928E+02
    0.19739E-03    0.53959E+02
    0.20138E-03    0.55010E+02
    0.20544E-03    0.56082E+02
    0.20959E-03    0.57174E+02
    0.21383E-03    0.58287E+02
    0.21815E-03    0.59423E+02
    0.22255E-03    0.60580E+02
    0.22705E-03    0.61759E+02
    0.23164E-03    0.62962E+02
    0.23632E-03    0.64188E+02
    0.24109E-03    0.65437E+02
    0.24596E-03    0.66711E+02
    0.25093E-03    0.68009E+02
    0.25600E-03    0.69333E+02
    0.26117E-03    0.70682E+02
    0.26645E-03    0.72058E+02
    0.27183E-03    0.73460E+02
    0.27732E-03    0.74889E+02
    0.28292E-03    0.76346E+02
    0.28864E-03    0.77831E+02
    0.29447E-03    0.79344E+02
    0.30042E-03    0.80887E+02
    0.30649E-03    0.82460E+02
    0.31268E-03    0.84063E+02
    0.31899E-03    0.85697E+02
    0.32544E-03    0.87362E+02
    0.33201E-03    0.89060E+02
    0.33872E-03    0.90790E+02
    0.34556E-03    0.92554E+02
    0.35254E-03    0.94351E+02
    0.35966E-03    0.96184E+02
    0.36693E-03    0.98051E+02
    0.37434E-03    0.99954E+02
    0.38190E-03    0.10189E+03
    0.38962E-03    0.10387E+03
    0.39749E-03    0.10589E+03
    0.40552E-03    0.10794E+03
    0.41371E-03    0.11003E+03
    0.42207E-03    0.11217E+03
    0.43060E-03    0.11434E+03
    0.43929E-03    0.11656E+03
    0.44817E-03    0.11881E+03
    0.45722E-03    0.12111E+03
    0.46646E-03    0.12346E+03
    0.47588E-03    0.12585E+03
    0.48550E-03    0.12828E+03
    0.49530E-03    0.13077E+03
    0.50531E-03    0.13329E+03
    0.51552E-03    0.13587E+03
    0.52593E-03    0.13850E+03
    0.53656E-03    0.14117E+03
    0.54739E-03    0.14390E+03
    0.55845E-03    0.14667E+03
    0.56973E-03    0.14950E+03
    0.58124E-03    0.15239E+03
    0.59299E-03    0.15532E+03
    0.60496E-03    0.15832E+03
    0.61719E-03    0.16136E+03
    0.62965E-03    0.16447E+03
    0.64237E-03    0.16763E+03
    0.65535E-03    0.17086E+03
    0.66859E-03    0.17414E+03
    0.68210E-03    0.17748E+03
    0.69588E-03    0.18089E+03
    0.70993E-03    0.18436E+03
    0.72427E-03    0.18789E+03
    0.73891E-03    0.19149E+03
    0.75383E-03    0.19516E+03
    0.76906E-03    0.19889E+03
    0.78460E-03    0.20270E+03
    0.80045E-03    0.20657E+03
    0.81662E-03    0.21051E+03
    0.83311E-03    0.21452E+03
    0.84994E-03    0.21861E+03
    0.86711E-03    0.22277E+03
    0.88463E-03    0.22701E+03
    0.90250E-03    0.23133E+03
    0.92073E-03    0.23572E+03
    0.93933E-03    0.24019E+03
    0.95831E-03    0.24474E+03
    0.97767E-03    0.24937E+03
    0.99742E-03    0.25409E+03
    0.10176E-02    0.25889E+03
    0.10381E-02    0.26377E+03
    0.10591E-02    0.26875E+03
    0.10805E-02    0.27380E+03
    0.11023E-02    0.27895E+03
    0.11246E-02    0.28419E+03
    0.11473E-02    0.28952E+03
    0.11705E-02    0.29494E+03
    0.11941E-02    0.30045E+03
    0.12182E-02    0.30606E+03
    0.12429E-02    0.31177E+03
    0.12680E-02    0.31757E+03
    0.12936E-02    0.32348E+03
    0.13197E-02    0.32948E+03
    0.13464E-02    0.33559E+03
    0.13736E-02    0.34179E+03
    0.14013E-02    0.34810E+03
    0.14296E-02    0.35452E+03
    0.14585E-02    0.36104E+03
    0.14880E-02    0.36768E+03
    0.15180E-02    0.37442E+03
    0.15487E-02    0.38127E+03
    0.15800E-02    0.38823E+03
    0.16119E-02    0.39530E+03
    0.16445E-02    0.40249E+03
    0.16777E-02    0.40979E+03
    0.17116E-02    0.41721E+03
    0.17462E-02    0.42475E+03
    0.17814E-02    0.43241E+03
    0.18174E-02    0.44018E+03
    0.18541E-02    0.44808E+03
    0.18916E-02    0.45610E+03
    0.19298E-02    0.46424E+03
    0.19688E-02    0.47250E+03
    0.20086E-02    0.48089E+03
    0.20491E-02    0.48941E+03
    0.20905E-02    0.49805E+03
    0.21328E-02    0.50682E+03
    0.21758E-02    0.51572E+03
    0.22198E-02    0.52474E+03
    0.22646E-02    0.53390E+03
    0.23104E-02    0.54319E+03
    0.23571E-02    0.55261E+03
    0.24047E-02    0.56216E+03
    0.24533E-02    0.57184E+03
    0.25028E-02    0.58166E+03
    0.25534E-02    0.59161E+03
    0.26050E-02    0.60169E+03
    0.26576E-02    0.61191E+03
    0.27113E-02    0.62226E+03
    0.27660E-02    0.63274E+03
    0.28219E-02    0.64336E+03
    0.28789E-02    0.65411E+03
    0.29371E-02    0.66499E+03
    0.29964E-02    0.67601E+03
    0.30569E-02    0.68716E+03
    0.31187E-02    0.69845E+03
    0.31817E-02    0.70986E+03
    0.32460E-02    0.72141E+03
    0.33115E-02    0.73309E+03
    0.33784E-02    0.74489E+03
    0.34467E-02    0.75683E+03
    0.35163E-02    0.76889E+03
    0.35874E-02    0.78108E+03
