#           k/h    P           
    0.10000E-03    0.10699E+02
    0.10202E-03    0.10908E+02
    0.10408E-03    0.11121E+02
    0.10618E-03    0.11338E+02
    0.10833E-03    0.11559E+02
    0.11052E-03    0.11784E+02
    0.11275E-03    0.12014E+02
    0.11503E-03    0.12248E+02
    0.11735E-03    0.12487E+02
    0.11972E-03    0.12731E+02
    0.12214E-03    0.12979E+02
    0.12461E-03    0.13232E+02
    0.12712E-03    0.13490E+02
    0.12969E-03    0.13753E+02
    0.13231E-03    0.14021E+02
    0.13499E-03    0.14294E+02
    0.13771E-03    0.14573E+02
    0.14049E-03    0.14857E+02
    0.14333E-03    0.15147E+02
    0.14623E-03    0.15442E+02
    0.14918E-03    0.15743E+02
    0.15220E-03    0.16050E+02
    0.15527E-03    0.16363E+02
    0.15841E-03    0.16682E+02
    0.16161E-03    0.17007E+02
    0.16487E-03    0.17338E+02
    0.16820E-03    0.17676E+02
    0.17160E-03    0.18021E+02
    0.17507E-03    0.18372E+02
    0.17860E-03    0.18730E+02
    0.18221E-03    0.19095E+02
    0.18589E-03    0.19467E+02
    0.18965E-03    0.19847E+02
    0.19348E-03    0.20233E+02
    0.19739E-03    0.20628E+02
    0.20138E-03    0.21029E+02
    0.20544E-03    0.21439E+02
    0.20959E-03    0.21857E+02
    0.21383E-03    0.22283E+02
    0.21815E-03    0.22717E+02
    0.22255E-03    0.23159E+02
    0.22705E-03    0.23610E+02
    0.23164E-03    0.24070E+02
    0.23632E-03    0.24539E+02
    0.24109E-03    0.25017E+02
    0.24596E-03    0.25504E+02
    0.25093E-03    0.26000E+02
    0.25600E-03    0.26506E+02
    0.26117E-03    0.27022E+02
    0.26645E-03    0.27548E+02
    0.27183E-03    0.28085E+02
    0.27732E-03    0.28631E+02
    0.28292E-03    0.29188E+02
    0.28864E-03    0.29756E+02
    0.29447E-03    0.30335E+02
    0.30042E-03    0.30925E+02
    0.30649E-03    0.31527E+02
    0.31268E-03    0.32140E+02
    0.31899E-03    0.32765E+02
    0.32544E-03    0.33402E+02
    0.33201E-03    0.34052E+02
    0.33872E-03    0.34713E+02
    0.34556E-03    0.35388E+02
    0.35254E-03    0.36076E+02
    0.35966E-03    0.36777E+02
    0.36693E-03    0.37491E+02
    0.37434E-03    0.38220E+02
    0.38190E-03    0.38962E+02
    0.38962E-03    0.39718E+02
    0.39749E-03    0.40489E+02
    0.40552E-03    0.41275E+02
    0.41371E-03    0.42076E+02
    0.42207E-03    0.42893E+02
    0.43060E-03    0.43725E+02
    0.43929E-03    0.44573E+02
    0.44817E-03    0.45437E+02
    0.45722E-03    0.46318E+02
    0.46646E-03    0.47215E+02
    0.47588E-03    0.48130E+02
    0.48550E-03    0.49062E+02
    0.49530E-03    0.50012E+02
    0.50531E-03    0.50980E+02
    0.51552E-03    0.51967E+02
    0.52593E-03    0.52972E+02
    0.53656E-03    0.53996E+02
    0.54739E-03    0.55040E+02
    0.55845E-03    0.56104E+02
    0.56973E-03    0.57188E+02
    0.58124E-03    0.58292E+02
    0.59299E-03    0.59417E+02
    0.60496E-03    0.60563E+02
    0.61719E-03    0.61731E+02
    0.62965E-03    0.62921E+02
    0.64237E-03    0.64134E+02
    0.65535E-03    0.65369E+02
    0.66859E-03    0.66627E+02
    0.68210E-03    0.67909E+02
    0.69588E-03    0.69215E+02
    0.70993E-03    0.70545E+02
    0.72427E-03    0.71900E+02
    0.73891E-03    0.73280E+02
    0.75383E-03    0.74686E+02
    0.76906E-03    0.76118E+02
    0.78460E-03    0.77576E+02
    0.80045E-03    0.79061E+02
    0.81662E-03    0.80574E+02
    0.83311E-03    0.82114E+02
    0.84994E-03    0.83683E+02
    0.86711E-03    0.85280E+02
    0.88463E-03    0.86906E+02
    0.90250E-03    0.88562E+02
    0.92073E-03    0.90248E+02
    0.93933E-03    0.91965E+02
    0.95831E-03    0.93712E+02
    0.97767E-03    0.95491E+02
    0.99742E-03    0.97302E+02
    0.10176E-02    0.99145E+02
    0.10381E-02    0.10102E+03
    0.10591E-02    0.10293E+03
    0.10805E-02    0.10487E+03
    0.11023E-02    0.10685E+03
    0.11246E-02    0.10886E+03
    0.11473E-02    0.11091E+03
    0.11705E-02    0.11300E+03
    0.11941E-02    0.11512E+03
    0.12182E-02    0.11727E+03
    0.12429E-02    0.11947E+03
    0.12680E-02    0.12170E+03
    0.12936E-02    0.12397E+03
    0.13197E-02    0.12628E+03
    0.13464E-02    0.12862E+03
    0.13736E-02    0.13101E+03
    0.14013E-02    0.13344E+03
    0.14296E-02    0.13590E+03
    0.14585E-02    0.13841E+03
    0.14880E-02    0.14096E+03
    0.15180E-02    0.14356E+03
    0.15487E-02    0.14619E+03
    0.15800E-02    0.14887E+03
    0.16119E-02    0.15159E+03
    0.16445E-02    0.15436E+03
    0.16777E-02    0.15716E+03
    0.17116E-02    0.16002E+03
    0.17462E-02    0.16292E+03
    0.17814E-02    0.16586E+03
    0.18174E-02    0.16885E+03
    0.18541E-02    0.17189E+03
    0.18916E-02    0.17497E+03
    0.19298E-02    0.17810E+03
    0.19688E-02    0.18128E+03
    0.20086E-02    0.18451E+03
    0.20491E-02    0.18778E+03
    0.20905E-02    0.19111E+03
    0.21328E-02    0.19448E+03
    0.21758E-02    0.19790E+03
    0.22198E-02    0.20137E+03
    0.22646E-02    0.20489E+03
    0.23104E-02    0.20846E+03
    0.23571E-02    0.21208E+03
    0.24047E-02    0.21575E+03
    0.24533E-02    0.21947E+03
    0.25028E-02    0.22325E+03
    0.25534E-02    0.22707E+03
    0.26050E-02    0.23095E+03
    0.26576E-02    0.23487E+03
    0.27113E-02    0.23885E+03
    0.27660E-02    0.24288E+03
    0.28219E-02    0.24696E+03
    0.28789E-02    0.25109E+03
    0.29371E-02    0.25528E+03
