#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105234E-04   0.176568E+07   0.176568E+07   0.235414E+07   0.235414E+07   0.000000E+00   0.176568E+07   0.176568E+07   0.177541E+07  -0.600807E+00   0.176257E+07   0.176257E+07   0.165283E+00
   0.116201E-04   0.176567E+07   0.176567E+07   0.235412E+07   0.235412E+07   0.000000E+00   0.176567E+07   0.176567E+07   0.177541E+07  -0.600807E+00   0.176257E+07   0.176257E+07   0.182508E+00
   0.128311E-04   0.176567E+07   0.176567E+07   0.235409E+07   0.235409E+07   0.000000E+00   0.176567E+07   0.176567E+07   0.177541E+07  -0.600807E+00   0.176257E+07   0.176257E+07   0.201528E+00
   0.141684E-04   0.176567E+07   0.176567E+07   0.235406E+07   0.235406E+07   0.000000E+00   0.176567E+07   0.176567E+07   0.177540E+07  -0.600807E+00   0.176257E+07   0.176257E+07   0.222530E+00
   0.156450E-04   0.176567E+07   0.176567E+07   0.235402E+07   0.235402E+07   0.000000E+00   0.176567E+07   0.176567E+07   0.177540E+07  -0.600807E+00   0.176257E+07   0.176257E+07   0.245720E+00
   0.172755E-04   0.176567E+07   0.176567E+07   0.235397E+07   0.235397E+07   0.000000E+00   0.176567E+07   0.176567E+07   0.177540E+07  -0.600806E+00   0.176257E+07   0.176257E+07   0.271326E+00
   0.190759E-04   0.176567E+07   0.176567E+07   0.235392E+07   0.235391E+07   0.000000E+00   0.176567E+07   0.176567E+07   0.177540E+07  -0.600806E+00   0.176257E+07   0.176257E+07   0.299600E+00
   0.210640E-04   0.176567E+07   0.176567E+07   0.235385E+07   0.235384E+07   0.000000E+00   0.176567E+07   0.176567E+07   0.177540E+07  -0.600806E+00   0.176257E+07   0.176257E+07   0.330820E+00
   0.232593E-04   0.176567E+07   0.176567E+07   0.235376E+07   0.235375E+07   0.000000E+00   0.176567E+07   0.176567E+07   0.177540E+07  -0.600805E+00   0.176257E+07   0.176257E+07   0.365292E+00
   0.256833E-04   0.176567E+07   0.176567E+07   0.235366E+07   0.235365E+07   0.000000E+00   0.176567E+07   0.176567E+07   0.177540E+07  -0.600804E+00   0.176256E+07   0.176256E+07   0.403355E+00
   0.283600E-04   0.176567E+07   0.176567E+07   0.235353E+07   0.235352E+07   0.000000E+00   0.176567E+07   0.176567E+07   0.177540E+07  -0.600804E+00   0.176256E+07   0.176256E+07   0.445382E+00
   0.313157E-04   0.176567E+07   0.176567E+07   0.235338E+07   0.235336E+07   0.000000E+00   0.176567E+07   0.176567E+07   0.177539E+07  -0.600803E+00   0.176256E+07   0.176256E+07   0.491785E+00
   0.345794E-04   0.176566E+07   0.176566E+07   0.235319E+07   0.235317E+07   0.000000E+00   0.176566E+07   0.176566E+07   0.177539E+07  -0.600802E+00   0.176256E+07   0.176256E+07   0.543020E+00
   0.381832E-04   0.176566E+07   0.176566E+07   0.235296E+07   0.235294E+07   0.000000E+00   0.176566E+07   0.176566E+07   0.177539E+07  -0.600800E+00   0.176256E+07   0.176256E+07   0.599588E+00
   0.421626E-04   0.176566E+07   0.176566E+07   0.235268E+07   0.235265E+07   0.000000E+00   0.176566E+07   0.176566E+07   0.177538E+07  -0.600799E+00   0.176255E+07   0.176255E+07   0.662043E+00
   0.465567E-04   0.176565E+07   0.176565E+07   0.235234E+07   0.235231E+07   0.000000E+00   0.176565E+07   0.176565E+07   0.177538E+07  -0.600797E+00   0.176255E+07   0.176255E+07   0.730995E+00
   0.514088E-04   0.176565E+07   0.176565E+07   0.235192E+07   0.235188E+07   0.000000E+00   0.176565E+07   0.176565E+07   0.177537E+07  -0.600794E+00   0.176254E+07   0.176254E+07   0.807118E+00
   0.567666E-04   0.176564E+07   0.176564E+07   0.235141E+07   0.235137E+07   0.000000E+00   0.176564E+07   0.176564E+07   0.177536E+07  -0.600791E+00   0.176254E+07   0.176254E+07   0.891153E+00
   0.626827E-04   0.176563E+07   0.176563E+07   0.235080E+07   0.235074E+07   0.000000E+00   0.176563E+07   0.176563E+07   0.177535E+07  -0.600787E+00   0.176253E+07   0.176253E+07   0.983918E+00
   0.692154E-04   0.176562E+07   0.176562E+07   0.235004E+07   0.234998E+07   0.000000E+00   0.176562E+07   0.176562E+07   0.177534E+07  -0.600783E+00   0.176252E+07   0.176252E+07   0.108631E+01
   0.764290E-04   0.176561E+07   0.176561E+07   0.234912E+07   0.234904E+07   0.000000E+00   0.176561E+07   0.176561E+07   0.177532E+07  -0.600777E+00   0.176251E+07   0.176251E+07   0.119933E+01
   0.843944E-04   0.176560E+07   0.176560E+07   0.234801E+07   0.234790E+07   0.000000E+00   0.176560E+07   0.176560E+07   0.177530E+07  -0.600770E+00   0.176249E+07   0.176249E+07   0.132405E+01
   0.931898E-04   0.176558E+07   0.176558E+07   0.234664E+07   0.234652E+07   0.000000E+00   0.176558E+07   0.176558E+07   0.177528E+07  -0.600762E+00   0.176248E+07   0.176248E+07   0.146168E+01
   0.102902E-03   0.176556E+07   0.176556E+07   0.234498E+07   0.234483E+07   0.000000E+00   0.176556E+07   0.176556E+07   0.177525E+07  -0.600752E+00   0.176246E+07   0.176246E+07   0.161353E+01
   0.113626E-03   0.176553E+07   0.176553E+07   0.234295E+07   0.234277E+07   0.000000E+00   0.176553E+07   0.176553E+07   0.177522E+07  -0.600740E+00   0.176243E+07   0.176243E+07   0.178103E+01
   0.125468E-03   0.176550E+07   0.176550E+07   0.234049E+07   0.234026E+07   0.000000E+00   0.176550E+07   0.176550E+07   0.177518E+07  -0.600725E+00   0.176240E+07   0.176240E+07   0.196577E+01
   0.138544E-03   0.176547E+07   0.176546E+07   0.233748E+07   0.233721E+07   0.000000E+00   0.176546E+07   0.176546E+07   0.177513E+07  -0.600707E+00   0.176236E+07   0.176236E+07   0.216945E+01
   0.152983E-03   0.176542E+07   0.176542E+07   0.233382E+07   0.233349E+07   0.000000E+00   0.176542E+07   0.176542E+07   0.177507E+07  -0.600685E+00   0.176232E+07   0.176232E+07   0.239396E+01
   0.168927E-03   0.176536E+07   0.176536E+07   0.232937E+07   0.232897E+07   0.000000E+00   0.176536E+07   0.176536E+07   0.177499E+07  -0.600658E+00   0.176226E+07   0.176226E+07   0.264131E+01
   0.186533E-03   0.176529E+07   0.176529E+07   0.232395E+07   0.232346E+07   0.000000E+00   0.176529E+07   0.176529E+07   0.177490E+07  -0.600625E+00   0.176220E+07   0.176220E+07   0.291370E+01
   0.205973E-03   0.176521E+07   0.176521E+07   0.231735E+07   0.231676E+07   0.000000E+00   0.176521E+07   0.176521E+07   0.177479E+07  -0.600585E+00   0.176211E+07   0.176211E+07   0.321349E+01
   0.227439E-03   0.176511E+07   0.176510E+07   0.230934E+07   0.230861E+07   0.000000E+00   0.176511E+07   0.176511E+07   0.177465E+07  -0.600537E+00   0.176201E+07   0.176201E+07   0.354318E+01
   0.251143E-03   0.176498E+07   0.176498E+07   0.229960E+07   0.229872E+07   0.000000E+00   0.176498E+07   0.176498E+07   0.177449E+07  -0.600478E+00   0.176189E+07   0.176189E+07   0.390546E+01
   0.277316E-03   0.176483E+07   0.176482E+07   0.228777E+07   0.228671E+07   0.000000E+00   0.176483E+07   0.176483E+07   0.177429E+07  -0.600406E+00   0.176174E+07   0.176174E+07   0.430309E+01
   0.306218E-03   0.176465E+07   0.176464E+07   0.227343E+07   0.227215E+07   0.000000E+00   0.176465E+07   0.176465E+07   0.177404E+07  -0.600318E+00   0.176156E+07   0.176156E+07   0.473897E+01
   0.338132E-03   0.176442E+07   0.176441E+07   0.225605E+07   0.225450E+07   0.000000E+00   0.176442E+07   0.176442E+07   0.177374E+07  -0.600211E+00   0.176134E+07   0.176134E+07   0.521598E+01
   0.373371E-03   0.176415E+07   0.176413E+07   0.223503E+07   0.223317E+07   0.000000E+00   0.176415E+07   0.176415E+07   0.177338E+07  -0.600081E+00   0.176108E+07   0.176107E+07   0.573700E+01
   0.412284E-03   0.176382E+07   0.176380E+07   0.220965E+07   0.220740E+07   0.000000E+00   0.176381E+07   0.176381E+07   0.177294E+07  -0.599924E+00   0.176075E+07   0.176075E+07   0.630469E+01
   0.455251E-03   0.176341E+07   0.176339E+07   0.217906E+07   0.217637E+07   0.000000E+00   0.176341E+07   0.176341E+07   0.177241E+07  -0.599733E+00   0.176035E+07   0.176035E+07   0.692143E+01
   0.502697E-03   0.176292E+07   0.176289E+07   0.214229E+07   0.213908E+07   0.000000E+00   0.176292E+07   0.176292E+07   0.177177E+07  -0.599500E+00   0.175987E+07   0.175986E+07   0.758902E+01
   0.555088E-03   0.176232E+07   0.176229E+07   0.209824E+07   0.209442E+07   0.000000E+00   0.176232E+07   0.176232E+07   0.177098E+07  -0.599219E+00   0.175928E+07   0.175927E+07   0.830846E+01
   0.612938E-03   0.176160E+07   0.176156E+07   0.204566E+07   0.204116E+07   0.000000E+00   0.176159E+07   0.176159E+07   0.177004E+07  -0.598879E+00   0.175857E+07   0.175856E+07   0.907957E+01
   0.676818E-03   0.176071E+07   0.176067E+07   0.198320E+07   0.197793E+07   0.000000E+00   0.176071E+07   0.176071E+07   0.176890E+07  -0.598468E+00   0.175770E+07   0.175769E+07   0.990056E+01
   0.747355E-03   0.175965E+07   0.175959E+07   0.190946E+07   0.190333E+07   0.000000E+00   0.175964E+07   0.175964E+07   0.176752E+07  -0.597973E+00   0.175665E+07   0.175664E+07   0.107675E+02
   0.825244E-03   0.175836E+07   0.175829E+07   0.182300E+07   0.181597E+07   0.000000E+00   0.175835E+07   0.175835E+07   0.176587E+07  -0.597378E+00   0.175538E+07   0.175536E+07   0.116737E+02
   0.911250E-03   0.175680E+07   0.175671E+07   0.172254E+07   0.171458E+07   0.000000E+00   0.175678E+07   0.175678E+07   0.176389E+07  -0.596664E+00   0.175384E+07   0.175382E+07   0.126092E+02
   0.100622E-02   0.175492E+07   0.175481E+07   0.160708E+07   0.159825E+07   0.000000E+00   0.175490E+07   0.175490E+07   0.176153E+07  -0.595811E+00   0.175198E+07   0.175196E+07   0.135601E+02
   0.111109E-02   0.175266E+07   0.175253E+07   0.147620E+07   0.146661E+07   0.000000E+00   0.175264E+07   0.175264E+07   0.175872E+07  -0.594796E+00   0.174974E+07   0.174971E+07   0.145084E+02
