#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.105234E-04   0.138493E+07   0.138493E+07   0.184651E+07   0.184651E+07   0.000000E+00   0.138493E+07   0.138493E+07   0.139464E+07  -0.601068E+00   0.138237E+07   0.138237E+07   0.843948E-01
   0.116201E-04   0.138493E+07   0.138493E+07   0.184650E+07   0.184650E+07   0.000000E+00   0.138493E+07   0.138493E+07   0.139464E+07  -0.601068E+00   0.138237E+07   0.138237E+07   0.931903E-01
   0.128311E-04   0.138493E+07   0.138493E+07   0.184648E+07   0.184648E+07   0.000000E+00   0.138493E+07   0.138493E+07   0.139464E+07  -0.601068E+00   0.138237E+07   0.138237E+07   0.102902E+00
   0.141684E-04   0.138493E+07   0.138493E+07   0.184646E+07   0.184646E+07   0.000000E+00   0.138493E+07   0.138493E+07   0.139464E+07  -0.601068E+00   0.138237E+07   0.138237E+07   0.113627E+00
   0.156450E-04   0.138493E+07   0.138493E+07   0.184644E+07   0.184644E+07   0.000000E+00   0.138493E+07   0.138493E+07   0.139464E+07  -0.601067E+00   0.138237E+07   0.138237E+07   0.125469E+00
   0.172755E-04   0.138493E+07   0.138493E+07   0.184641E+07   0.184641E+07   0.000000E+00   0.138493E+07   0.138493E+07   0.139464E+07  -0.601067E+00   0.138237E+07   0.138237E+07   0.138545E+00
   0.190759E-04   0.138493E+07   0.138493E+07   0.184638E+07   0.184637E+07   0.000000E+00   0.138493E+07   0.138493E+07   0.139464E+07  -0.601067E+00   0.138237E+07   0.138237E+07   0.152983E+00
   0.210640E-04   0.138492E+07   0.138492E+07   0.184634E+07   0.184633E+07   0.000000E+00   0.138492E+07   0.138492E+07   0.139463E+07  -0.601066E+00   0.138237E+07   0.138237E+07   0.168927E+00
   0.232593E-04   0.138492E+07   0.138492E+07   0.184628E+07   0.184628E+07   0.000000E+00   0.138492E+07   0.138492E+07   0.139463E+07  -0.601066E+00   0.138237E+07   0.138237E+07   0.186532E+00
   0.256833E-04   0.138492E+07   0.138492E+07   0.184622E+07   0.184621E+07   0.000000E+00   0.138492E+07   0.138492E+07   0.139463E+07  -0.601065E+00   0.138237E+07   0.138237E+07   0.205972E+00
   0.283600E-04   0.138492E+07   0.138492E+07   0.184614E+07   0.184613E+07   0.000000E+00   0.138492E+07   0.138492E+07   0.139463E+07  -0.601065E+00   0.138237E+07   0.138237E+07   0.227437E+00
   0.313157E-04   0.138492E+07   0.138492E+07   0.184605E+07   0.184604E+07   0.000000E+00   0.138492E+07   0.138492E+07   0.139463E+07  -0.601064E+00   0.138237E+07   0.138237E+07   0.251139E+00
   0.345794E-04   0.138492E+07   0.138492E+07   0.184594E+07   0.184592E+07   0.000000E+00   0.138492E+07   0.138492E+07   0.139463E+07  -0.601063E+00   0.138236E+07   0.138236E+07   0.277312E+00
   0.381832E-04   0.138492E+07   0.138492E+07   0.184580E+07   0.184578E+07   0.000000E+00   0.138492E+07   0.138492E+07   0.139462E+07  -0.601061E+00   0.138236E+07   0.138236E+07   0.306211E+00
   0.421626E-04   0.138491E+07   0.138491E+07   0.184563E+07   0.184561E+07   0.000000E+00   0.138491E+07   0.138491E+07   0.139462E+07  -0.601060E+00   0.138236E+07   0.138236E+07   0.338122E+00
